disclosure,horizon,challenger,n_obs,n_days,dm_se_clu,p_se_clu,dm_qlike_vol_clu,p_qlike_vol_clu,dm_qlike_var_clu,p_qlike_var_clu,holm_se_clu,holm_qlike_vol_clu,holm_qlike_var_clu,better_se_holm,better_se_raw,worse_se_holm,better_qlike_vol_holm,better_qlike_vol_raw,worse_qlike_vol_holm,better_qlike_var_holm,better_qlike_var_raw,worse_qlike_var_holm
event_driven,20,C2_finbert_s1,24732,981,5.341503231410309,1.1461800838175546e-07,5.385075689416235,9.066483926910497e-08,5.170794757569811,2.8254775953714115e-07,1.3754161005810656e-06,9.973132319601546e-07,2.8254775953714117e-06,False,False,True,False,False,True,False,False,True
event_driven,20,C2_finbert_s2,24732,981,5.138449455721931,3.342477058668843e-07,5.056973328467121,5.082750431401195e-07,4.598223226147932,4.818413482147631e-06,3.342477058668843e-06,4.574475388261076e-06,3.372889437503342e-05,False,False,True,False,False,True,False,False,True
event_driven,20,C2_finbert_s3,24732,981,5.038764277320114,5.577366911636388e-07,5.022496554965449,6.058306104897707e-07,4.698664187775159,2.992560000663853e-06,4.46189352930911e-06,4.846644883918166e-06,2.3940480005310823e-05,False,False,True,False,False,True,False,False,True
event_driven,20,C2_finbert_s4,24732,981,6.062888554176349,1.905847054839699e-09,6.368671183335936,2.9267512863275325e-10,6.405149406020039,2.3279488727055583e-10,3.049355287743518e-08,4.682802058124052e-09,4.190307970870005e-09,False,False,True,False,False,True,False,False,True
event_driven,20,C3_roberta_s1,24732,981,5.837206895630357,7.2111754866848875e-09,6.146691586064061,1.1496967600269668e-09,6.102389316266261,1.5029828587364876e-09,1.0816763230027331e-07,1.6095754640377536e-08,2.18097493593593e-08,False,False,True,False,False,True,False,False,True
event_driven,20,C4_longformer,24732,981,5.734435104556471,1.3024817917102117e-08,5.973120355379896,3.252929521466156e-09,5.844448546443935,6.914518056479594e-09,1.693226329223275e-07,4.007594892192614e-08,8.988873473423473e-08,False,False,True,False,False,True,False,False,True
event_driven,20,C5_qwen3,24732,981,7.701760407143954,3.274885686906812e-14,9.343675202742562,6.089046040051855e-20,5.690484928988809,1.6724319743376073e-08,6.222282805122943e-13,1.1569187476098525e-18,1.8396751717713682e-07,False,False,True,False,False,True,False,False,True
event_driven,20,C5_gteqwen2,24732,981,8.771804099836608,7.671672303972073e-18,10.740145659371896,1.6255917863584455e-25,6.107884643341937,1.4539832906239535e-09,1.5343344607944147e-16,3.251183572716891e-24,2.18097493593593e-08,False,False,True,False,False,True,False,False,True
event_driven,20,C5_e5mistral,24732,981,6.622142976016398,5.825800649593762e-11,7.450910343111156,2.0324783590455634e-13,6.345526699469995,3.382223503171759e-10,9.903861104309396e-10,3.4552132103774578e-12,5.7497799553919904e-09,False,False,True,False,False,True,False,False,True
event_driven,20,D1_concat_mlp,24732,981,5.065570698180438,4.864208781350666e-07,5.982195399020594,3.0827653016866265e-09,6.951493701270104,6.590189222010337e-12,4.3777879032156e-06,4.007594892192614e-08,1.252135952181964e-10,False,False,True,False,False,True,False,False,True
event_driven,20,D2_gated_fusion,24732,981,4.303274552806206,1.851706586113952e-05,5.004955933301582,6.621693226303997e-07,5.81331987943087,8.280262661302633e-09,0.00012961946102797663,4.846644883918166e-06,9.93631519356316e-08,False,False,True,False,False,True,False,False,True
event_driven,20,D3_qwen3,24732,981,1.8017824538364662,0.07188687365247971,2.6226531630408503,0.00886021121652677,4.392756630363673,1.2410574003077547e-05,0.20346909277531766,0.04430105608263385,6.205287001538773e-05,False,False,False,False,False,True,False,False,True
event_driven,20,D3_gteqwen2,24732,981,1.1640429898798847,0.24468989951660322,1.9160972642074554,0.05564339270381005,3.842817844076448,0.00012946031100166512,0.24468989951660322,0.16693017811143016,0.0004024523078417528,False,False,False,False,False,False,False,False,True
event_driven,20,D3_e5mistral,24732,981,1.8282025137955589,0.06782303092510589,2.612429981000492,0.00912769696912737,4.435720527777647,1.0215012427956945e-05,0.20346909277531766,0.04430105608263385,6.129007456774166e-05,False,False,False,False,False,True,False,False,True
combined,5,A3_garch,33060,996,6.077966381076001,1.7318190555064336e-09,3.1069774411520275,0.0019436981714584531,-4.335502702738861,1.6021693985197686e-05,6.9272762220257345e-09,0.0019436981714584531,4.806508195559306e-05,False,False,True,False,False,True,True,True,False
combined,5,A4_egarch,33060,996,6.257187138767282,5.815203213068345e-10,3.496606801471778,0.0004920238768906448,0.3642258715723164,0.7157667347284368,3.4891219278410067e-09,0.0009840477537812896,0.7157667347284368,False,False,True,False,False,True,False,False,False
combined,5,A5_arima,33060,996,6.167748399022558,1.0059911693055174e-09,5.997726621203402,2.7974251033856763e-09,1.4352713114156614,0.1515240594913512,5.029955846527587e-09,1.6784550620314057e-08,0.3030481189827024,False,False,True,False,False,True,False,False,False
combined,5,B2_tfidf_ridge,33060,996,9.46557059448432,2.0447764208564778e-20,11.333607231398338,4.333953167644989e-28,10.099639498671314,6.733136071882604e-23,3.68059755754166e-19,7.80111570176098e-27,9.426390500635645e-22,False,False,True,False,False,True,False,False,True
combined,5,C1_bert_s1,33060,996,9.191222500277684,2.208872318274183e-19,11.352843407135694,3.5672291734766067e-28,10.671511485499142,3.0206689217716227e-25,3.7550829410661115e-18,6.777735429605552e-27,5.739270951366083e-24,False,False,True,False,False,True,False,False,True
combined,5,C1_bert_s2,33060,996,9.564162728494171,8.574043170205207e-21,11.564810557367988,4.1065660913664824e-29,10.522542899195125,1.2634007390030354e-24,1.7148086340410415e-19,8.213132182732966e-28,2.0214411824048566e-23,False,False,True,False,False,True,False,False,True
combined,5,C2_finbert_s1,33060,996,8.194697650782528,7.676183095640599e-16,9.401454407947298,3.5843174060767033e-20,8.105805554893735,1.5289898364701826e-15,6.908564786076539e-15,2.8674539248613627e-19,7.644949182350913e-15,False,False,True,False,False,True,False,False,True
combined,5,C2_finbert_s2,33060,996,8.726666057809464,1.0889176390924212e-17,10.431752107166064,2.9986836083562292e-24,9.21269985822927,1.8372121736645444e-19,1.1978094030016633e-16,4.198157051698721e-23,1.8372121736645444e-18,False,False,True,False,False,True,False,False,True
combined,5,C2_finbert_s3,33060,996,8.889297861868009,2.8355829060092623e-18,10.796809055076631,8.95686085697181e-26,10.185653374931203,3.0308763675869927e-23,3.686257777812041e-17,1.4330977371154895e-24,4.546314551380489e-22,False,False,True,False,False,True,False,False,True
combined,5,C2_finbert_s4,33060,996,9.492364428683167,1.6157720451781536e-20,11.315096588871544,5.225717157556065e-28,10.63642571346307,4.237211519877692e-25,3.0699668858384916e-19,8.883719167845312e-27,7.626980735779845e-24,False,False,True,False,False,True,False,False,True
combined,5,C3_roberta_s1,33060,996,8.657907615468552,1.911381372532747e-17,10.193493412906708,2.817446588576217e-23,9.627743171651263,4.8762532861003295e-21,1.911381372532747e-16,2.817446588576217e-22,5.851503943320395e-20,False,False,True,False,False,True,False,False,True
combined,5,C4_longformer,33060,996,9.008260623656193,1.0460127424889984e-18,10.284360937290456,1.2047388815829936e-23,10.05563503959715,1.0107831850480787e-22,1.5690191137334976e-17,1.4456866578995923e-22,1.3140181405625023e-21,False,False,True,False,False,True,False,False,True
combined,5,C5_qwen3,33060,996,8.776818220011267,7.206924633809436e-18,10.210483898334052,2.4047157548745346e-23,9.133935607012411,3.6044199052034636e-19,8.648309560571324e-17,2.645187330361988e-22,2.883535924162771e-18,False,False,True,False,False,True,False,False,True
combined,5,C5_gteqwen2,33060,996,8.917368329276885,2.243243733495191e-18,10.46622489939582,2.1612128773466796e-24,9.150829787241666,3.1205644756870112e-19,3.140541226893267e-17,3.2418193160200194e-23,2.80850802811831e-18,False,False,True,False,False,True,False,False,True
combined,5,C5_e5mistral,33060,996,9.071300188828275,6.139072061875116e-19,10.393052959279222,4.326754678322962e-24,9.526910352745597,1.1917352674699525e-20,9.822515299000185e-18,5.624781081819851e-23,1.3109087942169477e-19,False,False,True,False,False,True,False,False,True
combined,5,D1_concat_mlp,33060,996,6.84619868680603,1.3250591063527981e-11,9.083249345873776,5.547333998960855e-19,10.550901460773405,9.633101220161002e-25,9.275413744469587e-11,3.883133799272599e-18,1.6376272074273705e-23,False,False,True,False,False,True,False,False,True
combined,5,D2_gated_fusion,33060,996,7.223942007211509,1.0034131799816834e-12,9.568225875095997,8.271072070470607e-21,10.897313349599926,3.3514459007168167e-26,8.027305439853467e-12,7.443964863423547e-20,6.702891801433634e-25,False,False,True,False,False,True,False,False,True
combined,5,D3_qwen3,33060,996,3.7991604415512907,0.00015399314617398167,5.4453625583064795,6.514163229597671e-08,8.324841624786815,2.767179562844199e-16,0.00030798629234796333,2.6056652918390686e-07,1.83147829284679e-15,False,False,True,False,False,True,False,False,True
combined,5,D3_gteqwen2,33060,996,2.692579406363106,0.007209284086768389,4.104550790657963,4.382911388280055e-05,7.075940015806863,2.797833838330161e-12,0.007209284086768389,0.00013148734164840166,1.1191335353320645e-11,False,False,True,False,False,True,False,False,True
combined,5,D3_e5mistral,33060,996,4.07099271560831,5.0527182600201384e-05,5.598373487846509,2.797942455370979e-08,8.331938848962977,2.6163975612096996e-16,0.00015158154780060417,1.3989712276854896e-07,1.83147829284679e-15,False,False,True,False,False,True,False,False,True
combined,10,A3_garch,32934,991,4.780015894728846,2.018355267500586e-06,1.5012116516439349,0.1336196856157193,-3.593014248740141,0.0003429641158764171,1.2110131605003516e-05,0.14258874540149682,0.0010288923476292513,False,False,True,False,False,False,True,True,False
combined,10,A4_egarch,32934,991,5.456968106618685,6.121211252795592e-08,1.805536955424724,0.07129437270074841,0.40834870242353205,0.6831059926899085,4.896969002236473e-07,0.14258874540149682,1.0,False,False,True,False,False,False,False,False,False
combined,10,A5_arima,32934,991,4.121509702243425,4.0790179605058765e-05,3.5462509547786105,0.00040905137416551575,0.3882902099764204,0.6978847624940047,0.00016316071842023506,0.0024543082449930945,1.0,False,False,True,False,False,True,False,False,False
combined,10,B2_tfidf_ridge,32934,991,8.061274791697393,2.1651289309332788e-15,9.364378374340813,4.9959721632445496e-20,8.595729324996695,3.189579899304192e-17,4.330257861866558e-14,9.991944326489098e-19,6.379159798608385e-16,False,False,True,False,False,True,False,False,True
combined,10,C1_bert_s1,32934,991,6.047802488004784,2.0788222810257994e-09,6.19806518822677,8.376471168203869e-10,5.361722105839149,1.0260001716981176e-07,2.0788222810257995e-08,7.538824051383483e-09,5.130000858490588e-07,False,False,True,False,False,True,False,False,True
combined,10,C1_bert_s2,32934,991,6.854423249766762,1.2577188574541992e-11,7.508571968839192,1.3315437950095105e-13,7.093603770609032,2.4857061883234342e-12,1.760806400435879e-10,1.864161313013315e-12,2.9828474259881214e-11,False,False,True,False,False,True,False,False,True
combined,10,C2_finbert_s1,32934,991,5.9719187170640815,3.2653411093758492e-09,6.185283897514251,9.056707670756897e-10,5.674772835671923,1.823076699074044e-08,2.9388069984382642e-08,7.538824051383483e-09,1.2761536893518306e-07,False,False,True,False,False,True,False,False,True
combined,10,C2_finbert_s2,32934,991,6.8943788229619605,9.625383716543707e-12,7.67796764709961,3.869346275283572e-14,7.360102892241689,3.8573952655824884e-13,1.443807557481556e-10,5.804019412925358e-13,5.400353371815484e-12,False,False,True,False,False,True,False,False,True
combined,10,C2_finbert_s3,32934,991,6.498896339465957,1.280067272389037e-10,6.83086733099709,1.4716133982298335e-11,6.00603919738774,2.6669735350844043e-09,1.4080739996279407e-09,1.6187747380528167e-10,2.400276181575964e-08,False,False,True,False,False,True,False,False,True
combined,10,C2_finbert_s4,32934,991,6.653080289387883,4.74235927703701e-11,7.165324154022911,1.5143600063694384e-12,6.567549121672711,8.247259314062325e-11,5.690831132444413e-10,1.817232007643326e-11,8.247259314062325e-10,False,False,True,False,False,True,False,False,True
combined,10,C3_roberta_s1,32934,991,7.539633838380113,1.0634275659494601e-13,8.419758137710348,1.3114745496877904e-16,7.811037847761331,1.441556075695138e-14,1.7014841055191361e-12,2.0983592795004647e-15,2.5948009362512483e-13,False,False,True,False,False,True,False,False,True
combined,10,C4_longformer,32934,991,6.796814286965831,1.8451784139365193e-11,7.4914972833224915,1.5062068564484976e-13,7.322820404052107,5.023926271127058e-13,2.398731938117475e-10,1.958068913383047e-12,6.531104152465175e-12,False,False,True,False,False,True,False,False,True
combined,10,C5_qwen3,32934,991,7.631749004976664,5.433710887838283e-14,8.658201349173368,1.9195211699182692e-17,7.539098167701809,1.0675661821603147e-13,9.23730850932508e-13,3.4551381058528847e-16,1.6032865821734775e-12,False,False,True,False,False,True,False,False,True
combined,10,C5_gteqwen2,32934,991,7.794789214213343,1.6275284904504025e-14,8.882978524196869,3.0108791279560674e-18,7.54782782995481,1.0020541138584234e-13,3.0923041318557644e-13,5.720670343116529e-17,1.6032865821734775e-12,False,False,True,False,False,True,False,False,True
combined,10,C5_e5mistral,32934,991,7.704120571352401,3.190508636674744e-14,8.599155529670346,3.102221291127844e-17,7.85610357717436,1.028456445234044e-14,5.742915546014538e-13,5.273776194917334e-16,1.9540672459446837e-13,False,False,True,False,False,True,False,False,True
combined,10,D1_concat_mlp,32934,991,4.736169899436905,2.4957160009576467e-06,5.629209048899485,2.3569580720746417e-08,6.8926263012285665,9.739251875815907e-12,1.2478580004788233e-05,1.649870650452249e-07,1.0713177063397499e-10,False,False,True,False,False,True,False,False,True
combined,10,D2_gated_fusion,32934,991,5.335228332707796,1.1828264386799548e-07,6.573741169953633,7.925073390498367e-11,7.753209988140707,2.217941751821297e-14,8.279785070759684e-07,7.925073390498367e-10,3.770500978096205e-13,False,False,True,False,False,True,False,False,True
combined,10,D3_qwen3,32934,991,1.9032401138719828,0.057299047470698035,3.246681690641141,0.0012067828107088095,5.666256552468537,1.9129974635766564e-08,0.11459809494139607,0.005176367581875342,1.2761536893518306e-07,False,False,False,False,False,True,False,False,True
combined,10,D3_gteqwen2,32934,991,0.9883648530678832,0.3232154884279319,2.2004793633569073,0.028003230417696277,4.778912067583202,2.029214180192824e-06,0.3232154884279319,0.08400969125308883,8.116856720771295e-06,False,False,False,False,False,False,False,False,True
combined,10,D3_e5mistral,32934,991,2.142632253020592,0.03238594767247588,3.2905332517764005,0.0010352735163750683,5.729817524127171,1.3334877865022396e-08,0.09715784301742764,0.005176367581875342,1.0667902292017916e-07,False,False,False,False,False,True,False,False,True
combined,20,A3_garch,32634,981,3.4929906389718215,0.0004989785495153805,0.1057927357207928,0.9157684504696625,-3.6059147818216584,0.0003267376828215012,0.0024948927475769026,0.9770328289059111,0.0013069507312860047,False,False,True,False,False,False,True,True,False
combined,20,A4_egarch,32634,981,4.179001316047986,3.18943204525497e-05,0.692931977708118,0.48851641445295557,0.3143783620119482,0.7533006023262244,0.0002232602431678479,0.9770328289059111,1.0,False,False,True,False,False,False,False,False,False
combined,20,A5_arima,32634,981,2.2688513630279896,0.023494111487882385,1.883078926312428,0.05998564462326299,-0.018621886332987225,0.9851465336018884,0.07048233446364716,0.23994257849305195,1.0,False,False,False,False,False,False,False,False,False
combined,20,B2_tfidf_ridge,32634,981,6.639939312872817,5.1908478013431997e-11,7.470398459734204,1.7670129125636745e-13,7.147984237408504,1.71899049996894e-12,1.03816956026864e-09,3.534025825127349e-12,3.2660819499409857e-11,False,False,True,False,False,True,False,False,True
combined,20,C1_bert_s1,32634,981,6.1197433752656565,1.353497678311256e-09,6.722038650437722,3.0374871115093486e-11,6.635645325541253,5.3375455979183116e-11,2.1655962852980095e-08,4.556230667264023e-10,9.07382751646113e-10,False,False,True,False,False,True,False,False,True
combined,20,C1_bert_s2,32634,981,5.666531647010128,1.9151973882521265e-08,6.281868921196305,5.022745516048704e-10,6.2493457050336785,6.1389942933217e-10,2.681276343552977e-07,6.529569170863314e-09,8.59459201065038e-09,False,False,True,False,False,True,False,False,True
combined,20,C2_finbert_s1,32634,981,5.245945731946835,1.9053633034574745e-07,5.478122618479737,5.4648257397781786e-08,5.261979820541721,1.7506002958952043e-07,1.714826973111727e-06,4.918343165800361e-07,1.575540266305684e-06,False,False,True,False,False,True,False,False,True
combined,20,C2_finbert_s2,32634,981,5.499603944451919,4.856744919766886e-08,5.952268060871547,3.6793652765150475e-09,5.850776346351826,6.665055106591338e-09,5.828093903720263e-07,4.415238331818057e-08,7.998066127909605e-08,False,False,True,False,False,True,False,False,True
combined,20,C2_finbert_s3,32634,981,5.345411838532832,1.1224050448000846e-07,5.686301303821365,1.7125587923677942e-08,5.371168864869361,9.772682093103933e-08,1.1281857564462865e-06,1.791886623140491e-07,9.772682093103932e-07,False,False,True,False,False,True,False,False,True
combined,20,C2_finbert_s4,32634,981,4.9773812223099805,7.610916714777828e-07,5.139412919134385,3.325833786631837e-07,5.0160286371857365,6.260442272109791e-07,6.088733371822262e-06,2.6606670293054697e-06,5.008353817687833e-06,False,False,True,False,False,True,False,False,True
combined,20,C3_roberta_s1,32634,981,5.8770740564820745,5.719000981164729e-09,6.370555714923141,2.892425504480842e-10,6.264326406883345,5.59759031238461e-10,8.578501471747093e-08,4.049395706273179e-09,8.396385468576914e-09,False,False,True,False,False,True,False,False,True
combined,20,C4_longformer,32634,981,5.36219774970695,1.0256234149511696e-07,5.695125950650094,1.6289878392186283e-08,5.595731800018777,2.850507714650088e-08,1.1281857564462865e-06,1.791886623140491e-07,3.135558486115097e-07,False,False,True,False,False,True,False,False,True
combined,20,C5_qwen3,32634,981,6.382627711323578,2.6816958122781795e-10,6.996544286448041,4.856612290127519e-12,6.249166352506468,6.145776458006473e-10,4.558882880872905e-09,8.256240893216783e-11,8.59459201065038e-09,False,False,True,False,False,True,False,False,True
combined,20,C5_gteqwen2,32634,981,6.613832609782447,6.147785452467364e-11,7.348298868542703,4.225043943355139e-13,6.315363090109531,4.0810168206364296e-10,1.168079235968799e-09,8.027583492374764e-12,6.529626913018287e-09,False,False,True,False,False,True,False,False,True
combined,20,C5_e5mistral,32634,981,6.522798904021097,1.1039871699559719e-10,7.119597600464342,2.0915067693794697e-12,6.707612053858529,3.338793873441029e-11,1.9871769059207495e-09,3.7647121848830455e-11,6.009828972193852e-10,False,False,True,False,False,True,False,False,True
combined,20,D1_concat_mlp,32634,981,3.9195783850388533,9.486979267773243e-05,4.446468510231061,9.726887606698271e-06,4.855089417072226,1.3997493735578e-06,0.0005692187560663946,6.80882132468879e-05,9.7982456149046e-06,False,False,True,False,False,True,False,False,True
combined,20,D2_gated_fusion,32634,981,5.647599826868967,2.130999579538986e-08,6.984827635374453,5.258743669315166e-12,7.495237436438694,1.477629981167766e-13,2.7702994534006816e-07,8.413989870904265e-11,2.955259962335532e-12,False,False,True,False,False,True,False,False,True
combined,20,D3_qwen3,32634,981,1.930111955849631,0.05388128059876049,2.7016792389675217,0.007018157017382872,4.047976659886106,5.573408111266257e-05,0.10776256119752098,0.03509078508691436,0.00027867040556331287,False,False,False,False,False,True,False,False,True
combined,20,D3_gteqwen2,32634,981,0.2364677066535078,0.8131191777699868,1.1512126820371857,0.2499255412247349,3.0127424532056937,0.0026555008148233836,0.8131191777699868,0.7497766236742047,0.00796650244447015,False,False,False,False,False,False,False,False,True
combined,20,D3_e5mistral,32634,981,2.424969705518082,0.015489529333079401,3.1293140775149277,0.0018039528692425147,4.716863045901492,2.7424625392926606e-06,0.061958117332317604,0.010823717215455088,1.6454775235755963e-05,False,False,False,False,False,True,False,False,True
