disc,model,h,n_seeds,seeds,n_test,g_log,vol_qlike_raw,vol_qlike_R,vol_qlike_U,vol_rel_impr_pct,vol_dm_q_clu,vol_p_q_clu,vol_boot_lo_daily,vol_boot_hi_daily,vol_placebo_dm_clu,n_days,cw_t_clu,cw_p_clu,var_qlike_raw,var_qlike_R,var_qlike_U,var_rel_impr_pct,var_dm_q_clu,var_p_q_clu,var_boot_lo_daily,var_boot_hi_daily,var_placebo_dm_clu,s26_qlike_R,s26_qlike_U,s26_g_log,s26_dm_q_clu,s26_p_q_clu,s26_placebo_dm_clu,vol_dmq_holm_clu,var_dmq_holm_clu,s26_dmq_holm_clu,genuine_ens_vol,genuine_ens_var,genuine_s26_clu,orig_n_test,orig_qlike_R,orig_qlike_U,orig_rel_impr_pct,orig_g_log,orig_dm_q,orig_dmq_holm,orig_placebo_dm,orig_genuine,status_vs_original,convention_dependent
long_form,C6_llmtext,5,1,2026,7951,0.25380183655738886,0.1226067260656771,0.12086879176314268,0.11870011808317309,1.7942379073494623,-6.307719290334438,4.65979133798706e-10,-0.0040632585748664775,-0.002176712450429631,0.8313169697407741,809,7.661427174180911,2.632156260886445e-14,0.5564483863244479,0.5108919256273659,0.5043678798928228,1.2769913571312774,-3.1629061124849573,0.001620415457613498,-0.017470993840136555,-0.00504164494354945,-0.7077399162984603,0.12086879176314268,0.11870011808317309,0.25380183655738886,-6.307719290334438,4.65979133798706e-10,0.8313169697407741,2.795874802792236e-08,0.06643703376215342,2.8424727161721066e-08,True,False,True,7951,0.1208687917631426,0.118700118083173,1.7942379073494623,0.2538018365573888,-10.273613688206542,7.392201178953553e-23,0.3299139874914895,True,SURVIVES,True
long_form,C6_llmtext,10,1,2026,7933,0.33330197238689624,0.08926724489634956,0.08729339051016716,0.085327926668655,2.2515608914093357,-7.9155647324090745,8.17898705293215e-15,-0.003327769234482735,-0.0020203912709668864,-1.4455065815319224,803,7.37758840475202,2.014730235717565e-13,0.46177717342123126,0.38627319878223637,0.37368832515260647,3.2580240278913815,-3.9364391370684806,8.988018082640425e-05,-0.01364564448938056,-0.004886654898272209,0.029200233288841037,0.08729339051016716,0.085327926668655,0.33330197238689624,-7.9155647324090745,8.17898705293215e-15,-1.4455065815319224,5.316341584405898e-13,0.0047636495837994255,5.316341584405898e-13,True,True,True,7933,0.0872933905101671,0.085327926668655,2.2515608914093357,0.3333019723868962,-7.05645746586778,7.037487607458686e-11,-1.1799840507762052,True,SURVIVES,False
long_form,C6_llmtext,20,1,2026,7902,0.07796998798708187,0.06459879310463382,0.07008297694567736,0.0698903875209033,0.2748020035212486,-3.232306764547454,0.0012786846389931377,-0.00048573502385912995,-0.00012526645810327378,-1.4440091348479065,794,4.295104530077083,9.813550099611974e-06,0.29702680560350897,0.26465678600283427,0.26419498325508733,0.17449117958456034,-2.4499508379497867,0.014502755171583599,-0.0015518555521656667,-0.0001714949596908404,-0.7825374098460521,0.07008297694567736,0.0698903875209033,0.07796998798708187,-3.232306764547454,0.0012786846389931377,-1.4440091348479065,0.03324580061382158,0.4205798999759244,0.042196593086773544,True,False,True,7902,0.0700829769456773,0.0698903875209033,0.2748020035212486,0.0779699879870818,-4.147933655835788,0.0006780068681858,-2.633341921056067,False,GAINED,True
long_form,D1_concat_mlp,5,3,2026+2027+2028,7951,-0.7185798120198632,0.1226067260656771,0.12086879176314268,0.12213063602503171,-1.0439785518513132,2.656043576684487,0.008062191522472723,0.0003336520337086141,0.002361667721959639,0.7943610260839071,809,-1.4317942713745533,0.9237052977487366,0.5564483863244479,0.5108919256273659,0.5147315344566904,-0.7515501100569517,0.665572798206365,0.5058741461603606,-0.004117513224641506,0.007165552025161323,-0.12380527094262161,0.12086879176314268,0.12088500528908032,-0.07897786675895516,0.09518519078898904,0.92419133305215,0.7537316167376704,0.16124383044945445,1.0,1.0,False,False,False,7951,0.1208687917631426,0.1208850052890803,-0.0134141540600605,-0.0789778667589551,0.6262564929258835,1.0,0.962963420133644,False,null-null,False
long_form,D1_concat_mlp,10,3,2026+2027+2028,7933,-0.3714075558367711,0.08926724489634956,0.08729339051016716,0.08769145869457504,-0.45601182641830806,3.536928348561714,0.0004280546838607695,0.000332448787338942,0.001057929926286493,-0.7623814692610309,803,-2.3071093172545605,0.9893486884328745,0.46177717342123126,0.38627319878223637,0.3886078713818097,-0.6044096786765426,2.871216639623506,0.0041966753360496165,0.0009258132078395093,0.004302631681266801,0.5087884443672035,0.08729339051016716,0.08713350230484039,-0.36766495586758857,-0.6651154815816485,0.506167848180687,-0.9026526033869402,0.014125804567405392,0.14268696142568696,1.0,False,False,False,7933,0.0872933905101671,0.0871335023048403,0.1831618687191947,-0.3676649558675885,-1.6762038953812783,0.8022236523606352,0.0332261579463704,False,null-null,False
long_form,D1_concat_mlp,20,3,2026+2027+2028,7902,0.04450704431412304,0.06459879310463382,0.07008297694567736,0.06999572862203662,0.12449289034677442,-5.574099458834656,3.4113953437857534e-08,-0.00016410924669379973,-7.967016337208176e-05,-0.614274245862872,794,4.055765023669582,2.7453149389542833e-05,0.29702680560350897,0.26465678600283427,0.26449536801180185,0.06099144233947251,-3.3623477931025056,0.0008098654869854173,-0.0004767105067912216,-0.0001150118971457746,-0.25255470658195744,0.07008297694567736,0.07013944008924589,0.8082764906181233,-0.6314534530592252,0.5279260461812015,-0.3743085087932043,1.910381392520022e-06,0.037253812401329196,1.0,True,True,False,7902,0.0700829769456773,0.0701394400892458,-0.0805661317901641,0.8082764906181233,0.3288481357849879,1.0,-0.1613885692805818,False,GAINED,False
long_form,D2_gated_fusion,5,3,2026+2027+2028,7951,0.14950231660979757,0.1226067260656771,0.12086879176314268,0.1206369358021723,0.1918245045625393,-2.1057345588364424,0.0355354156901654,-0.0005223754771014089,-1.6948202131696598e-05,0.763545056910133,809,2.5533850667670337,0.005425377335546969,0.5564483863244479,0.5108919256273659,0.5099751767149706,0.179440869273768,0.23457030849630148,0.8146016842262868,-0.0012142807663664522,0.0016632518845998388,-0.12523897541791582,0.12086879176314268,0.12101033528488433,0.3580178306864632,-0.29166604105210714,0.7706168391631709,0.8563757140810321,0.6041020667328117,1.0,1.0,False,False,False,7951,0.1208687917631426,0.1210103352848843,-0.1171051018852159,0.3580178306864632,1.1186792068835545,1.0,0.9002214075176702,False,null-null,False
long_form,D2_gated_fusion,10,3,2026+2027+2028,7933,0.017895559988144377,0.08926724489634956,0.08729339051016716,0.08731334264275441,-0.022856406963510628,2.019279739782597,0.0437903655864381,3.115819563052898e-07,3.676179451643713e-05,-0.4133259021701513,803,0.49728065080841033,0.30956372673620447,0.46177717342123126,0.38627319878223637,0.3863181873687211,-0.011646830954502817,0.636419305214175,0.5246847494267274,-6.198934122602556e-05,0.00010861334860937457,0.6492575226804329,0.08729339051016716,0.08717564784226371,-0.9828945482228175,0.9571183922302632,0.3387959240001079,-0.9729692982908864,0.6568554837965714,1.0,1.0,False,False,False,7933,0.0872933905101671,0.0871756478422637,0.1348815382416968,-0.9828945482228176,-0.5614295431314699,1.0,-0.0163310054557816,False,null-null,False
long_form,D2_gated_fusion,20,3,2026+2027+2028,7902,-0.6376859445635878,0.06459879310463382,0.07008297694567736,0.07167342592862086,-2.2693798868964796,5.56056874133247,3.6759839665006035e-08,0.0027564874442855985,0.005754382636894725,-0.17649140650504225,794,-3.919834821711016,0.9999518671424226,0.29702680560350897,0.26465678600283427,0.2713337703873409,-2.5228842552463933,4.985161166364633,7.606660148035687e-07,0.007690669932360101,0.018449202246126114,-0.0059061605344246535,0.07008297694567736,0.0742884344991704,-1.5438990433731474,4.269535959522614,2.1960469968023844e-05,-0.04486512237748443,1.985031341910326e-06,4.563996088821412e-05,0.000988221148561073,False,False,False,7902,0.0700829769456773,0.0742884344991704,-6.000683385285942,-1.5438990433731474,4.276267572750569,0.0004038072720198,0.4709835622587471,False,null-null,False
long_form,D4_llmfused,5,1,2026,7951,-0.02579718042350217,0.1226067260656771,0.12086879176314268,0.12068840976435698,0.14923786045547727,-0.7537398982889586,0.4512250009813363,-0.0003581736889666594,0.00019783212559889722,0.9987815877418305,809,-0.843818655333929,0.8004897532159752,0.5564483863244479,0.5108919256273659,0.5097356200148138,0.22633076675309888,-1.4693695347417701,0.14212181879653432,-0.0019471967155420217,0.0003782092848413116,0.6595121974366313,0.12086879176314268,0.12068840976435698,-0.02579718042350217,-0.7537398982889586,0.4512250009813363,0.9987815877418305,1.0,1.0,1.0,False,False,False,7951,0.1208687917631426,0.1206884097643569,0.1492378604554772,-0.0257971804235021,-3.2929585434618667,0.0169272567570099,1.159328101424279,True,LOST,False
long_form,D4_llmfused,10,1,2026,7933,0.09589249376342741,0.08926724489634956,0.08729339051016716,0.08742282283114339,-0.14827276179764762,-0.42802344909875123,0.6687489620071749,-0.0006897711357330352,0.00039828955084950167,0.8716739439709557,803,0.7115408329262307,0.2384780308453665,0.46177717342123126,0.38627319878223637,0.3865699498471455,-0.0768241404903716,0.34543072872744407,0.7298611600050464,-0.0019183238884773555,0.0028338328399500536,0.9287790354263341,0.08729339051016716,0.08742282283114339,0.09589249376342741,-0.42802344909875123,0.6687489620071749,0.8716739439709557,1.0,1.0,1.0,False,False,False,7933,0.0872933905101671,0.0874228228311433,-0.1482727617976476,0.0958924937634274,1.0990143840632036,1.0,0.5496041698635681,False,null-null,False
long_form,D4_llmfused,20,1,2026,7902,0.08261407765103612,0.06459879310463382,0.07008297694567736,0.06965904487699098,0.6049002013926658,-3.580978271847522,0.00036315733568915694,-0.001083242059495614,-0.0003518942136876493,-0.48979390347973,794,3.2803764158469195,0.000540978879393507,0.29702680560350897,0.26465678600283427,0.26331360153768035,0.5075193745984387,-3.562635420623282,0.0003890752653865087,-0.0035167458698977974,-0.0011064560573653909,-0.1650930270694546,0.07008297694567736,0.06965904487699098,0.08261407765103612,-3.580978271847522,0.00036315733568915694,-0.48979390347973,0.012710506749120493,0.018675612738552415,0.014889450763255435,True,True,True,7902,0.0700829769456773,0.0696590448769909,0.6049002013926658,0.0826140776510361,-6.073045253883941,4.2019680043849816e-08,-0.516307567403773,True,SURVIVES,False
event_driven,B1_bow_ridge,5,1,2026,25109,0.2304942806065161,0.12354327609218659,0.12651030538164323,0.12482592454991803,1.331417884609428,-3.3493598952759274,0.0008403875716078867,-0.0019278315758761648,-0.0005340647623185127,0.5857072992244443,996,7.085492000953669,1.310059665032463e-12,0.590179124622791,0.6126283628969913,0.6013536833246097,1.8403783199109485,-2.795888853313136,0.005275360728279491,-0.013302736236246789,-0.0024042743261992235,0.18700121052305013,0.12651030538164323,0.12482592454991803,0.2304942806065161,-3.3493598952759274,0.0008403875716078867,0.5857072992244443,0.0252116271482366,0.16353618257666422,0.03041910001986711,True,False,True,25109,0.1265103053816432,0.124825924549918,1.331417884609428,0.2304942806065161,-7.425037323681767,4.8860201876344596e-12,0.8421132823830195,True,SURVIVES,True
event_driven,B1_bow_ridge,10,1,2026,25001,0.2362993435683509,0.08899995246920449,0.08827666934766872,0.08719199733781242,1.228718774588584,-3.251877154995203,0.0011851708823301266,-0.0013563073201011693,-0.0003353347984191067,0.05214688269550179,991,6.698983909803572,1.7573979956906107e-11,0.44084718483267366,0.41630412660352756,0.410176381821967,1.4719394764482887,-2.381306425588421,0.017439572624291733,-0.008185705543386684,-0.0006975441593434637,-0.10864833046779206,0.08827666934766872,0.08719199733781242,0.2362993435683509,-3.251877154995203,0.0011851708823301266,0.05214688269550179,0.033184784705243546,0.4708684608558768,0.0402958099992243,True,False,True,25001,0.0882766693476687,0.0871919973378124,1.228718774588584,0.2362993435683509,-6.013781741674704,5.6965479427314276e-08,0.2857177537873464,True,SURVIVES,True
event_driven,B1_bow_ridge,20,1,2026,24732,0.24130635882101606,0.06597702869152462,0.06453886888282268,0.0635507065238655,1.5311119888873268,-3.1035425378339445,0.0019670144723117375,-0.0014401514640971225,-0.0003663445656822682,0.4536490840793202,981,6.433729108835526,9.720959070025027e-11,0.31846861692949835,0.2793101408441097,0.2743568536883151,1.7734004002952355,-2.646762514426725,0.00825697193029297,-0.008062245220103082,-0.0010963308591358351,0.3378107823010975,0.06453886888282268,0.0635507065238655,0.24130635882101606,-3.1035425378339445,0.0019670144723117375,0.4536490840793202,0.04890145954779185,0.24770915790878908,0.06259386822117356,True,False,False,24732,0.0645388688828226,0.0635507065238655,1.5311119888873268,0.241306358821016,-6.503969438273341,2.71053111109512e-09,0.6302563384287385,True,SURVIVES,True
event_driven,B2_tfidf_ridge,5,1,2026,25109,0.2514820183958807,0.12354327609218659,0.12651030538164323,0.1249827168671719,1.2074814852932854,-2.7596725469958416,0.005892177336357857,-0.001649574835759661,-0.000305635489493285,0.3855199658783398,996,7.4151340767415155,1.2982625098972288e-13,0.590179124622791,0.6126283628969913,0.6014234199793068,1.8289951292327782,-2.8211891178740225,0.004879775632553973,-0.012855258478254071,-0.002498224975457101,-0.0764672454964012,0.12651030538164323,0.1249827168671719,0.2514820183958807,-2.7596725469958416,0.005892177336357857,0.3855199658783398,0.12373572406351499,0.16103259587428112,0.16498096541802,False,False,False,25109,0.1265103053816432,0.1249827168671719,1.2074814852932854,0.2514820183958807,-7.0468232020146075,7.037487607458686e-11,0.6299404467541778,True,LOST,False
event_driven,B2_tfidf_ridge,10,1,2026,25001,0.2432733555873763,0.08899995246920449,0.08827666934766872,0.08708077788335344,1.3547084106734635,-2.9654021943241298,0.0030953952689099042,-0.001347436380454156,-0.00027918414477530077,0.3789265044485438,991,7.095876902027208,1.223565759157719e-12,0.44084718483267366,0.41630412660352756,0.40840793890140853,1.896735390672469,-3.183206169612129,0.0015019584903654731,-0.009786533581883817,-0.00239461951971347,0.5395698377005251,0.08827666934766872,0.08708077788335344,0.2432733555873763,-2.9654021943241298,0.0030953952689099042,0.3789265044485438,0.06809869591601789,0.06308225659534987,0.08976646279838722,False,False,False,25001,0.0882766693476687,0.0870807778833534,1.3547084106734637,0.2432733555873763,-7.208816387563901,2.2636710379048245e-11,0.1204819378337194,True,LOST,False
event_driven,B2_tfidf_ridge,20,1,2026,24732,0.26545033567813264,0.06597702869152462,0.06453886888282268,0.06335153193127938,1.8397238316944147,-3.10521136044431,0.001956058381911674,-0.0016047796777437402,-0.00041397556264090947,0.42244573352193066,981,5.976254797684931,1.5965729013494735e-09,0.31846861692949835,0.2793101408441097,0.2729617278558526,2.2728902606512693,-3.224615573953565,0.0013031225780497163,-0.009364697871443596,-0.002214413238247118,0.46451257641513816,0.06453886888282268,0.06335153193127938,0.26545033567813264,-3.10521136044431,0.001956058381911674,0.42244573352193066,0.04890145954779185,0.05608547037631931,0.06259386822117356,True,False,False,24732,0.0645388688828226,0.0633515319312793,1.839723831694415,0.2654503356781326,-8.222041279968158,9.650541927829548e-15,0.4307629733261601,True,SURVIVES,True
event_driven,B3_lm_linear,5,1,2026,25109,0.6798419058526797,0.12354327609218659,0.12651030538164323,0.12619699601931053,0.2476552098957819,-2.4325521570843036,0.015168232162019343,-0.000415784320004554,-3.761017884588898e-05,0.012406789417877827,996,2.734875834392942,0.0031756446752873287,0.590179124622791,0.6126283628969913,0.6101407144132153,0.4060615920576154,-3.1330067741790275,0.0017808545441791548,-0.0033953465320358434,-0.0007389248698285936,-0.3055456921565346,0.12651030538164323,0.12619699601931053,0.6798419058526797,-2.4325521570843036,0.015168232162019343,0.012406789417877827,0.2730281789163482,0.06945332722298704,0.3943740362125029,False,False,False,25109,0.1265103053816432,0.1261969960193105,0.2476552098957819,0.6798419058526797,-4.822962301312632,3.272212604517153e-05,-0.4146189215385343,True,LOST,False
event_driven,B3_lm_linear,10,1,2026,25001,0.7102696827838672,0.08899995246920449,0.08827666934766872,0.08810001402882692,0.2001155233282068,-1.2292901838320454,0.21925511308792897,-0.00038137771539458365,7.392801014269896e-05,0.16291303308114483,991,1.9499845245636693,0.025729968040516776,0.44084718483267366,0.41630412660352756,0.41452197751383935,0.4280882594722545,-1.7912329809576608,0.07356129525511064,-0.003672285817453379,0.00012303608242450608,-0.8131826315322044,0.08827666934766872,0.08810001402882692,0.7102696827838672,-1.2292901838320454,0.21925511308792897,0.16291303308114483,1.0,1.0,1.0,False,False,False,25001,0.0882766693476687,0.0881000140288269,0.2001155233282068,0.7102696827838672,-3.0349065413379637,0.0361286272130491,-0.0312725234870146,True,LOST,False
event_driven,B3_lm_linear,20,1,2026,24732,0.7255819565086891,0.06597702869152462,0.06453886888282268,0.06437138325051085,0.25951126075034137,-1.1243340904426666,0.26114663681571987,-0.0004013781916685684,9.256025235965393e-05,0.8379368210527648,981,2.101746787379484,0.01791511289256692,0.31846861692949835,0.2793101408441097,0.27716422652942185,0.7682908712883249,-2.022305051904307,0.04341608921643454,-0.005948161300071976,-0.0005986309536406106,0.4131236298503248,0.06453886888282268,0.06437138325051085,0.7255819565086891,-1.1243340904426666,0.26114663681571987,0.8379368210527648,1.0,0.9985700519779944,1.0,False,False,False,24732,0.0645388688828226,0.0643713832505108,0.2595112607503413,0.7255819565086891,-2.644572564712411,0.1063995705178052,1.1171876584900349,False,null-null,False
event_driven,B4_lm_features,5,1,2026,25109,1.1399013580723447,0.12354327609218659,0.12651030538164323,0.12627724338892832,0.18422372154729966,-0.9938862558503346,0.32051988123986275,-0.0002279689058677616,7.747235968863468e-05,0.4641330209604565,996,4.163478991380027,1.7029693159886845e-05,0.590179124622791,0.6126283628969913,0.6112844874018463,0.2193622718984352,0.4152214107596644,0.6780693453035087,-0.0008796885797515931,0.0015377484983006573,0.5236608454062751,0.12651030538164323,0.12627724338892832,1.1399013580723447,-0.9938862558503346,0.32051988123986275,0.4641330209604565,1.0,1.0,1.0,False,False,False,25109,0.1265103053816432,0.1262772433889283,0.1842237215472996,1.1399013580723447,-3.945214726212784,0.0015189592141515,0.4234029650874942,True,LOST,False
event_driven,B4_lm_features,10,1,2026,25001,0.42808769670692,0.08899995246920449,0.08827666934766872,0.0882042722645033,0.08201157078128112,-2.1037986518046754,0.035647763549077574,-0.00010050807000979604,-3.6667567411313226e-06,-0.05009193075736379,991,4.185025081417031,1.5524004754082554e-05,0.44084718483267366,0.41630412660352756,0.4158216584482505,0.11589319548988454,-1.1896643508135725,0.23446357138704665,-0.0007504037663526422,0.0001300032451254795,-0.3430080625272744,0.08827666934766872,0.0882042722645033,0.42808769670692,-2.1037986518046754,0.035647763549077574,-0.05009193075736379,0.6041020667328117,1.0,0.8555463251778618,False,False,False,25001,0.0882766693476687,0.0882042722645033,0.0820115707812811,0.42808769670692,-3.767231473045391,0.0029780372919006,-0.0394554772248215,True,LOST,False
event_driven,B4_lm_features,20,1,2026,24732,0.5686881976712713,0.06597702869152462,0.06453886888282268,0.06437943529141418,0.24703499483072924,-2.010255968836495,0.044677715606598396,-0.0003669434786069355,-2.6579188241842074e-05,0.4693091454855822,981,3.1923002392515425,0.0007281937281428074,0.31846861692949835,0.2793101408441097,0.27727606802010313,0.7282488268629861,-1.8124391624338012,0.0702242776619407,-0.006310534067162198,-0.0006566339435749148,0.1825639723841229,0.06453886888282268,0.06437943529141418,0.5686881976712713,-2.010255968836495,0.044677715606598396,0.4693091454855822,0.6568554837965714,1.0,0.9844501130681467,False,False,False,24732,0.0645388688828226,0.0643794352914141,0.2470349948307292,0.5686881976712713,-3.1096163940183223,0.0300069148045172,0.4859769348062835,True,LOST,False
event_driven,C2_finbert_s1,5,3,2026+2027+2028,25109,0.23281525747529622,0.12354327609218659,0.12651030538164323,0.1232558545633545,2.572478825713876,-5.916488835944067,4.519790960158177e-09,-0.0030883784075034283,-0.0015589644196635144,-1.7185280711027644,996,6.0649630570078585,9.36239786517559e-10,0.590179124622791,0.6126283628969913,0.5839821413859337,4.675954174827226,-7.83158605065596,1.2304939671296683e-14,-0.02765570639917334,-0.016646297375900766,-4.692859768028975,0.12651030538164323,0.12380879059871283,0.18925884763753628,-4.948555012351497,8.775784616980226e-07,-0.9420252310878408,2.621478756891743e-07,8.244309579768778e-13,4.387892308490113e-05,True,False,True,25109,0.1265103053816432,0.1238087905987128,2.1354108463976527,0.1892588476375362,-14.362817547095286,8.537583491808825e-45,-2.1767995267082836,False,GAINED,True
event_driven,C2_finbert_s1,10,3,2026+2027+2028,25001,0.22466764964806665,0.08899995246920449,0.08827666934766872,0.08614350975954153,2.416447747621683,-5.683191175711201,1.738235892524939e-08,-0.0022675716379729717,-0.0011164924361147224,0.956671989777124,991,8.55881609464379,2.1497513079441457e-17,0.44084718483267366,0.41630412660352756,0.40453309080461797,2.827508796260356,-4.288623426435739,1.9738666583209498e-05,-0.01296806086244464,-0.004719561221768202,0.5666796654286891,0.08827666934766872,0.08641960689913172,0.1769254353315345,-5.518076327799122,4.376100899209823e-08,-0.15688832736586572,9.907944587392153e-07,0.0011251039952429414,2.5381385215416972e-06,True,True,True,25001,0.0882766693476687,0.0864196068991317,2.103684316886877,0.1769254353315345,-14.18950381576595,9.913451208474033e-44,-0.4206379989476865,True,SURVIVES,False
event_driven,C2_finbert_s1,20,3,2026+2027+2028,24732,0.2839985936455032,0.06597702869152462,0.06453886888282268,0.06352062162312873,1.5777271546898122,-1.944580950733626,0.052111238784629414,-0.0024200257377405303,-8.594132772181862e-05,0.32528435381232945,981,3.811163432631311,7.346944318731341e-05,0.31846861692949835,0.2793101408441097,0.2666133670528609,4.54576183767536,-4.382153065390796,1.3018127195189136e-05,-0.020755692681778987,-0.008450927641855024,0.015480642438668335,0.06453886888282268,0.06394533547976658,0.42710546653191683,-0.4952176797162795,0.6205574871070725,-0.4694467865982953,0.6568554837965714,0.0007550513773209699,1.0,False,True,False,24732,0.0645388688828226,0.0639453354797665,0.9196526269056868,0.4271054665319168,-2.031277468388065,0.4223752741806836,-0.5488668100814271,False,null-null,True
event_driven,C6_llmtext,5,1,2026,25109,0.2638315433787111,0.12354327609218659,0.12651030538164323,0.12497435605435057,1.2140902851029933,-5.0439839407429865,5.416951736539056e-07,-0.0015675153437401908,-0.0006850647291211941,0.09780462521601527,996,5.491058225352743,2.5360756508552367e-08,0.590179124622791,0.6126283628969913,0.6029486897755131,1.5800236665023257,-3.951887832503826,8.301553130178922e-05,-0.010843118898836285,-0.0034237803840697426,0.4727321851309208,0.12651030538164323,0.12497435605435057,0.2638315433787111,-5.0439839407429865,5.416951736539056e-07,0.09780462521601527,2.5459673161733564e-05,0.004482838690296618,2.7626453856349187e-05,True,True,True,25109,0.1265103053816432,0.1249743560543505,1.214090285102993,0.2638315433787111,-9.858481216936076,3.8128088864685405e-21,0.5917005737705185,True,SURVIVES,False
event_driven,C6_llmtext,10,1,2026,25001,0.28056826582520855,0.08899995246920449,0.08827666934766872,0.08739537415940905,0.9983330757402845,-3.7577488053090367,0.00018146916177945083,-0.0010074856068001301,-0.0003130336656401392,0.9450247416469738,991,5.214052661821388,1.12454476543784e-07,0.44084718483267366,0.41630412660352756,0.4121192672505247,1.0052409009599699,-2.4147530279307796,0.015926299026046167,-0.005258633414991612,-0.00042002660177377653,0.011493257850670346,0.08827666934766872,0.08739537415940905,0.28056826582520855,-3.7577488053090367,0.00018146916177945083,0.9450247416469738,0.00653288982406023,0.44593637272929265,0.007621704794736935,True,False,True,25001,0.0882766693476687,0.087395374159409,0.9983330757402844,0.2805682658252085,-7.983374238923317,6.680997830591123e-14,1.101469331856579,True,SURVIVES,True
event_driven,C6_llmtext,20,1,2026,24732,0.24452581697318196,0.06597702869152462,0.06453886888282268,0.06411404556768242,0.6582441286840103,-1.9823432496516546,0.047719784499897465,-0.0006287959852201299,-7.35047626793581e-06,1.113324442265921,981,4.391666664883594,6.235876811119426e-06,0.31846861692949835,0.2793101408441097,0.2778030870019858,0.5395628807351583,-1.110219055077826,0.26717697695138615,-0.0027260635351113935,0.000871792709286233,-0.4009766665492778,0.06453886888282268,0.06411404556768242,0.24452581697318196,-1.9823432496516546,0.047719784499897465,1.113324442265921,0.6568554837965714,1.0,1.0,False,False,False,24732,0.0645388688828226,0.0641140455676824,0.6582441286840103,0.2445258169731819,-5.389184067270421,1.7142059293660068e-06,2.3387241581031093,False,null-null,False
event_driven,D2_gated_fusion,5,3,2026+2027+2028,25109,0.36208301992951486,0.12354327609218659,0.12651030538164323,0.1258036222899503,0.5585972538451281,-1.6982421674575823,0.08977471817764157,-0.000614396673185412,4.6000533414252344e-05,2.9963847143809583,996,5.666441887468186,9.54226094762112e-09,0.590179124622791,0.6126283628969913,0.6108547968108496,0.2895011386274757,1.236437647580367,0.2165877075626683,-0.000745334014333046,0.004389910373966809,6.4458325661139515,0.12651030538164323,0.12586668125345912,0.3623118316268261,-0.6945131570595929,0.4875225831423109,3.022144700618944,0.9875218999540573,1.0,1.0,False,False,False,25109,0.1265103053816432,0.1258666812534591,0.5087523314740983,0.3623118316268261,-5.576791551123203,6.682912931158377e-07,7.726951357026822,False,null-null,False
event_driven,D2_gated_fusion,10,3,2026+2027+2028,25001,0.6286053967203492,0.08899995246920449,0.08827666934766872,0.088120042527761,0.17742719686314765,-0.41684527256612947,0.6768819514991852,-0.0002445155535060792,0.00017747574729202992,-0.19695597538176052,991,3.9531875259495624,4.1300454872170266e-05,0.44084718483267366,0.41630412660352756,0.41682847559727787,-0.12595335002520464,1.9486410329578563,0.05162051648018889,0.00011236943929306333,0.002763407580869825,-1.0286391643847383,0.08827666934766872,0.08807292401315045,0.8517702886845695,-0.5574436134302582,0.577350387062069,-0.18616562467284745,1.0,1.0,1.0,False,False,False,25001,0.0882766693476687,0.0880729240131504,0.2308031510747592,0.8517702886845695,-2.2154450565237545,0.3208620893635527,-0.5878895173638307,False,null-null,False
event_driven,D2_gated_fusion,20,3,2026+2027+2028,24732,-0.6936279742391422,0.06597702869152462,0.06453886888282268,0.06632279150121842,-2.7641058005442423,3.5464633871153026,0.00040891527445036547,0.0008535451678832643,0.002914289588971175,-0.4378879731686508,981,-1.8470185049465186,0.9674771241304864,0.31846861692949835,0.2793101408441097,0.288901941157372,-3.434103854688084,3.6442072616513057,0.0002822969655398383,0.0049758886303657955,0.01628731501033284,0.9895024260326799,0.06453886888282268,0.06639079650155721,-1.0283627616368631,2.9990243816931303,0.002776880963635993,-0.35749427583488014,0.013903119331312426,0.014114848276991917,0.08330642890907979,False,False,False,24732,0.0645388688828226,0.0663907965015572,-2.869476411334253,-1.0283627616368631,8.58150519531199,4.754494268091043e-16,-1.4948339557287549,False,null-null,False
event_driven,D4_llmfused,5,1,2026,25109,0.0022163879981887766,0.12354327609218659,0.12651030538164323,0.12652645362908568,-0.012764373142357581,3.374459099814402,0.0007681612578290608,7.93480938102936e-06,2.8226201684181048e-05,1.5790303697057624,996,-1.1195713595113044,0.8684166755287058,0.590179124622791,0.6126283628969913,0.612736343654636,-0.01762581757300851,3.120627170952838,0.00185666968508219,4.5679759482960484e-05,0.000192787327819932,3.6020398869848753,0.12651030538164323,0.12652645362908568,0.0022163879981887766,3.374459099814402,0.0007681612578290608,1.5790303697057624,0.02414222307243494,0.07055344803312322,0.029423334369530083,False,False,False,25109,0.1265103053816432,0.1265264536290856,-0.0127643731423575,0.0022163879981887,5.663405792663171,4.200525775777121e-07,3.8199370240347816,False,null-null,False
event_driven,D4_llmfused,10,1,2026,25001,0.014354750474628284,0.08899995246920449,0.08827666934766872,0.08828374532245767,-0.008015679387591252,0.6577367535219839,0.5108602006162112,-1.6847787175912974e-05,3.4067032428316784e-05,-0.07747876031786323,991,0.7018306221871757,0.2414748776396513,0.44084718483267366,0.41630412660352756,0.41645858832873495,-0.03710309731195442,1.5815271649625227,0.11407695836734734,-1.4156019670096696e-05,0.00041434687835179555,0.8657584329731673,0.08827666934766872,0.08828374532245767,0.014354750474628284,0.6577367535219839,0.5108602006162112,-0.07747876031786323,1.0,1.0,1.0,False,False,False,25001,0.0882766693476687,0.0882837453224576,-0.0080156793875912,0.0143547504746282,0.7367425870360244,1.0,0.0652832444435939,False,null-null,False
