disclosure,model,horizon,n_seeds,r2_mean,r2_std,qlike_mean,qlike_std,mae_mean,mae_std,rmse_mean,rmse_std,se_dm_mean,se_dm_std,se_dm_nsig,se_dm_n,se_dm_dir,qlike_dm_mean,qlike_dm_std,qlike_dm_nsig,qlike_dm_n,qlike_dm_dir
event_driven,C2_finbert_s2,10,3,-0.1605811500561781,0.06539418664129651,1.1665105473499988,0.22174335705076897,0.10852360244950165,0.004835132852167667,0.1740147237810085,0.0049416495927495,25.114442143746874,2.459150812575319,3,3,WORSE,21.380993361500003,1.9041354200600291,3,3,WORSE
event_driven,C2_finbert_s2,20,3,-0.11527862400477118,0.1032411169853018,0.7287212317339344,0.22581479170931135,0.09938947636884672,0.00366492869818788,0.15009206874730743,0.006925040557429933,22.69022014483501,2.1573978124303594,3,3,WORSE,18.969289138346944,6.578291918461417,3,3,WORSE
event_driven,C2_finbert_s3,5,3,-0.05871699794688734,0.01634796070724605,1.1118910598792116,0.06745351948762501,0.11451386676318608,0.0011731314631009977,0.1803378428183186,0.0013949086022972737,21.884424280409544,1.0892495705089982,3,3,WORSE,20.908792531491986,2.964385524064361,3,3,WORSE
event_driven,C2_finbert_s3,10,3,-0.032630592589812046,0.05411640267683868,0.8271248495232035,0.20932430680499428,0.10407980693028906,0.0028686632631944277,0.16414937486014666,0.004276045191554747,20.418889292782445,1.5515154018042487,3,3,WORSE,14.29640031673651,1.819099998308621,3,3,WORSE
event_driven,C2_finbert_s3,20,3,-0.22739345511167267,0.04742260736417642,0.9198543360141245,0.22525087381925937,0.10589124665085822,0.0029653009603107633,0.15754780451886227,0.0030304060820494252,25.511541798638866,1.6758343829394724,3,3,WORSE,21.608057095773272,5.662599486734946,3,3,WORSE
event_driven,C2_finbert_s4,5,3,-0.12068210656882201,0.10955962769697061,1.330628843992357,0.4021384250031272,0.11836961623591301,0.005674402653307574,0.18539854686140966,0.008994807668677596,25.701487087039737,5.580735923921283,3,3,WORSE,24.516478774398582,8.017089576226436,3,3,WORSE
event_driven,C2_finbert_s4,10,3,-0.09426054272776015,0.032347079294628954,0.9871148994155341,0.06662620066862951,0.10677919736296293,0.0010303836559197547,0.16900269054277672,0.0025011233281957545,22.90754887993715,1.0927999869121388,3,3,WORSE,18.5521953347694,4.90336053218552,3,3,WORSE
event_driven,C2_finbert_s4,20,3,-0.1760210401416137,0.13697731108341818,0.8595966154310366,0.24100768593754318,0.09977248689144529,0.006958350225957543,0.154055779897443,0.009091222427305312,23.754390809930896,3.4918719840110803,3,3,WORSE,23.704128884971347,4.591868338602644,3,3,WORSE
event_driven,C3_roberta_s1,5,3,-0.08559412195292444,0.08665499260215266,1.229094082368885,0.3892388231294088,0.11697022973898331,0.004642797098214011,0.18251682952831838,0.007377788715043314,23.635192385599666,4.9913096999746385,3,3,WORSE,20.042218768631635,5.243280824395783,3,3,WORSE
event_driven,C3_roberta_s1,10,3,-0.14911411334691774,0.10894326313317142,1.1132437946863971,0.2993529229361039,0.10819113543893723,0.007186132226237507,0.17306753119629945,0.008277898233960478,25.04028717258844,4.412799943261541,3,3,WORSE,23.120832251243883,5.0363528300278615,3,3,WORSE
event_driven,C3_roberta_s1,20,3,-0.21118386170354256,0.09211174307786928,0.9289577720544951,0.10839219218255364,0.10132408140071217,0.0037709522189126273,0.1564464782496654,0.006006054396535391,23.490054205401734,1.763986562901448,3,3,WORSE,20.920240384156088,4.312780468454929,3,3,WORSE
event_driven,C4_longformer,5,3,-0.08791169767028029,0.03719012086558744,1.2274908923493004,0.21151164310432763,0.11584546100062668,0.00288315619879656,0.18279339278607995,0.0031106446597116756,24.037498819287823,1.5453735336606782,3,3,WORSE,20.830048558162535,3.9106111833703032,3,3,WORSE
event_driven,C4_longformer,10,3,-0.0975480699097601,0.07046170511264394,0.9733375193659943,0.16399532689689092,0.10641764717140093,0.003020183919956492,0.16921145159214745,0.00539257776471554,23.09599809612992,2.447302388684655,3,3,WORSE,18.50553935064451,3.9201794927550675,3,3,WORSE
event_driven,C4_longformer,20,3,-0.15297952141173124,0.06029602343865138,0.8355614709894136,0.07299844479904252,0.09881951517285816,0.003011749418062943,0.15268079361243117,0.004021240279949264,22.34707813287188,1.3827852717046225,3,3,WORSE,21.07380695489643,1.9600561166342094,3,3,WORSE
event_driven,C5_e5mistral,5,3,-0.07605104136206942,0.02053834331802516,0.9962535984415424,0.06013743261827227,0.11467505678808734,0.0003471618185335496,0.18180624317308647,0.0017381827604634776,22.96595538774204,0.9349398013007415,3,3,WORSE,20.871091916568886,1.3752219025362007,3,3,WORSE
event_driven,C5_e5mistral,10,3,-0.06502664495868153,0.01073364723657791,0.7649346546441109,0.023327092885026827,0.10365581854733116,9.374283631368435e-05,0.16674065489706905,0.0008414419762511042,22.259052664022448,0.3158673294789086,3,3,WORSE,20.1454295259629,0.6629388805709742,3,3,WORSE
event_driven,C5_e5mistral,20,3,-0.07573606780045943,0.02595362360418961,0.5884770640017082,0.03684602452052629,0.09457903992256844,0.0004204160152456199,0.147504648786987,0.0017835632610254508,22.359513134880864,0.36378008160609987,3,3,WORSE,21.64617762793296,0.9181140173696907,3,3,WORSE
event_driven,C5_gteqwen2,5,3,-0.023319848693462635,0.005008541876237087,0.8080518318072492,0.018652612418078567,0.11728447155217388,0.00038155504608912693,0.17730068801649626,0.00043380868470083037,21.79894893956639,0.13306496528894007,3,3,WORSE,17.099156550340783,0.8800620075562926,3,3,WORSE
event_driven,C5_gteqwen2,10,3,-0.021014569113948056,0.011664641758318954,0.636371464700978,0.038816688735136204,0.10722170551417064,0.0014986861973575014,0.16325865211650545,0.000931818149370698,22.67067868364671,0.5236560518059891,3,3,WORSE,15.726565675264656,1.9446354595608488,3,3,WORSE
event_driven,C5_gteqwen2,20,3,-0.013850283532074478,0.007606123919525806,0.47317273396192105,0.025769641413610597,0.09776613517305748,0.001856863816967677,0.14320523009200278,0.0005377555805729478,24.089026749166166,1.3185147617346116,3,3,WORSE,17.65998100745919,1.5113440758150456,3,3,WORSE
event_driven,C5_qwen3,5,3,-0.021294615304963942,0.011869727410636575,0.8133244393575206,0.04650134160319375,0.11650892411694665,0.0011337745653204033,0.17712351019883146,0.001030412808518964,21.29309676202098,0.2115504141497649,3,3,WORSE,16.463919328627185,2.040699137180817,3,3,WORSE
event_driven,C5_qwen3,10,3,-0.011762334271475735,0.005312481731059679,0.6283774476963209,0.01573801400763956,0.10613780189277844,0.0005077882687593217,0.1625186504848719,0.00042699335503683584,21.79455390668665,0.05753963939734565,3,3,WORSE,14.865290444619088,0.7757978307932175,3,3,WORSE
event_driven,C5_qwen3,20,3,-0.0114940769700184,0.013252427915004838,0.48347062961819676,0.02769915297377786,0.09614404747896645,0.0012164872208019774,0.143037350959803,0.0009376605683977757,22.797610967154714,0.774139742473832,3,3,WORSE,17.569064404788364,1.4387058679836888,3,3,WORSE
event_driven,D1_concat_mlp,5,3,0.04181851562507281,0.04930048595743494,0.9892364036171553,0.1123097283000555,0.10719411816180721,0.0030860910659195216,0.17152794541029273,0.004385040893665446,24.221356839390058,3.9682027199789163,3,3,WORSE,31.05529826419012,3.9632234047808645,3,3,WORSE
event_driven,D1_concat_mlp,10,3,0.04140782397187407,0.059099194226946844,0.7780984072270989,0.12103120168047181,0.09698101728593593,0.003920770544112521,0.15813998411524477,0.004922180221890957,23.602371545671733,4.619385798927725,3,3,WORSE,26.84855529519012,3.4701406826159555,3,3,WORSE
event_driven,D1_concat_mlp,20,3,0.09198647034196487,0.06954713741027792,0.5297883920872308,0.08058627934945815,0.0854371989817896,0.003908671600484923,0.13545757151395918,0.005244351215129724,18.788773874965038,3.0215894627039614,3,3,WORSE,23.646143635061403,3.168950034792537,3,3,WORSE
event_driven,D2_gated_fusion,5,3,0.0504745818283436,0.06908637197426644,0.9570687333561555,0.18107997579475194,0.10650434649670369,0.004067146513923139,0.17071443870758576,0.006163682247625829,21.477501068308822,4.888536288229784,3,3,WORSE,29.346397208324053,2.701025786855174,3,3,WORSE
event_driven,D2_gated_fusion,10,3,0.10439000781301137,0.05453590822011496,0.6790938638895414,0.09624714432152395,0.09359358504056262,0.0029841240710939635,0.15285797565034154,0.0046913242307045884,21.233313108611366,3.584932992803073,3,3,WORSE,24.74704567194686,2.2007484208673596,3,3,WORSE
event_driven,D2_gated_fusion,20,3,0.12563497733700532,0.07187417864847678,0.4974060878729254,0.08136431073944744,0.08369753859878086,0.003732712031474392,0.13291559120479088,0.00546358433451023,16.292743674189964,3.309531859688593,3,3,WORSE,20.78585235300702,2.601088041183891,3,3,WORSE
event_driven,D3_e5mistral,5,3,0.13731612523141556,0.00470611762367232,0.7441254971107643,0.012265999193878158,0.10215405076615823,0.0003322592157054731,0.16279098542299533,0.0004439452444428896,15.14540312681818,1.0029076662896423,3,3,WORSE,25.256012468716325,0.8485553623909454,3,3,WORSE
event_driven,D3_e5mistral,10,3,0.202813003341079,0.005040046826457249,0.5115991781089019,0.009515197943240286,0.08827752530342915,0.0003542845996435138,0.14425923056025938,0.00045569586654476806,9.563393353080206,2.0028346671010517,3,3,WORSE,18.939315930715114,1.4818101546820321,3,3,WORSE
event_driven,D3_e5mistral,20,3,0.2579791205923819,0.005198420742162314,0.35343449729204895,0.0014144218380372667,0.07710318334564006,0.0004970120973239571,0.12251246879144823,0.00042943058026557833,6.23761872978703,2.212655762046081,3,3,WORSE,14.617196450819469,2.149439255832025,3,3,WORSE
event_driven,D3_gteqwen2,5,3,0.16832258759855334,0.010043423653042938,0.6800197529618068,0.02014556772261451,0.10073209407163092,0.0003167160287706246,0.15983715667394355,0.0009668167934121117,5.999910250923934,2.9383343966305273,3,3,WORSE,15.885722208171515,2.9844654871744734,3,3,WORSE
event_driven,D3_gteqwen2,10,3,0.2100864956656422,0.0021070283268801566,0.4952321973307199,0.0036150762481536843,0.08815805262966812,0.00014502453901949326,0.14360000825435093,0.0001914636721176645,7.131630549463325,0.7436601246328297,3,3,WORSE,15.425326246796294,0.8200136969155454,3,3,WORSE
event_driven,D3_gteqwen2,20,3,0.26601246260826533,0.0048003422435037545,0.34551517260145437,0.0019098175450733181,0.07695660484373704,0.0005425434771277012,0.12184755022944127,0.0003984759098340682,3.263991916204538,1.892053464499126,2,3,WORSE,11.56751917141037,1.4742478232264091,3,3,WORSE
event_driven,D3_qwen3,5,3,0.14095990915901688,0.0037987425527391777,0.7326202982014445,0.011206025619271451,0.10209602552239509,0.0003034505395459431,0.1624469634146542,0.0003590569392164532,13.66706089069424,0.9707481329725463,3,3,WORSE,24.194719521718635,0.6938621259411715,3,3,WORSE
event_driven,D3_qwen3,10,3,0.2028266298003858,0.004545494737933221,0.5072068702139556,0.008228665820086857,0.08846116720282833,0.0003072368377233353,0.14425808703849186,0.00041104958862484784,9.068237883086372,1.8042298123854876,3,3,WORSE,18.99097733077617,1.677702116451941,3,3,WORSE
event_driven,D3_qwen3,20,3,0.2560303045565973,0.005667314999189691,0.3518210866038365,0.002274334361773303,0.07768246734510376,0.00039473938620524234,0.12267315245172473,0.0004676867374622791,6.401313681333548,2.0474155002320384,3,3,WORSE,14.583410965466332,1.9232372428777404,3,3,WORSE
combined,A1_hv,5,1,-0.565564095200132,0.0,1.3099240620766366,0.0,0.13724662276376723,0.0,0.21734861550324844,0.0,19.654240601369125,0.0,1,1,WORSE,26.634709834542857,0.0,1,1,WORSE
combined,A1_hv,10,1,-0.28419990322787325,0.0,0.5985924685417228,0.0,0.1126830912069274,0.0,0.18468014366632335,0.0,17.254812549367262,0.0,1,1,WORSE,17.319523138618408,0.0,1,1,WORSE
combined,A1_hv,20,1,-0.08484174302380576,0.0,0.3645178457299491,0.0,0.09350635534055925,0.0,0.1453839208040521,0.0,11.59298165427469,0.0,1,1,WORSE,9.94746862503625,0.0,1,1,WORSE
combined,A3_garch,5,1,0.024766890719121082,0.0,0.5031441040987987,0.0,0.11597302935890084,0.0,0.17154405444125362,0.0,8.218070092654447,0.0,1,1,WORSE,-13.283742950828103,0.0,1,1,BETTER
combined,A3_garch,10,1,0.08432329859776622,0.0,0.3738566603254094,0.0,0.10138526323231331,0.0,0.15594626202564593,0.0,7.758390767610776,0.0,1,1,WORSE,-8.808657098089622,0.0,1,1,BETTER
combined,A3_garch,20,1,0.10288107177875083,0.0,0.26665148155615176,0.0,0.08877027830440856,0.0,0.13220813931304923,0.0,8.299874960577355,0.0,1,1,WORSE,-9.235926090995905,0.0,1,1,BETTER
combined,A4_egarch,5,1,-0.1703964138748606,0.0,0.6493268670865129,0.0,0.1163215934407736,0.0,0.18792646435006372,0.0,5.582162259159885,0.0,1,1,WORSE,0.470525868300542,0.0,0,1,WORSE
combined,A4_egarch,10,1,-0.13520885256534343,0.0,0.5471864495735278,0.0,0.10190954531860359,0.0,0.1736367993502197,0.0,4.8030669075376675,0.0,1,1,WORSE,0.5953312648265215,0.0,0,1,WORSE
combined,A4_egarch,20,1,-0.05857293307740896,0.0,0.4281407748147758,0.0,0.09007467871699351,0.0,0.14361294088018217,0.0,4.818570856549663,0.0,1,1,WORSE,0.8573602865243247,0.0,0,1,WORSE
combined,A5_arima,5,1,0.001874314722877246,0.0,0.5920762296182482,0.0,0.1159477314888116,0.0,0.17354578397581366,0.0,9.844917270503249,0.0,1,1,WORSE,2.212211838562549,0.0,1,1,WORSE
combined,A5_arima,10,1,0.09071289703632335,0.0,0.44167342680800203,0.0,0.09909238948787104,0.0,0.1554012124666134,0.0,7.703270713837911,0.0,1,1,WORSE,-0.5656841105727209,0.0,0,1,BETTER
combined,A5_arima,20,1,0.16424886879192013,0.0,0.3138867675283256,0.0,0.08371609589480461,0.0,0.12760616876155453,0.0,5.979343812107589,0.0,1,1,WORSE,-0.38080297506904404,0.0,0,1,BETTER
combined,B1_bow_ridge,5,1,-0.32180681217621654,0.0,1.5852205825303605,0.0,0.12256975558923446,0.0,0.1997125903518162,0.0,11.96781361455925,0.0,1,1,WORSE,26.336159940025105,0.0,1,1,WORSE
combined,B1_bow_ridge,10,1,-0.29691295991681854,0.0,1.2232937079226929,0.0,0.11115340513022276,0.0,0.18559202157061036,0.0,13.763333776356438,0.0,1,1,WORSE,26.56646369494063,0.0,1,1,WORSE
combined,B1_bow_ridge,20,1,-0.35500875862260783,0.0,0.9021882111913425,0.0,0.1015383004668588,0.0,0.16248161769060432,0.0,12.71599825318841,0.0,1,1,WORSE,28.198065438986088,0.0,1,1,WORSE
combined,B2_tfidf_ridge,5,1,-0.20211084563960058,0.0,1.5212853230746821,0.0,0.12154097338270316,0.0,0.19045558364310217,0.0,33.24013204988278,0.0,1,1,WORSE,34.804761194705144,0.0,1,1,WORSE
combined,B2_tfidf_ridge,10,1,-0.21102462867796334,0.0,1.2358964157919357,0.0,0.11159709068969244,0.0,0.1793413254067283,0.0,31.509102706715115,0.0,1,1,WORSE,28.60170210168374,0.0,1,1,WORSE
combined,B2_tfidf_ridge,20,1,-0.2679031727125625,0.0,0.9631279938681067,0.0,0.10330423613434274,0.0,0.15717237921062793,0.0,29.188464550968195,0.0,1,1,WORSE,31.134963742508763,0.0,1,1,WORSE
combined,B3_lm_linear,5,1,-0.2267559356523734,0.0,1.4402927715621063,0.0,0.12088406630176123,0.0,0.19239799229767857,0.0,33.10797343526053,0.0,1,1,WORSE,31.908145591039553,0.0,1,1,WORSE
combined,B3_lm_linear,10,1,-0.21994165287135914,0.0,1.1367475679402232,0.0,0.10976012823998896,0.0,0.1800003780365355,0.0,30.83872649582917,0.0,1,1,WORSE,22.319503473965955,0.0,1,1,WORSE
combined,B3_lm_linear,20,1,-0.253941298647439,0.0,0.8351103018327574,0.0,0.09985971978016522,0.0,0.15630460964174145,0.0,28.741806510218517,0.0,1,1,WORSE,29.88503503967858,0.0,1,1,WORSE
combined,B4_lm_features,5,1,-0.21532905907845912,0.0,1.3985962139234143,0.0,0.12030052535691031,0.0,0.19149983006045782,0.0,32.5866089816246,0.0,1,1,WORSE,31.646992645283838,0.0,1,1,WORSE
combined,B4_lm_features,10,1,-0.20425201672477322,0.0,1.0960631287010467,0.0,0.10900947360376338,0.0,0.17883914233583392,0.0,30.244887638727295,0.0,1,1,WORSE,20.828115403744544,0.0,1,1,WORSE
combined,B4_lm_features,20,1,-0.22717005608025365,0.0,0.7919536597473928,0.0,0.09878762696237063,0.0,0.15462708114340137,0.0,28.19471558558614,0.0,1,1,WORSE,29.27079358593725,0.0,1,1,WORSE
combined,C1_bert_s1,5,3,-0.18867826830068024,0.10203809490022393,1.590226305785486,0.3829115179294337,0.12241680288772847,0.00587702788999983,0.18927475407635463,0.00803799156818576,33.10359794456733,5.472874031732322,3,3,WORSE,33.42598239789832,6.065647271611096,3,3,WORSE
combined,C1_bert_s1,10,3,-0.037192740427584435,0.06822873072604183,0.7889166409501598,0.2036986564405815,0.10443296481391376,0.0015326779863047918,0.16591247689173605,0.005422428518680948,23.22697910902245,3.0510622147510293,3,3,WORSE,19.18741182388787,5.519924473602008,3,3,WORSE
combined,C1_bert_s1,20,3,-0.21296705386665785,0.016456556704550162,0.9342594605588184,0.10200713034451057,0.100761803186194,0.0029380349167701567,0.15372731674018206,0.001041037199575927,27.336958806327818,1.6937270846123118,3,3,WORSE,25.522101549950616,0.970498934494525,3,3,WORSE
combined,C1_bert_s2,5,3,-0.21712437907528934,0.024124199430475207,1.6920865094873951,0.060944076236729226,0.12315015443323034,0.001249083054782089,0.1916349232197998,0.0019030308230537053,33.99935315981886,1.4351831613635884,3,3,WORSE,31.28366652311906,1.4384110558989853,3,3,WORSE
combined,C1_bert_s2,10,3,-0.1583763295051198,0.0744235666518974,1.1524886185649281,0.2176460688665411,0.10845443161466331,0.004591226821684016,0.17534007092588674,0.0055987116441184644,28.316126240738228,3.548167438752281,3,3,WORSE,20.06860785763788,2.8276805698601266,3,3,WORSE
combined,C1_bert_s2,20,3,-0.16633355958830828,0.013614718934401925,0.8802958823285031,0.02288793840017238,0.09880073393670592,0.001068610784917774,0.1507438571437692,0.0008810853285646168,26.164139656776214,0.2876073867369316,3,3,WORSE,23.419866330084915,1.6889129280329567,3,3,WORSE
combined,C2_finbert_s1,5,3,-0.1340867015060739,0.04009421662967625,1.3786170806020097,0.2131023033258409,0.12023277076641264,0.0009724609660949888,0.18496898758008914,0.0032852177263840935,30.464747719926844,1.594667196695404,3,3,WORSE,31.254548623055022,3.193002613850634,3,3,WORSE
combined,C2_finbert_s1,10,3,-0.04336236800107762,0.06817169004099058,0.820314285296168,0.16712952546749654,0.1025764387124801,0.0025983739098651977,0.16640593833529504,0.0054046016957844875,23.1309205716182,3.2871456949543587,3,3,WORSE,18.858737077054215,4.903495625033523,3,3,WORSE
combined,C2_finbert_s1,20,3,-0.1505913185450304,0.1198114062214431,0.8454875537543856,0.2726748739439818,0.09912049321306439,0.006897628138308603,0.14959294912877455,0.0076938991069574495,25.13624529463905,4.570666669055558,3,3,WORSE,23.129828390615028,7.642895467422995,3,3,WORSE
combined,C2_finbert_s2,5,3,-0.15675137247220064,0.03830139024781624,1.513755469515304,0.19260476707381874,0.12197931785902408,0.003322649646505997,0.1868105821067681,0.0031050216519129597,32.270782291117385,2.3957329046139084,3,3,WORSE,28.61876798352115,1.83305187733551,3,3,WORSE
combined,C2_finbert_s2,10,3,-0.1554838632365069,0.11916747760816139,1.1488343600072348,0.3503025824007758,0.10893744813131205,0.00732369154658112,0.1750230910417888,0.009094075702891951,28.723316592934154,5.219724602059845,3,3,WORSE,21.744432008133177,4.730245362577541,3,3,WORSE
combined,C2_finbert_s2,20,3,-0.1870836059065449,0.10049505109075421,0.8834097515096979,0.21057745421995475,0.10040565479861026,0.005494741417062111,0.1519917418597591,0.006366479461439126,26.982785545503287,3.0535714751871006,3,3,WORSE,25.192659095607866,7.639587366001016,3,3,WORSE
combined,C2_finbert_s3,5,3,-0.16116700150874466,0.08437569902688624,1.4809927562360738,0.3211260673527791,0.1208950223969541,0.004643606210515173,0.1871030643569017,0.006742173112073747,31.665473327062895,4.618508859983316,3,3,WORSE,33.91073402125689,6.261129336182891,3,3,WORSE
combined,C2_finbert_s3,10,3,-0.15819625358544012,0.07530264555107143,1.2171305203147451,0.1428509738537961,0.10930943998464676,0.0032270393631453776,0.17532528286666066,0.005652448383959024,27.819908670799077,2.4635081390574314,3,3,WORSE,17.31338176145279,5.47831398733034,3,3,WORSE
combined,C2_finbert_s3,20,3,-0.1746969557232767,0.07580759824147272,0.9043162875353504,0.17764635188474048,0.10065451444554971,0.003091866293297804,0.15123294891437603,0.0048638210276642675,26.56670935044528,1.899735827914831,3,3,WORSE,19.291401232441647,3.669199029393969,3,3,WORSE
combined,C2_finbert_s4,5,3,-0.22196757238944578,0.06910001106117682,1.6164788921322382,0.29646387352753395,0.12270758331764439,0.005024454804938939,0.19197089775149823,0.005432465021123228,34.44437870154651,4.155224904885337,3,3,WORSE,34.11432331133083,5.511043643768042,3,3,WORSE
combined,C2_finbert_s4,10,3,-0.12312477176005283,0.04181826195228975,1.0603324194836177,0.13197381949031498,0.10758591999750172,0.0024742733570658234,0.17269034371985464,0.003204314411520501,27.387023412056227,2.4614818663137696,3,3,WORSE,20.27492776639024,3.0655254263611127,3,3,WORSE
combined,C2_finbert_s4,20,3,-0.11088157537431553,0.09922691756255209,0.7423368681597965,0.14908149673838986,0.0963979947254031,0.003708108704776983,0.14702084499889986,0.006561469981556871,23.98324473670712,2.6147738331850117,3,3,WORSE,22.57412466343379,3.3587399512919394,3,3,WORSE
combined,C3_roberta_s1,5,3,-0.16007838352463288,0.019422616012185274,1.4075261787829907,0.13616243585873533,0.11973108644617658,0.0023678207930402746,0.1870918988521142,0.0015655467530574798,31.314099833143167,0.9486176170021404,3,3,WORSE,33.97824841620357,2.6803031016098267,3,3,WORSE
combined,C3_roberta_s1,10,3,-0.21268851738688968,0.02327247845102275,1.269471268633959,0.11688269150741869,0.11151054008724952,0.0022235592743225963,0.17945900471425352,0.0017178960159077096,30.939061444297693,1.5162927981060041,3,3,WORSE,24.091036847720172,3.0162398823522163,3,3,WORSE
combined,C3_roberta_s1,20,3,-0.1906331626663973,0.06837020399712297,0.8630784516787714,0.0805773451110039,0.09921164399394411,0.002578376374017167,0.15226540318699752,0.00440153127881099,26.471759429950197,2.1046152375659712,3,3,WORSE,26.35084984828857,2.404994924608191,3,3,WORSE
combined,C4_longformer,5,3,-0.20922014668893474,0.034367145356038166,1.5938876584718726,0.1955173423153872,0.12187520205741632,0.0025083770459583547,0.19100508825226678,0.0027129137303165897,32.92766345462535,1.9880404065726,3,3,WORSE,26.47835414015743,7.62597338919842,3,3,WORSE
combined,C4_longformer,10,3,-0.11572439825388699,0.04987733443062489,1.032769255883866,0.14233124515480483,0.10566066242817991,0.0026333930619001048,0.17211121742819102,0.003869884070473568,26.88328601297696,1.8647645801115669,3,3,WORSE,18.72949979398889,4.234347161788388,3,3,WORSE
combined,C4_longformer,20,3,-0.11038478486969565,0.10119402671065308,0.7615951796364945,0.17691038425986724,0.0961112548598129,0.0048788388947383415,0.1469859691489036,0.006626815851348978,24.353949862269847,2.9335515223392408,3,3,WORSE,24.05566960514573,1.1485118127552212,3,3,WORSE
combined,C5_e5mistral,5,3,-0.1647023732255876,0.0072305589422698106,1.241237080389839,0.02263747263893081,0.11778809514722988,0.00031737811187023426,0.1874681681557677,0.0005822187222709138,30.40156694914714,0.35655881990367894,3,3,WORSE,30.221877948842756,0.3511752116534861,3,3,WORSE
combined,C5_e5mistral,10,3,-0.15096408715225298,0.0036044554237877682,0.9686854604407397,0.008882172250799849,0.10638952474614477,0.00015709511568290856,0.17483743178364344,0.00027389118470059,28.55929761723453,0.14171435202256458,3,3,WORSE,22.03744528641873,0.134619817935502,3,3,WORSE
combined,C5_e5mistral,20,3,-0.17456808590523187,0.007877893002037634,0.7167159918399449,0.011464617334824767,0.09660923629558602,0.00026229012965955554,0.15127621581962158,0.0005074983515136176,27.078372559732564,0.16567360864110897,3,3,WORSE,27.9496686224819,0.2129810562593715,3,3,WORSE
combined,C5_gteqwen2,5,3,-0.11197216554762372,0.00562180410713087,1.073754298127573,0.017833671703859952,0.11730665435245544,0.00018395655223299955,0.18317554210811965,0.0004628878854737767,28.39643472003626,0.29169018285049914,3,3,WORSE,28.740021372108558,0.4656675924995821,3,3,WORSE
combined,C5_gteqwen2,10,3,-0.10437378704226008,0.013631637038568123,0.8462828729957157,0.034068964115909456,0.10662846696207907,0.00039033489610336707,0.17126019179318758,0.0010562159780834453,27.743711335295853,0.43712654568126225,3,3,WORSE,25.833783570673177,0.7529433800094631,3,3,WORSE
combined,C5_gteqwen2,20,3,-0.10558407096778095,0.018991603945499758,0.6103739550144534,0.030440598536822343,0.09636037272903483,0.00016995427239250934,0.14676359411033055,0.0012635968563514907,26.423082429455448,0.10297423366788826,3,3,WORSE,25.594579040760173,0.7268161865984895,3,3,WORSE
combined,C5_qwen3,5,3,-0.10973948275143375,0.012027007792880615,1.0729568119677082,0.037297459351449805,0.11662798477590552,0.00026171767178559787,0.182990147999302,0.000992935490421521,27.99609352841519,0.5864770660384182,3,3,WORSE,27.92285214875023,0.8869023447554867,3,3,WORSE
combined,C5_qwen3,10,3,-0.09657738442124002,0.006482005598337196,0.8437722388722305,0.015642807887294937,0.10557966932899521,0.0001871331234434775,0.1706562754529549,0.0005048164099047114,26.842105127667022,0.25308959883783677,3,3,WORSE,17.509390056998907,0.22511421852966945,3,3,WORSE
combined,C5_qwen3,20,3,-0.10930949696674157,0.01223357064402669,0.6213459523812903,0.018742805874210393,0.09553144418302073,0.00011343528097849259,0.14701279714996995,0.0008112187337722428,25.99088071330722,0.10052840829013032,3,3,WORSE,25.801093602952427,0.42678036345686793,3,3,WORSE
combined,D1_concat_mlp,5,3,0.0388414611364396,0.0334637990233649,0.9651206692703134,0.08643911369005267,0.10771237691608603,0.0019929756122111027,0.17028433405732435,0.002977995536691138,26.903317714976325,3.585989590901943,3,3,WORSE,37.45136477510025,3.0034328963562973,3,3,WORSE
combined,D1_concat_mlp,10,3,0.08455785113710838,0.09069435436511385,0.6770191047529971,0.16425926970269664,0.0942910699681832,0.004627400631387174,0.1557949202808878,0.007837413169651378,20.046894771458906,8.503134038149707,3,3,WORSE,18.875076255978488,6.426351051661319,3,3,WORSE
combined,D1_concat_mlp,20,3,0.0707877690180851,0.07044307179516109,0.5388398158432395,0.1063048519862236,0.08636359437769758,0.003756575343333842,0.13448820201257888,0.005080050184675819,19.375893504530985,2.839817077421361,3,3,WORSE,21.943490769234096,1.8451727383603764,3,3,WORSE
combined,D2_gated_fusion,5,3,0.020608685967516454,0.050677535225483454,1.0080286092922395,0.13600926129090476,0.10879992733668825,0.003080650471025373,0.17187098077647808,0.004449912147531254,27.852339701730163,4.438026183692481,3,3,WORSE,38.2964387865271,4.135728573674158,3,3,WORSE
combined,D2_gated_fusion,10,3,0.07562365572772518,0.07280856659373455,0.7003859196111041,0.12461063423893634,0.09480865529837566,0.004249161601892859,0.15660563441826952,0.0061192676944908314,22.64725258863166,5.159432656647865,3,3,WORSE,24.015463491580007,1.744878080617651,3,3,WORSE
combined,D2_gated_fusion,20,3,-0.004629637661663762,0.04942560347607194,0.6444699460138086,0.061126484607886146,0.09066709021631389,0.0029009081883730066,0.13987810198101142,0.003418476334213005,24.940186724318732,2.419294805067491,3,3,WORSE,30.616561469884026,2.871235880311262,3,3,WORSE
combined,D3_e5mistral,5,3,0.12880540232582718,0.0037905054084554205,0.7365246782454435,0.005204538846450841,0.10341610189698021,0.00033917292638425636,0.16213558914412227,0.00035260249203663917,18.25196075561581,1.6020681635053022,3,3,WORSE,31.244374772778283,1.2775087011097466,3,3,WORSE
