disc,model,h,dm_q_2026,dm_q_2027,dm_q_2028,p_holm_2026,p_holm_2027,p_holm_2028,p_q_2026,p_q_2027,p_q_2028,rel_impr_pct_2026,rel_impr_pct_2027,rel_impr_pct_2028,rel_mean,rel_std,n_seeds,n_sig_raw,n_sig_holm,n_dm_neg,n_dm_pos,sign_disagree,grid2026_rel_impr_pct,grid2026_genuine
event_driven,D1_concat_mlp,5,-6.366980832228506,-7.685382206936786,-8.12191364590266,1.1374890501826022e-08,1.0277049885556565e-12,3.070705626857143e-14,1.9611880175562108e-10,1.581084597777933e-14,4.797977541964286e-16,0.8489794861709102,0.5176028116114639,1.067929790129853,0.8115040293040757,0.2770708451314002,3,3,3,3,0,False,,
event_driven,D1_concat_mlp,10,-1.486930918489984,3.1948684220468477,-5.4147649897632535,1.0,0.03501705427293527,2.9109201742657296e-06,0.1370456684991216,0.0014006821709174107,6.193447179288787e-08,0.014361386346646009,-0.23464537422394532,0.4086004400297369,0.0627721507174792,0.3243439470206696,3,1,1,2,1,True,,
event_driven,D1_concat_mlp,20,4.420083766285855,-4.327853488579435,-12.559640499548207,0.00042605381925293244,0.0005139452797873372,4.80746885504466e-34,9.90822835471936e-06,1.5116037640804035e-05,4.5353479764572264e-36,-1.867826823810425,0.7833644138276779,0.9081783050606518,-0.058761368307365114,1.567939091158215,3,2,2,2,1,True,,
event_driven,D2_gated_fusion,5,-5.576791551123203,2.017509862159078,-10.093378034529755,1.212824939358372e-06,0.5660768510921488,5.711383960203329e-22,2.4751529374660653e-08,0.043652951452656776,6.564809149658998e-24,0.5087523314740983,-0.0007034184929951238,0.8731614810660343,0.46040346468237914,0.43893413556063365,3,2,2,2,1,True,0.5087523314740983,False
event_driven,D2_gated_fusion,10,-2.2154450565237545,-2.6877338645817814,-2.8682328105265724,0.5615086563862174,0.12957539420948344,0.0867545782448596,0.026738507446962732,0.007198633011637969,0.004131170392612362,0.2308031510747592,0.025093231320098483,0.14040904383161013,0.13210180874215594,0.10310625775136459,3,3,0,3,0,False,0.2308031510747592,False
event_driven,D2_gated_fusion,20,8.58150519531199,5.4879147983956775,10.560392512964166,7.230793366055129e-16,1.7659925674475654e-06,4.70143764826621e-24,9.905196391856342e-18,4.106959459180385e-08,5.1664149980947364e-26,-2.869476411334253,-0.5943042160128891,-2.3152454149429653,-1.9263420140967025,1.1863964434299357,3,0,0,0,3,False,-2.869476411334253,False
event_driven,D3_e5mistral,5,-10.454151575582008,-6.930306069158275,-6.812230928095271,1.3925788953483618e-23,2.494478644161316e-10,5.306407019877214e-10,1.5824760174413202e-25,4.3008252485539934e-12,9.826679666439285e-12,1.5547534560952367,0.5154386723565205,0.7569203139677375,0.9423708141398316,0.5439096624762457,3,3,3,3,0,False,,
event_driven,D3_e5mistral,10,-13.486036593447366,-13.668646929879323,-15.249881703205302,2.8734166994058136e-39,2.5973454992450475e-40,3.5169636155080816e-50,2.636162109546618e-41,2.2199534181581603e-42,2.8362609802484527e-52,0.43829188274929326,0.973707188203466,1.4115130564549854,0.9411707091359149,0.48742571750971053,3,3,3,3,0,False,,
event_driven,D3_e5mistral,20,-12.820317800519655,-19.623569844090525,14.070608465832626,1.7113743546677762e-35,5.964535611233639e-83,9.858351029040552e-43,1.6615284996774527e-37,4.3221272545171296e-85,8.572479155687437e-45,0.9454920233343379,0.136774802055083,-0.8304226871514159,0.08394804607933504,0.8891351215310953,3,2,2,2,1,True,,
event_driven,D3_gteqwen2,5,-18.09741571310296,-18.277658528758938,-17.166244148839887,1.2598602851115236e-70,5.059202736122878e-72,1.510401993448733e-63,9.691232962396335e-73,3.775524429942446e-74,1.1271656667527859e-65,2.775859961506701,2.521100381387704,2.5127201528449303,2.6032268319131115,0.14956338165662406,3,3,3,3,0,False,,
event_driven,D3_gteqwen2,10,-11.523258674015205,-11.710469132488287,-13.923901718415413,1.1316948858963566e-28,1.348788502369917e-29,7.476367529821518e-42,1.2039307296769752e-30,1.362412628656482e-31,6.616254451169485e-44,1.8401332937352712,2.1113285879560064,2.1352521800559785,2.0289046872490855,0.16391785693328814,3,3,3,3,0,False,,
event_driven,D3_gteqwen2,20,-6.844330114050466,-15.475077323749174,-12.746407514339325,4.717771166231501e-10,1.1511777824232296e-51,4.570815300894e-35,7.862951943719168e-12,9.136331606533568e-54,4.271790000835514e-37,0.8488473863712946,1.5159227654984537,1.1008036580951592,1.1551912699883025,0.33684699732221174,3,3,3,3,0,False,,
event_driven,D3_qwen3,5,-12.781730679679248,-12.023460564765541,-11.925312394978818,2.765267867337454e-35,3.4659845790860404e-31,1.0706344604436081e-30,2.7110469287622102e-37,3.3009376943676575e-33,1.0706344604436082e-32,2.2033282729806456,1.4456645849530214,1.7293394177470414,1.7927774252269029,0.38279479049964416,3,3,3,3,0,False,,
event_driven,D3_qwen3,10,-13.122329898383535,-13.039224184994898,-13.945065124512661,3.5376238384364364e-37,1.116473673241426e-36,5.620594903569901e-42,3.306190503211623e-39,9.793628712644088e-39,4.930346406640264e-44,1.1403381117352724,1.411529812924711,1.8237534144840617,1.4585404463813483,0.34412442335774507,3,3,3,3,0,False,,
event_driven,D3_qwen3,20,-13.4656241173802,-19.682069694196617,-13.541506849828775,3.760097213785072e-39,1.9311733917347536e-83,1.3897695942891455e-39,3.481571494245437e-41,1.3893333753487435e-85,1.2520446795397707e-41,1.0308572160471108,0.9999213502980778,0.6088297495665411,0.8798694386372432,0.23523635292205095,3,3,3,3,0,False,,
long_form,C1_bert_s1,5,-0.9605648147902127,-6.9082928078925425,-7.553977823022247,1.0,3.011632495781804e-10,2.861592330326795e-12,0.3368002400981529,5.2835657820733404e-12,4.6911349677488446e-14,0.11848154642710779,3.711453418585535,2.643732204464027,2.1578890564922233,1.8451001034777956,3,2,2,3,0,False,0.1184815464271077,False
long_form,C1_bert_s1,10,4.3669370330309745,-6.768976784652004,4.854000695964407,0.0005117553284489251,7.224311998856812e-10,4.932261969552596e-05,1.276015493211553e-05,1.3892907690109254e-11,1.233065492388149e-06,-1.2823173171873985,0.6726283539600246,-0.9683183280273038,-0.5260024304182259,1.049850303254138,3,1,1,1,2,True,-1.2823173171873985,False
long_form,C1_bert_s1,20,-15.113444567398918,-4.403597158447863,14.87534342098746,7.849040237317883e-49,0.00039912865008276583,2.6754498333875604e-47,6.766413997687831e-51,1.0787260813047725e-05,2.2111155647831078e-49,2.950124040620903,2.0884325094439378,-0.827102332830065,1.4038180724115918,1.979490455803772,3,2,2,2,1,True,2.950124040620903,True
long_form,C1_bert_s2,5,2.1695345022847228,-9.71871676864814,-7.2115747978957865,0.601433131844549,2.6672766728994222e-20,3.381906945676157e-11,0.030071656592227453,3.3340958411242777e-22,6.03911954585028e-13,-0.822604590838276,1.99596565767136,0.4273492262449451,0.5335700976926764,1.412284219480716,3,2,2,2,1,True,,
long_form,C1_bert_s2,10,5.477688210822162,9.444709711692083,10.170365733124697,2.0873465927251635e-06,3.6314222498444613e-19,3.327040703124936e-22,4.4411629632450284e-08,4.596737025119571e-21,3.780728071732882e-24,-1.1763037809162447,-2.350758826013625,-6.964843685632704,-3.497302097520858,3.0598561505735185,3,0,0,0,3,False,,
long_form,C1_bert_s2,20,-3.913480493241531,-8.573740176916592,-12.522708100674217,0.003210864783972419,8.588110152702248e-16,1.2818769691044702e-33,9.17389938277834e-05,1.1927930767642011e-17,1.220835208670924e-35,3.058296255501067,3.1829827367777113,5.637973979547882,3.9597509906088866,1.4547202411824027,3,3,3,3,0,False,,
long_form,C2_finbert_s1,5,-5.573568413126545,-6.233521837909247,-8.353151926409495,1.237145764477583e-06,2.396603390021132e-08,5.052379611044087e-15,2.577387009328298e-08,4.793206780042264e-10,7.772891709298595e-17,0.5621361399397723,0.8526239931907402,2.3667913989983282,1.2605171773762802,0.9690086626499735,3,3,3,3,0,False,0.5621361399397723,True
long_form,C2_finbert_s1,10,-12.769558213320115,15.54249377703673,-1.9268250099304638,5.656239900671224e-35,1.376903439755012e-51,0.7024825851635473,5.600237525417054e-37,1.1015227518040095e-53,0.05403712193565749,4.55810848141576,-1.0929584272924797,0.9442782109009942,1.4698094216747581,2.861953282602169,3,1,1,2,1,True,4.55810848141576,True
long_form,C2_finbert_s1,20,5.981780257472185,6.818264953620352,-7.4375045291076045,1.2207103648264486e-07,5.342172995440559e-10,6.666581727080653e-12,2.3032271034461296e-09,9.892912954519554e-12,1.1337704583283358e-13,-0.08374310429343669,-5.363148931455191,1.1650664338942343,-1.427275200618131,3.4652861114902267,3,1,1,1,2,True,-0.0837431042934366,False
long_form,C2_finbert_s2,5,-7.252073747189423,-10.756816816572638,5.7523928744035,2.873803984825718e-11,7.486451215634914e-25,4.379990206138794e-07,4.490318726290184e-13,8.411742938915634e-27,9.124979596122487e-09,1.733647133918385,0.9042809420396143,-0.8962071971078798,0.5805736262833733,1.344478809914825,3,2,2,2,1,True,1.733647133918385,True
long_form,C2_finbert_s2,10,-7.922258040836493,7.578679642945403,-10.112142369295139,1.7750261032265953e-13,2.4866258379220535e-12,5.8565166565465775e-22,2.649292691382978e-15,3.8853528717532085e-14,6.809903089007649e-24,0.24353230058839478,-3.878822071214778,1.903736206271822,-0.5771845214515204,2.9773607666214508,3,2,2,2,1,True,0.2435323005883947,True
long_form,C2_finbert_s2,20,7.931064408399995,-11.418488484848377,-2.705024312381171,1.680016778489811e-13,5.512201028484254e-28,0.13631867778517764,2.4706129095438396e-15,5.8023168720886886e-30,0.0068445828264632295,-5.189522358036292,3.6366097401946487,0.7909397610692048,-0.25399095225747964,4.504893128654185,3,2,1,2,1,True,-5.189522358036292,False
long_form,C2_finbert_s3,5,-9.846449686090367,-7.496483349150464,-6.348301375712331,7.75803139091267e-21,4.574858215710516e-12,1.1712035990692492e-08,9.577816531990951e-23,7.261679707477009e-14,2.296477645233822e-10,2.386963439261433,1.938439321244029,2.4778026224262617,2.267735127643908,0.2887728092877223,3,3,3,3,0,False,2.386963439261433,True
long_form,C2_finbert_s3,10,-9.37590809793571,-0.3484023908466904,-10.341803667015173,6.674404541292563e-19,1.0,5.838683986930266e-23,8.782111238542846e-21,0.7275472535204023,6.560319086438501e-25,3.0309953748126643,0.04641070493950471,4.992560088076367,2.689988722609512,2.4906450133873737,3,2,2,3,0,False,3.0309953748126643,True
long_form,C2_finbert_s3,20,2.0738371713997608,0.7093039044651652,11.755194601982579,0.6655332484334808,1.0,1.1928186584230601e-29,0.038126753630780566,0.4781568356341507,1.2171618963500613e-31,-0.7577394756180948,-0.39883612315424805,-11.100504484258225,-4.08569336101019,6.0776545003180065,3,0,0,0,3,False,-0.7577394756180948,False
long_form,C2_finbert_s4,5,5.94317202702821,-4.375466171590737,6.004340194559526,1.515012301355199e-07,0.0004417936749448795,9.826937030996583e-08,2.9134851949138444e-09,1.2272046526246653e-05,2.0054973532646086e-09,-1.0912473387564317,2.4319293577267977,-0.7405002466636317,0.20006059076891147,1.9407948179404424,3,1,1,1,2,True,-1.0912473387564317,False
long_form,C2_finbert_s4,10,-10.36303687519256,5.97939328905602,1.281012045872803,4.5328214443698513e-23,1.1216097988061592e-07,1.0,5.270722609732385e-25,2.336687080846165e-09,0.20022688632429178,2.280783498232488,-2.092269046004603,-0.5649452299404247,-0.12547692590417991,2.219402268935038,3,1,1,1,2,True,2.280783498232488,True
long_form,C2_finbert_s4,20,-16.88514863683028,-12.763991568324387,14.182807289596743,9.148891227495745e-61,6.809505734184867e-35,4.84286646730509e-43,7.261024783726781e-63,6.026111269190147e-37,4.1748848856078364e-45,3.453562065421156,5.728427558726104,-0.12852500536711692,3.017821539593381,2.9526895686638035,3,2,2,2,1,True,3.453562065421156,True
long_form,C3_roberta_s1,5,-10.471338179933618,-6.796486576415936,9.691069188893913,1.4903435557905043e-23,6.091865083696641e-10,3.443238300600509e-20,1.7130385698741428e-25,1.1494085063578569e-11,4.358529494431024e-22,0.6742480435965201,0.31115295140353977,-0.25910928415816536,0.2420972369472982,0.4704949458736388,3,2,2,2,1,True,0.6742480435965201,True
long_form,C3_roberta_s1,10,-6.365018045081567,-7.8320713572548035,-9.803504836070507,1.1748667472444756e-08,3.577614580095415e-13,1.1974311865513781e-20,2.0611697320078518e-10,5.42062815165972e-15,1.4602819348187538e-22,1.9773753930897622,1.4730719353937942,0.41934235218845317,1.2899298935573364,0.7949984243701776,3,3,3,3,0,False,1.9773753930897624,True
long_form,C3_roberta_s1,20,-6.887938969896681,4.413493314262971,-7.217613966572386,3.7178546555995545e-10,0.00039165417123712855,3.29562239635836e-11,6.094843697704187e-12,1.030668871676654e-05,5.781793677821684e-13,0.23680867828555943,-0.1377229198532723,0.2040610501028036,0.10104893617836357,0.20742975006612044,3,2,2,2,1,True,0.2368086782855594,True
long_form,C4_longformer,5,-8.729907631360366,-8.303023362965934,-9.911858475520866,2.2722028709741403e-16,8.041769694495704e-15,4.171859380135553e-21,3.0705444202353247e-18,1.1826131903670152e-16,5.026336602572956e-23,1.5263781171705129,0.9119920030332236,1.4468343631780387,1.2950681611272585,0.3341291806694954,3,3,3,3,0,False,1.5263781171705129,True
long_form,C4_longformer,10,16.83792072067941,16.63728529261447,-9.410295448427494,1.9442711770753488e-60,5.281831423474615e-59,4.895711106796393e-19,1.555416941660279e-62,4.031932384331767e-61,6.358066372462847e-21,-2.60763409942578,-5.379498269090973,0.25016269008883135,-2.578989892809308,2.814939785636246,3,1,1,1,2,True,-2.60763409942578,False
long_form,C4_longformer,20,8.42968481560756,2.2073820798592068,16.19679702107955,2.9380896289922697e-15,0.3824241773606651,5.864578359619301e-56,4.0806800402670414e-17,0.027316012668618935,4.546184774898683e-58,-9.341306531512824,-1.4344380827430552,-1.053750460320373,-3.9431650248587506,4.678801081565939,3,0,0,0,3,False,-9.341306531512824,False
long_form,C5_e5mistral,5,2.9852421238467364,2.997490606367365,3.1000461055569755,0.07848978375918923,0.06007176551516991,0.04465838429643228,0.0028421660853063095,0.002730534796144087,0.0019416688824535774,-1.0853456092339504,-1.1175404166479361,-1.1538780223720995,-1.1189213494179953,0.03428706963450003,3,0,0,0,3,False,,
long_form,C5_e5mistral,10,2.121152880996558,2.4352954398580415,2.203464146598245,0.6448575543681369,0.2235227755118728,0.441450987040729,0.03393987128253352,0.014901518367458186,0.027590686690045562,-1.7649114243353115,-2.053875977558328,-1.818737291805142,-1.879174897899594,0.15367061016233882,3,0,0,0,3,False,,
long_form,C5_e5mistral,20,2.7777380729941,2.870235456227667,3.1982098331927715,0.14265637411847115,0.08225107512641182,0.03470728853511431,0.005486783619941198,0.004112553756320591,0.0013882915414045723,-4.666439828855565,-4.766443375701612,-5.470203923172169,-4.967695709243116,0.4380480066671607,3,0,0,0,3,False,,
long_form,C5_gteqwen2,5,3.5233031391502094,3.463460594736755,3.58436758488664,0.01371513547421539,0.015010376664039357,0.00917785031588552,0.00042859798356923096,0.0005360848808585485,0.0003399203820698341,-1.406731846517515,-1.385114026209032,-1.4229243591555845,-1.404923410627377,0.018969927508001746,3,0,0,0,3,False,,
long_form,C5_gteqwen2,10,3.2819979971101696,3.222192585171473,3.173033788204028,0.03209120496775111,0.03320914382100075,0.03634337749377753,0.0010352001602500357,0.0012772747623461826,0.0015143073955740638,-3.006687756148978,-2.8873800169675645,-2.8931118032513448,-2.9290598587892958,0.06728878940703832,3,0,0,0,3,False,,
long_form,C5_gteqwen2,20,5.00697661447746,4.9954293020749345,4.9030624824188935,2.541955514036809e-05,2.5184784230561507e-05,3.945654046716692e-05,5.648790031192909e-07,5.99637719775274e-07,9.623546455406567e-07,-8.184953435769954,-8.136349583662223,-7.95842262323579,-8.093241880889323,0.11925920419663515,3,0,0,0,3,False,,
long_form,C5_qwen3,5,4.020571223142068,3.9000689486042623,3.9554933630194986,0.0021093781463203142,0.003102632036528298,0.002311212701398725,5.85938373977865e-05,9.695725114150931e-05,7.70404233799575e-05,-1.034689347575102,-0.9922454799839129,-1.0446130694293916,-1.0238492989961354,0.027815842535834117,3,0,0,0,3,False,,
long_form,C5_qwen3,10,4.410135289649693,4.214424550185535,4.442603051449643,0.0004396090712896461,0.0008355333267135858,0.00032429873760711183,1.0466882649753479e-05,2.531919171859351e-05,9.008298266864218e-06,-3.134612360440389,-2.997061941659228,-3.160037122185353,-3.097237141428323,0.08768071403695721,3,0,0,0,3,False,,
long_form,C5_qwen3,20,4.823954162639518,4.893878552497229,4.349034408864158,6.308480899847648e-05,4.0330032142396534e-05,0.00047074614842863773,1.4337456590562837e-06,1.0082508035599134e-06,1.3845474953783463e-05,-6.64669881319766,-6.626381624371975,-5.8643207422388475,-6.379133726602828,0.44595684061661756,3,0,0,0,3,False,,
long_form,D1_concat_mlp,5,0.6262564929258835,6.749304640109002,1.6976818052743905,1.0,8.108106380227567e-10,1.0,0.5311646982544392,1.5898247804367777e-11,0.0896069709557983,-0.013414154060060515,-2.604453568239274,-0.11581472654196219,-0.9112274829470989,1.4672703913207523,3,0,0,0,3,False,-0.0134141540600605,False
long_form,D1_concat_mlp,10,-1.6762038953812783,5.874505103847997,1.0745885024406203,1.0,2.073770488590341e-07,1.0,0.09373767061101757,4.412277635298598e-09,0.28259168844109384,0.18316186871919476,-0.3590789962919636,-0.15793711960438472,-0.11128474905905118,0.274114249319762,3,0,0,1,2,True,0.1831618687191947,False
long_form,D1_concat_mlp,20,0.3288481357849879,-9.944012134108254,4.834662590950776,1.0,3.113163345670593e-21,5.299712894164248e-05,0.742279193146135,3.662545112553639e-23,1.358900742093397e-06,-0.08056613179016414,0.042059438983725765,-0.8297846948220075,-0.2894304625428153,0.47196004058440366,3,1,1,1,2,True,-0.0805661317901641,False
long_form,D2_gated_fusion,5,1.1186792068835545,-5.743181076419236,3.9980949764091087,1.0,4.3351119633589575e-07,0.0020618278089934647,0.2633108190208949,9.633582140797684e-09,6.443211903104577e-05,-0.11710510188521596,0.8982550200894414,-0.29486574210735933,0.16209472536562203,0.6436992278610733,3,1,1,1,2,True,-0.1171051018852159,False
long_form,D2_gated_fusion,10,-0.5614295431314699,-1.4696113429630862,5.392943914494726,1.0,1.0,3.2089192021293736e-06,0.5745206099090301,0.14170670676846825,7.130931560287497e-08,0.13488153824169688,0.11412010220368368,-0.7554349827226094,-0.16881111409240965,0.5081372174340181,3,0,0,2,1,True,0.1348815382416968,False
long_form,D2_gated_fusion,20,4.276267572750569,-9.767317657468046,2.706418645393579,0.0007499277908939877,1.6862421732373578e-20,0.13631867778517764,1.9228917715230455e-05,2.0817804607868616e-22,0.006815933889258882,-6.000683385285942,1.7017507970845185,-1.4698534581483287,-1.9229286821165843,3.871153697848697,3,1,1,1,2,True,-6.000683385285942,False
long_form,D3_e5mistral,5,-2.3868552012507194,-3.792437958753069,-1.3710230310011728,0.37436128291561,0.004358139298299299,1.0,0.017016421950709546,0.00015028066545859652,0.17040647740363138,0.6021004456324089,1.3367481382106774,0.3797149514638379,0.7728545117689748,0.5008451292169375,3,2,1,3,0,False,,
long_form,D3_e5mistral,10,-1.9858544038769546,-2.5690913935285375,-3.814518404812416,0.7062579291371072,0.17364940981632082,0.0038495626834753054,0.04708386194247381,0.01021467116566593,0.00013748438155268948,0.623058984873839,0.4753944127977987,0.8416558627680855,0.6467030868132411,0.18427193248287935,3,3,1,3,0,False,,
long_form,D3_e5mistral,20,-2.4354813487762645,-7.983270000951031,-4.624048309597293,0.35745491902763316,1.0893339146706498e-13,0.00014527519930540074,0.014893954959484715,1.6258715144338056e-15,3.82303156066844e-06,1.3777491570480793,4.047452738010456,3.2073157279417144,2.877505874333417,1.3650678397807485,3,3,2,3,0,False,,
long_form,D3_gteqwen2,5,-7.277735748321617,-6.872586834219798,-2.1567568077876866,2.4542455705438854e-11,3.7295456388387533e-10,0.46581754718304375,3.718553894763463e-13,6.780992070615915e-12,0.03105450314553625,1.3344988168855385,1.753611103340442,0.6518771259024494,1.2466623487094768,0.5560943023593823,3,3,2,3,0,False,,
long_form,D3_gteqwen2,10,-3.153913305383605,-1.379914212682898,-8.626565103538105,0.0485094775791908,1.0,5.061648193553249e-16,0.0016169825859730267,0.16765195316999343,7.554698796348132e-18,1.021464576954547,0.4011464718914486,2.3956359949931967,1.272749014613064,1.020712993890877,3,2,2,3,0,False,,
long_form,D3_gteqwen2,20,0.47075034924569087,-2.8502362941892234,-2.521467981103498,1.0,0.08321973427211729,0.1990043252812075,0.6378320200489696,0.004379986014321963,0.011706136781247501,-0.37529952586438653,2.0031426229087845,1.4922297230300028,1.0400242733581335,1.2520439650027821,3,2,0,2,1,True,,
long_form,D3_qwen3,5,-0.5039485675609341,-4.359262248413821,0.08668779378199443,1.0,0.0004625055398530786,1.0,0.6143114845512329,1.3214443995802246e-05,0.9309218621918992,0.1309596666182746,1.1233177408639898,-0.02422888065206628,0.41001617561006604,0.6225915302557874,3,1,1,2,1,True,,
long_form,D3_qwen3,10,-3.1049599442599387,-0.08705062442719277,-4.0249790403938475,0.05538287367993512,1.0,0.0018978459844491687,0.001909754264825349,0.930633469655605,5.751048437724754e-05,1.213410219402102,0.05215865955815553,0.8816532834641636,0.7157407208081404,0.5981400589705694,3,2,1,3,0,False,,
long_form,D3_qwen3,20,-2.580341568737444,-8.752015352782541,-6.526127668894627,0.24720357809476992,1.8486526437906626e-16,3.79769574086171e-09,0.009888143123790797,2.5324008819050172e-18,7.165463662003226e-11,1.8112026389071159,4.6411164515696886,4.365169659214798,3.605829583230534,1.5603047971538913,3,3,2,3,0,False,,
