disc,model,h,basis,ref,seeds,valbest_member,n_test,n_days,qlike_R,qlike_U,rel_impr_pct,g_text,dm_q_clustered,p_q_clustered,p_holm,adds_raw,adds_holm,hurts_holm
long_form,C2_finbert_s3,5,s26,valbest_single,2026,A2_har_rv,7550,792,0.12089601073739074,0.11805666848064617,2.3485822562931156,0.1731308297094128,-5.209770799690572,2.4138688269906813e-07,1.279350478305061e-05,True,True,False
long_form,C2_finbert_s3,5,ens,fitted_pool,2026+2027+2028,,7550,792,0.11744442357261445,0.11597264830432681,1.2531674331711935,0.2458934761410422,-2.864467021936873,0.0042877467795245225,0.20152409863765255,True,False,False
long_form,C2_finbert_s3,5,ens,eqw_pool,2026+2027+2028,,7550,792,0.1159154891353265,0.11431154251563179,1.3837207017451882,0.16311762479879605,-4.362710028100315,1.4547231976224713e-05,0.0007128143668350109,True,True,False
long_form,C2_finbert_s3,5,ens,valbest_single,2026+2027+2028,A2_har_rv,7550,792,0.12089601073739074,0.11747014667784061,2.8337279606287105,0.27966352072549383,-5.139258941511517,3.4780222066415285e-07,1.6346704371215186e-05,True,True,False
long_form,C2_finbert_s3,10,s26,fitted_pool,2026,,7167,766,0.0856353741087057,0.08448643943916265,1.3416589598646356,0.293672241086399,-2.6085554633489743,0.009270002785052212,0.4171501253273495,True,False,False
long_form,C2_finbert_s3,10,s26,eqw_pool,2026,,7167,766,0.08194852119490363,0.08095678678258643,1.2101919569219488,0.13058311037079806,-4.56618719447498,5.786420413255334e-06,0.0003066802819025327,True,True,False
long_form,C2_finbert_s3,10,s26,valbest_single,2026,A6_shar,7167,766,0.08650428417809598,0.08381855395403427,3.1047366608251443,0.3003272271464783,-4.933269260909068,9.92598101070762e-07,4.863730695246734e-05,True,True,False
long_form,C2_finbert_s3,10,ens,fitted_pool,2026+2027+2028,,7167,766,0.0856353741087057,0.08573705616737162,-0.11873838320230805,0.28077928196590113,-2.4863671243851564,0.013117779032045028,0.5199143710514876,True,False,False
long_form,C2_finbert_s3,10,ens,eqw_pool,2026+2027+2028,,7167,766,0.08194852119490363,0.08137328980212204,0.7019423711301431,0.10980548882297148,-4.230714385311947,2.611923048817029e-05,0.001253723063432174,True,True,False
long_form,C2_finbert_s3,10,ens,valbest_single,2026+2027+2028,A6_shar,7167,766,0.08650428417809598,0.08440505155794284,2.4267383287412914,0.2546856952936578,-5.245941494491447,2.0148078824311069e-07,9.872558623912424e-06,True,True,False
long_form,C2_finbert_s3,20,s26,fitted_pool,2026,,7097,765,0.07305092570285074,0.07651915209262246,-4.74768301209409,0.23450657403716618,1.208396883184235,0.22726851997662162,1.0,False,False,False
long_form,C2_finbert_s3,20,s26,eqw_pool,2026,,7097,765,0.06799267441187908,0.06799391953061534,-0.0018312542447223145,0.00017069549372802093,-0.7201353577366241,0.47166191218929227,1.0,False,False,False
long_form,C2_finbert_s3,20,s26,valbest_single,2026,A6_shar,7097,765,0.07135164980134474,0.07183886322676442,-0.6828341415736817,0.1394497321829743,-1.8165424170969122,0.06967895001132386,1.0,False,False,False
long_form,C2_finbert_s3,20,ens,fitted_pool,2026+2027+2028,,7097,765,0.07305092570285074,0.08232212631177489,-12.691421114410813,0.4609105833969095,5.0579864743246,5.310023263691902e-07,3.451515121399736e-05,False,False,True
long_form,C2_finbert_s3,20,ens,eqw_pool,2026+2027+2028,,7097,765,0.06799267441187908,0.06980973827582071,-2.672440641082024,0.13611376336570633,3.007911275817686,0.0027168407882841037,0.10323994995479593,False,False,False
long_form,C2_finbert_s3,20,ens,valbest_single,2026+2027+2028,A6_shar,7097,765,0.07135164980134474,0.07392955275396855,-3.6129549348909675,0.2803597811551704,1.618610657445709,0.1059437796979763,1.0,False,False,False
long_form,C2_finbert_s4,5,s26,fitted_pool,2026,,7550,792,0.11744442357261445,0.11869554428099287,-1.0652874528392293,-0.563961393827038,2.6914942864899474,0.007263525232257217,0.3413856859160892,False,False,False
long_form,C2_finbert_s4,5,s26,eqw_pool,2026,,7550,792,0.1159154891353265,0.11784101139796332,-1.6611431975142348,-0.6049089294141933,3.9430028145110114,8.760094374592288e-05,0.004292446243550221,False,False,True
long_form,C2_finbert_s4,5,s26,valbest_single,2026,A2_har_rv,7550,792,0.12089601073739074,0.12246868461144621,-1.3008484436030003,-0.45805280039831414,3.7631457853191144,0.00018019116239131495,0.007748219982826543,False,False,True
long_form,C2_finbert_s4,5,ens,fitted_pool,2026+2027+2028,,7550,792,0.11744442357261445,0.11685166505394025,0.5047140601849898,0.20423364735373056,-3.166038938110394,0.0016045374293933786,0.08491814399862824,True,False,False
long_form,C2_finbert_s4,5,ens,eqw_pool,2026+2027+2028,,7550,792,0.1159154891353265,0.11529910720418853,0.5317511367427102,0.11995010104684713,-4.403243801667268,1.2130254234178745e-05,0.0006307732201772947,True,True,False
long_form,C2_finbert_s4,5,ens,valbest_single,2026+2027+2028,A2_har_rv,7550,792,0.12089601073739074,0.11923568030682694,1.3733541912895402,0.28105290222653617,-4.596239946269982,5.005713071445471e-06,0.00019522280978637334,True,True,False
long_form,C2_finbert_s4,10,s26,fitted_pool,2026,,7167,766,0.0856353741087057,0.08479598769243714,0.9801865467453207,0.08904733739295428,-3.6823722953939066,0.0002473258625331176,0.01434490002692082,True,True,False
long_form,C2_finbert_s4,10,s26,eqw_pool,2026,,7167,766,0.08194852119490363,0.08177245569503747,0.21484890428640813,0.009884539755024334,-5.461614018514783,6.383655896119663e-08,3.894030096632995e-06,True,True,False
long_form,C2_finbert_s4,10,s26,valbest_single,2026,A6_shar,7167,766,0.08650428417809598,0.08457866688556624,2.2260369076810793,0.0968087651985658,-5.674946063559629,1.968857162092216e-08,1.1419371540134853e-06,True,True,False
long_form,C2_finbert_s4,10,ens,fitted_pool,2026+2027+2028,,7167,766,0.0856353741087057,0.08569020574955619,-0.06402919520254047,-0.03226934055382335,3.3036969366014377,0.000998570660773505,0.054921386342542775,False,False,False
long_form,C2_finbert_s4,10,ens,eqw_pool,2026+2027+2028,,7167,766,0.08194852119490363,0.08290803682339518,-1.17087607500502,-0.20382007585901354,5.498583933298643,5.221014212234909e-08,3.1848186694632947e-06,False,False,True
long_form,C2_finbert_s4,10,ens,valbest_single,2026+2027+2028,A6_shar,7167,766,0.08650428417809598,0.08627384132118082,0.26639473305243805,0.037856625519947694,-6.368302396773799,3.2955408109340346e-10,1.9773244865604207e-08,True,True,False
long_form,C2_finbert_s4,20,s26,fitted_pool,2026,,7097,765,0.07305092570285074,0.07135926674610482,2.3157255578486144,0.2034269864853335,-5.489789806369781,5.479510552214952e-08,3.6712720699840178e-06,True,True,False
long_form,C2_finbert_s4,20,s26,eqw_pool,2026,,7097,765,0.06799267441187908,0.06819681403544826,-0.30023767315368743,-0.01367966256521959,8.027407231033271,3.753277714026534e-15,2.5522288455380434e-13,False,False,True
long_form,C2_finbert_s4,20,s26,valbest_single,2026,A6_shar,7097,765,0.07135164980134474,0.06912557651280239,3.119862392446597,0.12114532878235756,-9.239168499846002,2.4120574827480535e-19,1.6160785134411958e-17,True,True,False
long_form,C2_finbert_s4,20,ens,fitted_pool,2026+2027+2028,,7097,765,0.07305092570285074,0.07183607195462129,1.6630230712901755,0.19001955037306922,-4.44651916864016,1.0021671872575661e-05,0.0006013003123545396,True,True,False
long_form,C2_finbert_s4,20,ens,eqw_pool,2026+2027+2028,,7097,765,0.06799267441187908,0.06836015859276053,-0.5404761381429738,-0.026677716925766377,7.029659761218674,4.595090547909314e-12,3.032759761620147e-10,False,False,True
long_form,C2_finbert_s4,20,ens,valbest_single,2026+2027+2028,A6_shar,7097,765,0.07135164980134474,0.0693999929160727,2.735265254140296,0.10625855913931433,-8.475152507857143,1.2030590132378186e-16,7.940189487369603e-15,True,True,False
long_form,C3_roberta_s1,5,s26,fitted_pool,2026,,7550,792,0.11744442357261445,0.11746915716822838,-0.02105982971480949,-0.0029695967895700358,3.6958361094443455,0.0002342722002212192,0.013822059813051934,False,False,True
long_form,C3_roberta_s1,5,s26,eqw_pool,2026,,7550,792,0.1159154891353265,0.11654748122516977,-0.5452179812703419,-0.047036339030532885,4.970111797513171,8.206248511689731e-07,4.759624136780044e-05,False,False,True
long_form,C3_roberta_s1,5,s26,valbest_single,2026,A2_har_rv,7550,792,0.12089601073739074,0.12004460941994852,0.7042426894396321,0.0524916247788026,-5.459052928153561,6.410544393007842e-08,3.65401030401447e-06,True,True,False
long_form,C3_roberta_s1,5,ens,fitted_pool,2026+2027+2028,,7550,792,0.11744442357261445,0.1178516799516579,-0.34676519042358483,-0.06659068516756321,3.1281555368362817,0.0018235429093728744,0.09117714546864372,False,False,False
long_form,C3_roberta_s1,5,ens,eqw_pool,2026+2027+2028,,7550,792,0.1159154891353265,0.11713994556153996,-1.0563354693555789,-0.1245503070177301,4.6760941967294,3.4373684012988205e-06,0.0001856178936701363,False,False,True
long_form,C3_roberta_s1,5,ens,valbest_single,2026+2027+2028,A2_har_rv,7550,792,0.12089601073739074,0.12055652466286719,0.28080833474396655,0.028112056201913392,-5.366258810393968,1.0567592442667423e-07,5.389472145760386e-06,True,True,False
long_form,C3_roberta_s1,10,s26,fitted_pool,2026,,7167,766,0.0856353741087057,0.08580668293320559,-0.20004446326401773,0.31525122279670864,-2.1991922819486067,0.028162796946638022,1.0,True,False,False
long_form,C3_roberta_s1,10,s26,eqw_pool,2026,,7167,766,0.08194852119490363,0.08151669186294569,0.5269519518612098,0.14211745432280726,-4.298961189848894,1.937813214270829e-05,0.000988284739278123,True,True,False
long_form,C3_roberta_s1,10,s26,valbest_single,2026,A6_shar,7167,766,0.08650428417809598,0.08490771244608092,1.8456562552763571,0.3073551488890245,-5.425581907368332,7.756708549257275e-08,4.343756787584074e-06,True,True,False
long_form,C3_roberta_s1,10,ens,fitted_pool,2026+2027+2028,,7167,766,0.0856353741087057,0.08527260039740116,0.42362600161474656,0.2151651274085076,-2.2862847578748227,0.022510108237303303,0.742833571831009,True,False,False
long_form,C3_roberta_s1,10,ens,eqw_pool,2026+2027+2028,,7167,766,0.08194852119490363,0.08171774447415277,0.28161181847564043,0.055067172464113336,-4.3870498470989965,1.3101365622648828e-05,0.00065691384462425,True,True,False
long_form,C3_roberta_s1,10,ens,valbest_single,2026+2027+2028,A6_shar,7167,766,0.08650428417809598,0.08511288958119125,1.6084690025757793,0.24116501100587667,-5.167891542176505,3.023900964515655e-07,1.4514724629675146e-05,True,True,False
long_form,C3_roberta_s1,20,s26,fitted_pool,2026,,7097,765,0.07305092570285074,0.07304272329368475,0.011228343908134054,0.10470447447241112,2.109454915964907,0.03523005463321675,1.0,False,False,False
long_form,C3_roberta_s1,20,s26,eqw_pool,2026,,7097,765,0.06799267441187908,0.06818328806159382,-0.2803443920444526,-0.3117674450616361,0.11095169660530606,0.9116837906583182,1.0,False,False,False
long_form,C3_roberta_s1,20,s26,valbest_single,2026,A6_shar,7097,765,0.07135164980134474,0.07132281917776623,0.040406386760201266,0.02786360773017685,-1.4341533825182442,0.1519376548499248,1.0,False,False,False
long_form,C3_roberta_s1,20,ens,fitted_pool,2026+2027+2028,,7097,765,0.07305092570285074,0.07307165872418964,-0.02838159973938398,0.01334042661654031,-0.4058774102065691,0.6849463233277991,1.0,False,False,False
long_form,C3_roberta_s1,20,ens,eqw_pool,2026+2027+2028,,7097,765,0.06799267441187908,0.06866822928630617,-0.9935700871755504,-0.35994668017717907,2.999157040322241,0.0027951874966001353,0.103421937374205,False,False,False
long_form,C3_roberta_s1,20,ens,valbest_single,2026+2027+2028,A6_shar,7097,765,0.07135164980134474,0.0715353542055358,-0.25746342895017427,-0.04748634940837629,4.3522526403677615,1.5307251577592855e-05,0.0005816755599485285,False,False,True
long_form,C4_longformer,5,s26,fitted_pool,2026,,7550,792,0.11744442357261445,0.11681748206336504,0.5338197337754246,0.14363416753451339,-3.9159507625233902,9.781906421477375e-05,0.005966962917101199,True,True,False
long_form,C4_longformer,5,s26,eqw_pool,2026,,7550,792,0.1159154891353265,0.11539430098839917,0.44962769929638813,0.06984227696882553,-4.88196389242841,1.2709073712399586e-06,7.117081278943768e-05,True,True,False
long_form,C4_longformer,5,s26,valbest_single,2026,A2_har_rv,7550,792,0.12089601073739074,0.11899136840525043,1.5754385281393286,0.19651307919308153,-5.790430769435219,1.0124222040826584e-08,6.07453322449595e-07,True,True,False
long_form,C4_longformer,5,ens,fitted_pool,2026+2027+2028,,7550,792,0.11744442357261445,0.11689545850342048,0.46742540215589723,0.10049038587413277,-3.9081703141032698,0.00010096053587054613,0.005956671616362222,True,True,False
long_form,C4_longformer,5,ens,eqw_pool,2026+2027+2028,,7550,792,0.1159154891353265,0.11571865901365315,0.1698048493273889,0.022496189548786686,-5.127351608847482,3.697706095474998e-07,2.1076924744207488e-05,True,True,False
long_form,C4_longformer,5,ens,valbest_single,2026+2027+2028,A2_har_rv,7550,792,0.12089601073739074,0.11909176818790497,1.4923921297990004,0.16699050291286016,-5.912824309128929,5.00017184744892e-09,2.800096234571395e-07,True,True,False
long_form,C4_longformer,10,s26,fitted_pool,2026,,7167,766,0.0856353741087057,0.08808461454390336,-2.860080265532081,-0.18567162999386685,7.480541050960045,2.0342809239153061e-13,1.4036538375015612e-11,False,False,True
long_form,C4_longformer,10,s26,eqw_pool,2026,,7167,766,0.08194852119490363,0.08710454844314446,-6.291788031144455,-0.2570499971940851,9.448007589333022,4.093107872082849e-20,2.824244431737166e-18,False,False,True
long_form,C4_longformer,10,s26,valbest_single,2026,A6_shar,7167,766,0.08650428417809598,0.08906977083705342,-2.9657336435217285,-0.11362429894295213,10.658607503992581,7.937402620486436e-25,5.476807808135641e-23,False,False,True
long_form,C4_longformer,10,ens,fitted_pool,2026+2027+2028,,7167,766,0.0856353741087057,0.08866631470264355,-3.539355815845881,-0.23093055678292118,7.744920427178749,3.036381437360335e-14,2.095103191778631e-12,False,False,True
long_form,C4_longformer,10,ens,eqw_pool,2026+2027+2028,,7167,766,0.08194852119490363,0.08769708046535483,-7.01484198449295,-0.30379057994094316,9.277844765383016,1.7367964584651989e-19,1.1983895563409872e-17,False,False,True
long_form,C4_longformer,10,ens,valbest_single,2026+2027+2028,A6_shar,7167,766,0.08650428417809598,0.08936559835392113,-3.3077138352295297,-0.13378991687160122,10.320766707738612,1.807863880402539e-23,1.247426077477752e-21,False,False,True
long_form,C4_longformer,20,s26,fitted_pool,2026,,7097,765,0.07305092570285074,0.07734477962650897,-5.8778911866556545,-3.168041645381213,2.444593633761133,0.014726516189650301,0.6185136799653126,False,False,False
long_form,C4_longformer,20,s26,eqw_pool,2026,,7097,765,0.06799267441187908,0.0744812147752042,-9.542999182558264,-3.3628200639942682,3.7891407242880484,0.00016306079830120612,0.007337735923554275,False,False,True
long_form,C4_longformer,20,s26,valbest_single,2026,A6_shar,7097,765,0.07135164980134474,0.07770523045754486,-8.904602309672699,-3.0622489643005264,3.666891920350469,0.0002625291436000605,0.010338814053884714,False,False,True
long_form,C4_longformer,20,ens,fitted_pool,2026+2027+2028,,7097,765,0.07305092570285074,0.07326219358479996,-0.2892063035704674,0.16216015444755733,0.40218399700472157,0.687661110216325,1.0,False,False,False
long_form,C4_longformer,20,ens,eqw_pool,2026+2027+2028,,7097,765,0.06799267441187908,0.06852825770828586,-0.7877073538281175,-0.18117226156838045,2.7851491690140255,0.005482772962071769,0.18641428071044014,False,False,False
long_form,C4_longformer,20,ens,valbest_single,2026+2027+2028,A6_shar,7097,765,0.07135164980134474,0.07098723117462202,0.5107360905281444,0.06236544049290108,-4.687778595428667,3.270364179461627e-06,0.00013081456717846507,True,True,False
long_form,C6_llmtext,5,s26,fitted_pool,2026,,7550,792,0.11744442357261445,0.11621649548837569,1.0455397088134586,0.2344619985056484,-4.857206963265619,1.435274350516821e-06,9.329283278359336e-05,True,True,False
long_form,C6_llmtext,5,s26,eqw_pool,2026,,7550,792,0.1159154891353265,0.11460217752658229,1.1329906111261532,0.20358321895594786,-5.409397255733525,8.384193513305348e-08,5.030516107983208e-06,True,True,False
long_form,C6_llmtext,5,s26,valbest_single,2026,A2_har_rv,7550,792,0.12089601073739074,0.11854562356237458,1.9441395631503955,0.27274392869363,-6.210773873274931,8.512667786340153e-10,5.2778540275308946e-08,True,True,False
long_form,C6_llmtext,5,ens,fitted_pool,2026,,7550,792,0.11744442357261445,0.11621649548837569,1.0455397088134586,0.2344619985056484,-4.857206963265619,1.435274350516821e-06,9.042228408255972e-05,True,True,False
long_form,C6_llmtext,5,ens,eqw_pool,2026,,7550,792,0.1159154891353265,0.11460217752658229,1.1329906111261532,0.20358321895594786,-5.409397255733525,8.384193513305348e-08,5.030516107983208e-06,True,True,False
long_form,C6_llmtext,5,ens,valbest_single,2026,A2_har_rv,7550,792,0.12089601073739074,0.11854562356237458,1.9441395631503955,0.27274392869363,-6.210773873274931,8.512667786340153e-10,5.02247399394069e-08,True,True,False
long_form,C6_llmtext,10,s26,fitted_pool,2026,,7167,766,0.0856353741087057,0.08472262602496089,1.0658540273160524,0.2885376298783506,-4.664202346568008,3.6560559864250062e-06,0.00023033152714477538,True,True,False
long_form,C6_llmtext,10,s26,eqw_pool,2026,,7167,766,0.08194852119490363,0.08094059071361298,1.2299556680143404,0.22541830598047394,-6.035929360521095,2.462571662099318e-09,1.5760458637435634e-07,True,True,False
long_form,C6_llmtext,10,s26,valbest_single,2026,A6_shar,7167,766,0.08650428417809598,0.08490863625022423,1.8445883265002454,0.29416800860830233,-6.805024883904143,2.040349477915152e-11,1.3058236658656973e-09,True,True,False
long_form,C6_llmtext,10,ens,fitted_pool,2026,,7167,766,0.0856353741087057,0.08472262602496089,1.0658540273160524,0.2885376298783506,-4.664202346568008,3.6560559864250062e-06,0.0002266754711583504,True,True,False
long_form,C6_llmtext,10,ens,eqw_pool,2026,,7167,766,0.08194852119490363,0.08094059071361298,1.2299556680143404,0.22541830598047394,-6.035929360521095,2.462571662099318e-09,1.5760458637435634e-07,True,True,False
long_form,C6_llmtext,10,ens,valbest_single,2026,A6_shar,7167,766,0.08650428417809598,0.08490863625022423,1.8445883265002454,0.29416800860830233,-6.805024883904143,2.040349477915152e-11,1.2854201710865458e-09,True,True,False
long_form,C6_llmtext,20,s26,fitted_pool,2026,,7097,765,0.07305092570285074,0.0728805044885077,0.23329097161103168,0.07956777001103706,-2.7856516494104975,0.005474368834084218,0.2682440728701267,True,False,False
long_form,C6_llmtext,20,s26,eqw_pool,2026,,7097,765,0.06799267441187908,0.0677096434889289,0.4162667896186321,0.09304562968855787,-3.881169496476575,0.00011293373953459556,0.005420819497660587,True,True,False
long_form,C6_llmtext,20,s26,valbest_single,2026,A6_shar,7097,765,0.07135164980134474,0.07116853059961245,0.25664326226811623,0.07433706197190323,-3.2192940202719567,0.0013393719760930072,0.045538647187162246,True,True,False
long_form,C6_llmtext,20,ens,fitted_pool,2026,,7097,765,0.07305092570285074,0.0728805044885077,0.23329097161103168,0.07956777001103706,-2.7856516494104975,0.005474368834084218,0.2463465975337898,True,False,False
long_form,C6_llmtext,20,ens,eqw_pool,2026,,7097,765,0.06799267441187908,0.0677096434889289,0.4162667896186321,0.09304562968855787,-3.881169496476575,0.00011293373953459556,0.005194952018591396,True,True,False
long_form,C6_llmtext,20,ens,valbest_single,2026,A6_shar,7097,765,0.07135164980134474,0.07116853059961245,0.25664326226811623,0.07433706197190323,-3.2192940202719567,0.0013393719760930072,0.0361630433545112,True,True,False
long_form,D1_concat_mlp,5,s26,fitted_pool,2026,,7550,792,0.11744442357261445,0.1174715965414508,-0.023136874454962632,-0.15068059633323783,0.46355730900843023,0.6430924723714485,1.0,False,False,False
long_form,D1_concat_mlp,5,s26,eqw_pool,2026,,7550,792,0.1159154891353265,0.1169070135873425,-0.8553856429475427,0.29650302849688126,3.4067184731733144,0.000690687085464723,0.028318170504053643,False,False,True
long_form,D1_concat_mlp,5,s26,valbest_single,2026,A2_har_rv,7550,792,0.12089601073739074,0.1209075538922638,-0.009548003116608627,-0.08272603837175944,0.07097797726916633,0.9434332238714652,1.0,False,False,False
long_form,D1_concat_mlp,5,ens,fitted_pool,2026+2027+2028,,7550,792,0.11744442357261445,0.11848773682967488,-0.8883463559386153,-0.8446589778652984,2.316992119930182,0.020758697133598344,0.726554399675942,False,False,False
long_form,D1_concat_mlp,5,ens,eqw_pool,2026+2027+2028,,7550,792,0.1159154891353265,0.11557782384902292,0.29130299049971553,-0.1909363137782256,-0.7073599742436549,0.47955114864374143,1.0,False,False,False
long_form,D1_concat_mlp,5,ens,valbest_single,2026+2027+2028,A2_har_rv,7550,792,0.12089601073739074,0.1221469022342928,-1.0346838487658843,-0.7377340608255056,2.6543749283168188,0.008105192981645052,0.16210385963290105,False,False,False
long_form,D1_concat_mlp,10,s26,fitted_pool,2026,,7167,766,0.0856353741087057,0.08615562486646837,-0.6075185204449095,-0.8435905702121161,3.0163058734536445,0.0026434940818225935,0.14010518633659746,False,False,False
long_form,D1_concat_mlp,10,s26,eqw_pool,2026,,7167,766,0.08194852119490363,0.08334852814126432,-1.7083980600833095,0.43720016840822223,3.1836176233231455,0.0015133458374266746,0.057507141822213635,False,False,False
long_form,D1_concat_mlp,10,s26,valbest_single,2026,A6_shar,7167,766,0.08650428417809598,0.086523671519771,-0.02241200173982418,-0.16450897867127176,1.6903209359694973,0.09137395284798952,1.0,False,False,False
long_form,D1_concat_mlp,10,ens,fitted_pool,2026+2027+2028,,7167,766,0.0856353741087057,0.08596414501198844,-0.38391950371513983,-0.5666280707640685,3.5728771794609986,0.00037519353653766283,0.02138603158264678,False,False,True
long_form,D1_concat_mlp,10,ens,eqw_pool,2026+2027+2028,,7167,766,0.08194852119490363,0.08250914921281426,-0.6841221900481229,0.2581394004686428,0.8958371673325027,0.37062153030505696,1.0,False,False,False
long_form,D1_concat_mlp,10,ens,valbest_single,2026+2027+2028,A6_shar,7167,766,0.08650428417809598,0.08688125278589993,-0.4357802753767018,-0.23325959405512373,5.566539877177731,3.5968929164178527e-08,1.9063532457014619e-06,False,False,True
long_form,D1_concat_mlp,20,s26,fitted_pool,2026,,7097,765,0.07305092570285074,0.07346353490907817,-0.5648240624708888,0.816030488738716,0.727609360268013,0.467075663610481,1.0,False,False,False
long_form,D1_concat_mlp,20,s26,eqw_pool,2026,,7097,765,0.06799267441187908,0.0720293081948528,-5.936865725447153,1.122834026971483,5.740399685943974,1.3623423640218765e-08,8.582756893337822e-07,False,False,True
long_form,D1_concat_mlp,20,s26,valbest_single,2026,A6_shar,7097,765,0.07135164980134474,0.0711438659978249,0.29121093078904675,0.31281998908270625,-2.4169802907534614,0.0158831176206088,0.39707794051522,True,False,False
long_form,D1_concat_mlp,20,ens,fitted_pool,2026+2027+2028,,7097,765,0.07305092570285074,0.0730504704789084,0.0006231597176263605,0.0003034887790560419,-5.09716855706631,4.350027877898191e-07,2.871018399412806e-05,True,True,False
long_form,D1_concat_mlp,20,ens,eqw_pool,2026+2027+2028,,7097,765,0.06799267441187908,0.06940892237404629,-2.082941985173306,0.9812828246346026,1.324463164139002,0.18574532344195907,1.0,False,False,False
long_form,D1_concat_mlp,20,ens,valbest_single,2026+2027+2028,A6_shar,7097,765,0.07135164980134474,0.07200991840498223,-0.9225695628205145,-0.2529274577380634,6.771098117784598,2.5490508749851352e-11,1.5804115424907839e-09,False,False,True
long_form,D2_gated_fusion,5,s26,fitted_pool,2026,,7550,792,0.11744442357261445,0.11749928500798028,-0.04671267796032039,0.3946724451251984,-0.7214508287179666,0.47084537221186323,1.0,False,False,False
long_form,D2_gated_fusion,5,s26,eqw_pool,2026,,7550,792,0.1159154891353265,0.11788543752581211,-1.6994695059137288,0.4684380028927154,2.965594893429022,0.003111853107950071,0.10580300567030242,False,False,False
long_form,D2_gated_fusion,5,s26,valbest_single,2026,A2_har_rv,7550,792,0.12089601073739074,0.12108515982719725,-0.1564560225377304,0.3777123704798383,-0.0766876802853812,0.9388913977044285,1.0,False,False,False
long_form,D2_gated_fusion,5,ens,fitted_pool,2026+2027+2028,,7550,792,0.11744442357261445,0.11740263058036772,0.03558533557865177,0.040638007308619876,-1.6751156765719413,0.09430678160053242,1.0,False,False,False
long_form,D2_gated_fusion,5,ens,eqw_pool,2026+2027+2028,,7550,792,0.1159154891353265,0.11665618413487745,-0.6389957071968402,0.34230646726591996,1.164443059492675,0.24459558157084182,1.0,False,False,False
long_form,D2_gated_fusion,5,ens,valbest_single,2026+2027+2028,A2_har_rv,7550,792,0.12089601073739074,0.12069042825450621,0.1700490211634015,0.1339870514007199,-2.1179317041204957,0.03449219078701263,0.5173828618051894,True,False,False
long_form,D2_gated_fusion,10,s26,fitted_pool,2026,,7167,766,0.0856353741087057,0.08604824426607727,-0.4821257122640367,-1.6100432073590083,2.029234108600072,0.042780211515894506,1.0,False,False,False
long_form,D2_gated_fusion,10,s26,eqw_pool,2026,,7167,766,0.08194852119490363,0.08391047413028482,-2.3941285416425617,0.5660776603179137,3.8686740082106663,0.0001187491845138019,0.005581211672148689,False,False,True
long_form,D2_gated_fusion,10,s26,valbest_single,2026,A6_shar,7167,766,0.08650428417809598,0.08658794062193191,-0.09670786207963403,-0.2690056695453788,2.564504326521112,0.010522083837739034,0.2735741797812149,False,False,False
long_form,D2_gated_fusion,10,ens,fitted_pool,2026+2027+2028,,7167,766,0.0856353741087057,0.08551503536589306,0.14052457184327136,-0.15195210217500457,-0.8361669720594083,0.4033220731639476,1.0,False,False,False
long_form,D2_gated_fusion,10,ens,eqw_pool,2026+2027+2028,,7167,766,0.08194852119490363,0.08448624500724866,-3.09672923359946,0.5667702848053686,5.287611057461103,1.6186483237032127e-07,9.550025109848955e-06,False,False,True
long_form,D2_gated_fusion,10,ens,valbest_single,2026+2027+2028,A6_shar,7167,766,0.08650428417809598,0.08656757623371368,-0.07316638270468902,0.1094216631883976,-0.14460133587640667,0.8850637284677426,1.0,False,False,False
long_form,D2_gated_fusion,20,s26,fitted_pool,2026,,7097,765,0.07305092570285074,0.07405476799016905,-1.3741677845420361,-1.6555668487294606,2.747035706846918,0.006155280834468349,0.2954534800544808,False,False,False
long_form,D2_gated_fusion,20,s26,eqw_pool,2026,,7097,765,0.06799267441187908,0.06541222290566404,3.7951904797617524,-0.7172840406730336,0.9288761531431989,0.3532466466368102,1.0,False,False,False
long_form,D2_gated_fusion,20,s26,valbest_single,2026,A6_shar,7097,765,0.07135164980134474,0.07558977016787956,-5.939765062664241,-1.4885880774690552,4.263655371379479,2.2629376284976397e-05,0.0010183219328239379,False,False,True
long_form,D2_gated_fusion,20,ens,fitted_pool,2026+2027+2028,,7097,765,0.07305092570285074,0.0724800396806971,0.7814904693690342,-0.7532385781979796,2.8042415522021864,0.00517151953463378,0.2378898985931539,False,False,False
long_form,D2_gated_fusion,20,ens,eqw_pool,2026+2027+2028,,7097,765,0.06799267441187908,0.06768711630965683,0.4493985636912344,-0.16912278595875183,1.9110448178771355,0.05637278026027762,1.0,False,False,False
long_form,D2_gated_fusion,20,ens,valbest_single,2026+2027+2028,A6_shar,7097,765,0.07135164980134474,0.07341488760779989,-2.8916469516816456,-0.6879259108880483,5.943811923712404,4.232204385540188e-09,2.4123564997579074e-07,False,False,True
long_form,D4_llmfused,5,s26,fitted_pool,2026,,7550,792,0.11744442357261445,0.11756828533030651,-0.10546414544363833,-0.06778211946188462,1.49702597830708,0.1347854018055635,1.0,False,False,False
long_form,D4_llmfused,5,s26,eqw_pool,2026,,7550,792,0.1159154891353265,0.11649569769672365,-0.5005444619396641,0.052616493978222614,1.2972185823553415,0.19493421048612095,1.0,False,False,False
long_form,D4_llmfused,5,s26,valbest_single,2026,A2_har_rv,7550,792,0.12089601073739074,0.12074955433441457,0.12114246126309393,-0.020240170896937422,-0.8065454689261469,0.420170827128215,1.0,False,False,False
