disclosure,horizon,loss,model,block,is_benchmark,n_obs,n_days,mean_loss_common,mean_loss_diff_vs_har,mcs_p,in_mcs90,is_spa_best_challenger,arch_in_mcs90
event_driven,10,se,A7_harx_vix,price,False,22785,991,0.02029855183668712,0.000365524947791622,0.865,True,False,True
event_driven,10,se,B1_bow_ridge,text,False,22785,991,0.043121859572671124,-0.022457782788192382,0.002,False,False,False
event_driven,10,se,B2_tfidf_ridge,text,False,22785,991,0.0334084043452326,-0.01274432756075386,0.0,False,False,False
event_driven,10,se,B3_lm_linear,text,False,22785,991,0.03259890995596842,-0.011934833171489675,0.0,False,False,False
event_driven,10,se,B4_lm_features,text,False,22785,991,0.03218334386292621,-0.01151926707844747,0.0,False,False,False
event_driven,10,se,C1_bert_s1,text,False,22785,991,0.03007395790755706,-0.009409881123078317,0.002,False,False,False
event_driven,10,se,C2_finbert_s1,text,False,22785,991,0.030576959273793017,-0.009912882489314274,0.002,False,False,False
event_driven,10,se,C3_roberta_s1,text,False,22785,991,0.030057836945353075,-0.009393760160874332,0.002,False,False,False
event_driven,10,se,C4_longformer,text,False,22785,991,0.02846562272478983,-0.007801545940311086,0.002,False,False,False
event_driven,10,se,C5_qwen3,text,False,22785,991,0.026930589998046886,-0.006266513213568144,0.002,False,False,False
event_driven,10,se,C5_gteqwen2,text,False,22785,991,0.027108931441601477,-0.0064448546571227346,0.002,False,False,False
event_driven,10,se,C5_e5mistral,text,False,22785,991,0.028459017158406368,-0.007794940373927625,0.002,False,False,False
event_driven,10,se,C6_llmtext,text,False,22785,991,0.03334617880606999,-0.01268210202159125,0.0,False,False,False
event_driven,10,se,C6_llmtext_llama70,text,False,22785,991,0.03312523685417264,-0.012461160069693895,0.0,False,False,False
event_driven,10,se,D1_concat_mlp,fusion,False,22785,991,0.025558496387052022,-0.00489441960257328,0.002,False,False,False
event_driven,10,se,D2_gated_fusion,fusion,False,22785,991,0.023896547573778452,-0.00323247078929971,0.002,False,False,False
event_driven,10,se,D3_qwen3,fusion,False,22785,991,0.021391433366704217,-0.0007273565822254746,0.009,False,False,False
event_driven,10,se,D3_e5mistral,fusion,False,22785,991,0.021403099639759473,-0.0007390228552807306,0.008,False,False,False
event_driven,10,se,D3_gteqwen2,fusion,False,22785,991,0.021267237240142116,-0.0006031604556633735,0.02,False,False,False
event_driven,10,se,D4_llmfused,fusion,False,22785,991,0.028725444496582327,-0.008061367712103584,0.002,False,False,False
event_driven,20,qlike,A1_hv,price,False,22318,981,0.08531821161576672,-0.015759687595530092,0.0,False,False,False
event_driven,20,qlike,A2_har_rv,price,True,22318,981,0.06955852402023663,0.0,0.125,True,False,True
event_driven,20,qlike,A3_garch,price,False,22318,981,0.06785384688379192,0.0017046771364447044,0.125,True,False,True
event_driven,20,qlike,A4_egarch,price,False,22318,981,0.07120836623880493,-0.001649842218568301,0.125,True,False,True
event_driven,20,qlike,A5_arima,price,False,22318,981,0.07377624497870669,-0.0042177209584700615,0.0345,False,False,False
event_driven,20,qlike,A6_harq,price,False,22318,981,0.06763151165751036,0.0019270123627262714,0.125,True,False,True
event_driven,20,qlike,A6_shar,price,False,22318,981,0.06800980686376314,0.001548717156473492,0.125,True,True,True
event_driven,20,qlike,A7_harx_vix,price,False,22318,981,0.06729931242526545,0.0022592115949711805,0.125,True,False,True
event_driven,20,qlike,B1_bow_ridge,text,False,22318,981,0.18688137065340577,-0.11732284663316914,0.0,False,False,False
event_driven,20,qlike,B2_tfidf_ridge,text,False,22318,981,0.1856138334447472,-0.11605530942451056,0.0,False,False,False
event_driven,20,qlike,B3_lm_linear,text,False,22318,981,0.15182117316354068,-0.08226264914330406,0.0,False,False,False
event_driven,20,qlike,B4_lm_features,text,False,22318,981,0.14651633882039528,-0.07695781480015865,0.0,False,False,False
event_driven,20,qlike,C1_bert_s1,text,False,22318,981,0.12817245614918793,-0.0586139321289513,0.0,False,False,False
event_driven,20,qlike,C2_finbert_s1,text,False,22318,981,0.11784661577478485,-0.04828809175454822,0.0,False,False,False
event_driven,20,qlike,C3_roberta_s1,text,False,22318,981,0.14661523334602217,-0.07705670932578554,0.0,False,False,False
event_driven,20,qlike,C4_longformer,text,False,22318,981,0.1391708227840631,-0.06961229876382646,0.0,False,False,False
event_driven,20,qlike,C5_qwen3,text,False,22318,981,0.09939069370873568,-0.029832169688499055,0.0,False,False,False
event_driven,20,qlike,C5_gteqwen2,text,False,22318,981,0.09922645020090679,-0.029667926180670157,0.0,False,False,False
event_driven,20,qlike,C5_e5mistral,text,False,22318,981,0.11263023279362884,-0.04307170877339221,0.0,False,False,False
event_driven,20,qlike,C6_llmtext,text,False,22318,981,0.2233984505660077,-0.15383992654577108,0.0,False,False,False
event_driven,20,qlike,C6_llmtext_llama70,text,False,22318,981,0.33601961314663176,-0.2664610891263951,0.0,False,False,False
event_driven,20,qlike,D1_concat_mlp,fusion,False,22318,981,0.10098826885114175,-0.03142974483090512,0.0,False,False,False
event_driven,20,qlike,D2_gated_fusion,fusion,False,22318,981,0.09440679641189002,-0.024848272391653395,0.0,False,False,False
event_driven,20,qlike,D3_qwen3,fusion,False,22318,981,0.073641663459529,-0.004083139439292366,0.125,True,False,True
event_driven,20,qlike,D3_e5mistral,fusion,False,22318,981,0.07384139635094736,-0.00428287233071073,0.0795,False,False,False
event_driven,20,qlike,D3_gteqwen2,fusion,False,22318,981,0.07246038017227892,-0.0029018561520422897,0.125,True,False,True
event_driven,20,qlike,D4_llmfused,fusion,False,22318,981,0.09446880897068685,-0.024910284950450223,0.0,False,False,False
event_driven,20,se,A1_hv,price,False,22318,981,0.021988594333394142,-0.005848740616624829,0.0075,False,False,False
event_driven,20,se,A2_har_rv,price,True,22318,981,0.016139853716769313,0.0,0.0615,False,False,False
event_driven,20,se,A3_garch,price,False,22318,981,0.018031697701836706,-0.001891843985067393,0.049,False,False,False
event_driven,20,se,A4_egarch,price,False,22318,981,0.022473903362333052,-0.006334049645563739,0.0115,False,False,False
event_driven,20,se,A5_arima,price,False,22318,981,0.01776647213015782,-0.0016266184133885073,0.0615,False,False,False
event_driven,20,se,A6_harq,price,False,22318,981,0.015787956149977057,0.0003518975667922558,0.2575,True,True,True
event_driven,20,se,A6_shar,price,False,22318,981,0.01592034746402713,0.0002195062527421826,0.2575,True,False,True
event_driven,20,se,A7_harx_vix,price,False,22318,981,0.0158241088181083,0.0003157448986610134,0.2575,True,False,True
event_driven,20,se,B1_bow_ridge,text,False,22318,981,0.03280795853260144,-0.016668104815832127,0.0,False,False,False
event_driven,20,se,B2_tfidf_ridge,text,False,22318,981,0.028819506263352723,-0.01267965254658341,0.0,False,False,False
event_driven,20,se,B3_lm_linear,text,False,22318,981,0.027518161214206447,-0.011378307497437134,0.0,False,False,False
event_driven,20,se,B4_lm_features,text,False,22318,981,0.027045086688847825,-0.010905232972078512,0.0,False,False,False
event_driven,20,se,C1_bert_s1,text,False,22318,981,0.02365175522232652,-0.007511901505557205,0.0075,False,False,False
event_driven,20,se,C2_finbert_s1,text,False,22318,981,0.02286852991039789,-0.006728676193628578,0.0075,False,False,False
event_driven,20,se,C3_roberta_s1,text,False,22318,981,0.02566247651537464,-0.009522622798605326,0.0015,False,False,False
event_driven,20,se,C4_longformer,text,False,22318,981,0.024782479880038677,-0.008642626163269364,0.0025,False,False,False
event_driven,20,se,C5_qwen3,text,False,22318,981,0.02179081373019779,-0.005650960013428477,0.0015,False,False,False
event_driven,20,se,C5_gteqwen2,text,False,22318,981,0.02177192372795007,-0.005632070011180757,0.0,False,False,False
event_driven,20,se,C5_e5mistral,text,False,22318,981,0.023539618756461652,-0.007399765039692339,0.0005,False,False,False
event_driven,20,se,C6_llmtext,text,False,22318,981,0.0324422969771229,-0.016302443260353586,0.0,False,False,False
event_driven,20,se,C6_llmtext_llama70,text,False,22318,981,0.034490661826269364,-0.01835080810950005,0.0,False,False,False
event_driven,20,se,D1_concat_mlp,fusion,False,22318,981,0.02010842730338061,-0.003968573586611297,0.0115,False,False,False
event_driven,20,se,D2_gated_fusion,fusion,False,22318,981,0.01925492940132225,-0.003115075684552937,0.0115,False,False,False
event_driven,20,se,D3_qwen3,fusion,False,22318,981,0.016596568890607084,-0.00045671517383777047,0.0615,False,False,False
event_driven,20,se,D3_e5mistral,fusion,False,22318,981,0.01661921564888634,-0.000479361932117027,0.0615,False,False,False
event_driven,20,se,D3_gteqwen2,fusion,False,22318,981,0.01643703391732677,-0.0002971802005574571,0.082,False,False,False
event_driven,20,se,D4_llmfused,fusion,False,22318,981,0.021718531035319653,-0.0055786773185503395,0.0075,False,False,False
combined,5,qlike,A1_hv,price,False,31405,996,0.21935775533918653,-0.09798622977653847,0.0,False,False,False
combined,5,qlike,A2_har_rv,price,True,31405,996,0.12137152556264806,0.0,0.077,False,False,False
combined,5,qlike,A3_garch,price,False,31405,996,0.1274912691217444,-0.0061197435590963495,0.022,False,False,False
combined,5,qlike,A4_egarch,price,False,31405,996,0.1296137087960889,-0.00824218323344085,0.022,False,False,False
combined,5,qlike,A5_arima,price,False,31405,996,0.13216259080498927,-0.010791065242341205,0.011,False,False,False
combined,5,qlike,A6_harq,price,False,31405,996,0.12119863386307436,0.000172891699573699,0.077,False,False,False
combined,5,qlike,A6_shar,price,False,31405,996,0.12107304142214664,0.0002984841405014177,0.077,False,False,False
combined,5,qlike,A7_harx_vix,price,False,31405,996,0.11812198173852205,0.003249543824126011,1.0,True,True,True
combined,5,qlike,B1_bow_ridge,text,False,31405,996,0.2261257131117743,-0.10475418754912623,0.0,False,False,False
combined,5,qlike,B2_tfidf_ridge,text,False,31405,996,0.23407462264224466,-0.1127030970795966,0.0,False,False,False
combined,5,qlike,B3_lm_linear,text,False,31405,996,0.21770055757257883,-0.09632903200993077,0.0,False,False,False
combined,5,qlike,B4_lm_features,text,False,31405,996,0.21344988158265202,-0.09207835602000396,0.0,False,False,False
combined,5,qlike,C1_bert_s1,text,False,31405,996,0.22985091640117633,-0.10847939083852827,0.0,False,False,False
combined,5,qlike,C2_finbert_s1,text,False,31405,996,0.21075954261254065,-0.08938801704989259,0.0,False,False,False
combined,5,qlike,C3_roberta_s1,text,False,31405,996,0.2097259213956459,-0.08835439583299783,0.0,False,False,False
combined,5,qlike,C4_longformer,text,False,31405,996,0.21444481339301913,-0.09307328783037107,0.0,False,False,False
combined,5,qlike,C5_qwen3,text,False,31405,996,0.1810233530252995,-0.05965182746265145,0.0,False,False,False
combined,5,qlike,C5_gteqwen2,text,False,31405,996,0.18186959756922969,-0.060498072006581624,0.0,False,False,False
combined,5,qlike,C5_e5mistral,text,False,31405,996,0.19777804457599496,-0.0764065190133469,0.0,False,False,False
combined,5,qlike,C6_llmtext,text,False,31405,996,0.19424838089884447,-0.07287685533619641,0.0,False,False,False
combined,5,qlike,D1_concat_mlp,fusion,False,31405,996,0.16078571652261123,-0.039414190959963166,0.0,False,False,False
combined,5,qlike,D2_gated_fusion,fusion,False,31405,996,0.16480378952127347,-0.043432263958625414,0.0,False,False,False
combined,5,qlike,D3_qwen3,fusion,False,31405,996,0.13237509451906487,-0.011003568956416812,0.011,False,False,False
combined,5,qlike,D3_e5mistral,fusion,False,31405,996,0.1339691550728565,-0.012597629510208444,0.011,False,False,False
combined,5,qlike,D3_gteqwen2,fusion,False,31405,996,0.12876575564232395,-0.0073942300796758925,0.022,False,False,False
combined,5,qlike,D4_llmfused,fusion,False,31405,996,0.2055833429229579,-0.08421181736030985,0.0,False,False,False
combined,5,se,A1_hv,price,False,31405,996,0.04481850726976881,-0.021559268692158202,0.0,False,False,False
combined,5,se,A2_har_rv,price,True,31405,996,0.02325923857761061,0.0,0.096,False,False,True
combined,5,se,A3_garch,price,False,31405,996,0.028872947267933935,-0.005613708690323325,0.0,False,False,False
combined,5,se,A4_egarch,price,False,31405,996,0.034738455982137054,-0.011479217404526443,0.0,False,False,False
combined,5,se,A5_arima,price,False,31405,996,0.028599589809609156,-0.0053403512319985455,0.0,False,False,False
combined,5,se,A6_harq,price,False,31405,996,0.023168283824627822,9.095475298278796e-05,0.116,True,False,True
combined,5,se,A6_shar,price,False,31405,996,0.02320052073528617,5.871784232443916e-05,0.116,True,False,True
combined,5,se,A7_harx_vix,price,False,31405,996,0.02272857710979112,0.0005306614678194897,0.116,True,True,True
combined,5,se,B1_bow_ridge,text,False,31405,996,0.03617017496299337,-0.012910936385382762,0.0,False,False,False
combined,5,se,B2_tfidf_ridge,text,False,31405,996,0.03475227307011811,-0.011493034492507503,0.0,False,False,False
combined,5,se,B3_lm_linear,text,False,31405,996,0.03497775386460352,-0.011718515286992911,0.0,False,False,False
combined,5,se,B4_lm_features,text,False,31405,996,0.03466966494927458,-0.011410426371663968,0.0,False,False,False
combined,5,se,C1_bert_s1,text,False,31405,996,0.03369941759246936,-0.01044017901485875,0.0,False,False,False
combined,5,se,C2_finbert_s1,text,False,31405,996,0.032236034655304786,-0.008976796077694176,0.0,False,False,False
combined,5,se,C3_roberta_s1,text,False,31405,996,0.03282690779690005,-0.009567669219289438,0.0,False,False,False
combined,5,se,C4_longformer,text,False,31405,996,0.033927582112387694,-0.010668343534777084,0.0,False,False,False
combined,5,se,C5_qwen3,text,False,31405,996,0.03176718077041834,-0.008507942192807729,0.0,False,False,False
combined,5,se,C5_gteqwen2,text,False,31405,996,0.031824070483214895,-0.008564831905604284,0.0,False,False,False
combined,5,se,C5_e5mistral,text,False,31405,996,0.033358338366914514,-0.010099099789303904,0.0,False,False,False
combined,5,se,C6_llmtext,text,False,31405,996,0.03253781563771363,-0.00927857706010302,0.0,False,False,False
combined,5,se,D1_concat_mlp,fusion,False,31405,996,0.027320007707064605,-0.004060769129453995,0.0,False,False,False
combined,5,se,D2_gated_fusion,fusion,False,31405,996,0.02775286725921383,-0.004493628681603221,0.0,False,False,False
combined,5,se,D3_qwen3,fusion,False,31405,996,0.02447166433814977,-0.001212425760539159,0.0015,False,False,False
combined,5,se,D3_e5mistral,fusion,False,31405,996,0.02464443359504387,-0.0013851950174332585,0.0005,False,False,False
combined,5,se,D3_gteqwen2,fusion,False,31405,996,0.024052928409153285,-0.0007936898315426752,0.021,False,False,False
combined,5,se,D4_llmfused,fusion,False,31405,996,0.04654659100920739,-0.02328735243159678,0.0,False,False,False
combined,10,qlike,A1_hv,price,False,29952,991,0.12359647198326097,-0.034588469553084686,0.0,False,False,False
combined,10,qlike,A2_har_rv,price,True,29952,991,0.08900800243017629,0.0,0.1545,True,False,True
combined,10,qlike,A3_garch,price,False,29952,991,0.09204599111646315,-0.003037988686286866,0.1545,True,False,True
combined,10,qlike,A4_egarch,price,False,29952,991,0.09367761501525926,-0.004669612585082972,0.1545,True,False,True
combined,10,qlike,A5_arima,price,False,29952,991,0.09621103589658798,-0.0072030334664116985,0.0305,False,False,False
combined,10,qlike,A6_harq,price,False,29952,991,0.08809283775220787,0.0009151646779684136,0.1545,True,False,True
combined,10,qlike,A6_shar,price,False,29952,991,0.0882001949413474,0.0008078074888288878,0.1545,True,True,True
combined,10,qlike,A7_harx_vix,price,False,29952,991,0.08626213473404402,0.002745867696132262,0.1545,True,False,True
combined,10,qlike,B1_bow_ridge,text,False,29952,991,0.17960403460566648,-0.0905960321754902,0.0,False,False,False
combined,10,qlike,B2_tfidf_ridge,text,False,29952,991,0.19217840939953845,-0.10317040696936217,0.0,False,False,False
combined,10,qlike,B3_lm_linear,text,False,29952,991,0.17473566271607827,-0.08572766028590198,0.0,False,False,False
combined,10,qlike,B4_lm_features,text,False,29952,991,0.16945646950678292,-0.08044846707660663,0.0,False,False,False
combined,10,qlike,C1_bert_s1,text,False,29952,991,0.1270860613525047,-0.038078058922328406,0.0005,False,False,False
combined,10,qlike,C2_finbert_s1,text,False,29952,991,0.13088428293498344,-0.041876280504807156,0.0,False,False,False
combined,10,qlike,C3_roberta_s1,text,False,29952,991,0.18362958756108996,-0.09462158513091368,0.0,False,False,False
combined,10,qlike,C4_longformer,text,False,29952,991,0.1543496649599965,-0.06534166252982021,0.0,False,False,False
combined,10,qlike,C5_qwen3,text,False,29952,991,0.14128432523743803,-0.052276322807261744,0.0,False,False,False
combined,10,qlike,C5_gteqwen2,text,False,29952,991,0.14376678920387487,-0.05475878677369858,0.0,False,False,False
combined,10,qlike,C5_e5mistral,text,False,29952,991,0.15620232278098165,-0.06719432035080536,0.0,False,False,False
combined,10,qlike,C6_llmtext,text,False,29952,991,0.18861854883128515,-0.09961054640110886,0.0,False,False,False
combined,10,qlike,D1_concat_mlp,fusion,False,29952,991,0.11093375833582278,-0.021925755905646493,0.001,False,False,False
combined,10,qlike,D2_gated_fusion,fusion,False,29952,991,0.11689585237049975,-0.027887849940323464,0.0,False,False,False
combined,10,qlike,D3_qwen3,fusion,False,29952,991,0.09407508834040906,-0.005067085910232777,0.1545,True,False,True
combined,10,qlike,D3_e5mistral,fusion,False,29952,991,0.09531363935764697,-0.006305636927470687,0.0805,False,False,False
combined,10,qlike,D3_gteqwen2,fusion,False,29952,991,0.09214524562916793,-0.0031372431989916405,0.1545,True,False,True
combined,10,qlike,D4_llmfused,fusion,False,29952,991,0.1253733347108406,-0.036365332280664325,0.0,False,False,False
combined,10,se,A1_hv,price,False,29952,991,0.03326535771807113,-0.01338052928869678,0.0,False,False,False
combined,10,se,A2_har_rv,price,True,29952,991,0.019884828429374352,0.0,0.0995,False,False,False
combined,10,se,A3_garch,price,False,29952,991,0.02430592183195704,-0.004421093402582687,0.0035,False,False,False
combined,10,se,A4_egarch,price,False,29952,991,0.02939852317682902,-0.009513694747454667,0.0015,False,False,False
combined,10,se,A5_arima,price,False,29952,991,0.02348851920117271,-0.0036036907717983575,0.0035,False,False,False
combined,10,se,A6_harq,price,False,29952,991,0.019654289279745916,0.00023053914962843647,0.1315,True,True,True
combined,10,se,A6_shar,price,False,29952,991,0.019754096705111256,0.00013073172426309593,0.1315,True,False,True
combined,10,se,A7_harx_vix,price,False,29952,991,0.019463815039772663,0.00042101338960168905,0.1315,True,False,True
combined,10,se,B1_bow_ridge,text,False,29952,991,0.031943376415959714,-0.012058547986585361,0.0,False,False,False
combined,10,se,B2_tfidf_ridge,text,False,29952,991,0.03116361620609372,-0.011278787776719368,0.0,False,False,False
combined,10,se,B3_lm_linear,text,False,29952,991,0.031153891269741454,-0.011269062840367102,0.0,False,False,False
combined,10,se,B4_lm_features,text,False,29952,991,0.030725403299147375,-0.010840574869773023,0.0,False,False,False
combined,10,se,C1_bert_s1,text,False,29952,991,0.025675986232320026,-0.005791157802945673,0.0015,False,False,False
combined,10,se,C2_finbert_s1,text,False,29952,991,0.026077199730408392,-0.00619237130103404,0.0015,False,False,False
combined,10,se,C3_roberta_s1,text,False,29952,991,0.030564482446968255,-0.010679654017593902,0.0,False,False,False
combined,10,se,C4_longformer,text,False,29952,991,0.02811370087793648,-0.008228872448562127,0.0,False,False,False
combined,10,se,C5_qwen3,text,False,29952,991,0.027931852542737202,-0.00804702411336285,0.0,False,False,False
combined,10,se,C5_gteqwen2,text,False,29952,991,0.02816406710023834,-0.008279238670863987,0.0,False,False,False
combined,10,se,C5_e5mistral,text,False,29952,991,0.029497440347053344,-0.009612611917678992,0.0,False,False,False
combined,10,se,C6_llmtext,text,False,29952,991,0.031823325709165094,-0.011938497279790742,0.0,False,False,False
combined,10,se,D1_concat_mlp,fusion,False,29952,991,0.022831474744154673,-0.0029466463147803205,0.0035,False,False,False
combined,10,se,D2_gated_fusion,fusion,False,29952,991,0.0232514500365643,-0.003366621607189948,0.0035,False,False,False
combined,10,se,D3_qwen3,fusion,False,29952,991,0.02039784530170445,-0.0005130168723300986,0.0365,False,False,False
combined,10,se,D3_e5mistral,fusion,False,29952,991,0.02053280655649585,-0.0006479781271214978,0.0155,False,False,False
combined,10,se,D3_gteqwen2,fusion,False,29952,991,0.02015119038719613,-0.00026636195782177643,0.1315,True,False,True
combined,10,se,D4_llmfused,fusion,False,29952,991,0.029617629934263614,-0.009732801504889262,0.0,False,False,False
combined,20,qlike,A1_hv,price,False,29415,981,0.08477428397254946,-0.015013512548527688,0.0005,False,False,False
combined,20,qlike,A2_har_rv,price,True,29415,981,0.06976077142402178,0.0,0.182,True,False,True
combined,20,qlike,A3_garch,price,False,29415,981,0.06914951998598404,0.0006112514380377382,0.182,True,False,True
combined,20,qlike,A4_egarch,price,False,29415,981,0.07133718712811565,-0.001576415704093878,0.182,True,False,True
combined,20,qlike,A5_arima,price,False,29415,981,0.07299590685884386,-0.003235135434822081,0.0895,False,False,False
combined,20,qlike,A6_harq,price,False,29415,981,0.06793946030629111,0.0018213111177306646,0.182,True,False,True
combined,20,qlike,A6_shar,price,False,29415,981,0.06816174934629436,0.0015990220777274133,0.182,True,True,True
combined,20,qlike,A7_harx_vix,price,False,29415,981,0.0670478816134884,0.0027128898105333726,0.182,True,False,True
combined,20,qlike,B1_bow_ridge,text,False,29415,981,0.15339088458989952,-0.08363011316587775,0.0,False,False,False
combined,20,qlike,B2_tfidf_ridge,text,False,29415,981,0.16874302724282106,-0.09898225581879928,0.0,False,False,False
combined,20,qlike,B3_lm_linear,text,False,29415,981,0.14935525293959945,-0.07959448151557767,0.0,False,False,False
combined,20,qlike,B4_lm_features,text,False,29415,981,0.14230528410931295,-0.07254451268529118,0.0,False,False,False
combined,20,qlike,C1_bert_s1,text,False,29415,981,0.15407750977590032,-0.08431673835187854,0.0,False,False,False
combined,20,qlike,C2_finbert_s1,text,False,29415,981,0.13563057013099514,-0.06586979870697336,0.0,False,False,False
combined,20,qlike,C3_roberta_s1,text,False,29415,981,0.14447082648051013,-0.07471005505648835,0.0,False,False,False
combined,20,qlike,C4_longformer,text,False,29415,981,0.1264215281600011,-0.056660756735979326,0.0,False,False,False
combined,20,qlike,C5_qwen3,text,False,29415,981,0.1186311774966963,-0.048870406072674524,0.0,False,False,False
combined,20,qlike,C5_gteqwen2,text,False,29415,981,0.117327252311511,-0.04756648088748923,0.0,False,False,False
combined,20,qlike,C5_e5mistral,text,False,29415,981,0.1331585683239624,-0.06339779689994061,0.0,False,False,False
combined,20,qlike,C6_llmtext,text,False,29415,981,0.2140444995383589,-0.14428372811433715,0.0,False,False,False
combined,20,qlike,D1_concat_mlp,fusion,False,29415,981,0.09855271252180868,-0.028791941097786905,0.0015,False,False,False
combined,20,qlike,D2_gated_fusion,fusion,False,29415,981,0.1196635703042652,-0.04990279888024342,0.0,False,False,False
combined,20,qlike,D3_qwen3,fusion,False,29415,981,0.07332701882826101,-0.003566247404239234,0.182,True,False,True
combined,20,qlike,D3_e5mistral,fusion,False,29415,981,0.0752866762313824,-0.005525904807360621,0.0895,False,False,False
combined,20,qlike,D3_gteqwen2,fusion,False,29415,981,0.07147591770094322,-0.0017151462769214448,0.182,True,False,True
combined,20,qlike,D4_llmfused,fusion,False,29415,981,0.09393450801433939,-0.024173736590317615,0.0,False,False,False
combined,20,se,A1_hv,price,False,29415,981,0.022226501822696986,-0.00646042308284988,0.006,False,False,False
combined,20,se,A2_har_rv,price,True,29415,981,0.015766078739847107,0.0,0.061,False,False,False
combined,20,se,A3_garch,price,False,29415,981,0.019035443273051456,-0.003269364533204349,0.0135,False,False,False
combined,20,se,A4_egarch,price,False,29415,981,0.021944607154957125,-0.006178528415110018,0.006,False,False,False
combined,20,se,A5_arima,price,False,29415,981,0.0175784903379023,-0.001812411598055192,0.061,False,False,False
combined,20,se,A6_harq,price,False,29415,981,0.015473163867844012,0.00029291487200309475,0.3405,True,True,True
combined,20,se,A6_shar,price,False,29415,981,0.015554361572757696,0.00021171716708941017,0.3405,True,False,True
combined,20,se,A7_harx_vix,price,False,29415,981,0.015361778745554182,0.00040429999429292436,0.3405,True,False,True
combined,20,se,B1_bow_ridge,text,False,29415,981,0.027126064851135754,-0.011359986111288647,0.0,False,False,False
combined,20,se,B2_tfidf_ridge,text,False,29415,981,0.02679294417642835,-0.011026865436581244,0.0,False,False,False
combined,20,se,B3_lm_linear,text,False,29415,981,0.026542253317384707,-0.0107761745775376,0.0,False,False,False
combined,20,se,B4_lm_features,text,False,29415,981,0.02592463133340993,-0.010158552593562825,0.0,False,False,False
combined,20,se,C1_bert_s1,text,False,29415,981,0.025198086109081714,-0.009432007369234607,0.001,False,False,False
combined,20,se,C2_finbert_s1,text,False,29415,981,0.023438017317003557,-0.007671938577156451,0.006,False,False,False
combined,20,se,C3_roberta_s1,text,False,29415,981,0.024646747592039456,-0.00888066885219235,0.002,False,False,False
combined,20,se,C4_longformer,text,False,29415,981,0.022742636794926618,-0.006976558055079511,0.006,False,False,False
combined,20,se,C5_qwen3,text,False,29415,981,0.023415071928100342,-0.007648993188253236,0.0025,False,False,False
combined,20,se,C5_gteqwen2,text,False,29415,981,0.023278073354218637,-0.00751199461437153,0.002,False,False,False
combined,20,se,C5_e5mistral,text,False,29415,981,0.025018096541272454,-0.009252017801425347,0.0,False,False,False
combined,20,se,C6_llmtext,text,False,29415,981,0.03096227730675824,-0.015196198566911134,0.0,False,False,False
combined,20,se,D1_concat_mlp,fusion,False,29415,981,0.01939110307103065,-0.0036250243311835434,0.0135,False,False,False
combined,20,se,D2_gated_fusion,fusion,False,29415,981,0.02132978906033078,-0.005563710320483674,0.006,False,False,False
combined,20,se,D3_qwen3,fusion,False,29415,981,0.016252814677009682,-0.00048673593716257527,0.061,False,False,False
combined,20,se,D3_e5mistral,fusion,False,29415,981,0.016490737761320175,-0.0007246590214730689,0.061,False,False,False
combined,20,se,D3_gteqwen2,fusion,False,29415,981,0.015869276169754264,-0.0001031974299071578,0.3405,True,False,True
combined,20,se,D4_llmfused,fusion,False,29415,981,0.022124032136048112,-0.0063579533962010056,0.0055,False,False,False
