disclosure,horizon,challenger,baseline,dm_stat,p_raw,p_holm,better
long_form,20,C3_roberta_s1,D3_qwen3,13.602763642257345,1.1334523625673482e-41,4.465802308515352e-39,False
long_form,20,C3_roberta_s1,D3_gteqwen2,14.576187148214407,1.6413742739377903e-47,6.795289494102452e-45,False
long_form,20,C3_roberta_s1,D3_e5mistral,13.749930433699301,1.5703459771697942e-42,6.218570069592385e-40,False
long_form,20,C4_longformer,A2_har_rv,10.43345453508196,2.546445563245509e-25,7.384692133411975e-23,False
long_form,20,C4_longformer,A3_garch,-2.457845378440303,0.013998650610857569,1.0,False
long_form,20,C4_longformer,A4_egarch,-1.2034087528874726,0.22885423784756395,1.0,False
long_form,20,C4_longformer,A5_arima,1.4581031095620784,0.14485187130617738,1.0,False
long_form,20,C4_longformer,B2_tfidf_ridge,-9.03399197947154,2.051047659503531e-19,5.29170296151911e-17,True
long_form,20,C4_longformer,C1_bert_s1,-10.857888011907784,2.8484424569854042e-27,8.716233918375337e-25,True
long_form,20,C4_longformer,C1_bert_s2,-7.681811330035483,1.7567745245271263e-14,4.216258858865103e-12,True
long_form,20,C4_longformer,C2_finbert_s1,-0.8581513949889449,0.39083490204520094,1.0,False
long_form,20,C4_longformer,C2_finbert_s2,1.8084791838377123,0.07056995558259697,1.0,False
long_form,20,C4_longformer,C2_finbert_s3,-4.836352877474939,1.3474356334601492e-06,0.00024523328528974715,True
long_form,20,C4_longformer,C2_finbert_s4,6.330404008295709,2.578669201293106e-10,5.724645626870696e-08,False
long_form,20,C4_longformer,C3_roberta_s1,-15.357570874007472,1.796598411417485e-52,7.509781359725088e-50,True
long_form,20,C4_longformer,C5_qwen3,0.9687119944159894,0.3327185582302472,1.0,False
long_form,20,C4_longformer,C5_gteqwen2,0.4686193159438663,0.6393546963290146,1.0,False
long_form,20,C4_longformer,C5_e5mistral,0.8429775455770945,0.3992665200495044,1.0,False
long_form,20,C4_longformer,D1_concat_mlp,8.9185789325711,5.790968584034245e-19,1.4709060203446981e-16,False
long_form,20,C4_longformer,D2_gated_fusion,10.625247663913276,3.414819911013606e-26,1.0107866936600275e-23,False
long_form,20,C4_longformer,D3_qwen3,10.982911625950665,7.339400614334451e-28,2.2752141904436797e-25,False
long_form,20,C4_longformer,D3_gteqwen2,12.477460521384515,2.1332996797470566e-35,7.637212853494462e-33,False
long_form,20,C4_longformer,D3_e5mistral,11.38319421381202,8.64627815608967e-30,2.7841015662608734e-27,False
long_form,20,C5_qwen3,A2_har_rv,13.195361095659978,2.4278375392452868e-39,9.322896150701902e-37,False
long_form,20,C5_qwen3,A3_garch,-2.9868700266497834,0.002827146553289854,0.39014622435399987,False
long_form,20,C5_qwen3,A4_egarch,-1.3763009228432987,0.16876749102332325,1.0,False
long_form,20,C5_qwen3,A5_arima,1.2300067736566096,0.2187311904175595,1.0,False
long_form,20,C5_qwen3,B2_tfidf_ridge,-3.7889280569933788,0.00015242261883577154,0.024997309489066533,True
long_form,20,C5_qwen3,C1_bert_s1,-3.972054301191805,7.188833902605992e-05,0.012221017634430188,True
long_form,20,C5_qwen3,C1_bert_s2,-3.0496137544857476,0.002298947258870332,0.32645051075958714,False
long_form,20,C5_qwen3,C2_finbert_s1,-1.2570678001242057,0.20876624425447018,1.0,False
long_form,20,C5_qwen3,C2_finbert_s2,-0.5343088183286692,0.5931429255197443,1.0,False
long_form,20,C5_qwen3,C2_finbert_s3,-2.278105833770948,0.022746854142232174,1.0,False
long_form,20,C5_qwen3,C2_finbert_s4,1.4174561792676659,0.15638903008504737,1.0,False
long_form,20,C5_qwen3,C3_roberta_s1,-5.502217178091027,3.8678111113049374e-08,7.580909778157677e-06,True
long_form,20,C5_qwen3,C4_longformer,-0.9687119944159894,0.3327185582302472,1.0,False
long_form,20,C5_qwen3,C5_gteqwen2,-3.3279977517686024,0.0008787238656233731,0.13180857984350597,False
long_form,20,C5_qwen3,C5_e5mistral,-0.6986685521801279,0.48477975528049755,1.0,False
long_form,20,C5_qwen3,D1_concat_mlp,5.913224658036186,3.4942863652875414e-09,7.198229912492336e-07,False
long_form,20,C5_qwen3,D2_gated_fusion,6.699340890169932,2.2371312189407174e-11,5.1006591791848355e-09,False
long_form,20,C5_qwen3,D3_qwen3,11.338051550065003,1.4376362291304173e-29,4.6004359332173355e-27,False
long_form,20,C5_qwen3,D3_gteqwen2,14.104684223806515,1.233063898010944e-44,5.030900703884652e-42,False
long_form,20,C5_qwen3,D3_e5mistral,11.958872829916716,1.1159093898905224e-32,3.861046489021208e-30,False
long_form,20,C5_gteqwen2,A2_har_rv,13.496088144210795,4.690071902718075e-41,1.8291280420600493e-38,False
long_form,20,C5_gteqwen2,A3_garch,-2.821358385499809,0.004794006884338006,0.6136328811952648,False
long_form,20,C5_gteqwen2,A4_egarch,-1.3011667326281258,0.19323933175226388,1.0,False
long_form,20,C5_gteqwen2,A5_arima,1.4362993732265328,0.15095676419967727,1.0,False
long_form,20,C5_gteqwen2,B2_tfidf_ridge,-3.3588475305513965,0.0007863845301139052,0.1195304485773136,False
long_form,20,C5_gteqwen2,C1_bert_s1,-3.5049423081535642,0.0004592379943973172,0.07255960311477612,False
long_form,20,C5_gteqwen2,C1_bert_s2,-2.5981462665208,0.00939025513978053,1.0,False
long_form,20,C5_gteqwen2,C2_finbert_s1,-0.7833925176406838,0.4334201301749748,1.0,False
long_form,20,C5_gteqwen2,C2_finbert_s2,-0.02526580658202495,0.9798435856760033,1.0,False
long_form,20,C5_gteqwen2,C2_finbert_s3,-1.8292962254953828,0.06739291128631256,1.0,False
long_form,20,C5_gteqwen2,C2_finbert_s4,1.9313156445004223,0.05347975495308238,1.0,False
long_form,20,C5_gteqwen2,C3_roberta_s1,-5.047240834494416,4.5824126356440953e-07,8.706584007723782e-05,True
long_form,20,C5_gteqwen2,C4_longformer,-0.4686193159438663,0.6393546963290146,1.0,False
long_form,20,C5_gteqwen2,C5_qwen3,3.3279977517686024,0.0008787238656233731,0.13180857984350597,False
long_form,20,C5_gteqwen2,C5_e5mistral,1.9564472139201092,0.050447671580573096,1.0,False
long_form,20,C5_gteqwen2,D1_concat_mlp,6.32542446368879,2.662784864333403e-10,5.858126701533486e-08,False
long_form,20,C5_gteqwen2,D2_gated_fusion,7.1093996065374805,1.2671767636697103e-12,2.939850091713728e-10,False
long_form,20,C5_gteqwen2,D3_qwen3,11.568741750951755,1.0481613842096293e-30,3.458932567891777e-28,False
long_form,20,C5_gteqwen2,D3_gteqwen2,14.482526731208488,6.216239324151615e-47,2.5610906015504653e-44,False
long_form,20,C5_gteqwen2,D3_e5mistral,12.267387481125933,2.776627327693431e-34,9.773728193480876e-32,False
long_form,20,C5_e5mistral,A2_har_rv,13.850072402939206,4.044816907410089e-43,1.6260163967788557e-40,False
long_form,20,C5_e5mistral,A3_garch,-2.9415297808562917,0.003275435353750701,0.4380037145813302,False
long_form,20,C5_e5mistral,A4_egarch,-1.3541105526578652,0.17573983707503785,1.0,False
long_form,20,C5_e5mistral,A5_arima,1.2904665062520304,0.19692649627341058,1.0,False
long_form,20,C5_e5mistral,B2_tfidf_ridge,-3.698350456775617,0.00021847661423147024,0.03539321150549818,True
long_form,20,C5_e5mistral,C1_bert_s1,-3.8566961624258216,0.00011584276822099224,0.019461585061126697,True
long_form,20,C5_e5mistral,C1_bert_s2,-2.957956241690263,0.00310603519757925,0.422420786870778,False
long_form,20,C5_e5mistral,C2_finbert_s1,-1.15022514264234,0.2500859652111988,1.0,False
long_form,20,C5_e5mistral,C2_finbert_s2,-0.4002587138691807,0.6889767947179917,1.0,False
long_form,20,C5_e5mistral,C2_finbert_s3,-2.190195304016511,0.028539202399314446,1.0,False
long_form,20,C5_e5mistral,C2_finbert_s4,1.607895520121626,0.10789801907449359,1.0,False
long_form,20,C5_e5mistral,C3_roberta_s1,-5.4041305506531625,6.702237830321556e-08,1.2868296634217387e-05,True
long_form,20,C5_e5mistral,C4_longformer,-0.8429775455770945,0.3992665200495044,1.0,False
long_form,20,C5_e5mistral,C5_qwen3,0.6986685521801279,0.48477975528049755,1.0,False
long_form,20,C5_e5mistral,C5_gteqwen2,-1.9564472139201092,0.050447671580573096,1.0,False
long_form,20,C5_e5mistral,D1_concat_mlp,6.2692712820503464,3.8178733333987193e-10,8.322963866809208e-08,False
long_form,20,C5_e5mistral,D2_gated_fusion,7.118591914499837,1.1859881228990366e-12,2.7752122075837454e-10,False
long_form,20,C5_e5mistral,D3_qwen3,11.680979873934033,2.879039455035033e-31,9.673572568917711e-29,False
long_form,20,C5_e5mistral,D3_gteqwen2,14.73745216608475,1.6265176190492557e-48,6.766313295244903e-46,False
long_form,20,C5_e5mistral,D3_e5mistral,12.574527076740624,6.427414578272684e-36,2.3267240773347117e-33,False
long_form,20,D1_concat_mlp,A2_har_rv,9.606361001935685,9.876602226799008e-22,2.6469293967821344e-19,False
long_form,20,D1_concat_mlp,A3_garch,-4.5702383892774625,4.945705872218294e-06,0.0008803356452548564,True
long_form,20,D1_concat_mlp,A4_egarch,-2.1402539411237016,0.03236477920020666,1.0,False
long_form,20,D1_concat_mlp,A5_arima,-1.0445681085083098,0.29625458257040743,1.0,False
long_form,20,D1_concat_mlp,B2_tfidf_ridge,-11.817227119218174,5.903303853083374e-32,2.0071233100483471e-29,True
long_form,20,D1_concat_mlp,C1_bert_s1,-11.489265665515399,2.5982484382980952e-30,8.418324940085829e-28,True
long_form,20,D1_concat_mlp,C1_bert_s2,-11.002089500486345,5.953202467918092e-28,1.8573991699904445e-25,True
long_form,20,D1_concat_mlp,C2_finbert_s1,-8.713851099492606,3.5377398601035794e-18,8.91510444746102e-16,True
long_form,20,D1_concat_mlp,C2_finbert_s2,-8.2701424564781,1.556777321398497e-16,3.8919433034962423e-14,True
long_form,20,D1_concat_mlp,C2_finbert_s3,-9.72826172765211,3.0443494782158025e-22,8.219743591182667e-20,True
long_form,20,D1_concat_mlp,C2_finbert_s4,-6.002718629549473,2.0260830819541122e-09,4.2547744721036357e-07,True
long_form,20,D1_concat_mlp,C3_roberta_s1,-13.054201981444272,1.5037633480198174e-38,5.714300722475306e-36,True
long_form,20,D1_concat_mlp,C4_longformer,-8.9185789325711,5.790968584034245e-19,1.4709060203446981e-16,True
long_form,20,D1_concat_mlp,C5_qwen3,-5.913224658036186,3.4942863652875414e-09,7.198229912492336e-07,True
long_form,20,D1_concat_mlp,C5_gteqwen2,-6.32542446368879,2.662784864333403e-10,5.858126701533486e-08,True
long_form,20,D1_concat_mlp,C5_e5mistral,-6.2692712820503464,3.8178733333987193e-10,8.322963866809208e-08,True
long_form,20,D1_concat_mlp,D2_gated_fusion,4.8767286568708315,1.0996595567175191e-06,0.0002023373584360235,False
long_form,20,D1_concat_mlp,D3_qwen3,10.655504325877997,2.479297737774651e-26,7.38830725856846e-24,False
long_form,20,D1_concat_mlp,D3_gteqwen2,13.397211660177694,1.73287806786429e-40,6.68890934195616e-38,False
long_form,20,D1_concat_mlp,D3_e5mistral,12.790396635416101,4.321269431112699e-37,1.6075122283739241e-34,False
long_form,20,D2_gated_fusion,A2_har_rv,7.758595896418469,9.661487526197516e-15,2.3380799813397986e-12,False
long_form,20,D2_gated_fusion,A3_garch,-4.774787236621871,1.8313411038138977e-06,0.0003296413986865016,True
long_form,20,D2_gated_fusion,A4_egarch,-2.238729507800945,0.02520125173997676,1.0,False
long_form,20,D2_gated_fusion,A5_arima,-1.338937393917374,0.18062957482916245,1.0,False
long_form,20,D2_gated_fusion,B2_tfidf_ridge,-13.428712268487981,1.1438536706392043e-40,4.4381522420801124e-38,True
long_form,20,D2_gated_fusion,C1_bert_s1,-13.13261614752516,5.4731713815939535e-39,2.0907514677688903e-36,True
long_form,20,D2_gated_fusion,C1_bert_s2,-12.896204564336621,1.1325184909478354e-37,4.258269525963861e-35,True
long_form,20,D2_gated_fusion,C2_finbert_s1,-10.72418965400485,1.1948036022659003e-26,3.584410806797701e-24,True
long_form,20,D2_gated_fusion,C2_finbert_s2,-10.075077331629666,9.900524218618591e-24,2.7523457327759683e-21,True
long_form,20,D2_gated_fusion,C2_finbert_s3,-11.511992241894538,2.0054253764230618e-30,6.537686727139181e-28,True
long_form,20,D2_gated_fusion,C2_finbert_s4,-7.9633590952296185,1.907773716459043e-15,4.693123342489246e-13,True
long_form,20,D2_gated_fusion,C3_roberta_s1,-14.46792038582218,7.645418687206398e-47,3.134621661754623e-44,True
long_form,20,D2_gated_fusion,C4_longformer,-10.625247663913276,3.414819911013606e-26,1.0107866936600275e-23,True
long_form,20,D2_gated_fusion,C5_qwen3,-6.699340890169932,2.2371312189407174e-11,5.1006591791848355e-09,True
long_form,20,D2_gated_fusion,C5_gteqwen2,-7.1093996065374805,1.2671767636697103e-12,2.939850091713728e-10,True
long_form,20,D2_gated_fusion,C5_e5mistral,-7.118591914499837,1.1859881228990366e-12,2.7752122075837454e-10,True
long_form,20,D2_gated_fusion,D1_concat_mlp,-4.8767286568708315,1.0996595567175191e-06,0.0002023373584360235,True
long_form,20,D2_gated_fusion,D3_qwen3,7.250124298512827,4.557519425564752e-13,1.0755745844332814e-10,False
long_form,20,D2_gated_fusion,D3_gteqwen2,10.258317845633096,1.5468752618233296e-24,4.331250733105323e-22,False
long_form,20,D2_gated_fusion,D3_e5mistral,9.156158514604709,6.741944315829989e-20,1.752905522115797e-17,False
long_form,20,D3_qwen3,A2_har_rv,5.632344165450158,1.8387631125439204e-08,3.677526225087841e-06,False
long_form,20,D3_qwen3,A3_garch,-5.970379010832779,2.469323660990659e-09,5.136193214860571e-07,True
long_form,20,D3_qwen3,A4_egarch,-2.703578965663131,0.006874394112916531,0.8111785053241507,False
long_form,20,D3_qwen3,A5_arima,-2.794565124982895,0.0052094853172970565,0.645976179344835,False
long_form,20,D3_qwen3,B2_tfidf_ridge,-12.766869579420506,5.811780997713287e-37,2.1503589691539163e-34,True
long_form,20,D3_qwen3,C1_bert_s1,-12.637792382956219,2.926789932918804e-36,1.0653515355824446e-33,True
long_form,20,D3_qwen3,C1_bert_s2,-12.292619756805092,2.044591011553951e-34,7.237852180900987e-32,True
long_form,20,D3_qwen3,C2_finbert_s1,-10.605786745643112,4.193701314672654e-26,1.2329481865137603e-23,True
long_form,20,D3_qwen3,C2_finbert_s2,-10.285289309520001,1.1738613980109608e-24,3.3102891423909097e-22,True
long_form,20,D3_qwen3,C2_finbert_s3,-11.09357479351234,2.182709263214829e-28,6.897361271758859e-26,True
long_form,20,D3_qwen3,C2_finbert_s4,-9.258701388553337,2.620709358332905e-20,6.866258518832212e-18,True
long_form,20,D3_qwen3,C3_roberta_s1,-13.602763642257345,1.1334523625673482e-41,4.465802308515352e-39,True
long_form,20,D3_qwen3,C4_longformer,-10.982911625950665,7.339400614334451e-28,2.2752141904436797e-25,True
long_form,20,D3_qwen3,C5_qwen3,-11.338051550065003,1.4376362291304173e-29,4.6004359332173355e-27,True
long_form,20,D3_qwen3,C5_gteqwen2,-11.568741750951755,1.0481613842096293e-30,3.458932567891777e-28,True
long_form,20,D3_qwen3,C5_e5mistral,-11.680979873934033,2.879039455035033e-31,9.673572568917711e-29,True
long_form,20,D3_qwen3,D1_concat_mlp,-10.655504325877997,2.479297737774651e-26,7.38830725856846e-24,True
long_form,20,D3_qwen3,D2_gated_fusion,-7.250124298512827,4.557519425564752e-13,1.0755745844332814e-10,True
long_form,20,D3_qwen3,D3_gteqwen2,10.398995391105268,3.639970487785108e-25,1.0483115004821112e-22,False
long_form,20,D3_qwen3,D3_e5mistral,6.171357366570339,7.104444063347622e-10,1.506142141429696e-07,False
long_form,20,D3_gteqwen2,A2_har_rv,1.8024744421197596,0.07150888634937037,1.0,False
long_form,20,D3_gteqwen2,A3_garch,-6.467372079895515,1.0565305653773635e-10,2.3666284664452944e-08,True
long_form,20,D3_gteqwen2,A4_egarch,-2.9160124414119317,0.0035553345321487828,0.4621934891793418,False
long_form,20,D3_gteqwen2,A5_arima,-3.4793230105362816,0.0005053935763014805,0.07884139790303096,False
long_form,20,D3_gteqwen2,B2_tfidf_ridge,-13.87640182758566,2.8271193871204435e-43,1.1478104711709e-40,True
long_form,20,D3_gteqwen2,C1_bert_s1,-13.76978930526635,1.2008635295952283e-42,4.779436847789008e-40,True
long_form,20,D3_gteqwen2,C1_bert_s2,-13.523183702853059,3.273050932428735e-41,1.283035965512064e-38,True
long_form,20,D3_gteqwen2,C2_finbert_s1,-11.999338089927663,6.90946192517441e-33,2.4044927499606943e-30,True
long_form,20,D3_gteqwen2,C2_finbert_s2,-11.822875529907,5.525892610737699e-32,1.889855272872293e-29,True
long_form,20,D3_gteqwen2,C2_finbert_s3,-12.372306555899092,7.747351863006134e-35,2.7580572632301836e-32,True
long_form,20,D3_gteqwen2,C2_finbert_s4,-11.069908645336815,2.831720726981887e-28,8.891603082723125e-26,True
long_form,20,D3_gteqwen2,C3_roberta_s1,-14.576187148214407,1.6413742739377903e-47,6.795289494102452e-45,True
long_form,20,D3_gteqwen2,C4_longformer,-12.477460521384515,2.1332996797470566e-35,7.637212853494462e-33,True
long_form,20,D3_gteqwen2,C5_qwen3,-14.104684223806515,1.233063898010944e-44,5.030900703884652e-42,True
long_form,20,D3_gteqwen2,C5_gteqwen2,-14.482526731208488,6.216239324151615e-47,2.5610906015504653e-44,True
long_form,20,D3_gteqwen2,C5_e5mistral,-14.73745216608475,1.6265176190492557e-48,6.766313295244903e-46,True
long_form,20,D3_gteqwen2,D1_concat_mlp,-13.397211660177694,1.73287806786429e-40,6.68890934195616e-38,True
long_form,20,D3_gteqwen2,D2_gated_fusion,-10.258317845633096,1.5468752618233296e-24,4.331250733105323e-22,True
long_form,20,D3_gteqwen2,D3_qwen3,-10.398995391105268,3.639970487785108e-25,1.0483115004821112e-22,True
long_form,20,D3_gteqwen2,D3_e5mistral,-5.015142489103607,5.41480270242406e-07,0.00010179829080557233,True
long_form,20,D3_e5mistral,A2_har_rv,4.273516835516309,1.946723574150731e-05,0.003387299019022272,False
long_form,20,D3_e5mistral,A3_garch,-6.266677296383426,3.881668722115852e-10,8.384404439770241e-08,True
long_form,20,D3_e5mistral,A4_egarch,-2.8165677450335975,0.004866018020071912,0.6136328811952648,False
long_form,20,D3_e5mistral,A5_arima,-3.1817454007172685,0.0014695707032109254,0.2145573226687951,False
long_form,20,D3_e5mistral,B2_tfidf_ridge,-13.018792584797652,2.3690595098326815e-38,8.955044947167536e-36,True
long_form,20,D3_e5mistral,C1_bert_s1,-12.82588708890028,2.7608728393906594e-37,1.0325664419321066e-34,True
long_form,20,D3_e5mistral,C1_bert_s2,-12.646619139683546,2.6217793191897878e-36,9.595712308234623e-34,True
long_form,20,D3_e5mistral,C2_finbert_s1,-11.113331410711092,1.755662671810518e-28,5.583007296357448e-26,True
long_form,20,D3_e5mistral,C2_finbert_s2,-10.80328719597115,5.126202858787002e-27,1.5583656690712486e-24,True
long_form,20,D3_e5mistral,C2_finbert_s3,-11.539545496297201,1.4640676426264126e-30,4.802141867814633e-28,True
long_form,20,D3_e5mistral,C2_finbert_s4,-9.871429864379184,7.504869050163716e-23,2.056334119744858e-20,True
long_form,20,D3_e5mistral,C3_roberta_s1,-13.749930433699301,1.5703459771697942e-42,6.218570069592385e-40,True
long_form,20,D3_e5mistral,C4_longformer,-11.38319421381202,8.64627815608967e-30,2.7841015662608734e-27,True
long_form,20,D3_e5mistral,C5_qwen3,-11.958872829916716,1.1159093898905224e-32,3.861046489021208e-30,True
long_form,20,D3_e5mistral,C5_gteqwen2,-12.267387481125933,2.776627327693431e-34,9.773728193480876e-32,True
long_form,20,D3_e5mistral,C5_e5mistral,-12.574527076740624,6.427414578272684e-36,2.3267240773347117e-33,True
long_form,20,D3_e5mistral,D1_concat_mlp,-12.790396635416101,4.321269431112699e-37,1.6075122283739241e-34,True
long_form,20,D3_e5mistral,D2_gated_fusion,-9.156158514604709,6.741944315829989e-20,1.752905522115797e-17,True
long_form,20,D3_e5mistral,D3_qwen3,-6.171357366570339,7.104444063347622e-10,1.506142141429696e-07,True
long_form,20,D3_e5mistral,D3_gteqwen2,5.015142489103607,5.41480270242406e-07,0.00010179829080557233,False
event_driven,5,A2_har_rv,A3_garch,-4.8375384951024865,1.322358655832813e-06,0.0001216569963366188,True
event_driven,5,A2_har_rv,A4_egarch,-5.384674940988368,7.32269552938384e-08,7.908511171734547e-06,True
event_driven,5,A2_har_rv,A5_arima,-8.016434579520492,1.1356455212994228e-15,1.499052088115238e-13,True
event_driven,5,A2_har_rv,B2_tfidf_ridge,-29.546358358731787,1.2378713464257107e-188,4.728668543346215e-186,True
event_driven,5,A2_har_rv,C1_bert_s1,-24.676071757070286,7.399365973591136e-133,2.4121933073907104e-130,True
event_driven,5,A2_har_rv,C1_bert_s2,-25.982003254900427,6.91808460362888e-147,2.3521487652338192e-144,True
event_driven,5,A2_har_rv,C2_finbert_s1,-18.803426575762835,2.4466591019473852e-78,5.725182298556882e-76,True
event_driven,5,A2_har_rv,C2_finbert_s2,-27.19866060833781,1.43124153108755e-160,5.037970189428176e-158,True
event_driven,5,A2_har_rv,C2_finbert_s3,-20.32228649872138,4.418183209985452e-91,1.1133821689163339e-88,True
event_driven,5,A2_har_rv,C2_finbert_s4,-23.71401769095873,5.8163297901455866e-123,1.8612255328465877e-120,True
event_driven,5,A2_har_rv,C3_roberta_s1,-20.75205622996311,7.353410015802974e-95,1.970713884235197e-92,True
event_driven,5,A2_har_rv,C4_longformer,-22.673425373660734,1.1103843597884063e-112,3.397776140952523e-110,True
event_driven,5,A2_har_rv,C5_qwen3,-21.15565443876794,1.7726840308030566e-98,4.786246883168253e-96,True
event_driven,5,A2_har_rv,C5_gteqwen2,-21.779058963464415,3.380497161885168e-104,9.330172166803064e-102,True
event_driven,5,A2_har_rv,C5_e5mistral,-22.924403533430414,4.0379936768744804e-115,1.24370205247734e-112,True
event_driven,5,A2_har_rv,D1_concat_mlp,-24.18411915331216,9.463508669458192e-128,3.0661768089044543e-125,True
event_driven,5,A2_har_rv,D2_gated_fusion,-21.381916419468848,1.552883480061612e-100,4.254900735368817e-98,True
event_driven,5,A2_har_rv,D3_qwen3,-13.550902361441645,1.0970638559248314e-41,2.0405387720201862e-39,True
event_driven,5,A2_har_rv,D3_gteqwen2,-5.810183922666663,6.315765775583344e-09,6.947342353141678e-07,True
event_driven,5,A2_har_rv,D3_e5mistral,-15.111534377305409,2.287925492980138e-51,4.5300924761006736e-49,True
event_driven,5,A3_garch,A2_har_rv,4.8375384951024865,1.322358655832813e-06,0.0001216569963366188,False
event_driven,5,A3_garch,A4_egarch,-4.016869881460458,5.914788764758385e-05,0.004495239461216372,True
event_driven,5,A3_garch,A5_arima,-5.250104646687351,1.5324916499411554e-07,1.5324916499411554e-05,True
event_driven,5,A3_garch,B2_tfidf_ridge,-12.594256360934871,2.9234705765918386e-36,5.2622470378653095e-34,True
event_driven,5,A3_garch,C1_bert_s1,-8.64821902164045,5.538122114761877e-18,7.642608518371391e-16,True
event_driven,5,A3_garch,C1_bert_s2,-9.461937558619304,3.2792122148248494e-21,4.78764983364428e-19,True
event_driven,5,A3_garch,C2_finbert_s1,-4.423391785774031,9.757151908027606e-06,0.000819600760274319,True
event_driven,5,A3_garch,C2_finbert_s2,-10.338554809129985,5.293601063270695e-25,8.469761701233113e-23,True
event_driven,5,A3_garch,C2_finbert_s3,-5.816551992337367,6.080225480518418e-09,6.809852538180628e-07,True
event_driven,5,A3_garch,C2_finbert_s4,-7.745142502988772,9.906920932678775e-15,1.2878997212482408e-12,True
event_driven,5,A3_garch,C3_roberta_s1,-5.915629813282679,3.348906568793126e-09,3.817753488424164e-07,True
event_driven,5,A3_garch,C4_longformer,-7.0432588583815505,1.926354538303047e-12,2.350152536729717e-10,True
event_driven,5,A3_garch,C5_qwen3,-5.178520295377477,2.2537738010415336e-07,2.1636228489998722e-05,True
event_driven,5,A3_garch,C5_gteqwen2,-5.351048430883112,8.82119381702134e-08,9.174041569702193e-06,True
event_driven,5,A3_garch,C5_e5mistral,-7.236596525640919,4.73291424851006e-13,5.963471953122676e-11,True
event_driven,5,A3_garch,D1_concat_mlp,-2.44698799758988,0.01441236897067371,0.6917937105923381,False
event_driven,5,A3_garch,D2_gated_fusion,-1.8802953416064496,0.06007940422183519,1.0,False
event_driven,5,A3_garch,D3_qwen3,2.197991124522099,0.027958833231508284,1.0,False
event_driven,5,A3_garch,D3_gteqwen2,3.633085957094972,0.00028060975847351557,0.01908146357619906,False
event_driven,5,A3_garch,D3_e5mistral,1.9996784481777934,0.04554575121870516,1.0,False
event_driven,5,A4_egarch,A2_har_rv,5.384674940988368,7.32269552938384e-08,7.908511171734547e-06,False
event_driven,5,A4_egarch,A3_garch,4.016869881460458,5.914788764758385e-05,0.004495239461216372,False
event_driven,5,A4_egarch,A5_arima,2.7242125349501904,0.006449960343872486,0.3740976999446042,False
event_driven,5,A4_egarch,B2_tfidf_ridge,-1.4006299809884775,0.16133710867196607,1.0,False
event_driven,5,A4_egarch,C1_bert_s1,0.38497069990825605,0.7002623846249988,1.0,False
event_driven,5,A4_egarch,C1_bert_s2,0.05313475048172954,0.957624966392032,1.0,False
event_driven,5,A4_egarch,C2_finbert_s1,2.1690672526422117,0.030086931554770553,1.0,False
event_driven,5,A4_egarch,C2_finbert_s2,-0.3391054016195853,0.7345331653479791,1.0,False
event_driven,5,A4_egarch,C2_finbert_s3,1.596349100817225,0.11042345836794494,1.0,False
event_driven,5,A4_egarch,C2_finbert_s4,0.8148857092988915,0.4151454631249945,1.0,False
event_driven,5,A4_egarch,C3_roberta_s1,1.5504136959271646,0.12105485711274518,1.0,False
event_driven,5,A4_egarch,C4_longformer,1.097163399667004,0.27258049172812343,1.0,False
event_driven,5,A4_egarch,C5_qwen3,1.8803564685856606,0.060071078137175965,1.0,False
event_driven,5,A4_egarch,C5_gteqwen2,1.8232058658887522,0.06828410159207052,1.0,False
event_driven,5,A4_egarch,C5_e5mistral,0.9645457364657448,0.3347816793868062,1.0,False
event_driven,5,A4_egarch,D1_concat_mlp,2.960128936042875,0.003077976012483903,0.18467856074903416,False
event_driven,5,A4_egarch,D2_gated_fusion,3.1640003665115928,0.0015580213880595805,0.096597326059694,False
event_driven,5,A4_egarch,D3_qwen3,4.57072697558599,4.8835035307625395e-06,0.00042974831070710347,False
event_driven,5,A4_egarch,D3_gteqwen2,5.039814686503124,4.6921739379701023e-07,4.410643501691896e-05,False
event_driven,5,A4_egarch,D3_e5mistral,4.506693441626512,6.614278358727222e-06,0.0005688279388505411,False
event_driven,5,A5_arima,A2_har_rv,8.016434579520492,1.1356455212994228e-15,1.499052088115238e-13,False
event_driven,5,A5_arima,A3_garch,5.250104646687351,1.5324916499411554e-07,1.5324916499411554e-05,False
event_driven,5,A5_arima,A4_egarch,-2.7242125349501904,0.006449960343872486,0.3740976999446042,False
event_driven,5,A5_arima,B2_tfidf_ridge,-9.24768767961312,2.4710703628297754e-20,3.558341322474876e-18,True
event_driven,5,A5_arima,C1_bert_s1,-5.331550202525508,9.821868075018005e-08,1.0018305436518366e-05,True
event_driven,5,A5_arima,C1_bert_s2,-6.102681427836181,1.058301827114322e-09,1.2276301194526136e-07,True
event_driven,5,A5_arima,C2_finbert_s1,-1.1537082704451356,0.24863077394468722,1.0,False
event_driven,5,A5_arima,C2_finbert_s2,-6.984216005139298,2.9359191588054513e-12,3.5231029905665416e-10,True
event_driven,5,A5_arima,C2_finbert_s3,-2.524122116521193,0.011604876234034793,0.6030753790361019,False
event_driven,5,A5_arima,C2_finbert_s4,-4.388994027117077,1.1434054452104871e-05,0.0009375924650725995,True
event_driven,5,A5_arima,C3_roberta_s1,-2.6322142363627665,0.008488224708461499,0.4753405836738439,False
event_driven,5,A5_arima,C4_longformer,-3.7192061960828333,0.00020028473191095479,0.014420500697588745,True
