disc,model,h,n_test,n_seeds,seeds,n_days,firm_val_coverage,firm_val_coverage_test_obs,qlike_Rfirm,qlike_Ufirm,rel_impr_pct_firm,g_text_firm,dm_q_clustered,p_q_clustered,boot_lo,boot_hi,rel_impr_pct_A2only_sameRows,rel_impr_firmMeanOnly_vs_fR,dm_firmMeanOnly_vs_fR,p_firmMeanOnly_vs_fR,firm_beats_fR,holm_p,adds_raw,adds_holm,hurts_raw,hurts_holm,verdict,n_test_s26,rel_impr_pct_firm_s26,dm_q_clustered_s26,p_q_clustered_s26,holm_p_s26,text_survives_firm_s26,text_survives_firm_holm_s26,rel_impr_firmMeanOnly_vs_fR_s26,firm_beats_fR_s26
event_driven,B4_lm_features,10,22785,1,2026,991,0.6303317535545023,0.9185301197830563,0.08784878342148988,0.08773419783655137,0.1304350276414691,0.7079238214967809,-2.603464665906097,0.009366774972348797,-0.00018893587651286925,-2.649938896370424e-05,0.07032604061486651,1.5016715419139834,-1.7376712074746345,0.08257972953219885,False,0.18733549944697592,True,False,False,False,null,22785,0.1304350276414691,-2.603464665906097,0.0093667749723487,0.2529029242534175,True,False,1.5016715419139834,False
event_driven,B4_lm_features,20,22318,1,2026,981,0.6303317535545023,0.9185301197830563,0.06497971374729435,0.0649081122746751,0.11019050175828338,0.23795169627654372,-2.382057639690876,0.01740616681046257,-0.0001766170046498909,-2.515680167223185e-05,0.2596267183846453,0.12431893875655434,-0.17254728023371643,0.8630429216585929,False,0.3133110025883262,True,False,False,False,null,22318,0.1101905017582833,-2.382057639690876,0.0174061668104625,0.4177480034511016,True,False,0.1243189387565543,False
event_driven,C2_finbert_s1,5,23855,3,2026+2027+2028,996,0.6303317535545023,0.9185301197830563,0.12425975742168523,0.12433610831628611,-0.06144458687600648,-0.0057576002465236815,5.704469221239293,1.538449751007294e-08,3.4636743086541225e-05,7.043373793743503e-05,2.4377432747934282,1.9772572469869705,-3.496155889116925,0.000492845911568797,True,9.538388456245223e-07,False,False,True,True,text HURTS,23855,-0.2824107274048019,4.879995510148637,1.2349119711101502e-06,7.162489432438872e-05,False,False,1.9772572469869705,True
event_driven,C2_finbert_s1,10,22785,3,2026+2027+2028,991,0.6303317535545023,0.9185301197830563,0.08784878342148988,0.08843328158512072,-0.665345769020464,-0.056869198857608,6.27934614810235,5.081371835361601e-10,0.0003236544493325351,0.000618557477494624,2.1916530968357186,1.5016715419139834,-1.7376712074746345,0.08257972953219885,False,3.3028916929850406e-08,False,False,True,True,text HURTS,22785,-1.222864920999435,6.332910047894545,3.6439199524010646e-10,2.3685479690606923e-08,False,False,1.5016715419139834,False
event_driven,C2_finbert_s1,20,22318,3,2026+2027+2028,981,0.6303317535545023,0.9185301197830563,0.06497971374729435,0.06537829186286823,-0.6133885371116714,-0.07389157790683043,2.7252104191223587,0.006540541177045689,0.00014718937245016843,0.0007090685622967262,1.427144980460867,0.12431893875655434,-0.17254728023371643,0.8630429216585929,False,0.14389190589500517,False,False,True,False,null,22318,0.5777402830426177,-0.8127168803072325,0.4165777849428406,1.0,False,False,0.1243189387565543,False
event_driven,C6_llmtext,5,23855,1,2026,996,0.6303317535545023,0.9185301197830563,0.12425975742168523,0.12361555042074936,0.5184357464578844,0.11361899733909296,-4.979985795000874,7.493155109194081e-07,-0.0006821390747272224,-0.0002942230639024566,1.2022879452640782,1.9772572469869705,-3.496155889116925,0.000492845911568797,True,4.2710984122406264e-05,True,True,False,False,text adds,23855,0.5184357464578844,-4.979985795000874,7.493155109194081e-07,4.495893065516448e-05,True,True,1.9772572469869705,True
event_driven,C6_llmtext,10,22785,1,2026,991,0.6303317535545023,0.9185301197830563,0.08784878342148988,0.08763472110439754,0.2436713506495467,0.0599922481741028,-4.431976212674084,1.0379432190378499e-05,-0.00024399885155226373,-9.181841433079845e-05,0.9191764023167399,1.5016715419139834,-1.7376712074746345,0.08257972953219885,False,0.0005293510417093034,True,True,False,False,text adds,22785,0.2436713506495467,-4.431976212674084,1.03794321903785e-05,0.0005604893382804,True,True,1.5016715419139834,False
event_driven,C6_llmtext,20,22318,1,2026,981,0.6303317535545023,0.9185301197830563,0.06497971374729435,0.06484009499538439,0.21486513845372623,0.05441618803708315,-3.5791928700599676,0.00036154751792180883,-0.00019388268729853721,-5.9807389744464504e-05,0.6014567142980093,0.12431893875655434,-0.17254728023371643,0.8630429216585929,False,0.013377258163106927,True,True,False,False,text adds,22318,0.2148651384537262,-3.5791928700599676,0.0003615475179218,0.0141003531989505,True,True,0.1243189387565543,False
event_driven,D2_gated_fusion,5,23855,3,2026+2027+2028,996,0.6303317535545023,0.9185301197830563,0.12425975742168523,0.12397900329129342,0.22594131536812959,0.1363734118981033,-2.146881492811954,0.03204386852559486,-0.0002646986627253126,-8.238535888111299e-06,0.5068946543560464,1.9772572469869705,-3.496155889116925,0.000492845911568797,True,0.5447457649351126,True,False,False,False,null,23855,0.3778657517066164,-1.3428369057333207,0.1796310304666293,1.0,False,False,1.9772572469869705,True
event_driven,D2_gated_fusion,10,22785,3,2026+2027+2028,991,0.6303317535545023,0.9185301197830563,0.08784878342148988,0.08780509489395974,0.0497315111588186,0.1474990156914272,-0.9377852647449789,0.3485834950575161,-7.04766099525183e-05,2.573862319315461e-05,0.13229022015391553,1.5016715419139834,-1.7376712074746345,0.08257972953219885,False,1.0,False,False,False,False,null,22785,0.1373435123511268,-0.6332851064616768,0.5266937400192032,1.0,False,False,1.5016715419139834,False
event_driven,D2_gated_fusion,20,22318,3,2026+2027+2028,981,0.6303317535545023,0.9185301197830563,0.06497971374729435,0.07017309037125266,-7.992304558550873,-1.6539035693215456,4.004729491746128,6.6780893060631e-05,0.002709972358783393,0.007904675092368795,-3.4766918447447455,0.12431893875655434,-0.17254728023371643,0.8630429216585929,False,0.002938359294667764,False,False,True,True,text HURTS,22318,-4.597713366435835,2.928236913376875,0.0034877864261334,0.1046335927840036,False,False,0.1243189387565543,False
event_driven,D4_llmfused,5,23855,1,2026,996,0.6303317535545023,0.9185301197830563,0.12425975742168523,0.12434861950197862,-0.07151316092774236,0.01382775113967177,3.194192407098731,0.0014462929490719199,4.0647007931527396e-05,0.0001615882846770883,-5.5551436307794734e-05,1.9772572469869705,-3.496155889116925,0.000492845911568797,True,0.04010853831863606,False,False,True,True,text HURTS,23855,-0.0715131609277423,3.194192407098731,0.0014462929490719,0.0477276673193733,False,False,1.9772572469869705,True
event_driven,D4_llmfused,10,22785,1,2026,991,0.6303317535545023,0.9185301197830563,0.08784878342148988,0.08786710733893599,-0.02085847604535338,0.025821390239739124,0.9139820344370148,0.3609488243039513,-2.389172889786536e-05,6.71724686731903e-05,-0.00495556643427524,1.5016715419139834,-1.7376712074746345,0.08257972953219885,False,1.0,False,False,False,False,null,22785,-0.0208584760453533,0.9139820344370148,0.3609488243039513,1.0,False,False,1.5016715419139834,False
event_driven,D4_llmfused,20,22318,1,2026,981,0.6303317535545023,0.9185301197830563,0.06497971374729435,0.06514293848568094,-0.25119337863101604,-0.06255043115078676,3.4799065321392475,0.0005236770510095761,7.40908032772464e-05,0.0002446176443977184,-0.37740123735149844,0.12431893875655434,-0.17254728023371643,0.8630429216585929,False,0.018328696785335163,False,False,True,True,text HURTS,22318,-0.251193378631016,3.4799065321392475,0.0005236770510095,0.0193760508873543,False,False,0.1243189387565543,False
