basis,panel,disc,model,h,n_seeds,seeds,n_test,n_firms,n_days,dm_day,p_day,holm_day,placebo_dm_day,genuine_day,dm_2way,p_2way,holm_2way,placebo_dm_2way,genuine_2way,hurts_day,hurts_2way,guard_hit,se_infl_2way_vs_day,rel_impr_pct_firm,fam12_holm_day,fam12_holm_2way,fam12_survives_day,fam12_survives_2way
ens,A_singleHAR,long_form,C2_finbert_s4,5,3,2026+2027+2028,7951,568,809,-4.782417020812224,2.058269925583731e-06,9.262214665126789e-05,0.3705764036392169,True,-3.9703080363492664,8.101186735906707e-05,0.0038075577658761525,0.3910858510797094,True,False,False,False,1.211283489613457,,,,,
ens,B_firmref,long_form,C2_finbert_s4,5,3,2026+2027+2028,7550,568,792,2.623073432124869,0.008881829760818676,0.1865184249771922,,False,2.1518037009062643,0.031834383786294676,0.7321908270847776,,False,False,False,False,1.225977515415605,-0.11785490488152484,,,,
ens,A_singleHAR,long_form,C2_finbert_s4,10,3,2026+2027+2028,7933,568,803,-6.815447840569015,1.8466709312960216e-11,1.1449359774035335e-09,-0.23780460691798683,True,-5.824301419705308,9.615033310692902e-09,5.9613206526296e-07,-0.11033927542148178,True,False,False,False,1.1841841839510006,,,,,
ens,B_firmref,long_form,C2_finbert_s4,10,3,2026+2027+2028,7167,568,766,4.625460350800152,4.3880064362173565e-06,0.00023256434111951988,,False,4.098261188550921,4.7704061122096855e-05,0.0027191314839595205,,False,True,True,False,1.1428132353874152,-4.072630589054677,,,,
ens,A_singleHAR,long_form,C2_finbert_s4,20,3,2026+2027+2028,7902,567,794,-8.335233951742445,3.397791287898955e-16,2.2425422500133102e-14,0.24387715089633205,True,-6.271498726347128,7.103895207093917e-10,4.6175318846110466e-08,0.2743941092007877,True,False,False,False,1.3625285981230366,,,,,
ens,B_firmref,long_form,C2_finbert_s4,20,3,2026+2027+2028,7097,567,765,6.4937359676565025,1.5073651279218838e-10,9.948609844284433e-09,,False,5.005083852399812,7.466698163853727e-07,4.8533538065049226e-05,,False,True,True,False,1.3313650551502543,-6.865752501014555,,,,
s26,A_singleHAR,long_form,C3_roberta_s1,5,1,2026,7951,568,809,-5.366971802192466,1.0468311722840327e-07,5.652888330333776e-06,0.37314022454000234,True,-3.790570321966954,0.00016640047362760906,0.008153623207752845,0.3802820450197684,True,False,False,False,1.4237945053188725,,,,,
s26,B_firmref,long_form,C3_roberta_s1,5,1,2026,7550,568,792,3.8430175795996995,0.00013127645561596894,0.005382334680254727,,False,2.418830051191996,0.015884340821687593,0.4924145654723154,,False,True,False,False,1.5978710274345964,-2.5565368273395177,,,,
s26,A_singleHAR,long_form,C3_roberta_s1,10,1,2026,7933,568,803,-5.184162900925232,2.748778965799333e-07,1.4568528518736466e-05,0.528200176608448,True,-3.5564606003565506,0.0004073025176369932,0.01914321832893868,0.5170151268874885,True,False,False,False,1.4751267494474252,,,,,
s26,B_firmref,long_form,C3_roberta_s1,10,1,2026,7167,568,766,4.137534047461648,3.900073866512983e-05,0.001794033978595972,,False,2.615710706948665,0.009141340421845822,0.31020965711970655,,False,True,False,False,1.6016654324067288,-0.45032304675982565,,,,
s26,A_singleHAR,long_form,C3_roberta_s1,20,1,2026,7902,567,794,-1.068299180179499,0.2857106693843872,1.0,-0.06073428510138594,False,-0.5229173801186834,0.6012363830811518,1.0,-0.049630707800880594,False,False,False,False,2.0943969140412135,,,,,
s26,B_firmref,long_form,C3_roberta_s1,20,1,2026,7097,567,765,0.43976365957962615,0.6602326591247061,1.0,,False,0.2824953151124763,0.7776670117428549,1.0,,False,False,False,False,1.5974305035080147,-0.5679480985482853,,,,
ens,A_singleHAR,long_form,C3_roberta_s1,5,3,2026+2027+2028,7951,568,809,-5.125421662535417,3.716936995353375e-07,1.8212991277231538e-05,0.06326105741535684,True,-3.768105608310179,0.00018170379518199067,0.008358374578371571,0.04482912575623062,True,False,False,False,1.3678204451108251,,,,,
ens,B_firmref,long_form,C3_roberta_s1,5,3,2026+2027+2028,7550,568,792,3.713034055248291,0.00021916140840839133,0.008985617744744044,,False,2.474529433577543,0.013632631919332625,0.39534632566064615,,False,True,False,False,1.5090756629198274,-2.7785215147454543,,,,
ens,A_singleHAR,long_form,C3_roberta_s1,10,3,2026+2027+2028,7933,568,803,-5.0618875454410714,5.151531202881171e-07,2.4727349773829623e-05,-0.7333278674633481,True,-3.2865110347125843,0.001077076148309578,0.042005969784073546,-0.7301736625055865,True,False,False,False,1.5586410076336124,,,,,
ens,B_firmref,long_form,C3_roberta_s1,10,3,2026+2027+2028,7167,568,766,3.19970124352142,0.001432447797094145,0.04010853831863606,,False,2.1018604257357145,0.03600603465389473,0.7561267277317893,,False,True,False,False,1.5414359690880934,-0.7771987339969754,,,,
ens,A_singleHAR,long_form,C3_roberta_s1,20,3,2026+2027+2028,7902,567,794,-3.9004132358625987,0.0001041662250885933,0.003958316553366545,-0.4396939130345296,True,-3.041670639006085,0.0024616679438407116,0.08123504214674349,-0.41958488384856735,False,False,False,False,1.3146120438814006,,,,,
ens,B_firmref,long_form,C3_roberta_s1,20,3,2026+2027+2028,7097,567,765,3.4450037476532245,0.0006022144772429096,0.019873077749016015,,False,2.558444581013396,0.010773276100623841,0.33397155911933907,,False,True,False,False,1.3817439435634722,-3.563052995471006,,,,
s26,A_singleHAR,long_form,C4_longformer,5,1,2026,7951,568,809,-5.988963485606454,3.17613114858525e-09,1.8739173776652976e-07,-0.20624444733353636,True,-5.056738994586404,5.766366596946262e-07,3.51748362413722e-05,-0.23372646767912847,True,False,False,False,1.1909778495978978,,,,,
s26,B_firmref,long_form,C4_longformer,5,1,2026,7550,568,792,4.59043689573638,5.143198028551612e-06,0.00028287589157033864,,False,3.608375419417723,0.0003353578291626104,0.01777396494561835,,False,True,True,False,1.2794314220781937,-0.9657455337654564,,,,
s26,A_singleHAR,long_form,C4_longformer,10,1,2026,7933,568,803,10.553138610614434,1.8099697800080198e-24,1.2488791482055336e-22,0.15345858957074868,False,7.632683502587882,9.799397410258457e-14,6.761584213078335e-12,0.21066422114396294,False,True,True,False,1.3991783888165321,,,,,
s26,B_firmref,long_form,C4_longformer,10,1,2026,7167,568,766,9.10180436454569,7.582136785164329e-19,5.231674381763387e-17,,False,6.466767504495219,2.1631879926221e-10,1.492599714909249e-08,,False,True,True,False,1.425148701006155,-10.843496437079258,,,,
s26,A_singleHAR,long_form,C4_longformer,20,1,2026,7902,567,794,3.459957649997018,0.0005691185822011366,0.022764743288045463,-0.062446126021639126,False,3.1504871543881867,0.0017160727933461923,0.0669268389405015,-0.07607596716352735,False,True,False,False,1.1258803532065895,,,,,
s26,B_firmref,long_form,C4_longformer,20,1,2026,7097,567,765,4.148203054988891,3.7270630013960245e-05,0.001777197070893384,,False,3.95888681592024,8.489211221407977e-05,0.004838850396202547,,False,True,True,False,1.0752285972212614,-10.416488417261768,,,,
ens,A_singleHAR,long_form,C4_longformer,5,3,2026+2027+2028,7951,568,809,-6.184844518791313,9.864999145364238e-10,5.8203494957649005e-08,0.0879237350952824,True,-5.11101294050741,4.3869652571899727e-07,2.5883095017420838e-05,0.03799182517224633,True,False,False,False,1.2168705000464264,,,,,
ens,B_firmref,long_form,C4_longformer,5,3,2026+2027+2028,7550,568,792,5.20779369082895,2.438860060842949e-07,1.4389274358973398e-05,,False,3.8462776541218644,0.0001335293953210248,0.0072105873473353385,,False,True,True,False,1.3617200937116463,-2.206399931789977,,,,
ens,A_singleHAR,long_form,C4_longformer,10,3,2026+2027+2028,7933,568,803,10.32439250576024,1.5095463050657878e-23,1.0415869504953935e-21,0.22512559522425946,False,7.5743892080194,1.4750299784632498e-13,1.0030203853550099e-11,0.2794190506267869,False,True,True,False,1.3793852885741005,,,,,
ens,B_firmref,long_form,C4_longformer,10,3,2026+2027+2028,7167,568,766,8.787737104424204,9.948059627334278e-18,6.864161142860652e-16,,False,5.798148979010809,1.114261246848456e-08,7.465550353884655e-07,,False,True,True,False,1.534643902294012,-11.383002651276938,,,,
ens,A_singleHAR,long_form,C4_longformer,20,3,2026+2027+2028,7902,567,794,-4.384672693915921,1.3181529961996957e-05,0.0005272611984798783,1.2045651064592262,True,-3.1915952824241445,0.001493349512811298,0.055253931974018025,1.2544410997888484,False,False,False,False,1.40840817152993,,,,,
ens,B_firmref,long_form,C4_longformer,20,3,2026+2027+2028,7097,567,765,2.8975826057944087,0.0038680800447705973,0.09283392107449434,,False,1.8116460993646506,0.07057078259660887,1.0,,False,False,False,False,1.6412560790618862,-5.025896545880523,,,,
s26,A_singleHAR,long_form,C6_llmtext,5,1,2026,7951,568,809,-6.307719290334438,4.65979133798706e-10,2.8424727161721066e-08,0.8313169697407741,True,-5.917301978592136,5.666102767288048e-09,3.626305771064351e-07,0.7842015055379171,True,False,False,False,1.0719417389067218,,5.125770471785766e-09,6.232713044016853e-08,True,True
s26,B_firmref,long_form,C6_llmtext,5,1,2026,7550,568,792,4.93869065781777,9.5984404998356e-07,5.663079894903004e-05,,False,4.369542757171156,1.4809063665558534e-05,0.0009181619472646292,,False,True,True,False,1.136712243010089,-0.1835090922270036,6.71890834988492e-06,0.00010366344565890975,False,False
s26,A_singleHAR,long_form,C6_llmtext,10,1,2026,7933,568,803,-7.9155647324090745,8.17898705293215e-15,5.316341584405898e-13,-1.4455065815319224,True,-7.587738100571079,1.34346328259511e-13,9.135550321646748e-12,-1.4168439632592702,True,False,False,False,1.055694534013793,,9.81478446351858e-14,1.6121559391141322e-12,True,True
s26,B_firmref,long_form,C6_llmtext,10,1,2026,7167,568,766,5.789628525165399,1.0294421499063377e-08,6.485485544409927e-07,,False,5.644764173236291,2.6163657373257253e-08,1.7268013866349788e-06,,False,True,True,False,1.0385438273004939,-0.4332262742505682,1.0294421499063376e-07,2.616365737325725e-07,False,False
s26,A_singleHAR,long_form,C6_llmtext,20,1,2026,7902,567,794,-3.232306764547454,0.0012786846389931377,0.042196593086773544,-1.4440091348479065,True,-2.7570934293389664,0.006019984310423786,0.20467946655440875,-1.603822260477547,False,False,False,False,1.201877648731929,,0.0025573692779862754,0.012039968620847573,True,True
s26,B_firmref,long_form,C6_llmtext,20,1,2026,7097,567,765,-4.149751570196159,3.7024938976945496e-05,0.001777197070893384,,True,-3.3675548009197454,0.0008098970995467757,0.03806516367869846,,True,False,False,False,1.2645072135019768,0.07942220499709277,0.00018512469488472748,0.003239588398187103,True,True
ens,A_singleHAR,long_form,C6_llmtext,5,1,2026,7951,568,809,-6.307719290334438,4.65979133798706e-10,2.795874802792236e-08,0.8313169697407741,True,-5.917301978592136,5.666102767288048e-09,3.5696447433914703e-07,0.7842015055379171,True,False,False,False,1.0719417389067218,,5.125770471785766e-09,6.232713044016853e-08,True,True
ens,B_firmref,long_form,C6_llmtext,5,1,2026,7550,568,792,4.93869065781777,9.5984404998356e-07,5.375126679907936e-05,,False,4.369542757171156,1.4809063665558534e-05,0.0009033528835990706,,False,True,True,False,1.136712243010089,-0.1835090922270036,6.71890834988492e-06,0.00010366344565890975,False,False
ens,A_singleHAR,long_form,C6_llmtext,10,1,2026,7933,568,803,-7.9155647324090745,8.17898705293215e-15,5.316341584405898e-13,-1.4455065815319224,True,-7.587738100571079,1.34346328259511e-13,9.26989664990626e-12,-1.4168439632592702,True,False,False,False,1.055694534013793,,9.81478446351858e-14,1.6121559391141322e-12,True,True
ens,B_firmref,long_form,C6_llmtext,10,1,2026,7167,568,766,5.789628525165399,1.0294421499063377e-08,6.485485544409927e-07,,False,5.644764173236291,2.6163657373257253e-08,1.7268013866349788e-06,,False,True,True,False,1.0385438273004939,-0.4332262742505682,1.0294421499063376e-07,2.616365737325725e-07,False,False
ens,A_singleHAR,long_form,C6_llmtext,20,1,2026,7902,567,794,-3.232306764547454,0.0012786846389931377,0.03324580061382158,-1.4440091348479065,True,-2.7570934293389664,0.006019984310423786,0.18059952931271359,-1.603822260477547,False,False,False,False,1.201877648731929,,0.0025573692779862754,0.012039968620847573,True,True
ens,B_firmref,long_form,C6_llmtext,20,1,2026,7097,567,765,-4.149751570196159,3.7024938976945496e-05,0.0017401721319164384,,True,-3.3675548009197454,0.0008098970995467757,0.03806516367869846,,True,False,False,False,1.2645072135019768,0.07942220499709277,0.00018512469488472748,0.003239588398187103,True,True
s26,A_singleHAR,long_form,D1_concat_mlp,5,1,2026,7951,568,809,0.09518519078898904,0.92419133305215,1.0,0.7537316167376704,False,0.09088686140581068,0.9276145882558025,1.0,0.8012897010274088,False,False,False,False,1.0531514634807806,,,,,
s26,B_firmref,long_form,D1_concat_mlp,5,1,2026,7550,568,792,0.548070194946136,0.583798335283058,1.0,,False,0.5523106030335054,0.5809532088664844,1.0,,False,False,False,False,0.9979930363559953,-0.057994332794381855,,,,
s26,A_singleHAR,long_form,D1_concat_mlp,10,1,2026,7933,568,803,-0.6651154815816485,0.506167848180687,1.0,-0.9026526033869402,False,-0.5688335060889987,0.5696943711261608,1.0,-0.9975030320343761,False,False,False,False,1.183261100610518,,,,,
s26,B_firmref,long_form,D1_concat_mlp,10,1,2026,7167,568,766,0.6031307345235984,0.5466004865983377,1.0,,False,0.5760660611777889,0.564799109599493,1.0,,False,False,False,False,1.060129946167319,0.007828321672709943,,,,
s26,A_singleHAR,long_form,D1_concat_mlp,20,1,2026,7902,567,794,-0.6314534530592252,0.5279260461812015,1.0,-0.3743085087932043,False,-0.4067657883957239,0.6843337841023116,1.0,-0.28383882996571236,False,False,False,False,1.5914613449356256,,,,,
s26,B_firmref,long_form,D1_concat_mlp,20,1,2026,7097,567,765,-0.5867864097645802,0.557520507894144,1.0,,False,-0.42866058952032743,0.6683333340664555,1.0,,False,False,False,False,1.4046896257657167,-0.04496415353855785,,,,
ens,A_singleHAR,long_form,D1_concat_mlp,5,3,2026+2027+2028,7951,568,809,2.656043576684487,0.008062191522472723,0.16124383044945445,0.7943610260839071,False,2.291610651095416,0.02229384415054704,0.4970338659259097,0.8335996334741896,False,False,False,False,1.1655124606630594,,,,,
ens,B_firmref,long_form,D1_concat_mlp,5,3,2026+2027+2028,7550,568,792,2.1119575054888573,0.03500304689207587,0.5516013060222107,,False,1.8755962879195789,0.061224353117922854,0.9795896498867657,,False,False,False,False,1.1324538632835972,-1.3804046897496793,,,,
ens,A_singleHAR,long_form,D1_concat_mlp,10,3,2026+2027+2028,7933,568,803,3.536928348561714,0.0004280546838607695,0.014125804567405392,-0.7623814692610309,False,2.6858140320085235,0.007447309897640096,0.21597198703156278,-0.856754582481004,False,True,False,False,1.3326589608883441,,,,,
ens,B_firmref,long_form,D1_concat_mlp,10,3,2026+2027+2028,7167,568,766,3.4228969399713898,0.0006525262012662505,0.020880838440520015,,False,3.0761608497896598,0.00219795611309018,0.08132437618433666,,False,True,False,False,1.1266907133180881,-1.7009158936566102,,,,
ens,A_singleHAR,long_form,D1_concat_mlp,20,3,2026+2027+2028,7902,567,794,-5.574099458834656,3.4113953437857534e-08,1.910381392520022e-06,-0.614274245862872,True,-4.857264534837886,1.5425481644576998e-06,8.946779353854659e-05,-0.47762217544865343,True,False,False,False,1.1764734423463787,,,,,
ens,B_firmref,long_form,D1_concat_mlp,20,3,2026+2027+2028,7097,567,765,4.133916198761089,3.961175704477039e-05,0.001822140824059438,,False,3.857615255700888,0.0001276622594496342,0.007021424269729882,,False,True,True,False,1.0996554805150118,-2.8001391469048547,,,,
s26,A_singleHAR,long_form,D2_gated_fusion,5,1,2026,7951,568,809,-0.29166604105210714,0.7706168391631709,1.0,0.8563757140810321,False,-0.2833145106468307,0.7770391655372579,1.0,0.8963831440185812,False,False,False,False,1.0352365702452888,,,,,
s26,B_firmref,long_form,D2_gated_fusion,5,1,2026,7550,568,792,0.8219189191347132,0.4113707172374022,1.0,,False,0.8073143024424507,0.41982395510444526,1.0,,False,False,False,False,1.0239082384471723,-0.3871029527084143,,,,
s26,A_singleHAR,long_form,D2_gated_fusion,10,1,2026,7933,568,803,0.9571183922302632,0.3387959240001079,1.0,-0.9729692982908864,False,0.898622267092677,0.36923533691073407,1.0,-1.0652042630342635,False,False,False,False,1.077847171530941,,,,,
s26,B_firmref,long_form,D2_gated_fusion,10,1,2026,7167,568,766,1.1859207328479553,0.23602181263610353,1.0,,False,1.117137332890849,0.26440875814053794,1.0,,False,False,False,False,1.0749023895699548,-0.5779770976179033,,,,
s26,A_singleHAR,long_form,D2_gated_fusion,20,1,2026,7902,567,794,4.269535959522614,2.1960469968023844e-05,0.000988221148561073,-0.04486512237748443,False,4.128896941388561,4.194463192010529e-05,0.00213917622792537,-0.043692330229723894,False,True,True,False,1.0600974836847898,,,,,
s26,B_firmref,long_form,D2_gated_fusion,20,1,2026,7097,567,765,3.4269865504380945,0.0006429684033250852,0.02250389411637798,,False,3.4228642883481415,0.0006644422192851965,0.032172366703254594,,False,True,True,False,1.0273930054952514,-8.470679956796891,,,,
ens,A_singleHAR,long_form,D2_gated_fusion,5,3,2026+2027+2028,7951,568,809,-2.1057345588364424,0.0355354156901654,0.6041020667328117,0.763545056910133,False,-1.9733540864502266,0.0489404033190554,0.8809272597429972,0.8046761038355145,False,False,False,False,1.0730529736930154,,,,,
ens,B_firmref,long_form,D2_gated_fusion,5,3,2026+2027+2028,7550,568,792,0.7575070404422837,0.4489717453465213,1.0,,False,0.7235151095261072,0.46966184779399617,1.0,,False,False,False,False,1.052964610729674,-0.15775051291526612,,,,
ens,A_singleHAR,long_form,D2_gated_fusion,10,3,2026+2027+2028,7933,568,803,2.019279739782597,0.0437903655864381,0.6568554837965714,-0.4133259021701513,False,1.6818309663848539,0.09315224825344877,1.0,-0.48585477699902435,False,False,False,False,1.215018368735853,,,,,
ens,B_firmref,long_form,D2_gated_fusion,10,3,2026+2027+2028,7167,568,766,-0.8896646063158106,0.37392568304037527,1.0,,False,-0.8071678182520448,0.41990826328912256,1.0,,False,False,False,False,1.116046801516447,0.1959241580538286,,,,
ens,A_singleHAR,long_form,D2_gated_fusion,20,3,2026+2027+2028,7902,567,794,5.56056874133247,3.6759839665006035e-08,1.985031341910326e-06,-0.17649140650504225,False,4.686374589895209,3.487432187863726e-06,0.00019529620252036866,-0.15499038482151267,False,True,True,False,1.2164139310348872,,,,,
ens,B_firmref,long_form,D2_gated_fusion,20,3,2026+2027+2028,7097,567,765,3.6847497794153075,0.00024509045213147457,0.009803618085258982,,False,3.260928824514394,0.0011772496630665192,0.05179898517492684,,False,True,False,False,1.1595262019799735,-3.485351800733609,,,,
s26,A_singleHAR,long_form,D4_llmfused,5,1,2026,7951,568,809,-0.7537398982889586,0.4512250009813363,1.0,0.9987815877418305,False,-0.7294692197262127,0.4660159198475549,1.0,1.0620208055334408,False,False,False,False,1.0390515400852929,,,,,
s26,B_firmref,long_form,D4_llmfused,5,1,2026,7550,568,792,0.6920093441873314,0.48913453639951354,1.0,,False,0.64432161542969,0.5196274670446391,1.0,,False,False,False,False,1.0801497371971585,-0.0008496564248395374,,,,
s26,A_singleHAR,long_form,D4_llmfused,10,1,2026,7933,568,803,-0.42802344909875123,0.6687489620071749,1.0,0.8716739439709557,False,-0.3935356060645207,0.6940718677955802,1.0,0.8163056897737986,False,False,False,False,1.1006575840638493,,,,,
s26,B_firmref,long_form,D4_llmfused,10,1,2026,7167,568,766,-0.44559187922104393,0.6560181482780784,1.0,,False,-0.3966529840798469,0.6917726177254104,1.0,,False,False,False,False,1.1374870828970978,-0.1488928809151774,,,,
s26,A_singleHAR,long_form,D4_llmfused,20,1,2026,7902,567,794,-3.580978271847522,0.00036315733568915694,0.014889450763255435,-0.48979390347973,True,-3.2567295727780015,0.001194474606236631,0.048973458855701875,-0.48513279942781135,True,False,False,False,1.1272471836022473,,,,,
s26,B_firmref,long_form,D4_llmfused,20,1,2026,7097,567,765,-2.8704535321591305,0.0042121152963924356,0.12215134359538063,,False,-2.790247784488177,0.005444317253625581,0.19599542113052093,,False,False,False,False,1.055654087989404,0.08311223424904371,,,,
ens,A_singleHAR,long_form,D4_llmfused,5,1,2026,7951,568,809,-0.7537398982889586,0.4512250009813363,1.0,0.9987815877418305,False,-0.7294692197262127,0.4660159198475549,1.0,1.0620208055334408,False,False,False,False,1.0390515400852929,,,,,
ens,B_firmref,long_form,D4_llmfused,5,1,2026,7550,568,792,0.6920093441873314,0.48913453639951354,1.0,,False,0.64432161542969,0.5196274670446391,1.0,,False,False,False,False,1.0801497371971585,-0.0008496564248395374,,,,
ens,A_singleHAR,long_form,D4_llmfused,10,1,2026,7933,568,803,-0.42802344909875123,0.6687489620071749,1.0,0.8716739439709557,False,-0.3935356060645207,0.6940718677955802,1.0,0.8163056897737986,False,False,False,False,1.1006575840638493,,,,,
ens,B_firmref,long_form,D4_llmfused,10,1,2026,7167,568,766,-0.44559187922104393,0.6560181482780784,1.0,,False,-0.3966529840798469,0.6917726177254104,1.0,,False,False,False,False,1.1374870828970978,-0.1488928809151774,,,,
ens,A_singleHAR,long_form,D4_llmfused,20,1,2026,7902,567,794,-3.580978271847522,0.00036315733568915694,0.012710506749120493,-0.48979390347973,True,-3.2567295727780015,0.001194474606236631,0.04539003503699198,-0.48513279942781135,True,False,False,False,1.1272471836022473,,,,,
ens,B_firmref,long_form,D4_llmfused,20,1,2026,7097,567,765,-2.8704535321591305,0.0042121152963924356,0.09687865181702601,,False,-2.790247784488177,0.005444317253625581,0.19055110387689533,,False,False,False,False,1.055654087989404,0.08311223424904371,,,,
s26,A_singleHAR,event_driven,B1_bow_ridge,5,1,2026,25109,569,996,-3.3493598952759274,0.0008403875716078867,0.03041910001986711,0.5857072992244443,True,-3.065614429418295,0.0022754601802351055,0.086467486848934,0.5600307687999329,False,False,False,False,1.0975162504592528,,,,,
s26,B_firmref,event_driven,B1_bow_ridge,5,1,2026,23855,569,996,-3.5003178750106065,0.0004853068873740233,0.018441661720212884,,True,-3.1496098773328147,0.0017208354030481124,0.07399592233106883,,False,False,False,False,1.1163937517479303,0.46147629288483344,,,,
s26,A_singleHAR,event_driven,B1_bow_ridge,10,1,2026,25001,569,991,-3.251877154995203,0.0011851708823301266,0.0402958099992243,0.05214688269550179,True,-2.8066970789561934,0.005177004402599224,0.18119515409097284,0.02356722428611837,False,False,False,False,1.1698279548557982,,,,,
s26,B_firmref,event_driven,B1_bow_ridge,10,1,2026,22785,569,991,-4.714815232314584,2.7658425929288082e-06,0.00015765302779694208,,True,-3.8100714661635915,0.0001540821290968957,0.00862859922942616,,True,False,False,False,1.249438726898193,0.25039343855457985,,,,
s26,A_singleHAR,event_driven,B1_bow_ridge,20,1,2026,24732,568,981,-3.1035425378339445,0.0019670144723117375,0.06259386822117356,0.4536490840793202,False,-2.530909862134907,0.011645978092438098,0.37267129895801915,0.5151851789763486,False,False,False,False,1.2511252864879547,,,,,
s26,B_firmref,event_driven,B1_bow_ridge,20,1,2026,22318,568,981,5.504606871801213,4.724853536562037e-08,2.929409192668463e-06,,False,4.119816409301536,4.3571426573207496e-05,0.00261428559439245,,False,True,True,False,1.3632271358923016,-0.1929512232630929,,,,
ens,A_singleHAR,event_driven,B1_bow_ridge,5,1,2026,25109,569,996,-3.3493598952759274,0.0008403875716078867,0.0252116271482366,0.5857072992244443,True,-3.065614429418295,0.0022754601802351055,0.07936471508091787,0.5600307687999329,False,False,False,False,1.0975162504592528,,,,,
ens,B_firmref,event_driven,B1_bow_ridge,5,1,2026,23855,569,996,-3.5003178750106065,0.0004853068873740233,0.01747104794546484,,True,-3.1496098773328147,0.0017208354030481124,0.0705542515249726,,False,False,False,False,1.1163937517479303,0.46147629288483344,,,,
ens,A_singleHAR,event_driven,B1_bow_ridge,10,1,2026,25001,569,991,-3.251877154995203,0.0011851708823301266,0.033184784705243546,0.05214688269550179,True,-2.8066970789561934,0.005177004402599224,0.16048713648057594,0.02356722428611837,False,False,False,False,1.1698279548557982,,,,,
ens,B_firmref,event_driven,B1_bow_ridge,10,1,2026,22785,569,991,-4.714815232314584,2.7658425929288082e-06,0.00014935550001815565,,True,-3.8100714661635915,0.0001540821290968957,0.008012270713038576,,True,False,False,False,1.249438726898193,0.25039343855457985,,,,
ens,A_singleHAR,event_driven,B1_bow_ridge,20,1,2026,24732,568,981,-3.1035425378339445,0.0019670144723117375,0.04890145954779185,0.4536490840793202,True,-2.530909862134907,0.011645978092438098,0.3027954304033906,0.5151851789763486,False,False,False,False,1.2511252864879547,,,,,
ens,B_firmref,event_driven,B1_bow_ridge,20,1,2026,22318,568,981,5.504606871801213,4.724853536562037e-08,2.8821606573028427e-06,,False,4.119816409301536,4.3571426573207496e-05,0.0025271427412460346,,False,True,True,False,1.3632271358923016,-0.1929512232630929,,,,
s26,A_singleHAR,event_driven,B2_tfidf_ridge,5,1,2026,25109,569,996,-2.7596725469958416,0.005892177336357857,0.16498096541802,0.3855199658783398,False,-2.310925449284881,0.021194181418144272,0.6420020768209668,0.38017439911332873,False,False,False,False,1.1996050712982549,,,,,
s26,B_firmref,event_driven,B2_tfidf_ridge,5,1,2026,23855,569,996,-3.0628687169012365,0.002251214069209449,0.07203885021470237,,False,-2.616358185368633,0.009123813444697251,0.31020965711970655,,False,False,False,False,1.1759743729405079,0.4435060552205759,,,,
s26,A_singleHAR,event_driven,B2_tfidf_ridge,10,1,2026,25001,569,991,-2.9654021943241298,0.0030953952689099042,0.08976646279838722,0.3789265044485438,False,-2.251592644377829,0.024729333431903495,0.7171506695252013,0.3309052974244864,False,False,False,False,1.3297720189101525,,,,,
s26,B_firmref,event_driven,B2_tfidf_ridge,10,1,2026,22785,569,991,-4.279509994508872,2.0549043820443807e-05,0.001068550278663078,,True,-3.357199284347843,0.0008400368465762526,0.03864169494250762,,True,False,False,False,1.287064554288196,0.2812042843458857,,,,
s26,A_singleHAR,event_driven,B2_tfidf_ridge,20,1,2026,24732,568,981,-3.10521136044431,0.001956058381911674,0.06259386822117356,0.42244573352193066,False,-2.060302281426656,0.03982535557389593,1.0,0.4875366361800907,False,False,False,False,1.5377296927817028,,,,,
s26,B_firmref,event_driven,B2_tfidf_ridge,20,1,2026,22318,568,981,5.0766716391830045,4.5954202501532165e-07,2.803206352593462e-05,,False,3.6443447898648937,0.00029270032657268135,0.015805817634924793,,False,True,True,False,1.4212791756513767,-0.04511005649686018,,,,
ens,A_singleHAR,event_driven,B2_tfidf_ridge,5,1,2026,25109,569,996,-2.7596725469958416,0.005892177336357857,0.12373572406351499,0.3855199658783398,False,-2.310925449284881,0.021194181418144272,0.4970338659259097,0.38017439911332873,False,False,False,False,1.1996050712982549,,,,,
ens,B_firmref,event_driven,B2_tfidf_ridge,5,1,2026,23855,569,996,-3.0628687169012365,0.002251214069209449,0.05853156579944568,,False,-2.616358185368633,0.009123813444697251,0.29196203023031203,,False,False,False,False,1.1759743729405079,0.4435060552205759,,,,
ens,A_singleHAR,event_driven,B2_tfidf_ridge,10,1,2026,25001,569,991,-2.9654021943241298,0.0030953952689099042,0.06809869591601789,0.3789265044485438,False,-2.251592644377829,0.024729333431903495,0.5193160020699734,0.3309052974244864,False,False,False,False,1.3297720189101525,,,,,
ens,B_firmref,event_driven,B2_tfidf_ridge,10,1,2026,22785,569,991,-4.279509994508872,2.0549043820443807e-05,0.0010274521910221903,,True,-3.357199284347843,0.0008400368465762526,0.03864169494250762,,True,False,False,False,1.287064554288196,0.2812042843458857,,,,
ens,A_singleHAR,event_driven,B2_tfidf_ridge,20,1,2026,24732,568,981,-3.10521136044431,0.001956058381911674,0.04890145954779185,0.42244573352193066,True,-2.060302281426656,0.03982535557389593,0.7566817559040226,0.4875366361800907,False,False,False,False,1.5377296927817028,,,,,
ens,B_firmref,event_driven,B2_tfidf_ridge,20,1,2026,22318,568,981,5.0766716391830045,4.5954202501532165e-07,2.6653437450888654e-05,,False,3.6443447898648937,0.00029270032657268135,0.014635016328634067,,False,True,True,False,1.4212791756513767,-0.04511005649686018,,,,
