disc,model,h,n_test,qlike_raw,qlike_R,qlike_U,rel_impr_pct,g_log,recal_b,cw_t,cw_p,dm_q,p_q,dm_se,p_se,boot_lo,boot_hi,placebo_dq,placebo_dm,lev_dm_q,lev_p_q,lev_catastrophic,recal_dm,recal_p,cvx_tw,cvx_dm,cvx_p,oracle_tw,oracle_dm,cw_holm,dmq_holm,genuine
event_driven,B3_lm_linear,10,25001,0.08899995246920449,0.08827666934766872,0.08810001402882692,0.2001155233282068,0.7102696827838672,1.4467792463487539,3.757567155246891,8.598152084744695e-05,-3.0349065413379637,0.002408575147536612,-1.4406322820001067,0.14970111870169267,-0.00029489209240247835,-6.192966534288271e-05,-4.834490072797015e-07,-0.031272523487014696,1.411550885558023,0.1580946877962909,True,-2.4753178839803183,0.013318340266875579,0.0,0.0,1.0,0.0,0.0,0.0018915934586438328,0.03612862721304918,True
event_driven,B3_lm_linear,20,24732,0.06597702869152462,0.06453886888282268,0.06437138325051085,0.25951126075034137,0.7255819565086891,1.2690531619426153,3.838320125378221,6.209354059094912e-05,-2.644572564712411,0.008184582347523478,-0.8911875746226885,0.37283721914485135,-0.00029449661529813936,-4.863595351483963e-05,1.8734792157912295e-05,1.1171876584900349,0.2600355244120053,0.7948385360929704,False,-2.4994187300553805,0.012446151833606953,0.0,0.0,1.0,0.0,0.0,0.001490244974182779,0.10639957051780521,False
event_driven,B4_lm_features,5,25109,0.12354327609218659,0.12651030538164323,0.12627724338892832,0.18422372154729966,1.1399013580723447,1.5080189921182205,5.981855308235654,1.1179768891201432e-09,-3.945214726212784,7.994522179745076e-05,-4.513491842697691,6.405832637678076e-06,-0.00035075984848020615,-0.00011439271836905531,8.906648287404506e-06,0.4234029650874942,1.6835426559274786,0.09228252030941318,True,14.504133765786316,1.775346168261451e-47,0.0,0.0,1.0,0.0,0.0,3.465728356272444e-08,0.0015189592141515644,True
event_driven,B4_lm_features,10,25001,0.08899995246920449,0.08827666934766872,0.0882042722645033,0.08201157078128112,0.42808769670692,1.4467792463487539,5.218411712916886,9.095191010611573e-08,-3.7672314730453915,0.00016544651621670445,-4.5254026327612,6.05581957086984e-06,-0.00011002543963123641,-3.447730449057275e-05,-1.1965306824568422e-06,-0.0394554772248215,0.9998197995639205,0.3174073991683233,True,-2.4753178839803183,0.013318340266875579,0.0,0.0,1.0,0.0,0.0,2.637605393077356e-06,0.00297803729190068,True
event_driven,B4_lm_features,20,24732,0.06597702869152462,0.06453886888282268,0.06437943529141418,0.24703499483072924,0.5686881976712713,1.2690531619426153,4.821973979221188,7.149453129348683e-07,-3.1096163940183223,0.0018754321752823258,-2.859098425789299,0.004252021483139151,-0.0002683244379573364,-6.165354892316032e-05,1.7477949239730339e-06,0.48597693480628357,-0.4623951772191176,0.6438020251055656,False,-2.4994187300553805,0.012446151833606953,0.0,0.0,1.0,0.0,0.0,2.0018468762176313e-05,0.030006914804517212,True
event_driven,C2_finbert_s1,5,25109,0.12354327609218659,0.12651030538164323,0.12380879059871283,2.1354108463976527,0.18925884763753628,1.5080189921182205,13.806825048778942,1.6677072755038747e-43,-14.362817547095286,1.3551719828267975e-46,-9.251894554241106,2.3760219389352598e-20,-0.003073047880639055,-0.002350613850689048,-7.321197502680455e-05,-2.1767995267082836,-1.6959178998713587,0.08991382653828794,True,14.504133765786316,1.775346168261451e-47,0.0,0.0,1.0,0.15400000000000003,-5.8479523510144675,1.0339785108124023e-41,8.537583491808824e-45,False
event_driven,C2_finbert_s1,10,25001,0.08899995246920449,0.08827666934766872,0.08641960689913172,2.103684316886877,0.1769254353315345,1.4467792463487539,15.422180570383928,1.0234046323977067e-53,-14.18950381576595,1.5989437433022633e-45,-10.985706094158843,5.189244180265679e-28,-0.0021166895239300007,-0.0015920215005412084,1.6996992262097166e-06,-0.4206379989476865,-6.1452315422131,8.105313498026943e-10,False,-2.4753178839803183,0.013318340266875579,0.0,0.0,1.0,0.0010000000000000009,-0.023832315858132794,6.856811037064635e-52,9.913451208474033e-44,True
event_driven,C2_finbert_s1,20,24732,0.06597702869152462,0.06453886888282268,0.06394533547976658,0.9196526269056869,0.42710546653191683,1.2690531619426153,13.443886565120064,2.330938983375208e-41,-2.0312774683880646,0.04223752741806836,1.3157572345399997,0.18826773376552788,-0.0011536131906566042,-5.303971258540182e-05,2.504544200671033e-07,-0.5488668100814271,5.040395593858581,4.678460404799606e-07,False,-2.4994187300553805,0.012446151833606953,0.0,0.0,1.0,0.03300000000000003,-1.1065178548209114,1.4218727798588768e-39,0.4223752741806836,False
event_driven,C6_llmtext,5,25109,0.12354327609218659,0.12651030538164323,0.12497435605435057,1.2140902851029933,0.2638315433787111,1.5080189921182205,8.846766414997337,4.794682034407555e-19,-9.858481216936077,6.932379793579165e-23,-5.840303862979581,5.274763006196247e-09,-0.0018389358502901025,-0.0012412950270910864,1.1269530892488167e-05,0.5917005737705185,-2.955796478292304,0.0031215260775081023,True,14.504133765786316,1.775346168261451e-47,0.0,0.0,1.0,0.009000000000000008,-0.33222041402707075,1.917872813763022e-17,3.812808886468541e-21,True
event_driven,C6_llmtext,10,25001,0.08899995246920449,0.08827666934766872,0.08739537415940905,0.9983330757402845,0.28056826582520855,1.4467792463487539,8.699818228273433,1.762516229705221e-18,-7.983374238923317,1.4846661845758053e-15,-5.580301824857521,2.4258819632598656e-08,-0.0011019908405576016,-0.0006730868140005428,1.040063407775904e-05,1.101469331856579,-1.054128972910628,0.2918340604422339,False,-2.4753178839803183,0.013318340266875579,0.0,0.0,1.0,0.0,0.0,6.69756167287984e-17,6.680997830591123e-14,True
event_driven,C6_llmtext,20,24732,0.06597702869152462,0.06453886888282268,0.06411404556768242,0.6582441286840103,0.24452581697318196,1.2690531619426153,8.790519976893556,7.91787589864031e-19,-5.389184067270421,7.142524705691695e-08,-5.3325978664541624,9.766694709957448e-08,-0.0005773711001296338,-0.00026974125265772524,1.11328909908337e-05,2.3387241581031093,-3.0273415149470635,0.0024696903374325017,False,-2.4994187300553805,0.012446151833606953,0.0,0.0,1.0,0.0,0.0,3.087971600469721e-17,1.7142059293660068e-06,False
event_driven,D2_gated_fusion,5,25109,0.12354327609218659,0.12651030538164323,0.12586668125345912,0.5087523314740983,0.3623118316268261,1.5080189921182205,11.616381842622888,2.0435134146877177e-31,-5.576791551123203,2.4751529374660653e-08,-8.770758887655063,1.8850074277042617e-18,-0.0008571122771389129,-0.0004083064720337651,0.00010199630048694508,7.726951357026822,-1.411896675885061,0.15799277937619102,True,14.504133765786316,1.775346168261451e-47,0.0,0.0,1.0,0.0,0.0,1.0626269756376131e-29,6.682912931158377e-07,False
event_driven,D2_gated_fusion,10,25001,0.08899995246920449,0.08827666934766872,0.08807292401315045,0.2308031510747592,0.8517702886845695,1.4467792463487539,6.0373767225680774,7.942353285548997e-10,-2.2154450565237545,0.026738507446962732,-4.056827932500473,4.989464408880334e-05,-0.00037764580454917643,-1.948611695764589e-05,-8.111201699892434e-06,-0.5878895173638307,-3.611205303137406,0.00030537360192879967,False,-2.4753178839803183,0.013318340266875579,0.0,0.0,1.0,0.0,0.0,2.541553051375679e-08,0.32086208936355276,False
event_driven,D2_gated_fusion,20,24732,0.06597702869152462,0.06453886888282268,0.06639079650155721,-2.869476411334253,-1.0283627616368631,1.2690531619426153,-1.9013209181875257,0.9713641989670312,8.58150519531199,9.905196391856342e-18,6.76576099568655,1.3556979389510142e-11,0.0014241096532694095,0.0022686247145854415,-8.19677465383195e-06,-1.4948339557287549,7.401759257500212,1.3867807281396775e-13,False,-2.4994187300553805,0.012446151833606953,0.0,0.0,1.0,0.0,0.0,1.0,4.754494268091043e-16,False
event_driven,D4_llmfused,5,25109,0.12354327609218659,0.12651030538164323,0.12652645362908568,-0.012764373142357581,0.0022163879981887766,1.5080189921182205,-0.5191020770056878,0.6981529323083855,5.663405792663171,1.5001877770632575e-08,0.5757865953996063,0.5647645955088716,1.0567749376429554e-05,2.1685291024946465e-05,5.953516826152083e-05,3.8199370240347816,-3.357106253301339,0.0007887973303733668,True,14.504133765786316,1.775346168261451e-47,0.22099999999999997,14.508251961410556,1.6727579052521212e-47,0.0,0.0,1.0,4.200525775777121e-07,False
event_driven,D4_llmfused,10,25001,0.08899995246920449,0.08827666934766872,0.08828374532245767,-0.008015679387591252,0.014354750474628284,1.4467792463487539,1.553228030828197,0.060190662609312794,0.7367425870360244,0.46128581674627805,-1.2472484313165642,0.2123181034688761,-1.138061133478794e-05,2.6159956577059837e-05,-1.8446119075588018e-06,0.06528324444359397,-6.170184754461109,6.925717724004193e-10,False,-2.4753178839803183,0.013318340266875579,0.29000000000000004,9.547198942526617,1.4502692185988533e-21,0.0,0.0,1.0,1.0,False
event_driven,D4_llmfused,20,24732,0.06597702869152462,0.06453886888282268,0.0647678298842603,-0.3547645092034865,-0.06631717460752116,1.2690531619426153,-4.778976319831832,0.9999991139936371,7.278968653552821,3.4641775784856073e-13,5.307603258102056,1.1203293159196825e-07,0.0001659858779198718,0.0002905992425796114,-5.625477978921101e-06,-0.5606372224750629,-1.3582798213797875,0.1743873007318171,False,-2.4994187300553805,0.012446151833606953,0.16500000000000004,2.1971177398218735,0.02802127989817441,0.041999999999999926,-1.1907012865363167,1.0,1.420312807179099e-11,False
