disc,model,h,quarter,quarter_idx,scheme,rel_impr_pct,dm_stat,dm_p,ci_lo,ci_hi,n
long_form,C2_finbert_s1,20,2024Q1,8,fixed,-0.08142193776100347,2.1951378938393606,0.028618219214981033,-0.00014726882090180052,-1.4489091664310043e-05,495
long_form,C2_finbert_s1,20,2024Q1,8,expanding,0.856299437942312,-3.968824167154572,8.29425133051545e-05,0.0002912171546279132,0.000816364911104275,495
long_form,C2_finbert_s1,20,2024Q2,9,fixed,-0.007060074945508719,0.15297780992997323,0.8784776133082974,-6.158193702938681e-05,4.915989036716045e-05,500
long_form,C2_finbert_s1,20,2024Q2,9,expanding,1.1225135925329155,-3.1536680722001975,0.0017094698449853449,0.0001685179558712525,0.0007137044625280091,500
long_form,C2_finbert_s1,20,2024Q3,10,fixed,-0.11253720709510433,1.7815418272278096,0.07544198072534805,-0.00019278858875212138,-3.657368510239588e-06,492
long_form,C2_finbert_s1,20,2024Q3,10,expanding,1.132659031988873,-2.669845552254706,0.007840119777137368,0.00023194315382661903,0.0011767260281979038,492
long_form,C2_finbert_s1,20,2024Q4,11,fixed,-0.13546797001932773,2.5227111412535033,0.011955804221186726,-0.00017387518068210378,-2.6554769459789566e-05,499
long_form,C2_finbert_s1,20,2024Q4,11,expanding,-0.00562433408958513,0.02203411991303033,0.9824295639486199,-0.00044535997376371836,0.0004244664271390062,499
long_form,C2_finbert_s1,20,2025Q1,12,fixed,-0.1757191632626039,2.546124171214809,0.011192116044705259,-0.00016058745462692832,-2.7366049440869867e-05,500
long_form,C2_finbert_s1,20,2025Q1,12,expanding,-1.458027195941093,4.2306991916099195,2.772547605539406e-05,-0.0017224298347391178,-0.0006677947819015775,500
long_form,C2_finbert_s1,20,2025Q2,13,fixed,-0.1097370643564614,2.759521840995175,0.006000117570536596,-0.00019113992888756683,-4.2026993337365495e-05,503
long_form,C2_finbert_s1,20,2025Q2,13,expanding,1.5829817870081433,-5.9376819307805455,5.400801821767191e-09,0.0006616932727108763,0.001242998186692349,503
long_form,C2_finbert_s1,20,2025Q3,14,fixed,-0.11555386353744265,2.0907713930460545,0.03706003615809885,-0.00016778997219019077,-1.047898410163909e-05,494
long_form,C2_finbert_s1,20,2025Q3,14,expanding,1.1985464950245306,-3.508165708772737,0.0004925077453390373,0.00027697010709971205,0.0009874985593801562,494
long_form,C2_finbert_s1,20,2025Q4,15,fixed,-0.023042636475503996,0.37534085655984684,0.7075785004768075,-8.343515920506321e-05,5.8195111518817226e-05,465
long_form,C2_finbert_s1,20,2025Q4,15,expanding,-0.5902934958296876,1.1400649147278228,0.2548474037013792,-0.0008812057440309254,0.0001579065902993425,465
long_form,C2_finbert_s2,5,2022Q1,0,fixed,-3.669071487472944,2.7241332402802994,0.0066727248082996335,-0.007357209936373334,-0.0013956515948676349,501
long_form,C2_finbert_s2,5,2022Q1,0,expanding,-11.583647572257986,4.430213863903871,1.1574472891256203e-05,-0.028734766672794627,-0.011731864367721397,501
long_form,C2_finbert_s2,5,2022Q2,1,fixed,-0.054553960822207516,0.03981337920346236,0.9682581256924886,-0.003225634577476865,0.003131807371150432,491
long_form,C2_finbert_s2,5,2022Q2,1,expanding,-8.953869587251694,3.5506467170427967,0.0004213689449627712,-0.02542054925028277,-0.007991904999351053,491
long_form,C2_finbert_s2,5,2022Q3,2,fixed,3.7831684206161955,-4.390198028873501,1.3893754017892348e-05,0.0017636693114395881,0.0044452947874195825,489
long_form,C2_finbert_s2,5,2022Q3,2,expanding,4.753264595795941,-1.8516367654889947,0.06468185012661426,-4.238514901647046e-05,0.008183627467238953,489
long_form,C2_finbert_s2,5,2022Q4,3,fixed,1.895095785022383,-2.0365088713540502,0.042230962025718445,8.424349951732719e-05,0.004728926654291053,496
long_form,C2_finbert_s2,5,2022Q4,3,expanding,-2.972939676380775,1.351829109173275,0.17704735726068424,-0.012411348850013552,0.001587469421341213,496
long_form,C2_finbert_s2,5,2023Q1,4,fixed,3.067286675693302,-3.3583750530304477,0.0008439671372474521,0.0013731881569681403,0.005071690047284069,500
long_form,C2_finbert_s2,5,2023Q1,4,expanding,3.655076060500267,-1.6558516606601905,0.0983805423948686,-0.0005178413295109822,0.008089853784589152,500
long_form,C2_finbert_s2,5,2023Q2,5,fixed,3.168908123162184,-3.7924417312629735,0.00016760385111667196,0.0014330401157357918,0.004741672905483312,496
long_form,C2_finbert_s2,5,2023Q2,5,expanding,2.964046385605691,-1.3583564237101036,0.17496934896396676,-0.001703504802468659,0.007123961035218624,496
long_form,C2_finbert_s2,5,2023Q3,6,fixed,1.4504611419919222,-1.5843365195932468,0.1137636251407978,-0.0003735423319424501,0.003630551041702212,490
long_form,C2_finbert_s2,5,2023Q3,6,expanding,3.497580275342693,-1.4775499771078453,0.14017202326128866,-0.0014448080331775576,0.008106553208934025,490
long_form,C2_finbert_s2,5,2023Q4,7,fixed,2.343317119962494,-2.4057362815263357,0.016505648069178706,0.0004988065166743662,0.005015250461428938,496
long_form,C2_finbert_s2,5,2023Q4,7,expanding,2.864034317462525,-1.1535683689899638,0.24923385963834505,-0.0025325867789973843,0.010019287433336101,496
long_form,C2_finbert_s2,5,2024Q1,8,fixed,1.5355517482286616,-1.7244647217660063,0.08524574512451262,-0.00024529885286300295,0.004208637373473215,498
long_form,C2_finbert_s2,5,2024Q1,8,expanding,1.1941158547546584,-0.5089079706594487,0.6110425771759775,-0.0041316267799059656,0.00711392636822074,498
long_form,C2_finbert_s2,5,2024Q2,9,fixed,2.418445713943884,-3.1102537926555702,0.0019761850916338143,0.0009709032314460095,0.004356863423241992,500
long_form,C2_finbert_s2,5,2024Q2,9,expanding,2.944186127151467,-1.3946481312775876,0.16374250487709108,-0.0013706366688751173,0.007036208506246528,500
long_form,C2_finbert_s2,5,2024Q3,10,fixed,0.8140484559828314,-0.8805021861719221,0.37901809077859666,-0.0012481406985157563,0.003044681024124733,492
long_form,C2_finbert_s2,5,2024Q3,10,expanding,1.3824568202988803,-0.638450433590358,0.5234781833846667,-0.0039294737155497585,0.007653566536845448,492
long_form,C2_finbert_s2,5,2024Q4,11,fixed,0.7029940094156849,-0.9391903817278544,0.3480873890905166,-0.0015012926982134309,0.004087551961832672,500
long_form,C2_finbert_s2,5,2024Q4,11,expanding,5.622603987759015,-3.1353262517018434,0.001817820252258891,0.005072789813888215,0.020731991310382246,500
long_form,C2_finbert_s2,5,2025Q1,12,fixed,2.1420275789745853,-2.371617747012673,0.018086706846731335,0.0004216555016300503,0.004395986565837218,503
long_form,C2_finbert_s2,5,2025Q1,12,expanding,0.8049174159841213,-0.3537660211030175,0.7236627677015345,-0.004725374454816377,0.006573285952722061,503
long_form,C2_finbert_s2,5,2025Q2,13,fixed,3.1168660522515195,-3.7579337349356314,0.0001914032562458228,0.0021483968590075195,0.006849619165010564,504
long_form,C2_finbert_s2,5,2025Q2,13,expanding,0.5873781026767853,-0.2190939806302134,0.8266657124874004,-0.00637655916102574,0.007122085829928775,504
long_form,C2_finbert_s2,5,2025Q3,14,fixed,3.2865997372606537,-3.707935445898783,0.00023268173552263858,0.001771106813160636,0.005812515525333149,494
long_form,C2_finbert_s2,5,2025Q3,14,expanding,7.383020837295507,-3.077389661373049,0.0022044268193308846,0.003468615048320634,0.014507239439711904,494
long_form,C2_finbert_s2,5,2025Q4,15,fixed,3.260089289856502,-4.494767052502294,8.662773312852756e-06,0.002141734685528898,0.005406646748918379,501
long_form,C2_finbert_s2,5,2025Q4,15,expanding,5.592423658319124,-3.094585488283703,0.002081275622336263,0.0025501587120823413,0.011195264291067696,501
long_form,C2_finbert_s2,10,2022Q1,0,fixed,-0.3707889236117621,2.8383073120983044,0.004719774038681757,-0.00054579843143902,-0.00011807502385189077,501
long_form,C2_finbert_s2,10,2022Q1,0,expanding,-22.36966201177073,7.533440732784614,2.331704656335482e-13,-0.04145537287153315,-0.025021568259218616,501
long_form,C2_finbert_s2,10,2022Q2,1,fixed,0.8821678611382386,-4.800087848323133,2.109483550652623e-06,0.0004084542682473031,0.0009246769874117837,491
long_form,C2_finbert_s2,10,2022Q2,1,expanding,4.942863697099257,-1.6344428260831136,0.10280815413533632,-0.0009078091619014227,0.014051383510851142,491
long_form,C2_finbert_s2,10,2022Q3,2,fixed,0.30078981139340133,-2.3474632693551327,0.019301156294720668,4.547376207236842e-05,0.00035660241397845533,488
long_form,C2_finbert_s2,10,2022Q3,2,expanding,5.6066993372988,-1.2744531550567681,0.20311063925237116,-0.0011486548220771711,0.008477851599014978,488
long_form,C2_finbert_s2,10,2022Q4,3,fixed,0.7067536157873653,-6.318917181656728,5.878159502646697e-10,0.0004178023721946828,0.000787995887384864,496
long_form,C2_finbert_s2,10,2022Q4,3,expanding,2.8015123413260374,-1.0634988245141097,0.2880743277111714,-0.002203375192182593,0.00972549800720897,496
long_form,C2_finbert_s2,10,2023Q1,4,fixed,0.4041813751410323,-4.572537393134036,6.084304634193404e-06,0.0002612882474668621,0.0006528567890669042,500
long_form,C2_finbert_s2,10,2023Q1,4,expanding,2.9135693970016723,-1.2578990611742153,0.20901657414350563,-0.0017537500648340204,0.009184179367819506,500
long_form,C2_finbert_s2,10,2023Q2,5,fixed,0.11910708580172308,-0.8147087618870079,0.41563082048990047,-0.0001008653667802246,0.00030702802035197655,496
long_form,C2_finbert_s2,10,2023Q2,5,expanding,3.210729724584453,-0.8719130735610021,0.3836785062551661,-0.0021546720421387637,0.007426822281036313,496
long_form,C2_finbert_s2,10,2023Q3,6,fixed,-0.2948200988928819,2.882165067790911,0.004123301400456519,-0.00038512569906055233,-7.879894629161398e-05,490
long_form,C2_finbert_s2,10,2023Q3,6,expanding,-7.468615648918605,2.3991202537921357,0.016807874079057872,-0.00801037031063718,-0.0008024994578088679,490
long_form,C2_finbert_s2,10,2023Q4,7,fixed,0.1461303516685411,-1.1359640025535505,0.2565213095268052,-8.062512693045406e-05,0.00029633269221013384,496
long_form,C2_finbert_s2,10,2023Q4,7,expanding,2.205279314567535,-0.5911105685387323,0.5547161538673144,-0.0037686921796173415,0.007039729084298,496
long_form,C2_finbert_s2,10,2024Q1,8,fixed,0.3771036026602788,-3.959589186815168,8.604281582989294e-05,0.000204450156846505,0.000565855598637659,498
long_form,C2_finbert_s2,10,2024Q1,8,expanding,3.3927417570458496,-1.1933285973524768,0.2333100344331454,-0.0016777492934584159,0.007261290638791267,498
long_form,C2_finbert_s2,10,2024Q2,9,fixed,-0.05209139790425582,0.45207826097086135,0.6514090512045208,-0.00026197578555028813,0.00016457418902129052,500
long_form,C2_finbert_s2,10,2024Q2,9,expanding,-1.9433380237558004,0.5208228345336864,0.6027212214276322,-0.006593211356013788,0.0037566049138425647,500
long_form,C2_finbert_s2,10,2024Q3,10,fixed,0.288541851818421,-2.417874835818493,0.015974491825898253,5.5440104488714154e-05,0.00045427390803120507,492
long_form,C2_finbert_s2,10,2024Q3,10,expanding,8.807398563829988,-2.9996550166936973,0.002840149431466769,0.0031391609997205414,0.013143536579431181,492
long_form,C2_finbert_s2,10,2024Q4,11,fixed,0.5424457864011237,-4.670193938864556,3.874010339004953e-06,0.000385121370166881,0.0009005961202471413,500
long_form,C2_finbert_s2,10,2024Q4,11,expanding,16.232665989359614,-5.799976785098522,1.1785563959754378e-08,0.016068401661782982,0.031862815973043856,500
long_form,C2_finbert_s2,10,2025Q1,12,fixed,0.32646610454433755,-3.362614956201657,0.0008310348125157035,0.00012769570972842828,0.0004294277001894281,503
long_form,C2_finbert_s2,10,2025Q1,12,expanding,-3.9939135462732622,1.5925486800598436,0.11189091588254353,-0.009726791697695854,0.0005844051161992999,503
long_form,C2_finbert_s2,10,2025Q2,13,fixed,0.06265753466787485,-0.6858906870540221,0.4930980517225734,-0.00011206928609467,0.00025428360217238504,504
long_form,C2_finbert_s2,10,2025Q2,13,expanding,-0.0041802204985302875,0.0013396564983456088,0.9989316402091064,-0.004460517328618343,0.004476664485053227,504
long_form,C2_finbert_s2,10,2025Q3,14,fixed,0.1821664788046299,-1.8170601414060126,0.06981490517997807,-3.926350055775607e-06,0.0003112050235742383,494
long_form,C2_finbert_s2,10,2025Q3,14,expanding,7.680265715931692,-2.581663031984522,0.010120117199458758,0.0016588668770307197,0.009831678840912088,494
long_form,C2_finbert_s2,10,2025Q4,15,fixed,0.192514443328098,-1.7176492518225326,0.08650156864590323,-1.2174038601419074e-05,0.00030683264741435557,484
long_form,C2_finbert_s2,10,2025Q4,15,expanding,3.4892397377979973,-1.139628309627022,0.2550060288524653,-0.002020554865353984,0.00737048668699802,484
long_form,C2_finbert_s2,20,2022Q1,0,fixed,-0.9870016056104316,0.2955371162317665,0.7677065380457958,-0.0039535896257815095,0.002867435447661311,500
long_form,C2_finbert_s2,20,2022Q1,0,expanding,-3.1111108895227,6.262795526909293,8.167001018431773e-10,-0.00434118860244342,-0.002338807356218965,500
long_form,C2_finbert_s2,20,2022Q2,1,fixed,-18.73551794427073,5.743556534853686,1.6289786448153334e-08,-0.01225114407817862,-0.0060541820695168905,491
long_form,C2_finbert_s2,20,2022Q2,1,expanding,0.29915215421429453,-1.890294930444523,0.05930836644292027,1.9420697042496994e-07,0.0005359983914059124,491
long_form,C2_finbert_s2,20,2022Q3,2,fixed,-9.641925437825199,3.354030773067031,0.0008585569067210504,-0.007235796285112825,-0.0020889238196773125,488
long_form,C2_finbert_s2,20,2022Q3,2,expanding,1.130568398276612,-4.221655641784388,2.8941651629470238e-05,0.00024804897973309766,0.0006198834168955073,488
long_form,C2_finbert_s2,20,2022Q4,3,fixed,-12.183187332004177,3.8167773182929237,0.00015233859911561356,-0.010355852683616617,-0.003644296716969214,496
long_form,C2_finbert_s2,20,2022Q4,3,expanding,0.4304880651616182,-1.4888882498299414,0.13715360852661654,-6.632135672337168e-05,0.0006478569634807628,496
long_form,C2_finbert_s2,20,2023Q1,4,fixed,-1.0640157661502696,0.421985393850705,0.6732181514957379,-0.004954188970429995,0.0030472058469709065,498
long_form,C2_finbert_s2,20,2023Q1,4,expanding,-1.7968261306311768,4.198469067837859,3.1845133715625145e-05,-0.0028542940185420987,-0.0011278634477818908,498
long_form,C2_finbert_s2,20,2023Q2,5,fixed,-3.1556642176955187,1.2945860163280092,0.1960666443761581,-0.004528973179450954,0.0007375980584785896,496
long_form,C2_finbert_s2,20,2023Q2,5,expanding,0.10268018253998946,-0.421933252484935,0.6732569222791045,-0.0001632092545810382,0.000250832059698675,496
long_form,C2_finbert_s2,20,2023Q3,6,fixed,1.6660363298801641,-0.636872596315401,0.524506470120765,-0.002851115162371443,0.00531566523754756,489
long_form,C2_finbert_s2,20,2023Q3,6,expanding,0.1790755102749248,-0.7728099544560368,0.4400089990792886,-0.00011793476828205837,0.0002968826234416239,489
long_form,C2_finbert_s2,20,2023Q4,7,fixed,-0.5038528727907723,0.2978228756999727,0.765963311579111,-0.0029069131824573297,0.0021194584474332977,496
long_form,C2_finbert_s2,20,2023Q4,7,expanding,0.05299859055797888,-0.22679073755891055,0.8206800930295178,-0.00022700192034253182,0.0002681280671507156,496
long_form,C2_finbert_s2,20,2024Q1,8,fixed,-12.648728948343805,5.95313023667698,4.993871322991383e-09,-0.016424168144779296,-0.00855594938077123,495
long_form,C2_finbert_s2,20,2024Q1,8,expanding,0.4332225770692389,-1.6549717122062848,0.09856536944914791,-5.7542065833973356e-05,0.0005729679179649787,495
long_form,C2_finbert_s2,20,2024Q2,9,fixed,-2.4363102236232765,0.9484770883279965,0.3433457376511602,-0.004685413096890652,0.0014178150415884584,500
long_form,C2_finbert_s2,20,2024Q2,9,expanding,0.5861812460142862,-2.2347739371895003,0.02587406313884155,3.871488513143105e-05,0.00043655718129992935,500
long_form,C2_finbert_s2,20,2024Q3,10,fixed,-4.212251891977496,1.7180763856899088,0.08641312715600918,-0.007415601322376059,0.00020574423746883946,492
long_form,C2_finbert_s2,20,2024Q3,10,expanding,0.7115157627888221,-3.031318969273725,0.002563488254172176,0.0001684569717061732,0.0006797304433301916,492
long_form,C2_finbert_s2,20,2024Q4,11,fixed,-7.4191834357450395,2.9657640096864446,0.0031642650970341575,-0.009010091711656225,-0.0021815866782737134,499
long_form,C2_finbert_s2,20,2024Q4,11,expanding,0.7055453919845401,-2.485750702994936,0.013254791041955859,0.00015433775620758423,0.0011200730648753359,499
long_form,C2_finbert_s2,20,2025Q1,12,fixed,-10.722571034201373,4.3143831533814785,1.9302722142868713e-05,-0.00817869906988918,-0.003073117327042349,500
long_form,C2_finbert_s2,20,2025Q1,12,expanding,-1.5343747642147616,5.576748236052767,4.0208342551053306e-08,-0.0016822474333952158,-0.000816432936030802,500
long_form,C2_finbert_s2,20,2025Q2,13,fixed,-1.300825444309089,0.7773218188842738,0.4373350751952229,-0.004751622527265069,0.0016818370799877053,503
long_form,C2_finbert_s2,20,2025Q2,13,expanding,-0.02117206569772656,0.1038081414281191,0.917363063948017,-0.00023115899004342533,0.00022033841600197602,503
long_form,C2_finbert_s2,20,2025Q3,14,fixed,-4.289711415102976,2.3621133429719876,0.018558745316867343,-0.005781812050087935,-0.0006273974440307927,494
long_form,C2_finbert_s2,20,2025Q3,14,expanding,0.6453558396187868,-2.377957883905849,0.01778903856782686,7.750097616106265e-05,0.0006380054623373758,494
long_form,C2_finbert_s2,20,2025Q4,15,fixed,-3.872890922071662,1.10032255163175,0.2717621214585811,-0.0061994663772902605,0.0018999797085176558,465
long_form,C2_finbert_s2,20,2025Q4,15,expanding,0.06429196517831401,-0.14047394469529778,0.8883464968348884,-0.0004679855068805438,0.00046014613935841395,465
long_form,C4_longformer,5,2022Q1,0,fixed,-1.6139509043636124,2.0547940040245165,0.040417974250388025,-0.0036600710853179276,-7.607666736630752e-05,501
long_form,C4_longformer,5,2022Q1,0,expanding,-19.230503120587915,7.15769266968167,2.943390640334435e-12,-0.04248347550265419,-0.02456625444015308,501
long_form,C4_longformer,5,2022Q2,1,fixed,2.1858810589496667,-2.2759880393907412,0.023277441039460733,0.0004631009275941767,0.005096558707307364,491
long_form,C4_longformer,5,2022Q2,1,expanding,-8.512414116259658,3.2782176298769974,0.0011188708305399846,-0.0251318433115007,-0.006470307009838898,491
long_form,C4_longformer,5,2022Q3,2,fixed,2.1839225213522777,-3.1955067728253286,0.0014862652818542154,0.0007492537724472234,0.0029252905581449895,489
long_form,C4_longformer,5,2022Q3,2,expanding,0.5171353566705809,-0.2138012691299246,0.8307913330446177,-0.003345681117162441,0.0046268066654740325,489
long_form,C4_longformer,5,2022Q4,3,fixed,1.4824544051567823,-1.943830346538794,0.05248220488085309,7.219369438635193e-05,0.0039031232405626315,496
long_form,C4_longformer,5,2022Q4,3,expanding,-7.869520061620559,3.0695167409431776,0.002261745225580409,-0.021796216283694245,-0.0052839720153893596,496
long_form,C4_longformer,5,2023Q1,4,fixed,2.5612676681338034,-3.2088763613382087,0.001418260880963691,0.0011325369190300833,0.004409409737308831,500
long_form,C4_longformer,5,2023Q1,4,expanding,4.112769697205913,-1.5180316416195339,0.1296396971799348,-0.0009727168198448288,0.009770472916259597,500
long_form,C4_longformer,5,2023Q2,5,fixed,1.3096667121174455,-2.2757606290424275,0.02328679941221207,0.00018324357060861223,0.00242504521921357,496
long_form,C4_longformer,5,2023Q2,5,expanding,1.8807008069631779,-1.0321207274058195,0.30251957345603325,-0.001725316739596454,0.005439929664243927,496
long_form,C4_longformer,5,2023Q3,6,fixed,0.09428968042991256,-0.16902443886680477,0.8658473120528283,-0.0011627968589305196,0.0012415383730806813,490
long_form,C4_longformer,5,2023Q3,6,expanding,2.2000547152780525,-1.1015634408572876,0.27119340926368735,-0.001829823772991575,0.00609680497062467,490
long_form,C4_longformer,5,2023Q4,7,fixed,1.7819986723911243,-2.536621986923079,0.011498880250617335,0.00039310867672195807,0.0036251115721815212,496
long_form,C4_longformer,5,2023Q4,7,expanding,1.5304544833821683,-0.625183496681897,0.5321387281229066,-0.004534368110703957,0.007889382827577845,496
long_form,C4_longformer,5,2024Q1,8,fixed,2.0144032868777626,-3.3031092926231786,0.0010251045513931423,0.0011410101215468251,0.004222613335319857,498
long_form,C4_longformer,5,2024Q1,8,expanding,4.802881085047724,-2.2938250731896037,0.022216898016853278,0.0009899418810487002,0.011070409882713543,498
long_form,C4_longformer,5,2024Q2,9,fixed,0.996703689999716,-1.6392359886119408,0.10179438631469502,-0.0002198019498347434,0.0024548712807021425,500
long_form,C4_longformer,5,2024Q2,9,expanding,4.058561561825028,-2.011349394391281,0.04482576035783119,-2.2744090477780647e-05,0.008360650764307677,500
long_form,C4_longformer,5,2024Q3,10,fixed,0.2860550615203275,-0.38228081932101743,0.7024184895207312,-0.001475579524934394,0.002043927560479398,492
long_form,C4_longformer,5,2024Q3,10,expanding,-4.001701154806905,1.6887080128882368,0.09191031804598891,-0.012984399357154244,0.0005077651909137137,492
long_form,C4_longformer,5,2024Q4,11,fixed,2.5089152053883215,-4.0637311335148985,5.608946606139793e-05,0.0026038311624041266,0.007139020388566505,500
long_form,C4_longformer,5,2024Q4,11,expanding,5.096022892074162,-2.818167689288646,0.005021586736156753,0.0037388319638843436,0.019400868313201296,500
long_form,C4_longformer,5,2025Q1,12,fixed,2.321244608873949,-3.2052562590087117,0.0014353266249869205,0.001003580822956054,0.0043042467648319585,503
long_form,C4_longformer,5,2025Q1,12,expanding,-1.2340466961352732,0.4675967510045471,0.6402759050399163,-0.008629223764418941,0.005055340977391069,503
long_form,C4_longformer,5,2025Q2,13,fixed,1.7367292601091002,-3.4967419342923693,0.0005126780539937881,0.0012082123257474216,0.003957925363657603,504
long_form,C4_longformer,5,2025Q2,13,expanding,2.342552866753244,-1.0497802648819472,0.2943232592326148,-0.002409797348650536,0.008473439958000463,504
long_form,C4_longformer,5,2025Q3,14,fixed,2.3633898827305404,-3.745088884123957,0.00020162311715068415,0.0013683017531494963,0.004186453549096727,494
long_form,C4_longformer,5,2025Q3,14,expanding,5.347771255056169,-2.5431362583962187,0.011290698720907698,0.0016628429328849608,0.011350775031338684,494
long_form,C4_longformer,5,2025Q4,15,fixed,1.7061189301981587,-2.5797291395980184,0.010172125019085725,0.0003657163210865879,0.00329239080194517,501
long_form,C4_longformer,5,2025Q4,15,expanding,1.6901958403670914,-0.6965255014996458,0.48642346374242035,-0.004040786177408834,0.007565723828662415,501
long_form,C4_longformer,10,2022Q1,0,fixed,-0.47934697595568165,0.8028246494823859,0.42245753710620054,-0.0014821474286856563,0.0005411044413754026,501
long_form,C4_longformer,10,2022Q1,0,expanding,-26.338350830242135,7.310459054759622,1.0626591823460238e-12,-0.04904216572862406,-0.028771689293987573,501
long_form,C4_longformer,10,2022Q2,1,fixed,-5.2892533763750995,6.136797916179109,1.738811621502705e-09,-0.0051697298964482035,-0.00278808632911019,491
long_form,C4_longformer,10,2022Q2,1,expanding,-2.168666457117528,0.5718136969779687,0.5677104085739982,-0.012087169131205912,0.006356453031606469,491
long_form,C4_longformer,10,2022Q3,2,fixed,0.8335716930342516,-0.7479627481543316,0.45484365575455793,-0.0009144144753561604,0.0017804584805970456,488
long_form,C4_longformer,10,2022Q3,2,expanding,-9.785119401535182,1.1448938056754931,0.25281549689330934,-0.013736916531532202,0.0048529481871671335,488
long_form,C4_longformer,10,2022Q4,3,fixed,-2.456138163665203,4.970396079792503,9.222930569934048e-07,-0.0028541587533086788,-0.0012616875609485448,496
long_form,C4_longformer,10,2022Q4,3,expanding,-19.017512570338493,4.7628477632132356,2.5111143888821663e-06,-0.031969010029385896,-0.013437156730777392,496
long_form,C4_longformer,10,2023Q1,4,fixed,-2.6819400054128613,6.542891217756167,1.4983709400579364e-10,-0.0038804822266182088,-0.0021476831966434603,500
long_form,C4_longformer,10,2023Q1,4,expanding,5.1086981749102325,-1.4363824045536908,0.15152018323206715,-0.0018131484628756667,0.014743835346741401,500
long_form,C4_longformer,10,2023Q2,5,fixed,-2.81362790855717,4.638093453059088,4.50638688390503e-06,-0.003074982238055421,-0.0012934810294927832,496
long_form,C4_longformer,10,2023Q2,5,expanding,4.954146240690271,-1.2665813452324954,0.2059006875607278,-0.0016210104597038076,0.008747649082959786,496
long_form,C4_longformer,10,2023Q3,6,fixed,0.16993046208781434,-0.34333860262374444,0.7314913035091568,-0.0006076642360015465,0.0008752149206097921,490
long_form,C4_longformer,10,2023Q3,6,expanding,-7.180300859706313,1.7379412175354412,0.08285068545658371,-0.008757150424581061,0.00043909749761976777,490
long_form,C4_longformer,10,2023Q4,7,fixed,-2.337457556753378,4.185308776472015,3.370273031093167e-05,-0.0026410452703305443,-0.0009366896010626555,496
long_form,C4_longformer,10,2023Q4,7,expanding,1.4982478154051946,-0.3331181921763421,0.7391861127376261,-0.0056969240084356635,0.0076830504007304205,496
long_form,C4_longformer,10,2024Q1,8,fixed,-4.038100975303105,8.679709077014893,5.705833646992991e-17,-0.005048490810598421,-0.003201758777808422,498
long_form,C4_longformer,10,2024Q1,8,expanding,6.074165578380624,-1.7731448015710465,0.07681709072684655,-0.00033574601385055264,0.010640092708577164,498
long_form,C4_longformer,10,2024Q2,9,fixed,-5.006304714072806,10.148138295189868,3.9947395021138933e-22,-0.005441086150114796,-0.003727418529837746,500
long_form,C4_longformer,10,2024Q2,9,expanding,11.731499390428244,-3.0014052779806746,0.0028219480644366955,0.002747858526033572,0.013379445094976187,500
long_form,C4_longformer,10,2024Q3,10,fixed,-2.6582904341169535,3.841000872734975,0.00013858944852090891,-0.0033871602040443215,-0.001112985663780433,492
long_form,C4_longformer,10,2024Q3,10,expanding,-6.994172668589955,1.615822196366102,0.10677508355146148,-0.01375597430003035,0.0009433590947079883,492
long_form,C4_longformer,10,2024Q4,11,fixed,-2.1391031984461812,4.695294666296689,3.445145485981623e-06,-0.0035396923846197073,-0.0014595800077019127,500
long_form,C4_longformer,10,2024Q4,11,expanding,8.104406790686603,-2.669088865717141,0.007853481478387197,0.0030582495185091886,0.01988807819402158,500
long_form,C4_longformer,10,2025Q1,12,fixed,-2.1287114058757997,3.408559383346247,0.0007055926132089635,-0.002810466584213451,-0.0007910431964216829,503
long_form,C4_longformer,10,2025Q1,12,expanding,-25.157250428737328,4.3330349971627715,1.7771823454030982e-05,-0.040515596712521154,-0.01594330193498817,503
long_form,C4_longformer,10,2025Q2,13,fixed,-3.8995280585017,7.035484597322464,6.5258646498843745e-12,-0.005115515443203156,-0.002960874046201434,504
long_form,C4_longformer,10,2025Q2,13,expanding,0.5324730642655443,-0.08772728887298983,0.9301283435952379,-0.008101446106947486,0.009346263447791384,504
long_form,C4_longformer,10,2025Q3,14,fixed,-2.934016617129496,6.217051132247464,1.0805115310832042e-09,-0.003180125459846035,-0.0016250921538192029,494
long_form,C4_longformer,10,2025Q3,14,expanding,11.718273208227618,-3.0446651056792935,0.0024539497935056084,0.0034823242602465844,0.013947971503500321,494
long_form,C4_longformer,10,2025Q4,15,fixed,-2.5304697637399745,3.978759010027907,7.990422205516019e-05,-0.0027837523124374947,-0.0009405534072835369,484
long_form,C4_longformer,10,2025Q4,15,expanding,-4.877475199443462,1.066453353716271,0.28675153030825673,-0.010945830517150056,0.002740041960273596,484
long_form,C4_longformer,20,2022Q1,0,fixed,1.4520488499567354,-0.3119545734590598,0.7552053494219622,-0.003992618662017891,0.005490046461984168,500
long_form,C4_longformer,20,2022Q1,0,expanding,-0.36732938192762377,7.518100197059244,2.5985169013214517e-13,-0.00048569578676570935,-0.00028666905050954623,500
long_form,C4_longformer,20,2022Q2,1,fixed,-28.735995686838077,7.186992233694644,2.4849257251442287e-12,-0.017704813721090538,-0.010096898425529929,491
long_form,C4_longformer,20,2022Q2,1,expanding,-0.5339113854043697,6.60897892189018,1.012096519907122e-10,-0.0006099282821618409,-0.000342936600546824,491
long_form,C4_longformer,20,2022Q3,2,fixed,-10.096761426042514,2.498862095776105,0.01278760924789583,-0.008568714671384535,-0.0012904648104001073,488
