panel,disclosure,horizon,challenger,n_obs,n_days,dm_qlike_var_clu,p_qlike_var_clu,holm_qlike_var_clu,better_holm,better_raw,worse_holm,is_price_arm,A_better_holm,A_better_raw,A_worse_holm,A_dm,A_n_obs,A_n_days,verdict_flip_vs_A
B,combined,20,C2_finbert_s3,31077,981,5.235386070117701,2.0144345019360132e-07,2.014434501936013e-06,False,False,True,False,False,False,True,5.371168864869361,32634,981,False
B,combined,20,C2_finbert_s4,31077,981,4.9725179730092,7.799573816521383e-07,6.239659053217107e-06,False,False,True,False,False,False,True,5.0160286371857365,32634,981,False
B,combined,20,C3_roberta_s1,31077,981,6.103957939067739,1.4888340590371258e-09,2.2332510885556887e-08,False,False,True,False,False,False,True,6.264326406883345,32634,981,False
B,combined,20,C4_longformer,31077,981,5.55636726214633,3.5491012022077855e-08,3.904011322428564e-07,False,False,True,False,False,False,True,5.595731800018777,32634,981,False
B,combined,20,C5_qwen3,31077,981,6.005208172631535,2.6892373732326874e-09,3.4960085852024937e-08,False,False,True,False,False,False,True,6.249166352506468,32634,981,False
B,combined,20,C5_gteqwen2,31077,981,6.031406830775442,2.3007152816121684e-09,3.221001394257036e-08,False,False,True,False,False,False,True,6.315363090109531,32634,981,False
B,combined,20,C5_e5mistral,31077,981,6.458519684940167,1.6619968684754132e-10,2.8253946764082023e-09,False,False,True,False,False,False,True,6.707612053858529,32634,981,False
B,combined,20,D1_concat_mlp,31077,981,4.802033996611013,1.8156948519593977e-06,1.2709863963715783e-05,False,False,True,False,False,False,True,4.855089417072226,32634,981,False
B,combined,20,D2_gated_fusion,31077,981,7.402831685586447,2.8668566813093093e-13,5.733713362618618e-12,False,False,True,False,False,False,True,7.495237436438694,32634,981,False
B,combined,20,D3_qwen3,31077,981,4.061506412729229,5.265039809124983e-05,0.0002632519904562492,False,False,True,False,False,False,True,4.047976659886106,32634,981,False
B,combined,20,D3_gteqwen2,31077,981,3.009226911143607,0.0026861353248212073,0.008058405974463622,False,False,True,False,False,False,True,3.0127424532056937,32634,981,False
B,combined,20,D3_e5mistral,31077,981,4.6535473466186,3.7106440593780574e-06,2.2263864356268343e-05,False,False,True,False,False,False,True,4.716863045901492,32634,981,False
C,long_form,5,A3_garch,7565,801,-1.5453388594117436,0.12265978704105716,0.24531957408211433,False,False,False,True,False,False,False,-1.6854095771225224,7951,809,False
C,long_form,5,A4_egarch,7565,801,-2.7127350752847086,0.00681641678302199,0.02044925034906597,True,True,False,True,True,True,False,-2.923007581788732,7951,809,False
C,long_form,5,A5_arima,7565,801,0.23857035240454666,0.8114998533001713,0.8114998533001713,False,False,False,True,False,False,False,-0.0984506796357827,7951,809,False
C,long_form,5,B2_tfidf_ridge,7565,801,6.830894853411046,1.670894268922036e-11,1.3367154151376288e-10,False,False,True,False,False,False,True,8.31526830588147,7951,809,False
C,long_form,5,C1_bert_s1,7565,801,9.863215442222746,9.830513502324514e-22,1.966102700464903e-20,False,False,True,False,False,False,True,10.139872271674411,7951,809,False
C,long_form,5,C1_bert_s2,7565,801,9.242863796762768,2.1246942033191323e-19,3.511352872519559e-18,False,False,True,False,False,False,True,9.69976215608233,7951,809,False
C,long_form,5,C2_finbert_s1,7565,801,8.569511111584346,5.316960325001322e-17,6.380352390001587e-16,False,False,True,False,False,False,True,9.080359476292044,7951,809,False
C,long_form,5,C2_finbert_s2,7565,801,9.761310606148795,2.421706837020705e-21,4.4164449981455973e-20,False,False,True,False,False,False,True,10.192639594206176,7951,809,False
C,long_form,5,C2_finbert_s3,7565,801,9.02175956136803,1.3511642103706254e-18,2.026746315555938e-17,False,False,True,False,False,False,True,9.266867829976164,7951,809,False
C,long_form,5,C2_finbert_s4,7565,801,9.24620849133782,2.0655016897173874e-19,3.511352872519559e-18,False,False,True,False,False,False,True,9.72845021299889,7951,809,False
C,long_form,5,C3_roberta_s1,7565,801,9.76596156160895,2.324444735866104e-21,4.4164449981455973e-20,False,False,True,False,False,False,True,9.867570892527215,7951,809,False
C,long_form,5,C4_longformer,7565,801,8.583851202076909,4.743519417307395e-17,6.166575242499614e-16,False,False,True,False,False,False,True,8.885328108057763,7951,809,False
C,long_form,5,C5_qwen3,7565,801,4.3111417408308395,1.826769776119726e-05,9.13384888059863e-05,False,False,True,False,False,False,True,4.269954638602939,7951,809,False
C,long_form,5,C5_gteqwen2,7565,801,3.7364454116511774,0.0001999057613888796,0.0007996230455555184,False,False,True,False,False,False,True,3.73738944708883,7951,809,False
C,long_form,5,C5_e5mistral,7565,801,6.205046078309697,8.767850270359794e-10,6.137495189251856e-09,False,False,True,False,False,False,True,6.7900796267314,7951,809,False
C,long_form,5,D1_concat_mlp,7565,801,5.985612018549916,3.252235658595955e-09,1.951341395157573e-08,False,False,True,False,False,False,True,6.234010143249256,7951,809,False
C,long_form,5,D2_gated_fusion,7565,801,8.719051893732418,1.6052423928174517e-17,2.2473393499444325e-16,False,False,True,False,False,False,True,8.688388196925892,7951,809,False
C,long_form,5,D3_qwen3,7565,801,8.390368903189009,2.1835857051080856e-16,2.4019442756188943e-15,False,False,True,False,False,False,True,8.461381508449476,7951,809,False
C,long_form,5,D3_gteqwen2,7565,801,6.950765257692384,7.541821054698544e-12,6.78763894922869e-11,False,False,True,False,False,False,True,7.148862538294577,7951,809,False
C,long_form,5,D3_e5mistral,7565,801,8.2584355979931,6.085086959407114e-16,6.0850869594071144e-15,False,False,True,False,False,False,True,8.345663727472997,7951,809,False
C,long_form,10,A3_garch,7548,795,-0.39354055863166015,0.6940259254960367,1.0,False,False,False,True,False,False,False,-0.7915553340097417,7933,803,False
C,long_form,10,A4_egarch,7548,795,-1.253271390566786,0.21047588071858986,0.6314276421557696,False,False,False,True,False,False,False,-1.716546899231819,7933,803,False
C,long_form,10,A5_arima,7548,795,-0.057190530855264154,0.9544078098458081,1.0,False,False,False,True,False,False,False,-0.4558345451847832,7933,803,False
C,long_form,10,B2_tfidf_ridge,7548,795,5.266998166425673,1.787259027639892e-07,2.5021626386958487e-06,False,False,True,False,False,False,True,5.950214397786952,7933,803,False
C,long_form,10,C1_bert_s1,7548,795,4.6468464524754705,3.944975592951541e-06,2.7614829150660786e-05,False,False,True,False,False,False,True,5.046675223613531,7933,803,False
C,long_form,10,C1_bert_s2,7548,795,4.529135543278202,6.831512500263762e-06,4.098907500158257e-05,False,False,True,False,False,False,True,4.768486089886374,7933,803,False
C,long_form,10,C2_finbert_s1,7548,795,5.768117183891109,1.1482662341527383e-08,2.1817058448902026e-07,False,False,True,False,False,False,True,6.082714676824636,7933,803,False
C,long_form,10,C2_finbert_s2,7548,795,5.448155899871885,6.793454027366911e-08,1.1548871846523749e-06,False,False,True,False,False,False,True,5.778497591077035,7933,803,False
C,long_form,10,C2_finbert_s3,7548,795,5.696185861436409,1.725595936040529e-08,3.106072684872952e-07,False,False,True,False,False,False,True,6.044054934857373,7933,803,False
C,long_form,10,C2_finbert_s4,7548,795,5.100670678769419,4.2362180315502795e-07,5.507083441015363e-06,False,False,True,False,False,False,True,5.481791320736491,7933,803,False
C,long_form,10,C3_roberta_s1,7548,795,6.0054980758675445,2.901670575280968e-09,5.803341150561936e-08,False,False,True,False,False,False,True,6.7553415013358284,7933,803,False
C,long_form,10,C4_longformer,7548,795,5.359741750410507,1.0931097906453426e-07,1.7489756650325481e-06,False,False,True,False,False,False,True,5.785472637473291,7933,803,False
C,long_form,10,C5_qwen3,7548,795,4.830883759072214,1.6313461878795695e-06,1.4682115690916126e-05,False,False,True,False,False,False,True,5.03890869348389,7933,803,False
C,long_form,10,C5_gteqwen2,7548,795,5.002208064233919,6.980747774983389e-07,8.376897329980068e-06,False,False,True,False,False,False,True,4.92819614537612,7933,803,False
C,long_form,10,C5_e5mistral,7548,795,4.698980013032477,3.0812409391273143e-06,2.4649927513018515e-05,False,False,True,False,False,False,True,4.88119278221421,7933,803,False
C,long_form,10,D1_concat_mlp,7548,795,5.34768016402123,1.1657802584485369e-07,1.7489756650325481e-06,False,False,True,False,False,False,True,5.5948070632896725,7933,803,False
C,long_form,10,D2_gated_fusion,7548,795,4.904811435982415,1.1346108283664667e-06,1.1346108283664668e-05,False,False,True,False,False,False,True,5.04441353136116,7933,803,False
C,long_form,10,D3_qwen3,7548,795,4.929872928401307,1.0021053425099765e-06,1.1023158767609742e-05,False,False,True,False,False,False,True,5.02597991284701,7933,803,False
C,long_form,10,D3_gteqwen2,7548,795,3.662871326721246,0.00026594887886364837,0.0010637955154545935,False,False,True,False,False,False,True,3.816001425020217,7933,803,False
C,long_form,10,D3_e5mistral,7548,795,4.179607776594789,3.244602963745548e-05,0.00016223014818727741,False,False,True,False,False,False,True,4.4169188980530105,7933,803,False
C,long_form,20,A3_garch,7526,786,0.23266719104253492,0.8160804955173062,1.0,False,False,False,True,False,False,False,0.182230154514061,7902,794,False
C,long_form,20,A4_egarch,7526,786,0.656618054809927,0.5116189721014541,1.0,False,False,False,True,False,False,False,0.5272223408974853,7902,794,False
C,long_form,20,A5_arima,7526,786,-0.3514237956394814,0.7253647349443085,1.0,False,False,False,True,False,False,False,-0.5097555507279471,7902,794,False
C,long_form,20,B2_tfidf_ridge,7526,786,4.187844326909566,3.135311802363997e-05,0.0004894185008020954,False,False,True,False,False,False,True,4.467069417276917,7902,794,False
C,long_form,20,C1_bert_s1,7526,786,3.9992768886486014,6.953751640058254e-05,0.0008344501968069904,False,False,True,False,False,False,True,4.260361699046976,7902,794,False
C,long_form,20,C1_bert_s2,7526,786,4.037866072014245,5.9230602365200505e-05,0.0008292284331128071,False,False,True,False,False,False,True,4.1132834721673,7902,794,False
C,long_form,20,C2_finbert_s1,7526,786,3.286224201606507,0.001060501823147662,0.0063946221027314735,False,False,True,False,False,False,True,3.4514933096234595,7902,794,False
C,long_form,20,C2_finbert_s2,7526,786,3.5864865274767834,0.00035590918665157707,0.0032031826798641938,False,False,True,False,False,False,True,3.8631266936960023,7902,794,False
C,long_form,20,C2_finbert_s3,7526,786,4.024484967803727,6.26283850564607e-05,0.0008292284331128071,False,False,True,False,False,False,True,4.263099537485128,7902,794,False
C,long_form,20,C2_finbert_s4,7526,786,3.3621680897371964,0.0008107683466939607,0.0063946221027314735,False,False,True,False,False,False,True,3.5163474902509826,7902,794,False
C,long_form,20,C3_roberta_s1,7526,786,4.193570473598034,3.058865630013096e-05,0.0004894185008020954,False,False,True,False,False,False,True,4.442886531869168,7902,794,False
C,long_form,20,C4_longformer,7526,786,3.3661471519019117,0.0007993277628414342,0.0063946221027314735,False,False,True,False,False,False,True,3.6616432906854417,7902,794,False
C,long_form,20,C5_qwen3,7526,786,5.0716502059234285,4.924556361877681e-07,9.356657087567595e-06,False,False,True,False,False,False,True,5.031065692727773,7902,794,False
C,long_form,20,C5_gteqwen2,7526,786,5.033702042453487,5.969789389818122e-07,1.0745620901672619e-05,False,False,True,False,False,False,True,4.9917862764384,7902,794,False
C,long_form,20,C5_e5mistral,7526,786,5.1342813324164185,3.5744472304474286e-07,7.148894460894857e-06,False,False,True,False,False,False,True,5.160841689533347,7902,794,False
C,long_form,20,D1_concat_mlp,7526,786,4.601180455981968,4.897042584880126e-06,8.324972394296214e-05,False,False,True,False,False,False,True,4.78166294616562,7902,794,False
C,long_form,20,D2_gated_fusion,7526,786,3.728377410598812,0.0002065660635785768,0.0022722266993643447,False,False,True,False,False,False,True,3.910358846672126,7902,794,False
C,long_form,20,D3_qwen3,7526,786,3.6558663382958905,0.0002733912827989755,0.0027339128279897547,False,False,True,False,False,False,True,3.755016119857703,7902,794,False
C,long_form,20,D3_gteqwen2,7526,786,2.5353662554340937,0.011425976914937994,0.04570390765975198,False,False,True,False,False,False,True,2.5240473168017616,7902,794,False
C,long_form,20,D3_e5mistral,7526,786,2.993477822288372,0.0028447153839651785,0.014223576919825892,False,False,True,False,False,False,True,3.0643576511191988,7902,794,False
C,event_driven,5,A3_garch,23878,996,-4.785840524900278,1.9605987974926065e-06,5.8817963924778195e-06,True,True,False,True,True,True,False,-4.707068602447432,25109,996,False
C,event_driven,5,A4_egarch,23878,996,0.6558294771476135,0.5120854626994584,0.5120854626994584,False,False,False,True,False,False,False,0.629436596748685,25109,996,False
C,event_driven,5,A5_arima,23878,996,2.043632994166751,0.041252749101899654,0.08250549820379931,False,False,False,True,False,False,False,2.1075347306437364,25109,996,False
C,event_driven,5,B2_tfidf_ridge,23878,996,9.57373597076614,7.877083549085364e-21,1.4178750388353655e-19,False,False,True,False,False,False,True,9.781314375184229,25109,996,False
C,event_driven,5,C1_bert_s1,23878,996,8.334842874463941,2.5570659559902093e-16,3.324185742787272e-15,False,False,True,False,False,False,True,8.662016983503245,25109,996,False
C,event_driven,5,C1_bert_s2,23878,996,9.268073782745844,1.1406809092789032e-19,1.9391575457741355e-18,False,False,True,False,False,False,True,9.493086931652003,25109,996,False
C,event_driven,5,C2_finbert_s1,23878,996,6.959585439794031,6.184632205158283e-12,3.092316102579142e-11,False,False,True,False,False,False,True,7.28747265835149,25109,996,False
C,event_driven,5,C2_finbert_s2,23878,996,8.946490261986762,1.7579957356993904e-18,2.8127931771190247e-17,False,False,True,False,False,False,True,9.180847474079547,25109,996,False
C,event_driven,5,C2_finbert_s3,23878,996,7.429877171291284,2.336534368855186e-13,1.6355740581986301e-12,False,False,True,False,False,False,True,7.658815057205977,25109,996,False
C,event_driven,5,C2_finbert_s4,23878,996,8.461699322213134,9.326776029232627e-17,1.3057486440925678e-15,False,False,True,False,False,False,True,8.687041384041738,25109,996,False
C,event_driven,5,C3_roberta_s1,23878,996,7.605235701883085,6.57011113362941e-14,5.913100020266469e-13,False,False,True,False,False,False,True,7.941624310857306,25109,996,False
C,event_driven,5,C4_longformer,23878,996,8.738714867598501,9.863029997300693e-18,1.479454499595104e-16,False,False,True,False,False,False,True,8.916022390604683,25109,996,False
C,event_driven,5,C5_qwen3,23878,996,7.3310323489468345,4.723590530898858e-13,2.8341543185393148e-12,False,False,True,False,False,False,True,7.765790313398322,25109,996,False
C,event_driven,5,C5_gteqwen2,23878,996,7.469072864809216,1.7634939111477478e-13,1.4107951289181983e-12,False,False,True,False,False,False,True,7.948132424917091,25109,996,False
C,event_driven,5,C5_e5mistral,23878,996,7.949435581098898,5.059452808195028e-15,6.071343369834034e-14,False,False,True,False,False,False,True,8.372614327458294,25109,996,False
C,event_driven,5,D1_concat_mlp,23878,996,10.418361289594007,3.404718091022007e-24,6.809436182044014e-23,False,False,True,False,False,False,True,10.487321434047344,25109,996,False
C,event_driven,5,D2_gated_fusion,23878,996,9.755057637660553,1.5608195517780189e-21,2.965557148378236e-20,False,False,True,False,False,False,True,9.797324057071512,25109,996,False
C,event_driven,5,D3_qwen3,23878,996,7.72936952854603,2.635517618110746e-14,2.635517618110746e-13,False,False,True,False,False,False,True,7.722248757270196,25109,996,False
C,event_driven,5,D3_gteqwen2,23878,996,6.211469737513669,7.70215231863663e-10,3.080860927454652e-09,False,False,True,False,False,False,True,6.261112185372752,25109,996,False
C,event_driven,5,D3_e5mistral,23878,996,7.91947266504153,6.348959439824825e-15,6.983855383807308e-14,False,False,True,False,False,False,True,8.007535504110285,25109,996,False
C,event_driven,10,A3_garch,23788,991,-3.910240530898333,9.848863424403256e-05,0.0002954659027320977,True,True,False,True,True,True,False,-3.9149317033434263,25001,991,False
C,event_driven,10,A4_egarch,23788,991,0.676519912814935,0.49886863144501087,0.49886863144501087,False,False,False,True,False,False,False,0.6607541624123331,25001,991,False
C,event_driven,10,A5_arima,23788,991,1.2326707771295322,0.2179912592569464,0.4359825185138928,False,False,False,True,False,False,False,1.2410458537502158,25001,991,False
C,event_driven,10,B2_tfidf_ridge,23788,991,8.058321513413746,2.214774140878051e-15,3.986593453580492e-14,False,False,True,False,False,False,True,8.206481446061979,25001,991,False
C,event_driven,10,C1_bert_s1,23788,991,6.424909166334615,2.046550840929556e-10,2.4558610091154672e-09,False,False,True,False,False,False,True,6.565415226078651,25001,991,False
C,event_driven,10,C1_bert_s2,23788,991,7.1484142374693525,1.702714660859505e-12,2.724343457375208e-11,False,False,True,False,False,False,True,7.330173337266422,25001,991,False
C,event_driven,10,C2_finbert_s1,23788,991,6.966594364990214,5.915227754421024e-12,8.281318856189433e-11,False,False,True,False,False,False,True,7.132839141448345,25001,991,False
C,event_driven,10,C2_finbert_s2,23788,991,7.266464700335454,7.473795183937161e-13,1.2705451812693174e-11,False,False,True,False,False,False,True,7.447083814912347,25001,991,False
C,event_driven,10,C2_finbert_s3,23788,991,4.918072506611442,1.0228405982193852e-06,4.091362392877541e-06,False,False,True,False,False,False,True,5.088484360709481,25001,991,False
C,event_driven,10,C2_finbert_s4,23788,991,5.801823670114705,8.822206280914975e-09,6.175544396640483e-08,False,False,True,False,False,False,True,5.953493368876893,25001,991,False
C,event_driven,10,C3_roberta_s1,23788,991,7.13314432814554,1.8924626460445743e-12,2.8386939690668614e-11,False,False,True,False,False,False,True,7.357327603754981,25001,991,False
C,event_driven,10,C4_longformer,23788,991,6.160224515395346,1.0550552326122038e-09,1.1605607558734243e-08,False,False,True,False,False,False,True,6.307662971706896,25001,991,False
C,event_driven,10,C5_qwen3,23788,991,5.763638067769849,1.0989233214263183e-08,6.59353992855791e-08,False,False,True,False,False,False,True,6.114076834748656,25001,991,False
C,event_driven,10,C5_gteqwen2,23788,991,6.071218578232258,1.8065984941088088e-09,1.8065984941088087e-08,False,False,True,False,False,False,True,6.440000636281027,25001,991,False
C,event_driven,10,C5_e5mistral,23788,991,6.70817884327074,3.3093835376468776e-11,4.302198598940941e-10,False,False,True,False,False,False,True,6.996886838209738,25001,991,False
C,event_driven,10,D1_concat_mlp,23788,991,8.610037701677767,2.8401377130224756e-17,5.680275426044951e-16,False,False,True,False,False,False,True,8.718215971256363,25001,991,False
C,event_driven,10,D2_gated_fusion,23788,991,8.282704894262718,3.877839279788341e-16,7.367894631597847e-15,False,False,True,False,False,False,True,8.377326638631638,25001,991,False
C,event_driven,10,D3_qwen3,23788,991,5.977253313982153,3.1638312532921886e-09,2.8474481279629698e-08,False,False,True,False,False,False,True,5.9184192767192645,25001,991,False
C,event_driven,10,D3_gteqwen2,23788,991,5.2191576708501835,2.1895936802708325e-07,1.0947968401354163e-06,False,False,True,False,False,False,True,5.2638057433807335,25001,991,False
C,event_driven,10,D3_e5mistral,23788,991,5.8501982776780235,6.667095971361232e-09,5.333676777088986e-08,False,False,True,False,False,False,True,5.893661918072784,25001,991,False
C,event_driven,20,A3_garch,23551,981,-3.8432664439863085,0.00012922732796885443,0.00045180382393757347,True,True,False,True,True,True,False,-3.905165472089943,24732,981,False
C,event_driven,20,A4_egarch,23551,981,0.5243643083501263,0.6001437548462302,0.6001437548462302,False,False,False,True,False,False,False,0.5319405335296085,24732,981,False
C,event_driven,20,A5_arima,23551,981,1.165916141810507,0.24393202319573157,0.48786404639146314,False,False,False,True,False,False,False,1.1593953921632314,24732,981,False
C,event_driven,20,B2_tfidf_ridge,23551,981,7.216020642510085,1.0712956948480813e-12,2.1425913896961624e-11,False,False,True,False,False,False,True,7.295496183923839,24732,981,False
C,event_driven,20,C1_bert_s1,23551,981,4.870427723784328,1.2977174787825597e-06,1.1679457309043038e-05,False,False,True,False,False,False,True,4.966014163109638,24732,981,False
C,event_driven,20,C1_bert_s2,23551,981,6.089873395954616,1.6206754435499986e-09,2.7551482540349976e-08,False,False,True,False,False,False,True,6.170036082458223,24732,981,False
C,event_driven,20,C2_finbert_s1,23551,981,5.001549006320212,6.736836249764204e-07,6.736836249764204e-06,False,False,True,False,False,False,True,5.170794757569811,24732,981,False
C,event_driven,20,C2_finbert_s2,23551,981,4.520703424793601,6.916166632775174e-06,4.8413166429426215e-05,False,False,True,False,False,False,True,4.598223226147932,24732,981,False
C,event_driven,20,C2_finbert_s3,23551,981,4.641530463383286,3.928205673835892e-06,3.142564539068714e-05,False,False,True,False,False,False,True,4.698664187775159,24732,981,False
C,event_driven,20,C2_finbert_s4,23551,981,6.258593725671243,5.799021072313753e-10,1.0438237930164756e-08,False,False,True,False,False,False,True,6.405149406020039,24732,981,False
C,event_driven,20,C3_roberta_s1,23551,981,5.95444633345857,3.6323866908767375e-09,5.448580036315106e-08,False,False,True,False,False,False,True,6.102389316266261,24732,981,False
C,event_driven,20,C4_longformer,23551,981,5.742360062599779,1.2448443166172671e-08,1.6761942726987544e-07,False,False,True,False,False,False,True,5.844448546443935,24732,981,False
C,event_driven,20,C5_qwen3,23551,981,5.2830729590529755,1.565442079756759e-07,1.721986287732435e-06,False,False,True,False,False,False,True,5.690484928988809,24732,981,False
C,event_driven,20,C5_gteqwen2,23551,981,5.645242837249759,2.1594679740176213e-08,2.5913615688211457e-07,False,False,True,False,False,False,True,6.107884643341937,24732,981,False
C,event_driven,20,C5_e5mistral,23551,981,6.051780674415461,2.036966524941513e-09,3.259146439906421e-08,False,False,True,False,False,False,True,6.345526699469995,24732,981,False
C,event_driven,20,D1_concat_mlp,23551,981,6.836673681725801,1.4236274125853083e-11,2.704892083912086e-10,False,False,True,False,False,False,True,6.951493701270104,24732,981,False
C,event_driven,20,D2_gated_fusion,23551,981,5.749173467575649,1.1972816233562532e-08,1.6761942726987544e-07,False,False,True,False,False,False,True,5.81331987943087,24732,981,False
C,event_driven,20,D3_qwen3,23551,981,4.443283492921556,9.86916028043279e-06,5.9214961682596735e-05,False,False,True,False,False,False,True,4.392756630363673,24732,981,False
C,event_driven,20,D3_gteqwen2,23551,981,3.876665492839878,0.00011295095598439337,0.00045180382393757347,False,False,True,False,False,False,True,3.842817844076448,24732,981,False
C,event_driven,20,D3_e5mistral,23551,981,4.399529956917134,1.2036769283287088e-05,6.018384641643544e-05,False,False,True,False,False,False,True,4.435720527777647,24732,981,False
C,combined,5,A3_garch,31443,996,-4.372509755049703,1.357471281346992e-05,4.072413844040976e-05,True,True,False,True,True,True,False,-4.335502702738861,33060,996,False
C,combined,5,A4_egarch,31443,996,0.41254178619927484,0.6800312310954593,0.6800312310954593,False,False,False,True,False,False,False,0.3642258715723164,33060,996,False
C,combined,5,A5_arima,31443,996,1.4003177628389307,0.16172992857546792,0.32345985715093584,False,False,False,True,False,False,False,1.4352713114156614,33060,996,False
C,combined,5,B2_tfidf_ridge,31443,996,9.808910764194188,9.60524033387188e-22,1.3447336467420631e-20,False,False,True,False,False,False,True,10.099639498671314,33060,996,False
C,combined,5,C1_bert_s1,31443,996,10.357617601591306,6.047228121405287e-24,1.0885010618529516e-22,False,False,True,False,False,False,True,10.671511485499142,33060,996,False
C,combined,5,C1_bert_s2,31443,996,10.278824964189837,1.2689528977156559e-23,2.0371026881151316e-22,False,False,True,False,False,False,True,10.522542899195123,33060,996,False
C,combined,5,C2_finbert_s1,31443,996,7.907510724998359,6.949877223608089e-15,3.4749386118040445e-14,False,False,True,False,False,False,True,8.105805554893735,33060,996,False
C,combined,5,C2_finbert_s2,31443,996,9.055908331925158,6.994118630980386e-19,6.994118630980386e-18,False,False,True,False,False,False,True,9.21269985822927,33060,996,False
C,combined,5,C2_finbert_s3,31443,996,9.946110765302247,2.7614544583375753e-22,4.1421816875063626e-21,False,False,True,False,False,False,True,10.185653374931205,33060,996,False
C,combined,5,C2_finbert_s4,31443,996,10.284932484018542,1.1982956988912539e-23,2.0371026881151316e-22,False,False,True,False,False,False,True,10.63642571346307,33060,996,False
C,combined,5,C3_roberta_s1,31443,996,9.413219904788235,3.234274280909326e-20,3.881129137091191e-19,False,False,True,False,False,False,True,9.627743171651264,33060,996,False
C,combined,5,C4_longformer,31443,996,9.764115023838384,1.4386554524629729e-21,1.8702520882018648e-20,False,False,True,False,False,False,True,10.05563503959715,33060,996,False
C,combined,5,C5_qwen3,31443,996,8.730631545769205,1.0540311065432781e-17,9.486279958889503e-17,False,False,True,False,False,False,True,9.133935607012411,33060,996,False
C,combined,5,C5_gteqwen2,31443,996,8.665808426817517,1.792056189562723e-17,1.4336449516501785e-16,False,False,True,False,False,False,True,9.150829787241666,33060,996,False
C,combined,5,C5_e5mistral,31443,996,9.096894189884079,4.940386522365845e-19,5.434425174602429e-18,False,False,True,False,False,False,True,9.526910352745595,33060,996,False
C,combined,5,D1_concat_mlp,31443,996,10.48463971452666,1.8137111022132453e-24,3.446051094205166e-23,False,False,True,False,False,False,True,10.550901460773405,33060,996,False
C,combined,5,D2_gated_fusion,31443,996,10.811426621561855,7.766996082596904e-26,1.5533992165193807e-24,False,False,True,False,False,False,True,10.897313349599926,33060,996,False
C,combined,5,D3_qwen3,31443,996,8.275855008346312,4.069268173321702e-16,2.8484877213251915e-15,False,False,True,False,False,False,True,8.324841624786815,33060,996,False
C,combined,5,D3_gteqwen2,31443,996,6.934755573888314,7.31450263054374e-12,2.925801052217496e-11,False,False,True,False,False,False,True,7.075940015806863,33060,996,False
C,combined,5,D3_e5mistral,31443,996,8.216731874655041,6.464561452808269e-16,3.878736871684961e-15,False,False,True,False,False,False,True,8.331938848962977,33060,996,False
C,combined,10,A3_garch,31336,991,-3.522839847344229,0.00044644452393474465,0.001339333571804234,True,True,False,True,True,True,False,-3.593014248740141,32934,991,False
C,combined,10,A4_egarch,31336,991,0.4680213734597761,0.6398723198499876,1.0,False,False,False,True,False,False,False,0.408348702423532,32934,991,False
C,combined,10,A5_arima,31336,991,0.5364467861269571,0.5917703217847117,1.0,False,False,False,True,False,False,False,0.3882902099764204,32934,991,False
C,combined,10,B2_tfidf_ridge,31336,991,8.372666991922406,1.9066410124645121e-16,3.8132820249290245e-15,False,False,True,False,False,False,True,8.595729324996695,32934,991,False
C,combined,10,C1_bert_s1,31336,991,5.142606623532286,3.2651227390714615e-07,1.6325613695357308e-06,False,False,True,False,False,False,True,5.361722105839149,32934,991,False
C,combined,10,C1_bert_s2,31336,991,6.901168942830211,9.196408836283127e-12,1.1035690603539752e-10,False,False,True,False,False,False,True,7.093603770609032,32934,991,False
C,combined,10,C2_finbert_s1,31336,991,5.399217394873988,8.380315598043691e-08,5.028189358826215e-07,False,False,True,False,False,False,True,5.674772835671923,32934,991,False
C,combined,10,C2_finbert_s2,31336,991,7.137797101789767,1.832546187385079e-12,2.5655646623391106e-11,False,False,True,False,False,False,True,7.360102892241689,32934,991,False
C,combined,10,C2_finbert_s3,31336,991,5.856319045185116,6.434017532966235e-09,5.609408291475631e-08,False,False,True,False,False,False,True,6.00603919738774,32934,991,False
C,combined,10,C2_finbert_s4,31336,991,6.4239494767930045,2.0589815926063607e-10,2.0589815926063606e-09,False,False,True,False,False,False,True,6.567549121672711,32934,991,False
C,combined,10,C3_roberta_s1,31336,991,7.571839741737281,8.415857905002995e-14,1.5148544229005391e-12,False,False,True,False,False,False,True,7.811037847761331,32934,991,False
C,combined,10,C4_longformer,31336,991,7.12147238708955,2.0513684991810984e-12,2.666779048935428e-11,False,False,True,False,False,False,True,7.322820404052107,32934,991,False
C,combined,10,C5_qwen3,31336,991,7.159938528236721,1.5720110540142115e-12,2.3580165810213173e-11,False,False,True,False,False,False,True,7.539098167701809,32934,991,False
C,combined,10,C5_gteqwen2,31336,991,7.210851522347834,1.1031559512817693e-12,1.7650495220508308e-11,False,False,True,False,False,False,True,7.54782782995481,32934,991,False
C,combined,10,C5_e5mistral,31336,991,7.502570223565641,1.3905380497515054e-13,2.3639146845775592e-12,False,False,True,False,False,False,True,7.85610357717436,32934,991,False
C,combined,10,D1_concat_mlp,31336,991,6.812160541453725,1.6665435316836406e-11,1.8331978848520047e-10,False,False,True,False,False,False,True,6.8926263012285665,32934,991,False
C,combined,10,D2_gated_fusion,31336,991,7.70717385480579,3.119343583912693e-14,5.926752809434117e-13,False,False,True,False,False,False,True,7.753209988140707,32934,991,False
C,combined,10,D3_qwen3,31336,991,5.861782839137059,6.232675879417368e-09,5.609408291475631e-08,False,False,True,False,False,False,True,5.666256552468537,32934,991,False
