disc,model,h,n_seeds,b_n_test,b_n_test2,b_n_days,b_qlike_R,b_mde,b_placebo_dm,b_genuine,b_conj,b_primary_rel,b_primary_dm,b_primary_p,b_primary_holm,b_primary_detect,b_firm_rel,b_firm_dm,b_firm_p,b_firm_holm,b_firm_detect,b_pool_rel,b_pool_dm,b_pool_p,b_pool_holm,b_pool_detect,c_n_test,c_n_test2,c_n_days,c_qlike_R,c_mde,c_placebo_dm,c_genuine,c_conj,c_primary_rel,c_primary_dm,c_primary_p,c_primary_holm,c_primary_detect,c_firm_rel,c_firm_dm,c_firm_p,c_firm_holm,c_firm_detect,c_pool_rel,c_pool_dm,c_pool_p,c_pool_holm,c_pool_detect,a_n_test,a_qlike_R,a_rel,a_dm,a_holm,a_placebo_dm,a_genuine,a_primary_detect,a_firm_detect,a_pool_detect,a_conj,a_firm_rel,a_firm_dm,a_pool_rel,a_pool_dm,a_mde,b_i03_har_detect,b_i03_firm_detect,b_i03_pool_detect,b_i03_all3_detect,b_i05_har_detect,b_i05_firm_detect,b_i05_pool_detect,b_i05_all3_detect,b_i10_har_detect,b_i10_firm_detect,b_i10_pool_detect,b_i10_all3_detect,c_i03_har_detect,c_i03_firm_detect,c_i03_pool_detect,c_i03_all3_detect,c_i05_har_detect,c_i05_firm_detect,c_i05_pool_detect,c_i05_all3_detect,c_i10_har_detect,c_i10_firm_detect,c_i10_pool_detect,c_i10_all3_detect
long_form,B1_bow_ridge,20,1,7526,6758,786,0.06770249112014551,1.082593838335998,2.3626586187741534,False,False,2.296786713789962,-5.354653975978131,1.1266159235762601e-07,5.520418025523675e-06,True,-5.756801752005115,4.167977344136857,3.429017489262876e-05,0.0015430578701682942,False,1.108179073669112,-2.804034610817176,0.005176341383691915,0.21740633811506044,False,7525,6757,786,0.0674249210213652,1.1085011601660695,2.301106270458998,False,False,2.3174765776051967,-5.285994454026975,1.6216924767010963e-07,8.270631631175591e-06,True,-5.716591067111928,4.138559229149494,3.888413762723389e-05,0.0017497861932255251,False,1.1069416208696152,-2.802419618499604,0.005202055793728939,0.20808223174915758,False,7902,0.0700829769456773,2.9855262769060005,-5.446405777397618,3.636120428275812e-06,-0.2484406959783732,True,True,False,False,False,-4.984587316943238,4.2774053810582195,1.6075089729734726,-2.53254152467433,1.3756819215542182,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
long_form,B2_tfidf_ridge,5,1,7565,7195,801,0.1174995853360352,1.6640428177945772,0.4484110282409735,True,False,3.2378386203575427,-4.845558264282585,1.5164193015501958e-06,6.672244926820862e-05,True,-0.7461705431854362,3.394096618706031,0.0007232356909687906,0.022420306420032506,False,1.4338734721350102,-3.22588342069903,0.001308078254171058,0.06278775620021078,False,7564,7194,801,0.11707106726298135,1.6749892715671222,0.24960742404859224,True,False,3.200063187400587,-4.800774503895247,1.8862781259689009e-06,8.488251566860054e-05,True,-0.7463211791516797,3.389649194036983,0.0007348958611470556,0.024251563417852836,False,1.4374844891191654,-3.2962837246755656,0.001023920426839706,0.04914818048830588,True,7951,0.1208687917631426,3.3305014262665753,-5.3907848396946605,4.791079105402414e-06,0.5067196653293575,True,True,False,True,False,-0.6147533787598136,4.190516371471096,1.6721243059592703,-3.578977270382337,1.672461278982603,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
long_form,B2_tfidf_ridge,10,1,7548,6829,795,0.08258568207389003,1.2501908142010902,0.5976142154574313,True,False,3.523844817688032,-8.414398952579075,1.8289619171010593e-16,1.2254044844577098e-14,True,-3.529622888301632,6.453855449474706,1.946079359429155e-10,1.2454907900346592e-08,False,1.5465750332581956,-5.4947415243794415,5.348567688701295e-08,3.5835403514298675e-06,True,7547,6828,795,0.08206366827708587,1.2899171179325324,1.5064683430011436,True,False,3.5357050062973596,-8.24953345738387,6.5838034035914e-16,4.3453102463703235e-14,True,-3.4803279437450327,6.386432604411799,2.9619034044022356e-10,1.8956181788174308e-08,False,1.552392343558285,-5.56202460697969,3.6998355444374874e-08,2.4788898147731164e-06,True,7933,0.0872933905101671,3.4823316043620314,-8.89254432852136,2.613673357786865e-16,0.328279697283918,True,True,False,True,False,-3.892169412007764,7.022506519527929,1.9517436929438372,-5.758058001261585,1.2489949906115925,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
long_form,B2_tfidf_ridge,20,1,7526,6758,786,0.06770249112014551,1.6756756746150305,-1.7076579276210897,True,False,5.5884503232150955,-8.948332901822864,2.565070443175137e-18,1.7442479013590933e-16,True,-7.967107707903923,8.036486395117164,3.5587987134519074e-15,2.4199831251472973e-13,False,3.4644038255323824,-5.110515742880745,4.074242568965209e-07,2.648257669827386e-05,True,7525,6757,786,0.0674249210213652,1.7338960792260587,-2.376129479959724,False,False,5.6433649695514525,-8.783558058959903,9.838881702887846e-18,6.690439557963735e-16,True,-7.890922901946414,7.9603511965132,6.292215426966013e-15,4.2787064903368886e-13,False,3.4806323435508064,-5.14122125518028,3.480526020434964e-07,2.227536653078377e-05,True,7902,0.0700829769456773,5.9198595954670425,-9.041621963712146,7.922715328281996e-17,0.2979331026811637,True,True,False,True,False,-8.089490036358773,8.148036436520531,4.012857915594649,-5.24198341869174,1.8621823219487628,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
long_form,B3_lm_linear,5,1,7565,7195,801,0.1174995853360352,1.8618350683799352,1.1118437523811266,False,False,0.5333152528117556,-2.956476201800142,0.0032032608875640725,0.06900121478284832,False,0.36143298436659255,-2.348625002135541,0.019090956306194878,0.38181912612389757,False,-0.14587361343956787,-2.044553984566301,0.04123321715878693,1.0,False,7564,7194,801,0.11707106726298135,1.8619323316651764,1.0985568377818509,False,False,0.5056841753720984,-3.007971649462799,0.002712390705429006,0.06780976763572515,False,0.3573217620550257,-2.430261071968324,0.015311922513145827,0.32155037277606235,False,-0.13508801319970679,-2.148072257482751,0.032014591707958395,0.9284231595307935,False,7951,0.1208687917631426,0.4946605450340297,-2.583028949055883,0.1893996440790751,0.5900481940646093,False,False,False,False,False,0.2073709853793816,-1.8072493807800871,-0.2209014523741708,-1.4896574156683038,1.7047058749820838,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
long_form,B3_lm_linear,10,1,7548,6829,795,0.08258568207389003,1.914834213103745,1.6910778573802812,True,True,2.0872074742744005,-5.030311154930687,6.058480402569543e-07,2.7263161811562945e-05,True,0.606448797862645,-4.473466712952377,8.87736344394886e-06,0.0004349908087534941,True,0.9124750826613283,-3.751701684445038,0.00018905885568736746,0.01039823706280521,True,7547,6828,795,0.08206366827708587,1.9149792808468162,1.61600801625835,True,True,2.0364852114174625,-5.062052071596408,5.158202683559218e-07,2.4243552612728325e-05,True,0.6047570327829149,-4.5475078161826845,6.319329857111163e-06,0.00030964716299844696,True,0.9086578557765885,-3.878488805347955,0.00011424693613726419,0.00628358148754953,True,7933,0.0872933905101671,1.7940860314836526,-4.615395517081547,0.0001918132990746,0.2714877342521003,True,True,True,False,False,0.2605291683595561,-3.629939095449034,0.640650752913478,-3.034437804838625,1.7018113118532887,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
long_form,B3_lm_linear,20,1,7526,6758,786,0.06770249112014551,2.0093971033844156,-0.15762245493680851,True,False,3.910212360344996,-4.653947196462334,3.821755362662805e-06,0.00016433548059450063,True,0.41692459490608225,-3.7069911534091924,0.00022507727278014316,0.008102781820085154,True,2.2030464298760313,-2.7501362887211496,0.006099600398833191,0.23788441555449444,False,7525,6757,786,0.0674249210213652,2.0081732709458553,-0.5183207859835454,True,False,3.874465955244235,-4.686529476970567,3.275255682891435e-06,0.00014411125004722315,True,0.4299302372397588,-3.7599403269705878,0.00018308645190162197,0.006957285172261635,True,2.193978469745124,-2.81934991097278,0.004938146743141392,0.20246401646879708,False,7902,0.0700829769456773,3.484928689567737,-4.69288743331623,0.0001364198583919,-1.2585489497240971,True,True,False,False,False,-0.0168896389289407,3.465776861660725,1.9268909711669004,-2.6424425427130447,1.8677183527999577,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
long_form,B4_lm_features,5,1,7565,7195,801,0.1174995853360352,0.23892829049824235,0.872917367985192,False,False,0.1514569211071391,0.4803987381006273,0.6310752253649418,1.0,False,-0.16906540970930806,-0.6532706823884814,0.5137738100004676,1.0,False,0.03743966253916291,0.9709322545019439,0.33188222648136084,1.0,False,7564,7194,801,0.11707106726298135,0.2305226929628014,1.1543749944453774,False,False,0.14772139706598486,0.5011288423293921,0.6164183053819291,1.0,False,-0.1758028671754127,-0.6521652875095325,0.5144861904615331,1.0,False,0.03663018694802303,0.9288361261338006,0.3532606291733174,1.0,False,7951,0.1208687917631426,0.1127912726488379,1.020094388471287,1.0,0.4277248581894788,False,False,False,False,False,-0.1389235411319873,-1.4120615526624298,0.0232105443868957,1.628283402949714,0.2054390408877944,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
long_form,B4_lm_features,10,1,7548,6829,795,0.08258568207389003,0.3834422383778248,1.2064586497988459,False,False,-0.6530961047777302,3.6966188973054805,0.0002335054295317927,0.00770567917454916,False,-2.6842988654336244,4.9218570488526305,1.0525997568504573e-06,5.5338919413009604e-05,False,-0.6239916494052211,2.858900453279256,0.004367969036056727,0.192190637586496,False,7547,6828,795,0.08206366827708587,0.38931146186162974,1.6441006978455426,False,False,-0.6602076949897154,3.6713402274127955,0.00025743105657684273,0.008752655923612653,False,-2.6856338497225236,4.934589783628212,9.882090690526985e-07,5.237508065979302e-05,False,-0.6413952188696718,2.955773895674835,0.0032157293750323156,0.1386855574888541,False,7933,0.0872933905101671,-0.9221600983274052,3.316927343955919,0.027581859671321,-1.6878385951666228,False,False,False,False,False,-2.7672721184718916,4.100921027127025,-0.7288209043307747,2.348403214369492,0.5674618566116546,False,False,False,False,True,False,True,False,True,True,True,True,False,False,False,False,True,False,True,False,True,True,True,True
long_form,B4_lm_features,20,1,7526,6758,786,0.06770249112014551,0.47427459067069094,1.2289866533964342,False,False,-1.3201128704343243,3.3237645396073026,0.0009292817655735255,0.02323204413933814,False,-7.107236586617102,4.923595831068601,1.0441305549624454e-06,5.5338919413009604e-05,False,-1.3530864361268617,1.922577334110283,0.0549090814430064,1.0,False,7525,6757,786,0.0674249210213652,0.4718406271378243,0.6868265358624717,False,False,-1.2997106413192445,3.291585443239977,0.0010407649944883966,0.027059889856698313,False,-7.08189945618451,4.931921410659445,1.0019181011947257e-06,5.237508065979302e-05,False,-1.361077577288629,1.9408228829896481,0.052651635537233,1.0,False,7902,0.0700829769456773,-1.920474136598029,3.3821524016415694,0.0241422230724349,-3.171423918774887,False,False,False,False,False,-7.132788699177395,4.62143730361703,-1.5541543078803324,1.7807779573084412,0.6968187656066109,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True
long_form,C1_bert_s1,5,3,7565,7195,801,0.1174995853360352,2.8035449923413283,-0.11968930952685841,True,False,3.8624680302389414,-3.610920579482567,0.00032412526723310774,0.009399632749760125,True,1.4635919881048924,-1.343942140922154,0.17935687840500555,1.0,False,1.6846807496176286,-2.234880180891648,0.02570690463965145,0.7712071391895434,False,7564,7194,801,0.11707106726298135,2.8180431177067176,0.4289847488479793,True,False,3.7932247528283884,-3.4768449589066277,0.0005347123848217994,0.016576083929475783,True,1.4619198334972683,-1.2610261361434059,0.20767550671755217,1.0,False,1.6856639838648289,-2.224641403332845,0.026389995182782077,0.7916998554834623,False,7951,0.1208687917631426,3.4197884844353266,-3.25022593301281,0.0331847847052435,-0.0312368793688912,True,True,False,False,False,1.375679252652616,-1.2136597962230828,1.0875415902516692,-1.7136604465240008,2.9935194724616396,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
long_form,C1_bert_s1,10,3,7548,6829,795,0.08258568207389003,1.0533662937657424,0.1678370997060271,False,False,-1.186858566792211,3.0907082601897913,0.0020665107077667043,0.049596256986400904,False,-4.961327176481121,3.268609725743093,0.001129579189139288,0.03388737567417864,False,-0.4866819548832401,1.4944463771772305,0.1354756974729261,1.0,False,7547,6828,795,0.08206366827708587,1.0460911186487232,-0.03257843238524285,False,False,-1.1488556003658101,2.9838917971364625,0.0029333132970043533,0.06780976763572515,False,-4.969225470836614,3.2235333055136564,0.0013204716015443837,0.0409346196478759,False,-0.4757111969627367,1.420210136334191,0.15595822409893417,1.0,False,7933,0.0872933905101671,-0.8494885035576791,3.056213466134016,0.0532640224781463,-1.0194013345965918,False,False,False,False,False,-4.7508274926016805,3.398628218324335,-0.1122298951921824,1.188121384556586,0.838177998656425,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
long_form,C1_bert_s1,20,3,7526,6758,786,0.06770249112014551,1.097466795990149,-0.6529169499428116,True,False,2.4436794522646155,-6.852860933119784,1.4640213947333806e-11,9.076932647346959e-10,True,-6.371525080613934,6.171460500363739,1.1034684473348169e-09,6.951851218209347e-08,False,0.7801610674434342,-2.6246098066943695,0.008850223354438915,0.33630848746867875,False,7525,6757,786,0.0674249210213652,1.12210730831874,-1.0389405307522357,True,False,2.4623229063152547,-6.772706756141556,2.4779319929833324e-11,1.536317835649666e-09,True,-6.353515356118435,6.133157229797796,1.3888811966276885e-09,8.611063419091669e-08,False,0.7779280097777764,-2.568022118421878,0.010419334045232464,0.3750960256283687,False,7902,0.0700829769456773,2.701851217903616,-6.955445237850917,4.6336685967635607e-10,0.392430380582651,True,True,False,False,False,-6.487769596231946,6.287414110846445,0.8963958620981477,-2.545497144777098,1.274557781233569,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
long_form,C2_finbert_s1,5,3,7565,7195,801,0.1174995853360352,0.8468775582035045,0.6355292620399122,True,False,1.8777173887845042,-5.25275330035155,1.9226306162642328e-07,9.228626958068317e-06,True,-0.4454458620400573,4.085067358666654,4.860710329174255e-05,0.002138712544836672,False,0.5077744309633213,-3.3437082326157035,0.0008660153052851714,0.04330076526425857,True,7564,7194,801,0.11707106726298135,0.8511541296786846,0.45604249203642483,True,False,1.8525249641283832,-5.072378834736993,4.88634843086429e-07,2.394310731123502e-05,True,-0.4279304482358738,3.966756624990562,7.954818522265865e-05,0.003261475594129005,False,0.5107348702576305,-3.322721365802807,0.0009328752985932874,0.04664376492966437,True,7951,0.1208687917631426,1.8980797549289776,-4.532482283093675,0.0002751276212919,-0.7206533101663102,True,True,False,False,False,-0.2676792908456913,3.3235703420730074,0.6257345985468722,-2.30378669693651,0.9534979763630268,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
long_form,C2_finbert_s1,10,3,7548,6829,795,0.08258568207389003,1.2349594448968442,0.3821057242726198,True,False,2.757353742978001,-6.812354297612582,1.8969863082627018e-11,1.1571616480402481e-09,True,-3.378161760874727,5.05704006790573,5.346473669930233e-07,2.887095781762326e-05,False,0.7606479160910744,-3.6238510261502466,0.0003096493247409602,0.01641141421127089,True,7547,6828,795,0.08206366827708587,1.2457139922947098,0.25517364304094015,True,False,2.7388758809185147,-6.696150070394566,4.0474209267031916e-11,2.468926765288947e-09,True,-3.362973915138583,4.979396235699056,7.904756462645028e-07,4.268568489828315e-05,False,0.7619946829058935,-3.559198244634311,0.0003951937184335243,0.02094526707697679,True,7933,0.0872933905101671,2.616103908476263,-6.669434417352422,2.916525718613056e-09,0.800302995845778,True,True,False,False,False,-3.179975910116078,4.9005707248331385,0.9308660657027904,-3.286434440299808,1.2679810062301615,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
long_form,C2_finbert_s1,20,3,7526,6758,786,0.06770249112014551,2.5991856284853996,1.1601475494436808,False,False,-0.5701930926479373,-0.21181211698251345,0.8323085953533829,1.0,False,0.20334297325042408,-0.12086677838067475,0.9038287145673034,1.0,False,-4.440464138741701,2.431235864415581,0.015279123027781989,0.5042110599168056,False,7525,6757,786,0.0674249210213652,2.6220441701146764,0.824983916866125,False,False,-0.6312960569387238,-0.13515179770842425,0.892526503484245,1.0,False,0.22419538095967462,-0.16249533742185773,0.8709592792852454,1.0,False,-4.461583881162522,2.536936310478922,0.011382963847059413,0.38702077080002006,False,7902,0.0700829769456773,-0.5895801147380706,-0.3997749980374149,1.0,0.7822164516735922,False,False,False,False,False,-0.0147600637673695,0.0448782561136415,-5.512946239041388,2.5122551801811888,2.819122425558464,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
long_form,C2_finbert_s2,5,3,7565,7195,801,0.1174995853360352,0.40145660733284366,-0.24065931787144534,True,False,0.9515060225943321,-6.236033021991192,7.262373701414138e-10,3.994305535777776e-08,True,-2.6141987695616975,3.9315248704900694,9.18941554233506e-05,0.003491977906087323,False,-0.24571073137015811,4.312192764108737,1.8231593828191117e-05,0.0010392008482068937,False,7564,7194,801,0.11707106726298135,0.4010029566015062,-0.4616797216807737,True,False,0.9412413658962725,-6.155849069293744,1.1804985015267588e-09,6.492741758397174e-08,True,-2.6084030360626356,3.8960072443342915,0.00010616133875196955,0.004140292211326812,False,-0.24837139876332515,4.35249486439265,1.5246621116954704e-05,0.0008690574036664181,False,7951,0.1208687917631426,1.2071218028091506,-5.56870288633452,1.922068552793202e-06,0.2144190115918443,True,True,False,True,False,-2.1960332136751135,3.6328508181451458,0.2243722412800334,-3.3824729986152815,0.5948288296577786,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
long_form,C2_finbert_s2,10,3,7548,6829,795,0.08258568207389003,0.12590835832714775,-0.29181788809393394,True,False,0.2610770879503454,-7.804294417607812,1.8863411863936093e-14,1.20725835929191e-12,True,-3.752894411127444,5.189039641240066,2.7172564790448655e-07,1.5216636282651247e-05,False,-0.57430774530838,5.2697453287199565,1.7831183005547969e-07,1.1768580783661659e-05,False,7547,6828,795,0.08206366827708587,0.14363214842739333,0.31400950732270866,True,False,0.2936501355137364,-7.758980278203004,2.6313665975454378e-14,1.6840746224290802e-12,True,-3.726517514918123,5.201951970223609,2.5411165820691985e-07,1.423025285958751e-05,False,-0.5673103645953314,5.27188937169121,1.7631386221926179e-07,1.1636714906471279e-05,False,7933,0.0872933905101671,0.4842468050173955,-7.585267080065719,5.8857674465665514e-12,0.5226880645509677,True,True,False,False,False,-3.731575065572988,5.249726995785849,-0.1401002232023973,4.970914452716033,0.2643941649732479,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
long_form,C2_finbert_s2,20,3,7526,6758,786,0.06770249112014551,0.7624927671682109,1.2385138924942003,True,False,1.4563619766818134,-4.628205523051196,4.314420291832934e-06,0.00018120565225698322,True,-3.6027968385757845,2.9472700748391576,0.003304721002728781,0.0859227460709483,False,-0.21223753492986314,0.7365978005947017,0.46159578436298154,1.0,False,7525,6757,786,0.0674249210213652,0.7746757016387945,0.897006848439459,True,False,1.4579872392007474,-4.538219068248348,6.561580091352026e-06,0.0002821479439281371,True,-3.58829828330518,2.9195219399193686,0.0036100229656549814,0.09386059710702951,False,-0.2061552224493963,0.8481258295848142,0.39663669532603374,1.0,False,7902,0.0700829769456773,1.6781408721298514,-4.891023450517144,5.588274198638426e-05,-0.3934266214227787,True,True,False,False,False,-3.815308749341781,3.330076097342302,-0.5757797334831154,0.941524656419578,0.9278384849766628,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
long_form,C2_finbert_s3,5,3,7565,7195,801,0.1174995853360352,1.262455972453161,0.35095038262131717,True,False,2.95567218575642,-5.4932962766125195,5.303261232744776e-08,2.651630616372388e-06,True,-1.1143456210900464,3.7028110492424378,0.00022820361154747508,0.008102781820085154,False,1.2108714639475129,-3.2711637243128706,0.0011179984266829735,0.054781922907465704,False,7564,7194,801,0.11707106726298135,1.2597108582573928,0.4284685299788246,True,False,2.9149851607643935,-5.376929866173806,9.9508811028229e-08,5.174458173467908e-06,True,-1.1003166900133512,3.628046638891885,0.00030412114264813985,0.010948361135333035,False,1.2151727236762488,-3.2728311172675806,0.0011115137904818863,0.05112963436216677,False,7951,0.1208687917631426,2.9004903654007324,-5.355613060086284,5.673085415420248e-06,0.3836717272992135,True,True,False,False,False,-0.8224170512679753,3.7698522689893847,1.2531674331711935,-2.864467021936873,1.34925899439155,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
long_form,C2_finbert_s3,10,3,7548,6829,795,0.08258568207389003,2.354263178151344,0.7634315890017174,True,False,2.3823145150054286,-5.142986962505819,3.408943258200859e-07,1.602203331354404e-05,True,-1.0958150129499362,3.7171572474695243,0.00021633047056624887,0.008004227410951208,False,0.02750497364061004,-2.5954835886439165,0.009628795154409403,0.3562654207131479,False,7547,6828,795,0.08206366827708587,2.3694000851492163,0.677373893379247,True,False,2.322248200293739,-5.069413018261088,4.968684697468565e-07,2.394310731123502e-05,True,-1.0860722810776597,3.6845581544228283,0.0002454246384504289,0.00908071162266587,False,-0.005732572152059364,-2.5516989523337075,0.010915348469501748,0.3820371964325612,False,7933,0.0872933905101671,2.313052988747218,-5.259428352571835,9.27626266965014e-06,0.5518197487912235,True,True,False,False,False,-1.206670508038,3.82357511163039,-0.118738383202308,-2.4863671243851564,2.3576488492886045,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
long_form,C2_finbert_s3,20,3,7526,6758,786,0.06770249112014551,3.597764746658003,3.716422325933098,False,False,-3.8099786899761594,1.9120290015401162,0.05623622327450763,0.7730780590532808,False,1.0951638001348913,-1.7078971047900746,0.08806651268214713,1.0,False,-11.071771921395213,5.0576174931411195,5.333990749432043e-07,3.360414172142187e-05,False,7525,6757,786,0.0674249210213652,3.6286236160284266,3.591599055480431,False,False,-3.9339413733676953,1.994398866045062,0.04645391886761989,0.719006458392497,False,1.105725581698569,-1.725006993785272,0.08493544702344442,1.0,False,-11.177703944728886,5.175047330425801,2.9233423178825555e-07,1.900172506623661e-05,False,7902,0.0700829769456773,-3.858988155388456,1.6763462370957918,0.9875218999540571,1.05508587267482,False,False,False,False,False,0.799378625448883,-1.492508153941691,-12.691421114410812,5.0579864743246,3.646725451938932,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
long_form,C2_finbert_s4,5,3,7565,7195,801,0.1174995853360352,0.9062593690120034,0.5075763333013301,True,False,1.4079375603433302,-5.077327636542236,4.7646944765375335e-07,2.1917594592072654e-05,True,-0.30090944324444296,2.8202668907014967,0.004919834609785224,0.12299586524463059,False,0.38492941496544747,-3.7061048806684536,0.0002253085442138211,0.01216666138754634,True,7564,7194,801,0.11707106726298135,0.9201569325651419,0.5955529795837247,True,False,1.4072031169089572,-5.008393280452071,6.756402625648809e-07,3.107945207798452e-05,True,-0.28313740467591103,2.7876580988283233,0.005437873761153923,0.13594684402884807,False,0.38593340957062716,-3.7130339818711384,0.00021933069203862915,0.011843857370085973,True,7951,0.1208687917631426,1.456042297471254,-4.782417020812224,9.262214665126788e-05,0.3705764036392169,True,True,False,False,False,-0.1178549048815248,2.623073432124869,0.5047140601849898,-3.166038938110394,1.0745147129919574,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
long_form,C2_finbert_s4,10,3,7548,6829,795,0.08258568207389003,0.1309532497177111,-0.2699997496975105,True,False,0.23106068774844893,-6.6801647970555305,4.4882204373211533e-11,2.692932262392692e-09,True,-3.8076750061802818,4.456634465517886,9.584036056918647e-06,0.00046003373073209505,False,-0.24362825471389082,3.4105145929336906,0.0006827822369372403,0.03482189408379925,False,7547,6828,795,0.08206366827708587,0.13067523318614876,1.0265482110926767,True,False,0.22771966664569135,-6.648586701226843,5.5016682392536464e-11,3.301000943552188e-09,True,-3.824558668092349,4.480510702083418,8.596687998305215e-06,0.0004126410239186503,False,-0.24613155424954944,3.42253246720719,0.0006537425513819017,0.03399461267185889,False,7933,0.0872933905101671,0.3641750741609195,-6.815447840569015,1.1449359774035335e-09,-0.2378046069179868,True,True,False,False,False,-4.072630589054677,4.625460350800152,-0.0640291952025404,3.3036969366014377,0.2151749990470775,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
long_form,C2_finbert_s4,20,3,7526,6758,786,0.06770249112014551,1.0433082640425704,-1.1199701914911266,True,False,2.580335656262284,-8.333474149768442,3.4940026660598987e-16,2.2711017329389343e-14,True,-7.0912948407940295,6.5565921115556245,1.0203655244448468e-10,6.632375908891504e-09,False,1.3236594365571925,-4.595901244367601,5.0493361528147135e-06,0.0003080095053216975,True,7525,6757,786,0.0674249210213652,1.0528476609283928,-1.2848122727586164,True,False,2.5789235718213117,-8.283269241513473,5.154370331793642e-16,3.453428122301741e-14,True,-7.095152712031278,6.55432534666281,1.0351362469365705e-10,6.728385605087708e-09,False,1.3276196435431997,-4.607178288041712,4.790269546177293e-06,0.0002922064423168149,True,7902,0.0700829769456773,3.077890668338603,-8.335233951742445,2.2425422500133102e-14,0.243877150896332,True,True,False,True,False,-6.865752501014555,6.4937359676565025,1.6630230712901757,-4.44651916864016,1.3074508206628728,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
long_form,C3_roberta_s1,5,3,7565,7195,801,0.1174995853360352,0.05124503722912717,0.3441322175718301,True,False,0.12531772681742875,-6.339120438976194,3.85810532346016e-10,2.1991200343722912e-08,True,-3.1821560381197984,4.852702845340382,1.470391364455693e-06,7.498995958724035e-05,False,-0.8950706752057183,4.571183898818446,5.635215905987767e-06,0.000338112954359266,False,7564,7194,801,0.11707106726298135,0.04845343455664283,0.19095813038347204,True,False,0.11767814413358627,-6.215372996040899,8.235047056315109e-10,4.6939768220996125e-08,True,-3.1733369571284835,4.749709717755893,2.4233456233282708e-06,0.00012116728116641354,False,-0.9044247404763384,4.558331388902191,5.981687643073692e-06,0.0003589012585844215,False,7951,0.1208687917631426,0.2984200944419444,-5.125421662535417,1.8212991277231538e-05,0.0632610574153568,True,True,False,False,False,-2.7785215147454543,3.713034055248291,-0.3467651904235848,3.1281555368362817,0.1445712623782909,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
long_form,C3_roberta_s1,10,3,7548,6829,795,0.08258568207389003,0.9596722003981583,0.7494487704546324,True,False,1.9043404896760494,-6.08086165374113,1.856251515136257e-09,1.0023758181735788e-07,True,-0.840610254389046,4.428372699857547,1.0893203599387511e-05,0.000511980569171213,False,0.4176579202807749,-3.4969781949334195,0.0004980015107241557,0.025896078557656094,True,7547,6828,795,0.08206366827708587,0.983352312154241,0.6123750664435501,True,False,1.9076765808200717,-5.907997708266645,5.135008708941127e-09,2.721554615738797e-07,True,-0.8120324852920179,4.341931509118778,1.6044650317412406e-05,0.0007380539146009707,False,0.41067116632852885,-3.360050005413536,0.0008183330432420488,0.04173498520534449,True,7933,0.0872933905101671,1.8417823495189571,-5.0618875454410714,2.4727349773829623e-05,-0.7333278674633481,True,True,False,False,False,-0.7771987339969754,3.19970124352142,0.4236260016147465,-2.2862847578748227,1.1054791724737285,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
