disc,model,h,seeds,n_seeds,n_test,n_days,n_outside_span,in_primary_grid,g_log_fixed,fixed_sig_q_clu,fixed_sig_q_legacy,fixed_mean_rel,fixed_pooled_rel,fixed_dm_clu,fixed_p_clu,fixed_boot_lo,fixed_boot_hi,fixed_placebo_dm,exp_sig_q_clu,exp_sig_q_legacy,exp_mean_rel,exp_pooled_rel,exp_dm_clu,exp_p_clu,exp_n_days,exp_boot_lo,exp_boot_hi,exp_placebo_dm,gap_sig_q_clu,gap_mean_rel,gap_pooled_rel,fixed_holm,exp_holm,genuine_fixed,genuine_exp,deploy_status,old_expanding_sig_q,old_fixed_sig_q,old_expanding_mean_rel,old_fixed_mean_rel,m1_rel,m1_dm_clu,m1_holm,m1_genuine
long_form,C5_qwen3,20,2026+2027+2028,3,7902,794,0,False,1.7947318264879824,0,3,-5.974028297223074,-6.389145326428607,5.379419080943338,9.842168332599665e-08,0.006845895125024655,0.01465346762319828,0.4199591245705374,2,4,0.33905407576946084,0.693288450363908,-0.9864320046524496,0.32422203800244814,794,-0.0007812900325861954,0.0001967482145192008,-0.8614389122240016,2,6.313082372992535,7.082433776792515,5.6100359495818095e-06,1.0,False,False,null-null,4.0,3.0,0.32313563192799855,-6.2432415687680445,,,,
event_driven,B1_bow_ridge,5,2026,1,25109,996,0,True,0.2304942806065161,0,9,1.357977354978241,1.331417884609428,-3.3493598952759274,0.0008403875716078867,-0.0019278315758761648,-0.0005340647623185127,0.5857072992244443,0,1,-3.76136227275744,-3.9120060732894135,4.674048549076544,3.3593806180701307e-06,996,0.0035239807552598637,0.00841948398612215,1.148514525506846,0,-5.11933962773568,-5.243423957898841,0.027732789863060263,0.00022171912079262864,True,False,LOST-ON-DEPLOY,,,,,1.331417884609428,-3.3493598952759274,0.0252116271482366,True
event_driven,B1_bow_ridge,10,2026,1,25001,991,0,True,0.2362993435683509,2,7,1.2393302807522797,1.228718774588584,-3.251877154995203,0.0011851708823301266,-0.0013563073201011693,-0.0003353347984191067,0.05214688269550179,0,1,-4.416124045146346,-4.835523200368746,3.9204442344854513,9.447127031257527e-05,991,0.002468968242405387,0.0068732042667579065,0.7623778468212561,-2,-5.655454325898626,-6.06424197495733,0.03674029735223393,0.005668276218754516,True,False,LOST-ON-DEPLOY,,,,,1.228718774588584,-3.251877154995203,0.0331847847052435,True
event_driven,B1_bow_ridge,20,2026,1,24732,981,0,True,0.24130635882101606,0,7,1.4845213263826516,1.5311119888873268,-3.1035425378339445,0.0019670144723117375,-0.0014401514640971225,-0.0003663445656822682,0.4536490840793202,0,2,-5.322436010008028,-6.196283744357037,3.202253504072228,0.001407494024272657,981,0.0018896966843582304,0.0067841715331564845,1.1248440781080884,0,-6.8069573363906795,-7.7273957332443635,0.054769634693526865,0.07459718328645082,False,False,null-null,,,,,1.5311119888873268,-3.1035425378339445,0.0489014595477918,True
event_driven,B2_tfidf_ridge,5,2026,1,25109,996,0,True,0.2514820183958807,0,8,1.265894316511211,1.2074814852932854,-2.7596725469958416,0.005892177336357857,-0.001649574835759661,-0.000305635489493285,0.3855199658783398,0,1,-4.165296781334982,-4.479826126359783,4.846789639756805,1.4548895236681763e-06,996,0.003920946900964778,0.009027256981910392,0.7766961613799436,0,-5.4311910978461935,-5.687307611653068,0.12962790139987285,0.00010038737713310416,False,False,null-null,1.0,8.0,-4.165296781334982,1.265894316511211,1.2074814852932854,-2.7596725469958416,0.1237357240635149,False
event_driven,B2_tfidf_ridge,10,2026,1,25001,991,0,True,0.2432733555873763,2,9,1.403434233483932,1.3547084106734635,-2.9654021943241298,0.0030953952689099042,-0.001347436380454156,-0.00027918414477530077,0.3789265044485438,0,1,-4.623272975901028,-5.28358354047521,3.7376791327058836,0.00019636022119204571,991,0.00263627698680246,0.007473088289577293,0.2641163900106746,-2,-6.026707209384959,-6.638291951148673,0.0742894864538377,0.011192532607946606,False,False,null-null,1.0,9.0,-4.623272975901028,1.403434233483932,1.3547084106734637,-2.9654021943241298,0.0680986959160178,False
event_driven,B2_tfidf_ridge,20,2026,1,24732,981,0,True,0.26545033567813264,0,9,1.8446440963697779,1.8397238316944147,-3.10521136044431,0.001956058381911674,-0.0016047796777437402,-0.00041397556264090947,0.42244573352193066,0,2,-5.205073003851661,-6.46552815560332,2.8693000760098197,0.004202186539322334,981,0.0016123501995297341,0.0067529337886254245,1.2450391996000834,0,-7.0497171002214385,-8.305251987297735,0.054769634693526865,0.2059071404267944,False,False,null-null,2.0,9.0,-5.205073003851661,1.844644096369778,1.839723831694415,-3.10521136044431,0.0489014595477918,True
event_driven,B3_lm_linear,5,2026,1,25109,996,0,True,0.6798419058526797,0,4,0.24451943787836633,0.2476552098957819,-2.4325521570843036,0.015168232162019343,-0.000415784320004554,-3.761017884588898e-05,0.012406789417877827,0,0,-0.1524462751261059,-0.16135828403945918,5.296611797291468,1.452206099044541e-07,996,0.00011808915292366688,0.0002527014266422723,1.4368646441630617,0,-0.39696571300447225,-0.4090134939352411,0.2730281789163482,1.0165442693311786e-05,False,False,null-null,,,,,0.2476552098957819,-2.4325521570843036,0.2730281789163482,False
event_driven,B3_lm_linear,10,2026,1,25001,991,0,True,0.7102696827838672,0,4,0.17152833817722857,0.2001155233282068,-1.2292901838320454,0.21925511308792897,-0.00038137771539458365,7.392801014269896e-05,0.16291303308114483,0,7,0.01455942404570764,0.010803499508832167,-0.9319339165995241,0.3515978877230909,991,-2.6457631498875847e-05,9.070338113621368e-06,0.5163287370505774,0,-0.15696891413152092,-0.18931202381937465,1.0,1.0,False,False,null-null,,,,,0.2001155233282068,-1.2292901838320454,1.0,False
event_driven,B3_lm_linear,20,2026,1,24732,981,0,True,0.7255819565086891,0,3,0.19091226952367873,0.25951126075034137,-1.1243340904426666,0.26114663681571987,-0.0004013781916685684,9.256025235965393e-05,0.8379368210527648,2,5,0.013149622760744932,0.012415729937773467,-0.5700119018535155,0.5688002722722547,981,-3.080639128449343e-05,1.7250184294892792e-05,-0.1608567197867933,2,-0.1777626467629338,-0.2470955308125679,1.0,1.0,False,False,null-null,,,,,0.2595112607503413,-1.1243340904426666,1.0,False
event_driven,B4_lm_features,5,2026,1,25109,996,0,True,1.1399013580723447,0,4,0.18871629503988938,0.18422372154729966,-0.9938862558503346,0.32051988123986275,-0.0002279689058677616,7.747235968863468e-05,0.4641330209604565,0,0,-0.1106694939575491,-0.11060901567499767,3.5014517270668613,0.0004832717756478476,996,0.00013593136695546043,0.00047844607489325386,0.045533189686083775,0,-0.2993857889974385,-0.2948327372222973,1.0,0.02657994766063162,False,False,null-null,,,,,0.1842237215472996,-0.9938862558503346,1.0,False
event_driven,B4_lm_features,10,2026,1,25001,991,0,True,0.42808769670692,0,4,0.08090614586582534,0.08201157078128112,-2.1037986518046754,0.035647763549077574,-0.00010050807000979604,-3.6667567411313226e-06,-0.05009193075736379,0,3,0.16003157784921615,0.17532684017840103,-0.5026417813957006,0.6153279382821899,991,-0.00015680910029558767,9.466589603863395e-05,0.1033439389831805,0,0.07912543198339081,0.09331526939711991,0.6041020667328117,1.0,False,False,null-null,,,,,0.0820115707812811,-2.1037986518046754,0.6041020667328117,False
event_driven,B4_lm_features,20,2026,1,24732,981,0,True,0.5686881976712713,1,4,0.197574220880824,0.24703499483072924,-2.010255968836495,0.044677715606598396,-0.0003669434786069355,-2.6579188241842074e-05,0.4693091454855822,3,3,0.1170019246259861,0.09540898010973546,-1.1644909850223073,0.24450849048659917,981,-0.0002155638009495448,4.1132256548479426e-05,0.21749613820953714,2,-0.08057229625483789,-0.1516260147209938,0.6568554837965714,1.0,False,False,null-null,,,,,0.2470349948307292,-2.010255968836495,0.6568554837965714,False
event_driven,C2_finbert_s1,5,2026+2027+2028,3,25109,996,0,True,0.23281525747529622,4,14,2.641992090702778,2.572478825713876,-5.916488835944067,4.519790960158177e-09,-0.0030883784075034283,-0.0015589644196635144,-1.7185280711027644,1,8,1.3837945112648256,1.0800387129887024,0.6991512714943064,0.48462089539385983,996,-0.002135393872131224,0.0045850812219330244,-0.1260125014273706,-3,-1.2581975794379523,-1.4924401127251739,2.8926662145012333e-07,1.0,True,False,LOST-ON-DEPLOY,9.0,13.0,2.450620191221828,2.2201170263299796,2.572478825713876,-5.916488835944067,2.621478756891743e-07,True
event_driven,C2_finbert_s1,10,2026+2027+2028,3,25001,991,0,True,0.22466764964806665,6,12,2.4438805346275876,2.416447747621683,-5.683191175711201,1.738235892524939e-08,-0.0022675716379729717,-0.0011164924361147224,0.956671989777124,3,5,-4.242252393566159,-5.442682568950417,2.381789091820029,0.01741686654010182,991,0.0012435468761783344,0.009836048273165763,0.34334703856034693,-3,-6.6861329281937465,-7.8591303165721005,1.0950886122907115e-06,0.7315083946842764,True,False,LOST-ON-DEPLOY,6.0,13.0,-2.8892942927035303,2.1576880488059684,2.416447747621683,-5.683191175711201,9.90794458739215e-07,True
event_driven,C2_finbert_s1,20,2026+2027+2028,3,24732,981,0,True,0.2839985936455032,3,7,1.6012171938966895,1.5777271546898122,-1.944580950733626,0.052111238784629414,-0.0024200257377405303,-8.594132772181862e-05,0.32528435381232945,2,6,2.3573972506002674,1.5625703189934608,-1.0296684830072234,0.30341971065766854,981,-0.005600922487784873,0.0017323518529566242,-0.7648289949936526,-1,0.7561800567035779,-0.0151568356963514,0.6568554837965714,1.0,False,False,null-null,6.0,6.0,1.5950447113650248,0.8838630422617598,1.5777271546898122,-1.944580950733626,0.6568554837965714,False
event_driven,C6_llmtext,5,2026,1,25109,996,0,True,0.2638315433787111,3,13,1.2161065052217923,1.2140902851029933,-5.0439839407429865,5.416951736539056e-07,-0.0015675153437401908,-0.0006850647291211941,0.09780462521601527,3,12,1.1966262657688844,1.190815866498618,-4.637263306577511,4.000810260194695e-06,996,-0.0015259812140115366,-0.0006049605091092363,-0.39408016076627383,0,-0.019480239452907888,-0.023274418604375402,2.8168149030003092e-05,0.0002600526669126552,True,True,SURVIVES-DEPLOY,,,,,1.214090285102993,-5.0439839407429865,2.5459673161733564e-05,True
event_driven,C6_llmtext,10,2026,1,25001,991,0,True,0.28056826582520855,3,6,0.9879659792420725,0.9983330757402845,-3.7577488053090367,0.00018146916177945083,-0.0010074856068001301,-0.0003130336656401392,0.9450247416469738,3,6,0.9749676379559528,0.976509774883003,-3.4393414229475416,0.0006074440899765997,991,-0.000978195062886283,-0.00026460140785613715,-0.6009392500799585,0,-0.012998341286119763,-0.02182330085728157,0.007440235632957484,0.03280198085873638,True,True,SURVIVES-DEPLOY,,,,,0.9983330757402844,-3.7577488053090367,0.0065328898240602,True
event_driven,C6_llmtext,20,2026,1,24732,981,0,True,0.24452581697318196,1,7,0.6553702294042125,0.6582441286840103,-1.9823432496516546,0.047719784499897465,-0.0006287959852201299,-7.35047626793581e-06,1.113324442265921,1,4,0.5394729731068897,0.49829703258927366,-1.555285143364603,0.12020103710348191,981,-0.0005043500572257509,7.159192000719266e-05,1.3179802419191093,0,-0.11589725629732284,-0.15994709609473662,0.6568554837965714,1.0,False,False,null-null,,,,,0.6582441286840103,-1.9823432496516544,0.6568554837965714,False
event_driven,D2_gated_fusion,5,2026+2027+2028,3,25109,996,0,True,0.36208301992951486,0,8,0.6034072394929607,0.5585972538451281,-1.6982421674575823,0.08977471817764157,-0.000614396673185412,4.6000533414252344e-05,2.9963847143809583,0,3,-0.0739802083845128,-0.21988217517089076,2.649155516212114,0.008197188112293792,996,0.0005859339555118344,0.0037208546993629903,0.7926597817179307,0,-0.6773874478774735,-0.7784794290160189,0.9875218999540573,0.3770706531655144,False,False,null-null,3.0,6.0,0.45868147304272927,0.5447385524839545,0.5585972538451281,-1.6982421674575825,0.9875218999540571,False
event_driven,D2_gated_fusion,10,2026+2027+2028,3,25001,991,0,True,0.6286053967203492,0,4,0.20251392495321968,0.17742719686314765,-0.41684527256612947,0.6768819514991852,-0.0002445155535060792,0.00017747574729202992,-0.19695597538176052,0,0,-2.257290488341103,-2.4334308432280456,4.809849993515217,1.745160667071717e-06,991,0.0016408617485296575,0.0036463116186946543,-0.5542574633956431,0,-2.4598044132943224,-2.6108580400911934,1.0,0.00011867092536087675,False,False,null-null,0.0,6.0,-3.532697540789507,0.2671170286562636,0.1774271968631476,-0.4168452725661294,1.0,False
event_driven,D2_gated_fusion,20,2026+2027+2028,3,24732,981,0,True,-0.6936279742391422,0,2,-2.9996986491393436,-2.7641058005442423,3.5464633871153026,0.00040891527445036547,0.0008535451678832643,0.002914289588971175,-0.4378879731686508,2,10,-0.36484208015836117,-1.8344550739105108,0.4977533270877576,0.618769584610587,981,-0.00167070388380193,0.0036236793245033564,0.5933603658108559,2,2.6348565689809824,0.9296507266337315,0.015538780429113887,1.0,False,False,null-null,11.0,2.0,3.587122444033537,-3.2051983267957898,-2.7641058005442423,3.546463387115302,0.0139031193313124,False
event_driven,D4_llmfused,5,2026,1,25109,996,0,True,0.0022163879981887766,0,2,-0.013969993332811813,-0.012764373142357581,3.374459099814402,0.0007681612578290608,7.93480938102936e-06,2.8226201684181048e-05,1.5790303697057624,1,6,0.02240381056844706,0.028836442159588346,-0.9206927193487823,0.3574340424571536,996,-0.00013777249566349423,4.778384696992302e-05,0.6068519244710744,1,0.03637380390125887,0.041600815301945926,0.026405556485475715,1.0,False,False,null-null,,,,,-0.0127643731423575,3.374459099814402,0.0241422230724349,False
event_driven,D4_llmfused,10,2026,1,25001,991,0,True,0.014354750474628284,0,1,-0.00899113549665585,-0.008015679387591252,0.6577367535219839,0.5108602006162112,-1.6847787175912974e-05,3.4067032428316784e-05,-0.07747876031786323,0,0,-0.02766592289952153,-0.027797171627289393,1.06935205240272,0.2851717193693266,991,-1.7450430872054053e-05,6.549062679334811e-05,-0.08918356827300737,0,-0.01867478740286568,-0.01978149223969814,1.0,1.0,False,False,null-null,,,,,-0.0080156793875912,0.6577367535219839,1.0,False
event_driven,D4_llmfused,20,2026,1,24732,981,0,True,-0.06631717460752116,0,0,-0.34194034362866027,-0.3547645092034865,4.692019558122433,3.0892228686055044e-06,0.000135454472401244,0.0003182553727095394,-0.18651326630597084,1,2,-0.01606947412434593,0.0032131648667750416,-0.27356491257546917,0.7844766445327286,981,-6.204731457093787e-05,4.8030510527657244e-05,-0.2543083587209453,1,0.3258708695043143,0.35797767407026154,0.00015137192056166972,1.0,False,False,null-null,,,,,-0.3547645092034865,4.692019558122433,0.0001359258062186,False
event_driven,C5_qwen3,5,2026+2027+2028,3,25109,996,0,False,-0.23026051559899133,0,1,-0.12205033159879836,-0.12882149852429958,2.831531736819789,0.004725951513735582,9.603051793402774e-05,0.0005019222619324937,-0.25007668049152865,0,0,-0.45103547825600276,-0.45281654406426475,7.030291184238142,3.824425235153055e-12,996,0.0005680852997442165,0.0009947126201463776,-1.2843020024310827,0,-0.3289851466572044,-0.32399504553996517,0.10869688481591838,2.8683189263647915e-10,False,False,null-null,0.0,1.0,-0.4640674641347937,-0.1178716833559919,,,,
event_driven,C5_qwen3,10,2026+2027+2028,3,25001,991,0,False,-0.15664148840098732,0,1,-0.13156019301980568,-0.1278697385283701,3.0423502962168145,0.002409273577820947,7.513361974184523e-05,0.0003304248357081569,0.18943920150600646,0,0,-0.19593461962275896,-0.19642239148268,6.60602001720742,6.435097739188852e-11,991,0.00019317394529795012,0.00034898825184394045,0.5934508194647795,0,-0.06437442660295328,-0.0685526529543099,0.06023183944552367,4.76197232699975e-09,False,False,null-null,0.0,1.0,-0.2141891160411407,-0.1315948218024718,,,,
event_driven,C5_qwen3,20,2026+2027+2028,3,24732,981,0,False,-0.2260211571815593,0,0,-0.4652931034607803,-0.44731543831026077,3.3991785383016575,0.0007031213999830788,0.0001646419689084411,0.0005983277439979146,0.6963837394821049,2,10,0.06510005695041055,0.06853089623978816,-4.178178086626015,3.200791895256313e-05,981,-0.00010945065218635098,-4.285241113656663e-05,0.42378364285854636,2,0.5303931604111909,0.5158463345500489,0.025312370399390837,0.002016498894011477,False,True,GAINED-ON-DEPLOY,10.0,0.0,0.09788108273600254,-0.4383105550378789,,,,
