run_id,config_sha256,training_sha256_or_blank,n_config_keys,released_config_sha256,released_training_sha256_or_blank,sanitised_fields
C2_finbert_s2_full_long_form_seed2026,14c3e117477855831d542c738e9df4e0dcd68fd6c8404322712e98534a6a3531,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,5,14c3e117477855831d542c738e9df4e0dcd68fd6c8404322712e98534a6a3531,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,
C2_finbert_s2_full_long_form_seed2027,f52f6073013115131bd009838947ae3d6b170f546cfdeb0cbb024e1d544f204d,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,5,f52f6073013115131bd009838947ae3d6b170f546cfdeb0cbb024e1d544f204d,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,
C2_finbert_s2_full_long_form_seed2028,c0e890bafef68502be195b67c7b18d6a5593502c9d74e9bc1c2fd3cf90295c6a,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,5,c0e890bafef68502be195b67c7b18d6a5593502c9d74e9bc1c2fd3cf90295c6a,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,
C2_finbert_s3_full_combined_seed2026,1cbc45102c35de9fa4b64411089a71bcc69d6f5bd8f49dd829e5967402b3c62b,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,5,1cbc45102c35de9fa4b64411089a71bcc69d6f5bd8f49dd829e5967402b3c62b,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,
C2_finbert_s3_full_combined_seed2027,0eba0f3186375456afd9e0b80ba13c8c276e9e23f3bbaba346156dffbcc6e177,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,5,0eba0f3186375456afd9e0b80ba13c8c276e9e23f3bbaba346156dffbcc6e177,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,
C2_finbert_s3_full_combined_seed2028,292df195a86fab10471ad5a507318c939f6eb624555ff4cdfb0f7bef0831d82c,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,5,292df195a86fab10471ad5a507318c939f6eb624555ff4cdfb0f7bef0831d82c,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,
C2_finbert_s3_full_event_driven_seed2026,730226b94e2c6a3620a6376b471c994f08c88fa7c3d1ba27d02a68829e8c7890,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,5,730226b94e2c6a3620a6376b471c994f08c88fa7c3d1ba27d02a68829e8c7890,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,
C2_finbert_s3_full_event_driven_seed2027,64de4d7d369a9433cdd310987e889ad5f7697bf974a067895f2f8b2dc8521c42,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,5,64de4d7d369a9433cdd310987e889ad5f7697bf974a067895f2f8b2dc8521c42,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,
C2_finbert_s3_full_event_driven_seed2028,d552f00214dec4529459020a31bc3b44209f4814d0e9ed3b9f351a01b5b55b98,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,5,d552f00214dec4529459020a31bc3b44209f4814d0e9ed3b9f351a01b5b55b98,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,
C2_finbert_s3_full_long_form_seed2026,72bbcc94695872f5290e84640b6572911bb440cfd04d4188042d6fb86c13b671,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,5,72bbcc94695872f5290e84640b6572911bb440cfd04d4188042d6fb86c13b671,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,
C2_finbert_s3_full_long_form_seed2027,089b600c5d005d040f56cfaf24fb48b1210dcb8fc10dee358e9d82e0c66ae0cd,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,5,089b600c5d005d040f56cfaf24fb48b1210dcb8fc10dee358e9d82e0c66ae0cd,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,
C2_finbert_s3_full_long_form_seed2028,29d0ce400b025c1a6641b3907dba8edf8cb39605f4aa3ce93739ec8a2b7440e3,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,5,29d0ce400b025c1a6641b3907dba8edf8cb39605f4aa3ce93739ec8a2b7440e3,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,
C2_finbert_s4_full_combined_seed2026,a39d77797aec15eeae73bfd633669b9cb3a63ace89f56d31d0edbaae907d77aa,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,5,a39d77797aec15eeae73bfd633669b9cb3a63ace89f56d31d0edbaae907d77aa,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,
C2_finbert_s4_full_combined_seed2027,7fff5c45e11a0601f207586babf3eaf085d5695deb624e869bd1ebe96489241e,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,5,7fff5c45e11a0601f207586babf3eaf085d5695deb624e869bd1ebe96489241e,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,
C2_finbert_s4_full_combined_seed2028,2a57d24f4248b69a5cc5028573e410e30c0b5e20c953289a987693419faf9e95,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,5,2a57d24f4248b69a5cc5028573e410e30c0b5e20c953289a987693419faf9e95,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,
C2_finbert_s4_full_event_driven_seed2026,160a453e5bfabf8154c8b9fc9142c09a62e3899032ca2e9f4fd8ff51119ae64f,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,5,160a453e5bfabf8154c8b9fc9142c09a62e3899032ca2e9f4fd8ff51119ae64f,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,
C2_finbert_s4_full_event_driven_seed2027,c46776b02d4b8f6c3968f28fccd8deaa26184562cd2d5ed837550de49e06c14b,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,5,c46776b02d4b8f6c3968f28fccd8deaa26184562cd2d5ed837550de49e06c14b,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,
C2_finbert_s4_full_event_driven_seed2028,26487207c0c83c350a1dc1f6b5f6e9dc8803bcec70601e3f50c1a12a20bfbbd7,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,5,26487207c0c83c350a1dc1f6b5f6e9dc8803bcec70601e3f50c1a12a20bfbbd7,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,
C2_finbert_s4_full_long_form_seed2026,35d4427b61d7cc99c0c2d36357fe8a1c6d728e15ae315d1b1369187b4f9d7b7f,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,5,35d4427b61d7cc99c0c2d36357fe8a1c6d728e15ae315d1b1369187b4f9d7b7f,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,
C2_finbert_s4_full_long_form_seed2027,dca8e3148bb49ccf2e19d01b50c935d65a8e807d4e9fb9312b9021957a7f41f3,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,5,dca8e3148bb49ccf2e19d01b50c935d65a8e807d4e9fb9312b9021957a7f41f3,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,
C2_finbert_s4_full_long_form_seed2028,2ee6cab2eca7355dc5eea390e31de966da28c77ce07a3b144262e228421ad135,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,5,2ee6cab2eca7355dc5eea390e31de966da28c77ce07a3b144262e228421ad135,1ebb2ff06a9385696b4d5619564b8ec851b4c47982c8a7e08d6cb26f831c6e7a,
C2dm_finbert_s1_full_event_driven_seed2026,7e9ccf4b88b4382fed6224f2899611cb114625e6b0356174d2fd9222f972d4be,00e839db47c5483415ff6c6b987723952c49a4eee3d57052083179aecabb2946,8,7e9ccf4b88b4382fed6224f2899611cb114625e6b0356174d2fd9222f972d4be,00e839db47c5483415ff6c6b987723952c49a4eee3d57052083179aecabb2946,
C2dm_finbert_s1_full_long_form_seed2026,0618ced94ff9d805d47b9261ec14b18c7ef6ad7f7c48a67ad2f5928889865597,00e839db47c5483415ff6c6b987723952c49a4eee3d57052083179aecabb2946,8,0618ced94ff9d805d47b9261ec14b18c7ef6ad7f7c48a67ad2f5928889865597,00e839db47c5483415ff6c6b987723952c49a4eee3d57052083179aecabb2946,
C2dm_finbert_s1_full_long_form_seed2026_limit8,cc600c3471030ff45e1e0f7ea9ba6267c9eb5d7b20bbd0e9e2942f4e63b63ce7,a8d03582badfe9829124a39d4719a7116b1f9aec2d98f7c4b3d0dc954ee45e7f,8,cc600c3471030ff45e1e0f7ea9ba6267c9eb5d7b20bbd0e9e2942f4e63b63ce7,a8d03582badfe9829124a39d4719a7116b1f9aec2d98f7c4b3d0dc954ee45e7f,
C2t_finbert_s1_full_event_driven_seed2026,0749561f462370998c819e66354769d0b2c298192cc461fc9781d2089d08f982,0531e5964663e0c1152c1e200835d4b860e5bf7ab925ba4ae9569ae9c1d69c9b,7,0749561f462370998c819e66354769d0b2c298192cc461fc9781d2089d08f982,0531e5964663e0c1152c1e200835d4b860e5bf7ab925ba4ae9569ae9c1d69c9b,
C2t_finbert_s1_full_event_driven_seed2026_dryrun,4ecf9171fdd6574515411121709148d6dea01257e7888fda14d46bc156911171,309378038937c0dd00032a14d31820448834079bb93df99567b350ae0ebc4462,7,4ecf9171fdd6574515411121709148d6dea01257e7888fda14d46bc156911171,309378038937c0dd00032a14d31820448834079bb93df99567b350ae0ebc4462,
C2t_finbert_s1_full_long_form_seed2026,f8b1e5a4e9b7cb8e61c8199f5bfea4960ea820dc50df50cdfe627cef2c486517,952840f2f018c596db64907b549eb05863e357e532fdf0dfc46fd73057a86c88,7,f8b1e5a4e9b7cb8e61c8199f5bfea4960ea820dc50df50cdfe627cef2c486517,952840f2f018c596db64907b549eb05863e357e532fdf0dfc46fd73057a86c88,
C2t_finbert_s1_full_long_form_seed2026_dryrun,97a5573383434fb94ab501745eae49df3537d0805b2f4b109629e82626987afa,aa91dce2ca5766ae29bc4110a675c9156bbebc59d604308e4fd27047f2ab06b1,7,97a5573383434fb94ab501745eae49df3537d0805b2f4b109629e82626987afa,aa91dce2ca5766ae29bc4110a675c9156bbebc59d604308e4fd27047f2ab06b1,
C3_roberta_s1_full_combined_seed2026,2fb363d73a70e62b3ec0b9676dcddaada12e7529f18e0221564a1abed8e35efd,00e839db47c5483415ff6c6b987723952c49a4eee3d57052083179aecabb2946,5,2fb363d73a70e62b3ec0b9676dcddaada12e7529f18e0221564a1abed8e35efd,00e839db47c5483415ff6c6b987723952c49a4eee3d57052083179aecabb2946,
C3_roberta_s1_full_combined_seed2027,f2f7d2847d085a18f98c0ecdac7d346e894371d1f5dfc5632a17f359d10e66f5,00e839db47c5483415ff6c6b987723952c49a4eee3d57052083179aecabb2946,5,f2f7d2847d085a18f98c0ecdac7d346e894371d1f5dfc5632a17f359d10e66f5,00e839db47c5483415ff6c6b987723952c49a4eee3d57052083179aecabb2946,
C3_roberta_s1_full_combined_seed2028,c293c40d663109985d76e494970b444ddc153aac1137fe355768262f04feb6d8,00e839db47c5483415ff6c6b987723952c49a4eee3d57052083179aecabb2946,5,c293c40d663109985d76e494970b444ddc153aac1137fe355768262f04feb6d8,00e839db47c5483415ff6c6b987723952c49a4eee3d57052083179aecabb2946,
C3_roberta_s1_full_event_driven_seed2026,81e380602aea4508eb305ff6758170fed555afe91e68e05d4b0a3f78fa97da14,00e839db47c5483415ff6c6b987723952c49a4eee3d57052083179aecabb2946,5,81e380602aea4508eb305ff6758170fed555afe91e68e05d4b0a3f78fa97da14,00e839db47c5483415ff6c6b987723952c49a4eee3d57052083179aecabb2946,
C3_roberta_s1_full_event_driven_seed2027,f2331dd0fd71220649e45651131e8edcf45641f42a8f872a125a89d2729b423f,00e839db47c5483415ff6c6b987723952c49a4eee3d57052083179aecabb2946,5,f2331dd0fd71220649e45651131e8edcf45641f42a8f872a125a89d2729b423f,00e839db47c5483415ff6c6b987723952c49a4eee3d57052083179aecabb2946,
C3_roberta_s1_full_event_driven_seed2028,bcc9417dbfc4ff0a917ad2f54da5b4c2ac2915dfa2a7ac9ac5820a9927f1db3c,00e839db47c5483415ff6c6b987723952c49a4eee3d57052083179aecabb2946,5,bcc9417dbfc4ff0a917ad2f54da5b4c2ac2915dfa2a7ac9ac5820a9927f1db3c,00e839db47c5483415ff6c6b987723952c49a4eee3d57052083179aecabb2946,
C3_roberta_s1_full_long_form_seed2026,129edba087cdcc96ee93f420bcb196db129129ca4057f2d8f1fea56ff450fb84,00e839db47c5483415ff6c6b987723952c49a4eee3d57052083179aecabb2946,5,129edba087cdcc96ee93f420bcb196db129129ca4057f2d8f1fea56ff450fb84,00e839db47c5483415ff6c6b987723952c49a4eee3d57052083179aecabb2946,
C3_roberta_s1_full_long_form_seed2027,0265ff7fc19eeb9b1d20558ff89175f3ed98b776d4c1ba1d63cc6a4feea32845,00e839db47c5483415ff6c6b987723952c49a4eee3d57052083179aecabb2946,5,0265ff7fc19eeb9b1d20558ff89175f3ed98b776d4c1ba1d63cc6a4feea32845,00e839db47c5483415ff6c6b987723952c49a4eee3d57052083179aecabb2946,
C3_roberta_s1_full_long_form_seed2028,87a06112150cc0a01f8e38bcdea7fc6c75a26de70dc7441b09206b4299376f63,00e839db47c5483415ff6c6b987723952c49a4eee3d57052083179aecabb2946,5,87a06112150cc0a01f8e38bcdea7fc6c75a26de70dc7441b09206b4299376f63,00e839db47c5483415ff6c6b987723952c49a4eee3d57052083179aecabb2946,
C4_longformer_full_combined_seed2026,b87dc46dbbaa1e437b56fab03210aff4897c598b7e762698c5e44a6c8935eb8e,b34f220ff0cde5d9d420db789730777a7eaa9f92635fd7a85cb8e50d67bcd5f4,5,b87dc46dbbaa1e437b56fab03210aff4897c598b7e762698c5e44a6c8935eb8e,b34f220ff0cde5d9d420db789730777a7eaa9f92635fd7a85cb8e50d67bcd5f4,
C4_longformer_full_combined_seed2027,5921ecb9dbb40e147f2e30fc603fbe5292197530b651867113a4734e5c559040,b34f220ff0cde5d9d420db789730777a7eaa9f92635fd7a85cb8e50d67bcd5f4,5,5921ecb9dbb40e147f2e30fc603fbe5292197530b651867113a4734e5c559040,b34f220ff0cde5d9d420db789730777a7eaa9f92635fd7a85cb8e50d67bcd5f4,
C4_longformer_full_combined_seed2028,125f23a9ebef9cb1484fc440f5b2bd81140dc9d516469cbb95b0ed3bfbaf0393,b34f220ff0cde5d9d420db789730777a7eaa9f92635fd7a85cb8e50d67bcd5f4,5,125f23a9ebef9cb1484fc440f5b2bd81140dc9d516469cbb95b0ed3bfbaf0393,b34f220ff0cde5d9d420db789730777a7eaa9f92635fd7a85cb8e50d67bcd5f4,
C4_longformer_full_event_driven_seed2026,a78020ca633e4f139b06854979cb24fdc5257862d846f05808226868431a1b81,b34f220ff0cde5d9d420db789730777a7eaa9f92635fd7a85cb8e50d67bcd5f4,5,a78020ca633e4f139b06854979cb24fdc5257862d846f05808226868431a1b81,b34f220ff0cde5d9d420db789730777a7eaa9f92635fd7a85cb8e50d67bcd5f4,
C4_longformer_full_event_driven_seed2027,694d69d7e754b5d85d88f2aa38c290b095fd136d523e34b793598031064684f1,b34f220ff0cde5d9d420db789730777a7eaa9f92635fd7a85cb8e50d67bcd5f4,5,694d69d7e754b5d85d88f2aa38c290b095fd136d523e34b793598031064684f1,b34f220ff0cde5d9d420db789730777a7eaa9f92635fd7a85cb8e50d67bcd5f4,
C4_longformer_full_event_driven_seed2028,e4f0bfdc22729ec986113469ed0e20cdaaa7c1c1cd331e4b2309f521dcae25f7,b34f220ff0cde5d9d420db789730777a7eaa9f92635fd7a85cb8e50d67bcd5f4,5,e4f0bfdc22729ec986113469ed0e20cdaaa7c1c1cd331e4b2309f521dcae25f7,b34f220ff0cde5d9d420db789730777a7eaa9f92635fd7a85cb8e50d67bcd5f4,
C4_longformer_full_long_form_seed2026,2249ae0e8b852ea7d92990292c2976700b7cea446b871c619780e275d84055c1,b34f220ff0cde5d9d420db789730777a7eaa9f92635fd7a85cb8e50d67bcd5f4,5,2249ae0e8b852ea7d92990292c2976700b7cea446b871c619780e275d84055c1,b34f220ff0cde5d9d420db789730777a7eaa9f92635fd7a85cb8e50d67bcd5f4,
C4_longformer_full_long_form_seed2027,3328e0f23f044d85927718f24621d692c313dd977db0d0cce76e8e6e840732db,b34f220ff0cde5d9d420db789730777a7eaa9f92635fd7a85cb8e50d67bcd5f4,5,3328e0f23f044d85927718f24621d692c313dd977db0d0cce76e8e6e840732db,b34f220ff0cde5d9d420db789730777a7eaa9f92635fd7a85cb8e50d67bcd5f4,
C4_longformer_full_long_form_seed2028,077a72b00683eeb3b3d54372340a55fabde44783654c6f07502d04e0a42372b6,b34f220ff0cde5d9d420db789730777a7eaa9f92635fd7a85cb8e50d67bcd5f4,5,077a72b00683eeb3b3d54372340a55fabde44783654c6f07502d04e0a42372b6,b34f220ff0cde5d9d420db789730777a7eaa9f92635fd7a85cb8e50d67bcd5f4,
C5_e5mistral_full_combined_seed2026,87e2666387d6161ace8ac89f410115e0484d766c6d601d59274fd4a47eebefba,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,87e2666387d6161ace8ac89f410115e0484d766c6d601d59274fd4a47eebefba,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
C5_e5mistral_full_combined_seed2027,d9e183372325b6796f6217e7a88b78e5dfd0de8be8f800d630bf5d6413be6e2b,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,d9e183372325b6796f6217e7a88b78e5dfd0de8be8f800d630bf5d6413be6e2b,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
C5_e5mistral_full_combined_seed2028,55879b34007f91d5ddbb3d8761c6e4c8df64a4935a1c0673f533fa9e8569338f,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,55879b34007f91d5ddbb3d8761c6e4c8df64a4935a1c0673f533fa9e8569338f,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
C5_e5mistral_full_event_driven_seed2026,9cbc2118c776dd9363576a8ca326287e54c7d75b641facf6d630a051fefa37f8,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,9cbc2118c776dd9363576a8ca326287e54c7d75b641facf6d630a051fefa37f8,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
C5_e5mistral_full_event_driven_seed2027,4f3606a27411e3248e28d7bf38b69c4de3e7bf6d2910543c6fbc99a524412714,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,4f3606a27411e3248e28d7bf38b69c4de3e7bf6d2910543c6fbc99a524412714,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
C5_e5mistral_full_event_driven_seed2028,bfc400c665252726ee7fa4e030d121551504bb968c3d3019f218e88546339568,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,bfc400c665252726ee7fa4e030d121551504bb968c3d3019f218e88546339568,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
C5_e5mistral_full_long_form_seed2026,621212410a0d95c5e4d401bbbb09a1b676cc41e433c59dbae722dc234b815ab1,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,621212410a0d95c5e4d401bbbb09a1b676cc41e433c59dbae722dc234b815ab1,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
C5_e5mistral_full_long_form_seed2027,62e4f96040ffa359e0dc49be302ebb5662ca467c67a7c40fae98026c1cb90b28,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,62e4f96040ffa359e0dc49be302ebb5662ca467c67a7c40fae98026c1cb90b28,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
C5_e5mistral_full_long_form_seed2028,b6c4a1b5dd443e13df2afbc71689c4b149207f1e488cd1baaddf95f2d7f1d445,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,b6c4a1b5dd443e13df2afbc71689c4b149207f1e488cd1baaddf95f2d7f1d445,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
C5_gteqwen2_full_combined_seed2026,1143e158b0e89b5276abefc7170d8e4c1274dfc531c4aa18697c1daf6d300e3b,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,1143e158b0e89b5276abefc7170d8e4c1274dfc531c4aa18697c1daf6d300e3b,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
C5_gteqwen2_full_combined_seed2027,e1894d558fd1217438968069ff0fb7fbd63f92278346d184066ab42c00011f79,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,e1894d558fd1217438968069ff0fb7fbd63f92278346d184066ab42c00011f79,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
C5_gteqwen2_full_combined_seed2028,19a4138ad554cb2a6f846cbcaf1c4591cfdde6b5ce74f2a47e1131dd939bc19a,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,19a4138ad554cb2a6f846cbcaf1c4591cfdde6b5ce74f2a47e1131dd939bc19a,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
C5_gteqwen2_full_event_driven_seed2026,54806d76d2359a50b2a2694d6f0b4d96fff669ea3024c354e7b5d3c9f5245062,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,54806d76d2359a50b2a2694d6f0b4d96fff669ea3024c354e7b5d3c9f5245062,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
C5_gteqwen2_full_event_driven_seed2027,d7b7bfa988284249a62248c00fb65f20c8911a15ed9ee09cfc0b525610f2e260,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,d7b7bfa988284249a62248c00fb65f20c8911a15ed9ee09cfc0b525610f2e260,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
C5_gteqwen2_full_event_driven_seed2028,7e1ea633150184ab834e0bbdff0bc6eef94411a368c2a53f2e313f62686caa0d,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,7e1ea633150184ab834e0bbdff0bc6eef94411a368c2a53f2e313f62686caa0d,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
C5_gteqwen2_full_long_form_seed2026,f45a3743568dc0d59ad03df3094e65a18765b19dceccf16500ce4c374c5a8f25,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,f45a3743568dc0d59ad03df3094e65a18765b19dceccf16500ce4c374c5a8f25,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
C5_gteqwen2_full_long_form_seed2027,27dfe2562a9c78a8258a274dd57d08b00d8974c925eb39fc903526ca2210f397,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,27dfe2562a9c78a8258a274dd57d08b00d8974c925eb39fc903526ca2210f397,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
C5_gteqwen2_full_long_form_seed2028,1059ed7d543043a14d208c1119e5a5ec761f0342d1949b09a615c69c7919b5ef,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,1059ed7d543043a14d208c1119e5a5ec761f0342d1949b09a615c69c7919b5ef,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
C5_qwen3_full_combined_seed2026,4a590f7b4305a880321c7ef86ed12630dd0f8f6660fdb230f3a4182f66527f1e,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,4a590f7b4305a880321c7ef86ed12630dd0f8f6660fdb230f3a4182f66527f1e,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
C5_qwen3_full_combined_seed2027,194de8d66fb0574e2a416e587b13904baafab0845b3f3f3e268a389f17d2d495,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,194de8d66fb0574e2a416e587b13904baafab0845b3f3f3e268a389f17d2d495,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
C5_qwen3_full_combined_seed2028,df4b35161bd69d5b6c5837b14a772e05fd38f10b6771e522f5b002a7ddec3353,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,df4b35161bd69d5b6c5837b14a772e05fd38f10b6771e522f5b002a7ddec3353,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
C5_qwen3_full_event_driven_seed2026,b6f5f5496c5665c71829572f1cec8969b8c43edb3c7cbf76ba5f7e2b034f488b,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,b6f5f5496c5665c71829572f1cec8969b8c43edb3c7cbf76ba5f7e2b034f488b,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
C5_qwen3_full_event_driven_seed2027,d2d7fe8da8afdd524ba83e413f7b5a5217b6f399ba611a0e75978a07bb89feb6,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,d2d7fe8da8afdd524ba83e413f7b5a5217b6f399ba611a0e75978a07bb89feb6,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
C5_qwen3_full_event_driven_seed2028,ab9b7349247dad361c173d6fd33ecf406ebe0ece99aa0276ebd4998a7b8dab23,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,ab9b7349247dad361c173d6fd33ecf406ebe0ece99aa0276ebd4998a7b8dab23,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
C5_qwen3_full_long_form_seed2026,96de951f5fbbd9a0eefdd3800523826b7a0ce940c95811b642dbb07e66e8cfcf,8288175f9e866b14853e17ae838eb33ecba01552be4c2cdaf91c0ec6b672c4df,5,96de951f5fbbd9a0eefdd3800523826b7a0ce940c95811b642dbb07e66e8cfcf,8288175f9e866b14853e17ae838eb33ecba01552be4c2cdaf91c0ec6b672c4df,
C5_qwen3_full_long_form_seed2027,acefb944bb9a8516acc6305594914617bda2c82ad604cc2db908e83021ba1c24,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,5,acefb944bb9a8516acc6305594914617bda2c82ad604cc2db908e83021ba1c24,0c82e0f1338c7304469c458c0d500952779944648a80cbea22b532e83ae8fe85,
